Gene = CMBL
Position 983: 0.0016717919954416813
Position 3008: 0.0015431319720086117
Position 3125: 0.0015282956976410082
Position 1901: 0.0014727589980538722
Position 4078: 0.0014483875294328602
Position 2052: 0.0013371214640710402
Position 4162: 0.001270952269847073
Position 7393: 0.0012638966425504807
Position 24206: 0.0012523819221308507
Position 23674: 0.0012513718184574598
Position 3832: 0.0011243735182451067
Position 851: 0.0011189860855740307
Position 11964: 0.0010879311608350643
Position 3207: 0.0010588276764455736
Position 7253: 0.0009588517677438524
Position 867: 0.0009227361657160483
Position 2055: 0.0008907610032380833
Position 583: 0.000877096121357304
Position 2725: 0.0008758169001627229
Position 2735: 0.0008024859442299524
Position 21173: 0.000780161063524119
Position 3067: 0.0006974736228961364
Position 2956: 0.0006666700495008377
Position 6002: 0.0006601413089929482
Position 1447: 0.000634634841150949
Position 2938: 0.000633584001780116
Position 5924: 0.000616210198635407
Position 3858: 0.0005920348811130637
Position 4644: 0.0005681611511201936
Position 2138: 0.0005407281728638514
Position 2778: 0.0005177080539729055
Position 1536: 0.00044967608198818993
Position 3098: 0.000419774098967265
Position 4126: 0.0003959426761213313
Position 1049: 0.0003731182705617446
Position 5315: 0.000352224084207784
Position 13890: 0.00034355646402785896
Position 2579: 0.0003434955797595063
Position 543: 0.00034137882907542326
Position 1741: 0.0003193346667453567
Position 668: 0.00030772538554344706
Position 22462: 0.0002801693642847981
Position 1707: 0.0002777377655623353
Position 8193: 0.0002451942248309458
Position 796: 0.0002105302593459268
Position 2556: 0.00019989775345797628
Position 946: 0.00019662209735144494
Position 4646: 0.00018054022590798836
Position 1000: 0.00017945461316851982
Position 3911: 0.00016638728184148268
Position 3720: 0.00016034007152194697
Position 9780: 0.00015965664231110135
Position 1937: 0.00015268437689275538
Position 3495: 0.00013428369810494645
Position 611: 0.0001277618976906326
Position 1948: 0.00011309908077612911
Position 3862: 0.00011144129776404399
Position 516: 0.00011013646998634904
Position 5697: 0.00010886601679811098
Position 13988: 0.0001082095025124181
Position 5640: 0.00010738188791489677
Position 492: 9.731249885021461e-05
Position 19996: 9.649550963234787e-05
Position 3471: 8.690020018726799e-05
Position 559: 8.605291241465644e-05
Position 251: 7.453069873806438e-05
Position 1156: 6.160635232652511e-05
Position 1264: 5.412212382118459e-05
Position 529: 5.337000145154997e-05
Position 2019: 4.924704788919395e-05
Position 10463: 3.003770789287958e-05
Position 10844: 2.5680861791737142e-05
Position 489: 2.2294456708389335e-05
Position 13469: 1.968202111742948e-05
Position 614: 1.7274041139894135e-05
Position 2862: 1.2122758429031719e-05
Position 204: 1.186425927707324e-05
Position 14474: 1.0003496952123004e-05
Position 9923: 9.812491510412073e-06
Position 1231: 8.983452161160956e-06
Position 1328: 8.93883481491457e-06
Position 955: 7.386732878703516e-06
Position 2025: 6.3364101409819695e-06
Position 1094: 5.148480933291358e-06
Position 969: 4.762653614606764e-06
Position 2704: 4.607920114239701e-06
Position 1785: 4.39279045040506e-06
Position 586: 4.278377559011217e-06
Position 8197: 4.154716862301666e-06
Position 9136: 3.83998032693096e-06
Position 12263: 3.4505834822017027e-06
Position 282: 3.407732490274142e-06
Position 1805: 3.393320356635795e-06
Position 1685: 3.096451408347033e-06
Position 891: 3.0286105643128007e-06
Position 920: 2.7803095395012867e-06
Position 894: 2.536845177765873e-06
Position 1208: 2.120896402861174e-06
Position 5546: 1.941059154235813e-06
Position 1162: 1.6034866099665283e-06
Position 1372: 1.4490398972215514e-06
Position 1543: 1.0278971315737435e-06
Position 1186: 9.347929848171417e-07
Position 3463: 8.701093060943697e-07
Position 674: 7.777759683814888e-07
Position 898: 5.690034432396202e-07
Position 1210: 4.7640184035186427e-07
Position 1101: 4.0824997671222817e-07
Position 7048: 3.963073527841373e-07
Position 2080: 3.831362417442865e-07
Position 254: 3.7070804457053986e-07
Position 5549: 1.8470318057763047e-07
Position 2509: 1.4482574645254004e-07
Position 5875: 1.3011699813718857e-07
Position 2191: 9.907153279551357e-08
Position 2532: 5.752810900948928e-08
Position 727: 4.582912351698133e-08
Position 781: 3.939843526976941e-08
Position 831: 3.586182313402471e-08
Position 429: 1.5983031549072348e-08
Position 377: 4.5109929043012855e-09
Position 896: 3.5525077376508857e-09
Position 439: 2.461445506439318e-09
Position 730: 3.8028741944338e-10
Position 382: 3.5922853623379623e-10
Position 401: 2.1146740661432317e-10
Position 267: 3.8128593040619664e-11
Position 388: 1.5721057954866785e-11
