Gene = TNFSF8
Position 1285: 1.1242322797022694e-06
Position 2813: 8.794252469822881e-07
Position 288: 7.955787669951046e-07
Position 294: 7.63651578783715e-07
Position 1144: 6.799177650220733e-07
Position 395: 6.597909006349534e-07
Position 13021: 5.963713056532777e-07
Position 14486: 5.669986963730741e-07
Position 14181: 4.5551724790663644e-07
Position 476: 4.311445821150771e-07
Position 3087: 3.918643338091045e-07
Position 1160: 3.5021586247956093e-07
Position 2875: 3.066025962890147e-07
Position 391: 2.5839775413800034e-07
Position 3226: 2.456525024065581e-07
Position 2272: 1.5315595865111264e-07
Position 1702: 1.494894185081641e-07
Position 313: 1.1341007803884353e-07
Position 460: 4.857682893055548e-08
Position 4: 4.7769718113875883e-08
Position 387: 4.728117720144271e-08
Position 763: 2.3132927038511074e-08
Position 609: 1.9582792508479226e-08
Position 257: 1.3211173578781465e-08
Position 516: 6.770762077636914e-09
Position 344: 4.251623693688975e-09
Position 818: 4.077202586587609e-09
Position 824: 3.6738691256143615e-09
Position 594: 1.1972365474044047e-09
Position 469: 8.606888474640247e-10
Position 264: 4.150442432256492e-10
Position 641: 1.0585123010126968e-10
Position 192: 9.413915356512457e-11
Position 297: 8.968466496056957e-11
Position 347: 5.028686608938127e-11
Position 655: 3.871713017052541e-11
Position 826: 8.667554966360288e-13
Position 489: 6.124027949111076e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 12278: 0.9179775029412867
Position 24517: 0.8465579411387795
Position 26091: 0.560517853553746
Position 18505: 0.5192472922699708
Position 25033: 0.29351818904541316
Position 26934: 0.2332745196368109
Position 27103: 0.19606639428207356
Position 21790: 0.17834146945612253
Position 10040: 0.13556488418531754
Position 10134: 0.11205297171999075
Position 7119: 0.09846014295949972
Position 9997: 0.07391905325318572
Position 12159: 0.07059856809329584
Position 9375: 0.06022633536807536
Position 24291: 0.045573482590874875
Position 26378: 0.04285145737866189
Position 9875: 0.039835783909671324
Position 18254: 0.037460998433130915
Position 26507: 0.036188598462058
Position 18535: 0.03589520786364403
Position 24915: 0.035408196644999244
Position 5348: 0.03310543256516666
Position 24759: 0.031371523023786825
Position 10099: 0.03013593510918989
Position 9973: 0.02932018571582757
Position 9346: 0.027062936859624763
Position 7102: 0.026665144799805647
Position 24806: 0.026336817483524583
Position 14756: 0.02615069141564728
Position 10499: 0.022312380894360852
Position 16364: 0.021449563928295372
Position 21672: 0.018966361745275922
Position 10015: 0.018063656653552362
Position 19902: 0.017472859677254992
Position 25488: 0.017203330449217614
Position 6137: 0.015462728167378407
Position 21734: 0.013325457971338796
Position 8121: 0.012159503020508855
Position 2907: 0.010557263725005685
Position 18418: 0.010130356907742478
Position 12093: 0.00948681494317716
Position 10281: 0.008076069751580118
Position 25875: 0.008021271277812698
Position 1746: 0.007440284051738101
Position 6519: 0.006939640663146008
Position 8169: 0.006644564085346681
Position 11319: 0.006431655062398542
Position 13092: 0.005862992324054825
Position 3508: 0.00511539614388789
Position 10002: 0.004977398136428212
Position 18229: 0.004638786919586484
Position 9282: 0.004553181965038019
Position 6097: 0.0040539668647695355
Position 18480: 0.0040136365437100354
Position 636: 0.003994246211409627
Position 9961: 0.0039477845024254955
Position 3775: 0.0039284201149047205
Position 9985: 0.003887032642021111
Position 11123: 0.0038605159345305854
Position 7038: 0.003836879186483622
Position 243: 0.003650394111223598
Position 12906: 0.0036264243322966373
Position 7141: 0.003624650705201589
Position 17157: 0.0035620358995597087
Position 891: 0.0035334981836867892
Position 20630: 0.003217414419601483
Position 5262: 0.002966311100988221
Position 9247: 0.002815267701807142
Position 6154: 0.002630441160606622
Position 11304: 0.0026280323905580653
Position 3822: 0.00204686752587517
Position 15686: 0.0018628796090423615
Position 8049: 0.001845943047137703
Position 15833: 0.0018217396847093502
Position 1563: 0.0015747681101739989
Position 19588: 0.0015436386880501008
Position 6058: 0.0015366202037485055
Position 17141: 0.0014659139425870996
Position 12990: 0.0014211489913607234
Position 25835: 0.001325398984158314
Position 13109: 0.0012463843097886575
Position 1805: 0.0012139215843417334
Position 1219: 0.0012114988237570596
Position 8028: 0.0011334863078175431
Position 10529: 0.0011290634488534553
Position 23837: 0.0010729898032137443
Position 708: 0.0010701530381735356
Position 7478: 0.0010503967545385936
Position 7124: 0.0010379173075208
Position 9390: 0.00096056725257446
Position 957: 0.0009340779209691964
Position 1727: 0.0009081713045501968
Position 16858: 0.0009067407925616073
Position 4573: 0.0008663135051738053
Position 25083: 0.0008178975032967764
Position 1158: 0.0008069548756278108
Position 8345: 0.0007969125766885245
Position 5830: 0.000790667132065287
Position 5297: 0.0007701339299495814
Position 782: 0.0007696195706283143
Position 9405: 0.0007370703253926465
Position 5789: 0.0007246797173988342
Position 12878: 0.0006996976946575604
Position 22141: 0.0006930973656131189
Position 1256: 0.0006788369318750237
Position 19482: 0.0006763619749487472
Position 17341: 0.000676217224416968
Position 7453: 0.0006676021101978064
Position 18883: 0.0006468191904613911
Position 6339: 0.0006325881247195952
Position 7774: 0.0006161550130952886
Position 5596: 0.0006052515671422033
Position 5385: 0.0005916338527302255
Position 17104: 0.0005738287518408225
Position 3534: 0.0005724746464722793
Position 5246: 0.0005349423289138077
Position 13039: 0.0005250824701836093
Position 1481: 0.0005209269390485839
Position 7121: 0.000516553358517399
Position 7998: 0.0004946076323658824
Position 3996: 0.0004921307025790705
Position 14532: 0.00048042044538007197
Position 7450: 0.000475892479255725
Position 2842: 0.00042908176733659595
Position 13929: 0.000413595129001525
Position 982: 0.00040428986434239166
Position 21314: 0.00040305537402010155
Position 5378: 0.00038625920044885566
Position 5760: 0.00037394283454551575
Position 7736: 0.00037138141345842586
Position 3792: 0.0003649934076553515
Position 21093: 0.0003594934864038674
Position 3992: 0.00035922502525752244
Position 14668: 0.0003542836345282788
Position 4229: 0.00033004533636585943
Position 18820: 0.0003182479047770301
Position 168: 0.00031316989101276034
Position 199: 0.00029863495040627943
Position 1426: 0.00029835216440275583
Position 12961: 0.0002962662172995409
Position 6175: 0.0002919176991795036
Position 19445: 0.00028300993322518124
Position 5876: 0.0002801975529185985
Position 5249: 0.0002698567972772739
Position 4504: 0.0002663386526662745
Position 12403: 0.0002577304150694168
Position 4014: 0.00023965891087956065
Position 6191: 0.00023894045017446583
Position 5633: 0.00023751462645318225
Position 4348: 0.00021384622894992294
Position 17431: 0.0002090265092838195
Position 6203: 0.00020891566667616192
Position 687: 0.0002083996675014316
Position 1650: 0.0002036288079922171
Position 1273: 0.00020038570442173562
Position 7429: 0.0001938979036077553
Position 7463: 0.00019212827737906724
Position 16333: 0.0001850560780078572
Position 18768: 0.00014192724730985735
Position 2874: 0.00013772708764788123
Position 682: 0.0001365273220226445
Position 1098: 0.0001325728407126475
Position 4275: 0.00013019102226244646
Position 15807: 0.00012607153562816482
Position 162: 0.00012167543512823107
Position 5687: 0.00012109712685453444
Position 4527: 0.00011975917068800563
Position 4549: 0.00011864978831086003
Position 4401: 0.00010898056030348421
Position 3632: 0.00010582322035784034
Position 4445: 9.348123251118413e-05
Position 18965: 8.89371738659914e-05
Position 1177: 8.751962587421912e-05
Position 15348: 8.300890892890636e-05
Position 15423: 8.153158501961161e-05
Position 15216: 8.07096873629836e-05
Position 3895: 8.046515417535449e-05
Position 763: 7.668842874566473e-05
Position 1702: 7.65601424212383e-05
Position 1347: 7.546412145708225e-05
Position 1190: 7.316944548473632e-05
Position 1490: 6.2615817929792e-05
Position 1014: 6.089654422291779e-05
Position 19000: 5.9672991222064817e-05
Position 2911: 5.933618818990435e-05
Position 14326: 5.663668889700289e-05
Position 15426: 5.5267185377627716e-05
Position 14163: 5.451388000666087e-05
Position 986: 5.007091385018152e-05
Position 1592: 4.979921234517389e-05
Position 17504: 4.8573972320372014e-05
Position 12499: 4.651343105305465e-05
Position 15007: 4.4213608164737786e-05
Position 2144: 4.267335494805664e-05
Position 1133: 4.0499303285319764e-05
Position 17373: 3.9776054667379544e-05
Position 5196: 3.832446894296819e-05
Position 13890: 3.708665355046819e-05
Position 1222: 3.635690243094282e-05
Position 12842: 3.427996277347375e-05
Position 1066: 3.150979303557346e-05
Position 722: 3.0164038659070527e-05
Position 1028: 2.9803176975415495e-05
Position 16751: 2.8195346541922095e-05
Position 16781: 2.668677949728446e-05
Position 959: 2.5545434617731422e-05
Position 14402: 2.503949656282803e-05
Position 12430: 2.371713635635914e-05
Position 6472: 2.2631276208807593e-05
Position 12574: 2.2486482857315598e-05
Position 16818: 2.2279489985053296e-05
Position 12521: 2.1768004371011002e-05
Position 15702: 2.153954315232639e-05
Position 16652: 2.0558968605571687e-05
Position 15587: 1.97369914718588e-05
Position 4905: 1.9538437077749897e-05
Position 16061: 1.7460236841332732e-05
Position 15731: 1.4610417306036624e-05
Position 12532: 1.4266199470237059e-05
Position 3799: 1.424886058009537e-05
Position 2495: 1.1102339732628776e-05
Position 4947: 1.0943576740847007e-05
Position 15064: 1.0134675882763317e-05
Position 14293: 9.777400886642021e-06
Position 13623: 7.219141770311814e-06
Position 1618: 7.1094359333014614e-06
Position 8959: 6.618993228498407e-06
Position 13641: 6.381668382463873e-06
Position 13772: 6.1761806879682884e-06
Position 2868: 4.5513663769227706e-06
Position 3777: 4.49344127137114e-06
Position 4951: 4.40736216001693e-06
Position 1969: 4.359145688604509e-06
Position 726: 4.331976332748966e-06
Position 655: 3.846120022119225e-06
Position 2526: 3.808594800864855e-06
Position 10776: 3.702993881795237e-06
Position 2954: 3.649971857875005e-06
Position 4923: 3.614567703051815e-06
Position 12496: 3.5417008959322596e-06
Position 516: 3.4908941828786685e-06
Position 5928: 3.35271388848409e-06
Position 2334: 3.3417751353863127e-06
Position 7357: 3.3400953206786343e-06
Position 4838: 3.330096032383197e-06
Position 4760: 3.2002598213652117e-06
Position 1654: 3.028484713970657e-06
Position 223: 2.967159270626565e-06
Position 302: 2.9605093376191724e-06
Position 1573: 2.8919176261004886e-06
Position 1531: 2.814976645311426e-06
Position 2193: 2.7022775585501124e-06
Position 1031: 2.2721279358918e-06
Position 704: 2.0234719437639138e-06
Position 5476: 1.9460070655878953e-06
Position 2124: 1.8006304192440974e-06
Position 7659: 1.788973226802543e-06
Position 2479: 1.779717274716437e-06
Position 710: 1.757004839481881e-06
Position 4997: 1.7484102773595453e-06
Position 10868: 1.7337571369541083e-06
Position 861: 1.5620297126064885e-06
Position 1993: 1.4821730221948618e-06
Position 13129: 1.443680840348722e-06
Position 2300: 1.3876436279107985e-06
Position 9482: 1.3235742679763739e-06
Position 2277: 1.3009108077655596e-06
Position 12623: 1.1827969580866137e-06
Position 2838: 9.81765305377782e-07
Position 1367: 9.067154684416351e-07
Position 8971: 8.613820500363881e-07
Position 3127: 7.951182366003847e-07
Position 549: 7.574476457881659e-07
Position 4153: 7.5692013813572e-07
Position 5443: 7.012266573083179e-07
Position 5213: 6.9617182278694e-07
Position 4327: 5.89447688971687e-07
Position 1299: 5.822717595730398e-07
Position 2411: 5.067591477307758e-07
Position 2673: 4.896238869432002e-07
Position 2251: 4.2731886301682297e-07
Position 2734: 3.829988318389268e-07
Position 894: 3.485684757382867e-07
Position 5509: 3.2639761890618454e-07
Position 1060: 3.100877988624817e-07
Position 12012: 3.097351788011003e-07
Position 1164: 2.8659151391873255e-07
Position 1201: 2.79020712598157e-07
Position 12318: 2.4249504026412675e-07
Position 6243: 2.2481651335597264e-07
Position 4693: 2.030632412192994e-07
Position 2568: 1.8465515939592713e-07
Position 2472: 1.6805554717983315e-07
Position 2530: 1.6579167338924638e-07
Position 790: 1.290631115956934e-07
Position 2148: 1.2591267945892817e-07
Position 1842: 1.1932777828295184e-07
Position 2762: 1.124942246815543e-07
Position 2085: 1.1054904073619334e-07
Position 1845: 1.0516448938229922e-07
Position 1600: 9.959083175649627e-08
Position 2121: 9.596282880807332e-08
Position 2354: 9.585635763626904e-08
Position 1541: 9.350796391103853e-08
Position 818: 9.230071788866922e-08
Position 217: 8.236757492740415e-08
Position 1525: 7.71501806092081e-08
Position 613: 7.369429419796954e-08
Position 13144: 7.245742728677634e-08
Position 1506: 7.033246811163436e-08
Position 730: 6.335039412143555e-08
Position 1035: 6.146240571211054e-08
Position 2510: 5.864945072217806e-08
Position 913: 5.56823935717205e-08
Position 2047: 5.1975242814309674e-08
Position 2351: 3.644759540232631e-08
Position 1079: 3.453436953042793e-08
Position 1628: 2.1545106232364212e-08
Position 905: 2.104161740704841e-08
Position 919: 1.7404416911047507e-08
Position 5148: 2.672899074189052e-10
Position 1073: 7.063700532703136e-11
Position 736: 4.792530847485186e-11
Position 863: 4.781442608671893e-11
Position 834: 4.7368159811027485e-11
Position 599: 4.343122207849022e-11
Position 899: 4.2184843768338e-11
Position 1076: 4.131993681725079e-11
Position 922: 3.758323562431664e-11
Position 1002: 2.222870400120011e-11
Position 942: 2.0196285809606356e-11
Position 1090: 1.3748559668850398e-11
Position 843: 1.213696322826148e-11
Position 937: 1.160080007399214e-11
Position 400: 9.860950571487806e-12
Position 460: 5.152378057150741e-12
Position 927: 4.8097605553004286e-12
Position 1397: 4.635819863191184e-12
Position 1779: 4.539024782117156e-12
Position 990: 4.154697313598043e-12
Position 545: 3.678580792478728e-12
Position 553: 3.5958355976059422e-12
Position 930: 2.706075512692986e-12
Position 803: 2.1287609882185236e-12
Position 647: 1.7320510892402066e-12
Position 304: 9.79810404347245e-13
Position 558: 5.42006413141041e-13
Position 562: 2.388265427040545e-13
Position 665: 2.278138934675289e-13
Position 738: 1.0799013718090177e-13
Position 660: 7.507597235851762e-14
Position 564: 7.385384051927475e-14
Position 357: 4.07828959185156e-14
Position 402: 3.0188608837633663e-14
Position 123: 1.933914799081974e-14
Position 131: 1.2460436774095955e-14
Position 363: 6.901249108939408e-15
Position 359: 3.699815117597782e-15
Position 101: 3.0749669897220063e-15
Position 70: 1.357084559942393e-15
Position 112: 4.823735844335287e-16
Position 135: 1.8221944736762902e-16
Position 85: 5.1117652793486353e-17
Position 76: 3.828172898865999e-17
Position 78: 1.2943010260868457e-17
Position 80: 9.746812229699337e-18
