Gene = PDPN
Position 1613: 3.5035992344522966e-05
Position 788: 3.359801492137408e-05
Position 577: 3.1467741782898956e-05
Position 1722: 2.9072219009299596e-05
Position 2079: 2.5824512922159877e-05
Position 2794: 2.537701332162045e-05
Position 182: 2.4743915959620146e-05
Position 549: 2.370390549961159e-05
Position 200: 1.9618553950654015e-05
Position 1047: 1.8778258240453404e-05
Position 785: 1.8431607399247347e-05
Position 584: 1.3721402857396054e-05
Position 173: 1.1805176667482341e-05
Position 259: 1.1074257334812626e-05
Position 2300: 9.514756381178725e-06
Position 1729: 8.501299691945812e-06
Position 1041: 7.879420058158638e-06
Position 1076: 7.874174245120703e-06
Position 1574: 7.220294473749771e-06
Position 853: 5.018347456226747e-06
Position 632: 4.889358890333159e-06
Position 1223: 3.3890172284194553e-06
Position 993: 3.250126489554808e-06
Position 850: 2.4013916386608563e-06
Position 149: 2.318497415215783e-06
Position 830: 2.049033047185136e-06
Position 1181: 1.9990791932847202e-06
Position 1060: 9.094899521165125e-07
Position 752: 8.726594293118204e-07
Position 737: 6.586979083216165e-07
Position 1288: 4.1988735075726996e-07
Position 293: 3.75937695477218e-07
Position 777: 3.25921212502736e-07
Position 278: 1.4320496281778912e-07
Position 805: 1.2553465219532402e-07
Position 361: 1.0807400233367038e-07
Position 905: 9.303758920694195e-08
Position 912: 9.167168543328901e-08
Position 889: 7.074652990948711e-08
Position 884: 6.253700509649044e-08
Position 1231: 6.00649306867868e-08
Position 267: 4.6617809054239414e-08
Position 918: 3.0216425401350214e-08
Position 232: 2.8199202989153255e-08
Position 407: 1.6166122590685672e-08
Position 336: 1.348763950458793e-08
Position 261: 1.0009235358885012e-08
Position 160: 8.063419798184443e-09
Position 635: 7.49753600553593e-09
Position 1006: 5.574005580379067e-09
Position 376: 4.1280162466630765e-09
Position 334: 3.915622707862958e-09
Position 689: 3.3074916774485326e-09
Position 747: 2.6970531905643314e-09
Position 945: 1.4882795042912887e-09
Position 942: 1.4545915262498924e-09
Position 1063: 1.341334306741146e-09
Position 1210: 1.225501279581173e-09
Position 640: 7.874872155954093e-13
Position 686: 4.1495573165529754e-13
Position 646: 3.962555262748539e-13
Position 682: 1.696490220317219e-13
Position 652: 1.2151482638867179e-14
