Gene = ZMAT3
Position 1352: 3.7499642118675234e-07
Position 1028: 3.62068267672867e-07
Position 1761: 2.200629415685632e-07
Position 670: 1.0658126891132195e-07
Position 635: 8.248935989234844e-08
Position 626: 7.330471968391627e-08
Position 1024: 3.6063884862158124e-08
Position 274: 3.430927616244032e-08
Position 266: 3.390796941446037e-08
Position 46: 1.0747092321845696e-08
Position 825: 1.6307648792302335e-09
Position 888: 2.3329469879694e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5959: 0.41095299790071765
Position 19158: 0.3425647315920503
Position 4671: 0.337007010643967
Position 831: 0.20319252154282438
Position 4469: 0.18367671021176232
Position 11014: 0.10235779130799687
Position 11940: 0.0811558985226942
Position 4160: 0.06532363637389979
Position 1792: 0.04918425577878378
Position 817: 0.038927454163107285
Position 870: 0.03851147685210855
Position 1355: 0.03614857110588503
Position 792: 0.036117873594988935
Position 1277: 0.033845239613729726
Position 10407: 0.03334003720396844
Position 10530: 0.03097073746062925
Position 2737: 0.02755117589568745
Position 6380: 0.025147819790975152
Position 6065: 0.02436271780802607
Position 1505: 0.02238110410731393
Position 11307: 0.022323475616019276
Position 11494: 0.017851486409119897
Position 1464: 0.016361485161098505
Position 849: 0.015438804808277976
Position 1521: 0.015395590691276656
Position 2427: 0.01475022115016748
Position 4309: 0.014479119221907125
Position 888: 0.014170852698117062
Position 9979: 0.011402232922388714
Position 5565: 0.011249757001476762
Position 11043: 0.00988321933589142
Position 12128: 0.009256164137507298
Position 1937: 0.007778929841211112
Position 8020: 0.0075915391943223425
Position 3965: 0.0065877490631209915
Position 10064: 0.0061323792256266565
Position 9709: 0.005301355128457439
Position 9758: 0.005277978778372166
Position 3990: 0.005010033285752759
Position 4513: 0.004734389857697282
Position 4175: 0.004377089244008766
Position 4593: 0.004300707319383162
Position 9273: 0.00418931400941856
Position 8600: 0.004183458738688152
Position 2697: 0.0036850092633532497
Position 3794: 0.003638738713414135
Position 9325: 0.003508254613699591
Position 4565: 0.003253150141498056
Position 4568: 0.003033568176890422
Position 3040: 0.002949153959943812
Position 7988: 0.0027945974038157554
Position 7582: 0.0027816574924693985
Position 5402: 0.0025745889827587802
Position 1881: 0.002273531938019531
Position 2286: 0.0021768774436969696
Position 5122: 0.002060280480856931
Position 8466: 0.0019530838006478815
Position 5825: 0.0019241169692611763
Position 7020: 0.0018277082517849231
Position 1054: 0.0017736048797235514
Position 6400: 0.0017056044963084634
Position 1727: 0.0016471967707092409
Position 4634: 0.0016167593894382067
Position 3522: 0.001467299892871202
Position 1031: 0.001350071784841835
Position 1062: 0.0012763937095816953
Position 5464: 0.0012473106528170853
Position 5898: 0.0011701804552214634
Position 4984: 0.0011595587255376209
Position 3002: 0.0011458000869966484
Position 10034: 0.0011076087707436529
Position 6376: 0.0009571236824819574
Position 6769: 0.0008976765801631318
Position 2145: 0.0008395822241881056
Position 4218: 0.0007970782629753054
Position 3617: 0.0006457802496559377
Position 1957: 0.00059890909559513
Position 1838: 0.0005211904738538481
Position 2247: 0.00047521136105343516
Position 6540: 0.00046496343961365417
Position 3188: 0.0004198040757954786
Position 3770: 0.00040510330933278365
Position 5434: 0.0004000631247922309
Position 5028: 0.00039726190616861464
Position 5606: 0.00037149187068040803
Position 3147: 0.0003644416131051543
Position 3037: 0.0003594776108554727
Position 5084: 0.00035220634656362083
Position 1803: 0.00034525091117241157
Position 6023: 0.0003315097316947273
Position 6142: 0.00032265330517491545
Position 5928: 0.0003220836435950348
Position 4875: 0.0003095250464249529
Position 2629: 0.000307629038063435
Position 1988: 0.0002983458334932092
Position 3371: 0.00027128592473544633
Position 1292: 0.0001989265661176334
Position 1068: 0.00016772925183757334
Position 1157: 0.000162217879203123
Position 3494: 0.0001567149887219669
Position 2502: 0.00015415279434029814
Position 1985: 0.00014819427647673862
Position 1806: 0.00013746508329977265
Position 2915: 0.0001153784018496858
Position 523: 0.00010783501062816684
Position 5991: 9.396146329482223e-05
Position 527: 7.020129592853335e-05
Position 2147: 6.41861317987231e-05
Position 991: 5.7548811056057186e-05
Position 1859: 4.055133812541822e-05
Position 3646: 3.554400499191999e-05
Position 1126: 1.0038971666953786e-05
Position 566: 7.047633068131844e-06
Position 908: 6.860653641710815e-06
Position 618: 3.3007866567879453e-06
Position 1642: 3.0700563174869506e-06
Position 318: 2.6306407065843413e-06
Position 570: 2.6065190422669884e-06
Position 471: 2.0448811526498317e-06
Position 585: 1.8158920547200403e-06
Position 1370: 1.6636292731938704e-06
Position 1080: 8.217257768131902e-07
Position 583: 8.118279872872008e-07
Position 484: 6.892336302902958e-07
Position 1393: 6.129995700772173e-07
Position 1247: 5.760388205468945e-07
Position 748: 5.40146701732453e-07
Position 1145: 5.356647098692585e-07
Position 542: 5.239464660330946e-07
Position 689: 5.037319181657365e-07
Position 196: 4.886569783051091e-07
Position 1113: 4.56575965378952e-07
Position 1000: 3.616368348584016e-07
Position 720: 2.43322753866828e-07
Position 1705: 1.5322068759348837e-07
Position 952: 1.3470791964606447e-07
Position 1918: 1.0996517956164836e-07
Position 1175: 5.759422089817254e-08
Position 658: 5.203499701344348e-08
Position 580: 4.852591796094308e-08
Position 440: 3.494597254320903e-08
Position 403: 3.101909315968057e-08
Position 1585: 3.0202164613447115e-08
Position 414: 1.3684226866907068e-08
Position 1085: 1.238451370150707e-08
Position 170: 5.103785705522678e-09
Position 596: 4.5098886689389276e-09
Position 182: 1.5348593380865548e-09
Position 234: 7.294594708550992e-10
Position 357: 5.048566293309272e-10
Position 606: 2.62623349461136e-10
Position 144: 2.4186101115797777e-10
Position 705: 1.9924976294922862e-10
Position 96: 1.9466874238776963e-10
Position 726: 1.573662328653096e-10
Position 93: 5.930940022179038e-11
Position 427: 4.655025143445996e-11
Position 151: 2.8377742487133117e-11
Position 160: 1.4504697554872146e-11
Position 112: 1.0643238620238766e-11
Position 713: 6.841135223492658e-12
Position 102: 2.493589274296459e-13
Position 106: 2.331166730739901e-15
