Gene = NDUFA5
Position 13784: 0.007501461791245052
Position 14412: 0.007456745462092596
Position 4937: 0.006531043406172225
Position 10760: 0.006338894553837469
Position 12829: 0.006195557268157593
Position 16233: 0.005818338862644378
Position 13493: 0.005287268774436056
Position 3953: 0.005259877000037332
Position 9432: 0.005111066055012741
Position 16486: 0.005071681105740132
Position 9357: 0.004685623770366829
Position 16343: 0.004593925273611791
Position 8121: 0.004584083327373371
Position 15144: 0.004519336204042103
Position 6751: 0.004424282327400459
Position 14730: 0.004089486441149823
Position 1440: 0.003936152048380002
Position 9085: 0.003929103401633238
Position 2175: 0.003907448319265493
Position 1987: 0.0037394359680878765
Position 2055: 0.0034583448722437164
Position 9119: 0.0031038276970121515
Position 13221: 0.0030954217693850215
Position 625: 0.002548114474996491
Position 407: 0.0021946860686586564
Position 4376: 0.002091070303919039
Position 4255: 0.002076234800717312
Position 1957: 0.0020153438741750958
Position 12362: 0.00198505966816646
Position 12952: 0.0019342374214139342
Position 11159: 0.0019195314515337777
Position 252: 0.0016889556902507299
Position 4444: 0.0016741566393047133
Position 9369: 0.0016473055437149756
Position 8380: 0.0015935991964430936
Position 13724: 0.001581595815251818
Position 428: 0.0014379811439309052
Position 12810: 0.0014258268637685823
Position 13355: 0.001418474300092257
Position 2336: 0.0013977626582096796
Position 772: 0.0012028874555558235
Position 15087: 0.001180834279921186
Position 7601: 0.0011388692153247828
Position 13682: 0.0011076108021298788
Position 14225: 0.0010248692000902472
Position 10270: 0.000966903215020807
Position 2099: 0.0009367658298428841
Position 14099: 0.000875748514992945
Position 6647: 0.0007924643669583053
Position 14259: 0.0007773899840681117
Position 12889: 0.0007562292646107388
Position 1058: 0.0007489352479609663
Position 14362: 0.0007322591125677562
Position 630: 0.0007261083087623105
Position 14278: 0.0007035056042989078
Position 15994: 0.0006908142687320555
Position 1185: 0.0006793720507985883
Position 13726: 0.0005163946082470794
Position 3254: 0.0004897366971763542
Position 941: 0.0004836470632292589
Position 11277: 0.00048120897612413845
Position 13634: 0.00047444174775550187
Position 8672: 0.00046382608576642996
Position 13949: 0.0004590274286979894
Position 2312: 0.00044530369544899204
Position 3040: 0.0004429533306452563
Position 4403: 0.0004206579409548242
Position 347: 0.00040470598091756624
Position 1419: 0.00035612161786626514
Position 9874: 0.0003561029808798302
Position 650: 0.00035478921719460035
Position 1935: 0.0003360857921365098
Position 1062: 0.00033416297871247715
Position 1559: 0.0003244311944887308
Position 10230: 0.0003213174995052848
Position 965: 0.00031951372525179894
Position 1841: 0.0003140422148476981
Position 891: 0.0003138962934082085
Position 15186: 0.00031321406784541356
Position 378: 0.0003092260921427422
Position 13974: 0.0002873765769019369
Position 9444: 0.00028286003628685895
Position 9921: 0.000274056992292007
Position 10168: 0.0002639643974722992
Position 13594: 0.00025817178176545973
Position 8645: 0.00023580154205958735
Position 9229: 0.00022958675208660463
Position 1789: 0.00021945583642046367
Position 705: 0.0002129576791627188
Position 11044: 0.00021201040994584997
Position 2732: 0.00020973053784513625
Position 7963: 0.00017321254436544075
Position 513: 0.00016107522974094285
Position 656: 0.00015953713885407154
Position 13439: 0.00015615030188605362
Position 3140: 0.0001474881003070897
Position 8270: 0.0001467508616697889
Position 13057: 0.0001312168936162902
Position 11754: 0.00012161009612806796
Position 2715: 0.00011364692776729844
Position 7928: 0.00010802978181439073
Position 8425: 6.289528670935885e-05
Position 9978: 6.000692858829965e-05
Position 404: 5.748525680117183e-05
Position 4032: 5.443257044052493e-05
Position 370: 5.4103225165989356e-05
Position 710: 5.1017361878538335e-05
Position 9809: 4.5522976184548684e-05
Position 12101: 3.507081555813305e-05
Position 8714: 3.3189299985635e-05
Position 779: 3.0800456614166945e-05
Position 8055: 2.760167066142311e-05
Position 1696: 2.7427281944820118e-05
Position 895: 1.9006817372159164e-05
Position 1785: 1.5648512086930423e-05
Position 8165: 1.5097450643563225e-05
Position 1510: 1.491024962923104e-05
Position 716: 1.4812900320270249e-05
Position 9812: 1.3403008680584457e-05
Position 2080: 1.0854546317716602e-05
Position 652: 9.398717697108516e-06
Position 477: 9.372189091448875e-06
Position 480: 9.313088532386109e-06
Position 7472: 8.078071441341632e-06
Position 526: 8.01387826059619e-06
Position 1209: 7.932375813475786e-06
Position 257: 7.828666662641077e-06
Position 9034: 6.548828036051816e-06
Position 9106: 6.2017520628256865e-06
Position 1897: 5.2499511994374004e-06
Position 1479: 4.492195484645864e-06
Position 982: 3.6983621367843215e-06
Position 1513: 2.9874150719840597e-06
Position 532: 2.230223203696638e-06
Position 679: 1.8663591039861562e-06
Position 951: 1.6011808121098285e-06
Position 263: 1.4724773768283262e-06
Position 675: 1.3779648836881179e-06
Position 319: 1.053409032218408e-06
Position 445: 1.0344416934750626e-06
Position 185: 9.247840388622001e-07
Position 360: 6.688690895682835e-07
Position 154: 5.441783045181926e-07
Position 635: 3.560123706424896e-07
Position 321: 3.1038545010678563e-07
Position 851: 2.694582621732904e-07
Position 692: 1.9081936253889949e-07
Position 2842: 1.4593006479130202e-07
Position 207: 1.40147863899495e-07
Position 380: 1.303054897018637e-07
Position 664: 1.1556909138796428e-07
Position 540: 1.0792750710902046e-07
Position 201: 8.045390168194637e-08
Position 695: 7.152676684012338e-08
Position 355: 4.3863474765885695e-08
Position 685: 4.020399011322437e-08
Position 195: 3.207024512960009e-08
Position 192: 3.0760607362928985e-08
Position 495: 2.417347571091577e-08
Position 2495: 1.8306738107563006e-08
Position 485: 8.497772489064113e-09
Position 414: 6.505337577701141e-09
Position 213: 2.638791130612825e-09
Position 1366: 9.034102508988068e-10
Position 161: 8.842980215295956e-10
Position 134: 5.767803653807318e-10
Position 119: 5.642867582744294e-10
Position 114: 5.304126426633136e-10
Position 217: 4.5836469385151523e-10
Position 124: 3.260360127006687e-12
Position 85: 1.7181661487131993e-12
Position 89: 3.9018942120561433e-13
Position 95: 4.694597981752996e-14
Position 143: 4.881669205308877e-15
