Gene = FAM205C
Position 3110: 0.05587624497172013
Position 1026: 0.04777983710723355
Position 943: 0.042146319975909285
Position 5386: 0.031974210806255614
Position 6086: 0.027343279768943133
Position 2619: 0.02723261227156483
Position 2852: 0.02676455727754717
Position 6025: 0.024523201367702533
Position 299: 0.02382861177784031
Position 1224: 0.022829832993470456
Position 5131: 0.020959203008871472
Position 3307: 0.020710641845213658
Position 1702: 0.01991966826097452
Position 2996: 0.018474854818957616
Position 2927: 0.01714382831683039
Position 6351: 0.01701973094408689
Position 5042: 0.01679322988698502
Position 2892: 0.0166107885139695
Position 4460: 0.016168194367099396
Position 2963: 0.01096987972808899
Position 4412: 0.010817077249327144
Position 4301: 0.010638087784575131
Position 4188: 0.009939609100653921
Position 2993: 0.00984794219694252
Position 2867: 0.009749146668214992
Position 392: 0.008830613817091599
Position 4218: 0.008730865749548043
Position 5027: 0.008278661161338307
Position 2127: 0.008112386814061033
Position 2768: 0.008111722849539375
Position 978: 0.008063721463790238
Position 4651: 0.007642480049884871
Position 3516: 0.006939995982491317
Position 2755: 0.006475739659120467
Position 1749: 0.006386072275469221
Position 4534: 0.006278405388038491
Position 2588: 0.005658249557563673
Position 1128: 0.005427039474952733
Position 262: 0.005401801052192887
Position 5702: 0.005257031827190785
Position 4074: 0.0049175856560590425
Position 1163: 0.0040053738934904765
Position 1947: 0.0037869943340463432
Position 5429: 0.0037557346756085454
Position 3652: 0.0036527116346752866
Position 4273: 0.003599777322276237
Position 4726: 0.0035897227868278894
Position 2896: 0.003563278434469673
Position 1145: 0.0033479197273822373
Position 2148: 0.0031184081877013345
Position 4607: 0.002406514894342457
Position 5575: 0.0022414818094130605
Position 6089: 0.0021814586001313438
Position 2883: 0.0021522503313749367
Position 4768: 0.0018838840162598738
Position 2523: 0.0018494114913167531
Position 2871: 0.001777875315485295
Position 3568: 0.0017295286161274714
Position 265: 0.0016284616748134908
Position 605: 0.0015405831296208619
Position 5936: 0.0014735141735431202
Position 307: 0.001411059726407813
Position 792: 0.0014092518682306922
Position 5426: 0.0014088021917904178
Position 1556: 0.0013773698153484388
Position 2520: 0.0013768874128577441
Position 3973: 0.0011779593902808841
Position 4811: 0.0011279988081046328
Position 3133: 0.0011059665435162003
Position 771: 0.0011011325160128935
Position 2773: 0.0010848479630636264
Position 4126: 0.0010651278843920751
Position 4548: 0.0010347653403067888
Position 774: 0.0010177033286155567
Position 2123: 0.0009271687744319075
Position 6251: 0.0008774886714269848
Position 3085: 0.0007542840884719654
Position 4504: 0.0007162565020051526
Position 2802: 0.0006627028016124735
Position 892: 0.0006470372094712495
Position 3442: 0.0006329432455084152
Position 648: 0.0005867947391548389
Position 1757: 0.000571331892919161
Position 5626: 0.0005382206849630843
Position 3181: 0.0005047568588008495
Position 962: 0.0004850268115202202
Position 3378: 0.00045984924142349325
Position 809: 0.0004374694358301084
Position 1153: 0.0004333936329819034
Position 4185: 0.00043322449489400757
Position 543: 0.0004259375605321638
Position 1493: 0.00042053734298516795
Position 3673: 0.0004123793957069992
Position 413: 0.000409509388994095
Position 850: 0.0003445388756128008
Position 3363: 0.0003367377242900221
Position 2592: 0.0003313583144940913
Position 3017: 0.0002877471308093512
Position 3063: 0.00027047083205254734
Position 912: 0.00026927674923967544
Position 4698: 0.00022362239184762364
Position 4820: 0.00022328013336798066
Position 1780: 0.00019142723539571785
Position 1921: 0.00018921734583323926
Position 899: 0.000176864812464956
Position 1875: 0.00017647232436785896
Position 1656: 0.00016009993410040133
Position 3020: 0.0001600782371758564
Position 4422: 0.00015297013090260526
Position 3604: 0.00014156054143935312
Position 3688: 0.0001219277409737183
Position 608: 0.00011956772305432154
Position 1039: 9.171869643199959e-05
Position 1302: 8.032812547807156e-05
Position 3112: 7.882863170191629e-05
Position 2423: 7.398690258573931e-05
Position 2476: 7.011261890639659e-05
Position 267: 6.653666081798677e-05
Position 828: 6.638379058270757e-05
Position 661: 6.171509362613147e-05
Position 1952: 6.0912412161101556e-05
Position 1545: 6.020155049938512e-05
Position 1237: 5.597126834033606e-05
Position 672: 5.530598722974237e-05
Position 4089: 4.2028614547734795e-05
Position 4050: 3.8743856515435046e-05
Position 2596: 3.378165274563652e-05
Position 498: 3.135477919265174e-05
Position 3056: 2.409243400331559e-05
Position 1094: 2.211243717894339e-05
Position 2736: 2.1970647112153445e-05
Position 920: 1.8201603904902364e-05
Position 2285: 1.255136525674329e-05
Position 568: 1.2120701016601109e-05
Position 650: 1.1842972572677182e-05
Position 2288: 9.726103922850177e-06
Position 505: 7.026228978441145e-06
Position 3864: 6.8264096776313875e-06
Position 2412: 5.991604376307971e-06
Position 799: 5.813197449606116e-06
Position 2339: 5.2985984879531675e-06
Position 724: 4.412831742632228e-06
Position 549: 4.172264676355207e-06
Position 2657: 3.513314519746057e-06
Position 728: 3.0551397081217583e-06
Position 917: 2.3962619252586374e-06
Position 190: 1.5325045338531796e-06
Position 668: 1.3106967648726611e-06
Position 2663: 7.229276938040892e-07
Position 1227: 4.61355282769029e-07
Position 1084: 3.478183748547128e-07
Position 204: 3.381983272389697e-07
Position 436: 2.3801377940115602e-07
Position 1281: 1.9697794917132515e-07
Position 428: 9.585859694425149e-08
Position 469: 9.501569307844279e-08
Position 1517: 7.312410102724216e-08
Position 444: 5.870731264382189e-08
Position 689: 5.579912171998402e-08
Position 477: 5.303325231081896e-08
Position 681: 4.0544648358338225e-08
Position 130: 3.376258960086564e-08
Position 518: 2.3039949303167177e-08
Position 695: 2.2348449097133682e-08
Position 446: 2.1281377675464635e-08
Position 1528: 1.8866008270285078e-08
Position 1568: 1.8282286060386467e-08
Position 509: 1.786990592650944e-08
Position 462: 1.2018984177062803e-08
Position 521: 4.821839530485726e-09
Position 554: 4.760888633516659e-09
Position 454: 4.366909486797343e-09
Position 514: 3.336577085883746e-09
Position 458: 2.0055107922841137e-09
Position 1244: 1.6212288196317666e-09
Position 115: 9.449180606925244e-10
Position 90: 6.058084937854256e-10
Position 147: 4.882349727702148e-10
Position 98: 8.430848166135975e-11
Position 683: 3.437962598027675e-11
Position 133: 3.284090861429139e-11
Position 100: 5.3234408317438766e-12
Position 523: 2.1306768869794225e-12
