Gene = STRA8
Position 697: 0.0020993536696620667
Position 5191: 0.001989890548925729
Position 316: 0.001970452142275676
Position 15219: 0.0018692831591400527
Position 25179: 0.001808418584887592
Position 11717: 0.0016836442060166228
Position 19058: 0.0016192727723606808
Position 8169: 0.0015660643701220596
Position 22627: 0.0015030354815606351
Position 26149: 0.0014672685025478088
Position 188: 0.001362042501607368
Position 19495: 0.0011836183805247389
Position 1037: 0.0011235296362849887
Position 20168: 0.0011044371994974266
Position 23046: 0.0010710421230312106
Position 12316: 0.0010619263306216875
Position 20662: 0.00104339294220275
Position 19961: 0.001025852684857105
Position 19903: 0.0009641649205006883
Position 181: 0.000884976558753134
Position 19457: 0.0008103398987608164
Position 25131: 0.0006266533229432765
Position 21437: 0.0006102764403363222
Position 20853: 0.0005853955498431872
Position 19868: 0.0005754757297993055
Position 24122: 0.000539157125378803
Position 18152: 0.0005052745769546856
Position 1272: 0.000488811952327288
Position 24256: 0.0004845443448103624
Position 21704: 0.00045405245622907447
Position 12885: 0.0004407983653761997
Position 1465: 0.00040712863748755334
Position 20915: 0.0003923538496420265
Position 19937: 0.0003775100320432416
Position 19905: 0.00036913192481090714
Position 15669: 0.0003644731747446067
Position 1929: 0.0002993341427898929
Position 295: 0.0002786962228339256
Position 2022: 0.0002669763184601606
Position 23270: 0.00024014648232277864
Position 25396: 0.00023365478602401435
Position 841: 0.00021226581779321382
Position 76: 0.00019667701967688949
Position 2271: 0.00017506064367313264
Position 20547: 0.00015516613901278692
Position 17982: 0.0001479101233075343
Position 12606: 0.00013496637441655
Position 292: 0.0001147531016366435
Position 264: 0.00011163288873325008
Position 15826: 9.530218965542813e-05
Position 151: 9.06312457736868e-05
Position 219: 8.302216626623863e-05
Position 523: 8.083743112030542e-05
Position 883: 7.98693294238897e-05
Position 17722: 7.475101913872542e-05
Position 4983: 6.929125444230423e-05
Position 1147: 6.653037845191235e-05
Position 15688: 6.188082038791596e-05
Position 13109: 4.0375790666755456e-05
Position 171: 3.224819601593968e-05
Position 531: 2.716688346045446e-05
Position 309: 2.278892309974105e-05
Position 2486: 9.833237549630693e-06
Position 2057: 8.013482870792114e-06
Position 912: 4.099459754558693e-06
Position 1221: 3.6792172978448224e-06
Position 2366: 3.2540668120315492e-06
Position 20506: 3.253297940779761e-06
Position 14844: 3.162309391257852e-06
Position 109: 8.423817823234991e-07
Position 125: 6.478752719766393e-07
Position 20708: 3.333505116326491e-07
Position 123: 3.090319659533087e-07
Position 15: 3.014783196723528e-07
Position 156: 1.9372738181099882e-07
Position 402: 1.7490454310943732e-07
Position 306: 7.98658673420393e-08
Position 341: 6.21869092517805e-08
Position 53: 5.6342994496962557e-08
Position 719: 4.5843149383518135e-08
Position 138: 2.2449924258999906e-08
Position 457: 1.8624813039766132e-08
Position 127: 1.5175457521335857e-08
Position 368: 1.2302793379014239e-08
Position 318: 1.1508031286770068e-08
Position 1879: 7.346962336093063e-09
Position 192: 3.837252236017868e-09
Position 1051: 2.297078860329029e-09
Position 135: 8.478689575927235e-10
Position 731: 7.978421265280647e-10
Position 349: 5.043579220856005e-10
Position 528: 3.209492527255272e-10
Position 129: 1.6766811015694745e-10
Position 713: 4.003267767254077e-11
Position 640: 2.572389137477646e-11
Position 606: 1.6693963076009548e-11
Position 355: 6.359519816630288e-13
Position 208: 5.027331096446082e-13
Position 365: 2.6296782134991953e-13
Position 360: 2.39449931634884e-13
Position 210: 6.279690344042729e-15
Position 414: 3.3834638852382774e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 23134: 0.9590388433673235
Position 19816: 0.8904078135298124
Position 11346: 0.8487749565478149
Position 10801: 0.754097184891206
Position 14264: 0.6960971393233304
Position 26438: 0.6574845481332805
Position 1840: 0.6296932707820676
Position 14549: 0.5809060635816853
Position 8539: 0.5417597713938381
Position 24408: 0.33071677937647764
Position 1455: 0.3305034213003805
Position 14437: 0.3204636448700263
Position 135: 0.3080591664918469
Position 13308: 0.30050009800732885
Position 22885: 0.2574432797514557
Position 23749: 0.2359065037578988
Position 8507: 0.23589662480111048
Position 18706: 0.17511789961122923
Position 19589: 0.1730623705252934
Position 1844: 0.16114111141711196
Position 25121: 0.13678309118483242
Position 1435: 0.1332339998757053
Position 18457: 0.12181858684482486
Position 18971: 0.10809750767609094
Position 13323: 0.10742054024556599
Position 13363: 0.1068395205374155
Position 8583: 0.09439171149703485
Position 1404: 0.0812570490876235
Position 22045: 0.07793556815648339
Position 15414: 0.07286878182994243
Position 19750: 0.06420437643004409
Position 25889: 0.06130992042648035
Position 19002: 0.054546439703849155
Position 170: 0.053007742459167055
Position 15393: 0.05040858660595029
Position 13333: 0.050158358600521175
Position 12496: 0.0500782489856297
Position 1400: 0.0461954485279193
Position 2496: 0.04564706522531073
Position 11833: 0.04542973909044166
Position 18940: 0.044628332719937054
Position 22719: 0.04198276161403954
Position 11808: 0.03883981175152547
Position 23952: 0.03821076481130945
Position 24030: 0.03786698474600743
Position 13367: 0.03757546173103262
Position 14501: 0.036252014657854284
Position 12766: 0.036121616793995184
Position 26276: 0.03286147467584902
Position 11263: 0.03267257722390906
Position 19753: 0.031892228040040986
Position 5526: 0.02991998355253042
Position 17879: 0.02907438480736583
Position 13975: 0.027001448863614188
Position 7745: 0.02666259609932934
Position 24309: 0.025375559204104833
Position 1514: 0.0244618076231057
Position 1874: 0.02398876081460889
Position 11364: 0.022528031873420527
Position 18191: 0.02146283937657958
Position 8561: 0.02125286416730339
Position 23139: 0.020742596642818432
Position 2728: 0.018695281592676926
Position 26018: 0.018528914407598303
Position 17059: 0.01808737438916269
Position 10807: 0.017655823428222958
Position 12742: 0.01707520757152956
Position 8568: 0.01521950621879833
Position 15300: 0.01484559377101178
Position 2365: 0.014480347567279289
Position 1520: 0.014283812347192339
Position 11199: 0.013878066243936794
Position 22670: 0.013795987296334718
Position 17150: 0.012628930786383726
Position 176: 0.01247063650223468
Position 14659: 0.012289698852688933
Position 7924: 0.01228771647279474
Position 11857: 0.011929066244855478
Position 8323: 0.01153792698450069
Position 2461: 0.011311182654935617
Position 4545: 0.010993682974866631
Position 15349: 0.010717336873723464
Position 8910: 0.010404398762394577
Position 14284: 0.009417184863638343
Position 11601: 0.00893942274564404
Position 22115: 0.008919296447455108
Position 22322: 0.008881881474723376
Position 12855: 0.008812844907865871
Position 24339: 0.008647807205433334
Position 23882: 0.008408304435872739
Position 15324: 0.00838279220173984
Position 25540: 0.008365533695285778
Position 13919: 0.007860168845999757
Position 21986: 0.00784200793718312
Position 1822: 0.007819186144974798
Position 25487: 0.007662945630804485
Position 15473: 0.007536488121717747
Position 12100: 0.00734275763992775
Position 180: 0.0070997981056530705
Position 24496: 0.00708971918135011
Position 21913: 0.006912832675470023
Position 21776: 0.00645915674478159
Position 14566: 0.006442027480352286
Position 13922: 0.006250865224500013
Position 10471: 0.006206453814956485
Position 8894: 0.006126287041951298
Position 23798: 0.005959310526095988
Position 25323: 0.005856885723474505
Position 23063: 0.00580586587482394
Position 23505: 0.005749915391197942
Position 14459: 0.005697762828644984
Position 18622: 0.005444090476083311
Position 1778: 0.005311480736068688
Position 22249: 0.005195337340908526
Position 25153: 0.005037366568588662
Position 12795: 0.0050245586743521775
Position 15223: 0.004833367064142261
Position 10409: 0.004571791850901021
Position 14482: 0.004462251851106301
Position 24414: 0.0043964215682062956
Position 24058: 0.004392502071186673
Position 11875: 0.0043827888470300705
Position 20823: 0.004241841748017932
Position 24281: 0.0041927760823151465
Position 4329: 0.004031479021207736
Position 1815: 0.0038047458679890673
Position 19648: 0.0036554222163760965
Position 1494: 0.0035149333633909636
Position 19288: 0.0034911174317330085
Position 26298: 0.0034065450257782953
Position 15251: 0.0034001796697957654
Position 2172: 0.0032141318796339606
Position 10646: 0.003213733860911448
Position 24160: 0.003207683489941629
Position 14627: 0.003189074400257445
Position 23850: 0.0031472907457022695
Position 12174: 0.003083409546240848
Position 5469: 0.0030098297921136745
Position 8875: 0.002992833654966031
Position 22951: 0.002979056402468738
Position 23879: 0.0029740907547374912
Position 26225: 0.002939932766480224
Position 8856: 0.0029239340187207337
Position 21989: 0.0028158527400872846
Position 19148: 0.0027976425293115546
Position 17802: 0.002771613309212284
Position 385: 0.0027578467822222726
Position 20607: 0.002569118164237688
Position 25683: 0.0024770936883827107
Position 23864: 0.0024414022980481244
Position 11044: 0.0024022193082794832
Position 1553: 0.0023965909508090544
Position 25290: 0.0023890404342803272
Position 10676: 0.0023810195495535345
Position 6781: 0.0023498104435936617
Position 2393: 0.0020741128555382122
Position 1573: 0.002005486589174895
Position 14186: 0.0019936568214183378
Position 4982: 0.0019898905489257285
Position 12791: 0.0019712717923837525
Position 19956: 0.0019658558789432015
Position 7173: 0.0019513477048154805
Position 16249: 0.0019465667801861384
Position 2760: 0.0018416228338487333
Position 2788: 0.0018194615197790391
Position 17981: 0.0017854675232184174
Position 19145: 0.0017151681177843135
Position 263: 0.0017061564922659837
Position 18046: 0.0016207006634569024
Position 23595: 0.0016201879190891875
Position 11145: 0.0016169477399309773
Position 3507: 0.0015986966405028627
Position 22530: 0.001560623986688907
Position 10611: 0.0015263404774998055
Position 1492: 0.0014705768426016169
Position 12946: 0.0014325552981903566
Position 21956: 0.0014310649117185554
Position 3643: 0.0013992422572436296
Position 2690: 0.001390777664951283
Position 12558: 0.0013424953588905442
Position 6820: 0.0013236633043708587
Position 12659: 0.0013007041410988858
Position 2310: 0.0012869465882959577
Position 19406: 0.001245398755257315
Position 23431: 0.001236757245117941
Position 558: 0.0012278856924609071
Position 484: 0.0011881553190348326
Position 1534: 0.0011616317883510951
Position 13162: 0.001161279857375648
Position 15049: 0.0011372499511086546
Position 17914: 0.001129902107410853
Position 20105: 0.001123029441217504
Position 18374: 0.0010890348064157554
Position 26030: 0.0010834828898788364
Position 3486: 0.0010464365983270194
Position 807: 0.0010129584793503782
Position 23984: 0.0009827408843276356
Position 24249: 0.0009599265086439024
Position 17021: 0.000938606207046501
Position 24437: 0.0009362654785927645
Position 3698: 0.0009170412563825068
Position 10539: 0.000904282646592414
Position 25786: 0.0008405657947579868
Position 1784: 0.0008375382096212293
Position 20635: 0.0008146218336397198
Position 11180: 0.0007991949000704663
Position 1469: 0.0007947932016710438
Position 7225: 0.0007705219416761643
Position 2508: 0.0007313501775230789
Position 696: 0.0006130561643150612
Position 21314: 0.0006102764403363217
Position 24375: 0.000601829447899224
Position 909: 0.0005839156356237728
Position 231: 0.000582126064439314
Position 3439: 0.0005511318999926586
Position 7236: 0.0005279690958064942
Position 15052: 0.0005081621403039538
Position 2406: 0.0004956057478593029
Position 11202: 0.0004945066443269379
Position 1109: 0.000488329770705379
Position 26463: 0.00047776968499487957
Position 15513: 0.00047607435079756997
Position 23483: 0.00045815791331019196
Position 21556: 0.00045405245622907447
Position 12124: 0.00044777745958974024
Position 8897: 0.0004466126237572292
Position 23847: 0.0004386192589435278
Position 2539: 0.0004348367671662278
Position 11522: 0.0004330168655877549
Position 24229: 0.00043276619805315966
Position 401: 0.00042400667826691967
Position 18267: 0.0004190581163369831
Position 3482: 0.00041492997993880396
Position 14886: 0.0004085951228578627
Position 16184: 0.0004073107251288442
Position 23538: 0.0003780036382790827
Position 1642: 0.00035799035951180187
Position 25629: 0.0003382670218965287
Position 150: 0.00032382530186646013
Position 11004: 0.00031812912714648426
Position 2313: 0.00029577840671906285
Position 14268: 0.00028227207116879614
Position 1196: 0.000270955566643215
Position 2629: 0.0002699861272913456
Position 24826: 0.00025490136289674486
Position 1219: 0.00024999503396301093
Position 11773: 0.00023604404521015024
Position 23664: 0.00023172128632865553
Position 23683: 0.00022449621995976741
Position 3624: 0.00022229433227975972
Position 518: 0.0002187761927889686
Position 4653: 0.0002118174019425797
Position 23823: 0.00019719801600292166
Position 24139: 0.0001914687856496406
Position 1073: 0.00018921813530636345
Position 544: 0.00018350734626552782
Position 24809: 0.00017244135288193324
Position 18479: 0.00016806239691651568
Position 20419: 0.00015985281014670053
Position 13390: 0.00015877223028636344
Position 1271: 0.00015072093672496855
Position 11905: 0.00014475207178247116
Position 2791: 0.00014365226311752576
Position 23414: 0.00013591490546514213
Position 1562: 0.00012746686374485577
Position 23819: 0.00012368145038312863
Position 1040: 0.00011949957506301832
Position 628: 0.0001180565805401566
Position 245: 0.00011535049422401307
Position 21703: 0.00010310780783049948
Position 10950: 8.923681680390323e-05
Position 488: 8.005603368455946e-05
Position 225: 7.871505543188366e-05
Position 17644: 7.475101913872542e-05
Position 12264: 7.326725979418496e-05
Position 23512: 6.94630943917154e-05
Position 4794: 6.929125444230425e-05
Position 23656: 6.73224127499175e-05
Position 192: 6.646678047467268e-05
Position 932: 6.510578199398558e-05
Position 561: 5.3284720054697704e-05
Position 15668: 4.55818339903808e-05
Position 1953: 4.1145286310914396e-05
Position 13015: 4.037579066675546e-05
Position 407: 2.9749811737532784e-05
Position 2047: 2.959831062014092e-05
Position 11698: 2.591925484225692e-05
Position 23600: 2.4141236033564115e-05
Position 606: 2.2358667820098736e-05
Position 2147: 2.008726644521643e-05
Position 15129: 1.9728558854346868e-05
Position 571: 1.966507590412374e-05
Position 23622: 1.866967536454254e-05
Position 11529: 1.7614962967912795e-05
Position 1166: 1.6868706118928982e-05
Position 1063: 1.5877709450554887e-05
Position 1408: 1.4460078867034138e-05
Position 271: 1.4086178020794178e-05
Position 2730: 1.3753667776139168e-05
Position 1079: 1.2242504576278067e-05
Position 646: 1.1940353246985666e-05
Position 782: 1.1772813676194744e-05
Position 185: 9.980464526992722e-06
Position 12514: 8.985363266850716e-06
Position 1609: 8.976087752109895e-06
Position 774: 7.984824192478567e-06
Position 2033: 7.143663620192117e-06
Position 856: 7.1074040985554115e-06
Position 241: 6.236321744326777e-06
Position 821: 6.033232135632609e-06
Position 663: 5.99689652826741e-06
Position 11655: 5.1263841054867365e-06
Position 4445: 4.7308271093084365e-06
Position 766: 4.4740474484571725e-06
Position 2658: 4.423597767481833e-06
Position 282: 3.7481387214004034e-06
Position 2229: 2.8473822246158323e-06
Position 2246: 2.755032655417072e-06
Position 447: 2.4612048462741924e-06
Position 12450: 2.45138060154012e-06
Position 1897: 2.1923839612897574e-06
Position 424: 2.1025006778252803e-06
Position 939: 1.939347708225528e-06
Position 187: 1.9300856614359983e-06
Position 2605: 1.3957622720346246e-06
Position 13514: 1.3870424749318715e-06
Position 4201: 1.3640666781733822e-06
Position 420: 1.351226020252421e-06
Position 567: 1.3031234180561478e-06
Position 2153: 1.1846164854075442e-06
Position 1957: 1.1454900551976072e-06
Position 14807: 1.0360937913298208e-06
Position 1051: 1.0357261446460393e-06
Position 830: 1.0263547290888083e-06
Position 20547: 9.86307242622867e-07
Position 879: 9.69285455838423e-07
Position 23710: 9.320091578172997e-07
Position 14810: 9.048238737727137e-07
Position 1987: 8.867548477711266e-07
Position 20341: 8.16665748858201e-07
Position 20371: 8.147643463755757e-07
Position 1651: 7.551451335198336e-07
Position 11935: 7.509706044035925e-07
Position 599: 6.5545560446536e-07
Position 247: 6.387568249099195e-07
Position 912: 6.068955207227756e-07
Position 2634: 5.838477796723534e-07
Position 20506: 5.409261693094374e-07
Position 840: 4.586504465064777e-07
Position 444: 3.9758297191375455e-07
Position 15074: 3.958274623765188e-07
Position 3673: 3.937616785058548e-07
Position 3581: 3.8207282648058147e-07
Position 20112: 2.5252409551799296e-07
Position 2089: 2.132922812526359e-07
Position 392: 1.3960945145349137e-07
Position 666: 1.3889429474865664e-07
Position 14910: 7.312433718736447e-08
Position 14843: 2.062102717925755e-08
Position 585: 1.884573960518752e-08
Position 10987: 1.6597960529890112e-08
Position 2021: 6.304486194352048e-09
Position 2003: 4.2027295510570536e-09
Position 917: 3.3587503548239094e-10
Position 574: 2.662700051171471e-10
Position 91: 2.574876445757474e-10
Position 992: 1.8162707145547462e-10
Position 325: 1.341014090028056e-10
Position 435: 1.0967280419024545e-10
Position 634: 1.0104294137118735e-10
Position 286: 5.404196505073014e-11
Position 331: 6.1413288820416866e-12
Position 360: 7.878124161286595e-13
Position 334: 3.8709568439602593e-13
Position 301: 1.4346903181828317e-13
Position 341: 1.0483732837423266e-13
Position 345: 8.483087898987685e-14
Position 315: 8.710605607548221e-17
Position 336: 3.619245499805451e-21
