Gene = SAXO1
Position 8098: 0.0009748280274241084
Position 6206: 0.0009653909061301106
Position 3505: 0.0008744247340588438
Position 11452: 0.0008563744879788503
Position 11107: 0.0008411010010674331
Position 10942: 0.0008056063410057285
Position 8864: 0.0007984603734363675
Position 5057: 0.0007871778533989042
Position 4436: 0.0007650118590024758
Position 8697: 0.0007524265807252194
Position 599: 0.0007400718235271179
Position 405: 0.0007268585175179552
Position 9512: 0.0006874250953937605
Position 7636: 0.0006800172162177255
Position 833: 0.0006785031725059355
Position 4815: 0.0006765050122260527
Position 4756: 0.0006569672378734663
Position 962: 0.0006382483675361996
Position 5755: 0.0006189268073075853
Position 10381: 0.0006176348251602413
Position 5175: 0.0006035683899381414
Position 4327: 0.0005991481345598766
Position 1375: 0.0005624297024567371
Position 2956: 0.0005561968649209836
Position 222: 0.0005515653574047861
Position 9869: 0.000528246255218753
Position 3097: 0.0005158348469970437
Position 4250: 0.0005149679057940174
Position 9724: 0.000501679572935635
Position 164: 0.0005007344501024933
Position 4379: 0.0004568679561964367
Position 5784: 0.0004548833959861097
Position 3156: 0.00043038156371794046
Position 9572: 0.0003905282671027979
Position 719: 0.00036414392383834793
Position 3062: 0.00031627855419981107
Position 5535: 0.00028808698774260955
Position 447: 0.00027665902163678173
Position 8033: 0.0002761050061330919
Position 2649: 0.0002757597974829884
Position 3725: 0.00026890257950064247
Position 6056: 0.0002550294068376767
Position 1434: 0.00025388274352032515
Position 2646: 0.000240800001402417
Position 1960: 0.00023609765418118028
Position 3685: 0.00021766837705045446
Position 4462: 0.00021743194723058254
Position 5101: 0.00019382599348095525
Position 7577: 0.00018611231409189276
Position 4072: 0.0001763142823655564
Position 7467: 0.00017250330757089457
Position 5493: 0.00017237069480275123
Position 5470: 0.00016637622016808115
Position 2503: 0.00015971980266372298
Position 1654: 0.00015577173015421503
Position 7248: 0.00015230825687382
Position 2385: 0.00014973091201998473
Position 3576: 0.00011815298061432293
Position 5292: 0.00011326133708714651
Position 492: 0.00011302617726866527
Position 6635: 0.00010892292580530293
Position 6478: 0.00010511453447372684
Position 1222: 0.00010463240075557862
Position 207: 9.853578651900165e-05
Position 5024: 9.435693062015773e-05
Position 549: 9.23354477561288e-05
Position 5152: 9.196129976363288e-05
Position 2150: 9.084476947630177e-05
Position 466: 7.729926359442213e-05
Position 1319: 7.690564356926371e-05
Position 604: 7.333315757582356e-05
Position 2088: 7.062358631446671e-05
Position 1845: 6.473702941032013e-05
Position 578: 6.205979372541787e-05
Position 1243: 6.072283691198077e-05
Position 1459: 5.587939791759058e-05
Position 1282: 5.5422715124608475e-05
Position 5705: 5.430143007999596e-05
Position 1630: 5.223684882315471e-05
Position 1480: 5.0559709016143995e-05
Position 1634: 4.753346287608863e-05
Position 3201: 4.5348286547536974e-05
Position 4082: 3.708443633524296e-05
Position 669: 3.1321987224103925e-05
Position 203: 2.7324591292720517e-05
Position 4839: 2.6874544324777394e-05
Position 541: 2.6719372438977817e-05
Position 1820: 2.5799812918664544e-05
Position 261: 2.1823460701091674e-05
Position 2005: 2.1388175364131083e-05
Position 739: 2.0513513117981584e-05
Position 7432: 1.9753385131211914e-05
Position 235: 1.753878125836872e-05
Position 1385: 1.658853944448907e-05
Position 1872: 1.505104450223488e-05
Position 3837: 1.4268484667022846e-05
Position 2583: 1.0043131456999602e-05
Position 1279: 9.813461854604441e-06
Position 2675: 9.597841508775199e-06
Position 2153: 9.196468660626694e-06
Position 1604: 9.176964230507997e-06
Position 1793: 8.63826783426517e-06
Position 1790: 8.497137384016197e-06
Position 744: 8.378935797584972e-06
Position 2173: 7.5235543117617835e-06
Position 1297: 7.31248237846118e-06
Position 916: 5.324172705109795e-06
Position 157: 5.164854688045536e-06
Position 134: 4.801365278722278e-06
Position 285: 4.742541501191967e-06
Position 269: 4.491510349672665e-06
Position 114: 3.72888029663034e-06
Position 251: 3.598838788773435e-06
Position 5738: 2.3656616723689734e-06
Position 783: 1.2967058423089453e-06
Position 675: 9.084489223633405e-07
Position 649: 6.216274115801509e-07
Position 393: 5.124105027893926e-07
Position 1886: 4.720601145618142e-07
Position 103: 3.8413288950609026e-07
Position 177: 3.668299507698735e-07
Position 873: 3.5303144957254953e-07
Position 640: 2.9088778788675535e-07
Position 1122: 2.218026639445032e-07
Position 1404: 2.0927214665873506e-07
Position 1041: 1.8931310080605597e-07
Position 792: 1.554874136638447e-07
Position 608: 1.385189807767381e-07
Position 6323: 9.1787456553355e-08
Position 721: 8.610460499216606e-08
Position 225: 7.58866180343518e-08
Position 383: 6.845026102686231e-08
Position 723: 6.597673401823644e-08
Position 121: 5.75398133021219e-08
Position 365: 5.1885616103620004e-08
Position 697: 4.7757445067186516e-08
Position 741: 4.346277201555033e-08
Position 291: 4.268419641547178e-08
Position 322: 2.7975413467512023e-08
Position 336: 2.0059511042515864e-08
Position 750: 1.8488876530839824e-08
Position 552: 1.5833851833229957e-08
Position 878: 1.2343560707294062e-08
Position 186: 1.1160676396619393e-08
Position 106: 5.472851850553104e-09
Position 619: 5.205247365131452e-09
Position 757: 3.0513514050099425e-09
Position 342: 2.9242402505145927e-09
Position 964: 2.91128158389851e-09
Position 92: 2.8128331146046288e-09
Position 912: 2.7045366962086057e-09
Position 1176: 2.4076637143838316e-09
Position 614: 2.277773335400375e-09
Position 1169: 1.987324674635473e-09
Position 1030: 1.9833372500071984e-09
Position 622: 4.917421492736571e-10
Position 1020: 3.989443531346797e-10
Position 1027: 3.967947623515329e-10
Position 626: 3.3397402355321197e-10
Position 378: 1.4305008607618132e-10
Position 374: 4.228314270113829e-11
