Gene = IBA57
Position 1267: 0.004735438218901533
Position 9984: 0.004648952898807487
Position 310: 0.004632595652808148
Position 12477: 0.003461105747128339
Position 10167: 0.0033426115364310854
Position 3600: 0.0031438887520314662
Position 2474: 0.002964345615969799
Position 1561: 0.0029480740785496956
Position 2454: 0.002756938730101879
Position 5892: 0.0026137252681748126
Position 3255: 0.00243152627110442
Position 2303: 0.0023710579115150386
Position 10653: 0.0022740286286446246
Position 11695: 0.002224080387152685
Position 1586: 0.0022016576289194648
Position 2969: 0.0020302180546598117
Position 11943: 0.0017400476502177078
Position 3078: 0.001703838577912357
Position 8837: 0.001576573750038252
Position 10344: 0.0015755789138222616
Position 1077: 0.0015616364321852916
Position 14092: 0.0014349498073935158
Position 9628: 0.0013862914960059034
Position 2885: 0.001258491288519121
Position 948: 0.0012191843209298082
Position 3689: 0.0011820001567098089
Position 3167: 0.0009301983877570938
Position 9879: 0.0007917366098355102
Position 5235: 0.0007661349321629246
Position 9870: 0.0006788188000044238
Position 1429: 0.0006510269887874672
Position 976: 0.0006452381964567417
Position 1212: 0.000595321053139268
Position 9499: 0.0004967540447402414
Position 13797: 0.0004927221365589354
Position 13780: 0.00046585161602845956
Position 3464: 0.00045706204656729234
Position 6221: 0.00045498427269873585
Position 12942: 0.0004523837566291597
Position 3047: 0.00041391183021529396
Position 6509: 0.0003868073801991072
Position 1374: 0.00037425655180772387
Position 9764: 0.0003611484595030921
Position 9399: 0.00030631735725391326
Position 1326: 0.00030290306816817616
Position 6126: 0.00028579053721868497
Position 9537: 0.00028026676576804277
Position 12164: 0.0002515826209766576
Position 5331: 0.00024039759152621616
Position 1635: 0.00022522248410150234
Position 4096: 0.00022436861938179834
Position 626: 0.00021581358224034643
Position 2534: 0.00021320895320015858
Position 1525: 0.00020436586648524063
Position 11229: 0.0001901240584830956
Position 4825: 0.00018474005966736615
Position 6659: 0.000176733314968608
Position 1411: 0.00017374001835144132
Position 4536: 0.00016345748499215472
Position 437: 0.00015534345254867663
Position 2401: 0.00015332881151989097
Position 6474: 0.00014907189424604575
Position 1323: 0.00013292934959307638
Position 7961: 0.00012970692971722546
Position 6178: 0.00010328310533203515
Position 6694: 0.00010054448013395754
Position 9359: 9.793203977498346e-05
Position 2724: 9.237764029778396e-05
Position 5872: 8.775921380384748e-05
Position 2645: 8.690658592499363e-05
Position 559: 8.68916520188853e-05
Position 6383: 8.411169468357468e-05
Position 6635: 7.94327302633068e-05
Position 518: 7.480677654298576e-05
Position 2237: 6.790053647405558e-05
Position 2242: 6.0383484823346205e-05
Position 6574: 5.2761513959353773e-05
Position 2187: 4.5829503600464916e-05
Position 602: 4.511981430090682e-05
Position 4072: 4.35705628996636e-05
Position 4076: 4.204028338107006e-05
Position 2193: 4.162587995887557e-05
Position 1723: 4.156918918047354e-05
Position 8055: 3.953708030467704e-05
Position 800: 3.5023300704033024e-05
Position 1726: 3.142460327944321e-05
Position 3550: 3.13431849970001e-05
Position 3563: 3.070949625706766e-05
Position 7211: 2.8293247748810736e-05
Position 4858: 2.637847785852512e-05
Position 1280: 2.591169307112399e-05
Position 6796: 2.456536037116146e-05
Position 3948: 2.2877760101066477e-05
Position 4146: 2.227492074826816e-05
Position 6596: 2.1372268383364985e-05
Position 2161: 1.9732618828944295e-05
Position 1777: 1.923049474575067e-05
Position 2049: 1.8300224685526435e-05
Position 246: 1.7594480784516323e-05
Position 930: 1.6975910831905622e-05
Position 3922: 1.6213644951231414e-05
Position 3829: 1.5915780481566572e-05
Position 4044: 1.4477730493574552e-05
Position 524: 1.3032668762414971e-05
Position 2892: 1.1827864895214528e-05
Position 2025: 1.0634954268061042e-05
Position 1922: 1.0380904992335847e-05
Position 2109: 3.9198560210481555e-06
Position 649: 3.837571707329441e-06
Position 779: 2.827824951841852e-06
Position 882: 2.1279802542428278e-06
Position 3084: 1.8232560912768574e-06
Position 532: 1.5101622202150986e-06
Position 409: 1.3626702754528164e-06
Position 5440: 1.2605080381090078e-06
Position 910: 1.1660923416689123e-06
Position 1010: 9.748066956973436e-07
Position 415: 9.389805050071351e-07
Position 574: 8.527686666721742e-07
Position 680: 7.137270393469084e-07
Position 504: 6.652826063310139e-07
Position 607: 4.6889059384058485e-07
Position 685: 4.6330930839909933e-07
Position 667: 3.951967923248242e-07
Position 490: 3.2837515880397434e-07
Position 752: 2.8078299681668955e-07
Position 3230: 2.3833809458783615e-07
Position 820: 2.3825895377940259e-07
Position 565: 1.5683094757699128e-07
Position 581: 1.4584111734260266e-07
Position 593: 1.4112760697332984e-07
Position 383: 1.2516599136812284e-07
Position 637: 1.216537033012307e-07
Position 439: 1.0439938251866824e-07
Position 465: 9.765455020179785e-08
Position 484: 7.271993145272051e-08
Position 654: 6.912638582559425e-08
Position 697: 6.834483015890044e-08
Position 604: 4.174708032211571e-08
Position 1277: 3.698158210351443e-08
Position 1435: 2.2698422528952238e-08
Position 535: 1.3859163165199417e-08
Position 713: 1.2924575516548157e-08
Position 137: 8.424520067548897e-09
Position 781: 4.663129924582821e-09
Position 794: 4.314617113630253e-09
Position 347: 3.693937591271334e-09
Position 395: 1.875320291222391e-09
Position 687: 1.316769343783183e-09
Position 682: 5.881331862191877e-10
Position 360: 1.8448768839434907e-11
Position 388: 4.8513839151489854e-12
