Gene = XRCC4
Position 2270: 0.00013396708046992388
Position 2082: 0.00011963256444766085
Position 5094: 0.00011366717560183371
Position 1415: 0.00010881558642965329
Position 1683: 0.00010679505639372133
Position 4675: 9.775002033768313e-05
Position 339: 9.557963853070535e-05
Position 3923: 9.096646126093199e-05
Position 3861: 7.673747478508982e-05
Position 1919: 6.874510370099285e-05
Position 808: 5.958078933864133e-05
Position 2427: 5.251247862784408e-05
Position 939: 5.131965884151928e-05
Position 2124: 4.4687566671050925e-05
Position 1564: 4.4299010004734465e-05
Position 271: 3.901483932850526e-05
Position 1478: 3.676397438634715e-05
Position 2411: 3.659396496171456e-05
Position 1131: 3.158558200874734e-05
Position 909: 3.0038418563298865e-05
Position 574: 2.6494971813410354e-05
Position 528: 2.550721570784733e-05
Position 1224: 2.1126717918339896e-05
Position 543: 1.5566653333196418e-05
Position 3338: 1.5021757461255747e-05
Position 430: 1.0707413499983471e-05
Position 4788: 1.0305542622982651e-05
Position 1446: 8.886896704261128e-06
Position 1229: 5.478088120866256e-06
Position 1672: 5.315065557548169e-06
Position 814: 4.325216792773323e-06
Position 1155: 3.6131941280795316e-06
Position 2217: 2.624847178665558e-06
Position 1702: 2.5277913051793832e-06
Position 413: 2.464390776542571e-06
Position 895: 2.4025137316538982e-06
Position 513: 2.3982399369149017e-06
Position 1267: 2.1769090765069502e-06
Position 415: 1.6796225252164542e-06
Position 1095: 1.514019629137478e-06
Position 232: 1.3314042686240984e-06
Position 1720: 1.3051926203971347e-06
Position 707: 1.0469451151393729e-06
Position 398: 8.998937288068251e-07
Position 608: 5.38729201723611e-07
Position 2434: 5.175842592869565e-07
Position 899: 4.4900293023087646e-07
Position 359: 4.090722891330684e-07
Position 538: 2.861716682155644e-07
Position 2398: 2.0418079322449828e-07
Position 619: 1.799237475079557e-07
Position 2444: 1.4301510898689808e-07
Position 212: 7.571866668397857e-08
Position 440: 5.096893335957805e-08
Position 661: 4.9401187824425655e-08
Position 548: 3.9260637446273605e-08
Position 420: 3.764875621643821e-08
Position 897: 2.893256469356538e-08
Position 664: 1.5531222907375968e-08
Position 821: 6.299294158820822e-09
Position 427: 5.5833733728879975e-09
Position 823: 1.0251819255853138e-09
Position 667: 4.1656368585803434e-11
Position 135: 3.6141526955452316e-12
Position 76: 2.1440253240946076e-13
Position 73: 1.8313777755890013e-13
Position 92: 5.2014663817583486e-14
Position 88: 8.901654036017274e-15
Position 78: 7.719377963447003e-15
Position 102: 7.137411044084022e-15
Position 86: 4.8990987711699486e-17
