Gene = TCAIM
Position 1263: 2.2695999188990508e-07
Position 1186: 1.35614406371993e-07
Position 11: 3.2632960079090417e-08
Position 120: 1.3314341518193158e-08
Position 1925: 8.768770379539903e-09
Position 134: 7.784227548446078e-09
Position 1853: 6.6418653164377465e-09
Position 367: 3.79029526611512e-09
Position 2012: 3.779936677631504e-09
Position 2049: 3.1858920586748373e-09
Position 1747: 2.9389602830514924e-09
Position 1878: 2.457898147364649e-09
Position 1911: 1.4056696291765392e-09
Position 381: 1.2778378886583034e-09
Position 1984: 1.2702622814937001e-09
Position 814: 1.1964328083563763e-09
Position 2058: 8.624761816912648e-10
Position 1826: 5.603611296541147e-10
Position 2354: 6.129516651423645e-11
Position 44: 1.534889438261673e-11
Position 678: 7.837453031738159e-13
Position 64: 1.3429405614182641e-13
Position 525: 7.215511567307625e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 16619: 0.9511936203702873
Position 23245: 0.9244772251679141
Position 16765: 0.6036907010799786
Position 20097: 0.5922880373783156
Position 24300: 0.5112804558334888
Position 7012: 0.47465856698876085
Position 8213: 0.4498613142999982
Position 19666: 0.3862640173608769
Position 29336: 0.38346709955489827
Position 7427: 0.3573752527164489
Position 10649: 0.3320781765893083
Position 29412: 0.32986519298258427
Position 8075: 0.21738149156210268
Position 1567: 0.20764857909497728
Position 19621: 0.20684718770658306
Position 33746: 0.19673950622165343
Position 7406: 0.17218319299462234
Position 30527: 0.16397441076275102
Position 3206: 0.16212461825800797
Position 1775: 0.12373263278760663
Position 35033: 0.12036697506686166
Position 32651: 0.11347202118256154
Position 28998: 0.10845081531521605
Position 7133: 0.08984391211340254
Position 5136: 0.08567916727659937
Position 7424: 0.08526348029342343
Position 36084: 0.08271349517547828
Position 41315: 0.07628348856408466
Position 22983: 0.07468992696938503
Position 16792: 0.06890272362729158
Position 9036: 0.06776570763253799
Position 23271: 0.06297430963354261
Position 20774: 0.05954010324167152
Position 34179: 0.05218427605836261
Position 33781: 0.05134774358200318
Position 29539: 0.051220000789015174
Position 29370: 0.051043263230974786
Position 7943: 0.04227948929817529
Position 14021: 0.04007681444458278
Position 9114: 0.03811372962856115
Position 8245: 0.03583678033258575
Position 6729: 0.0323623852175848
Position 30169: 0.029898816718818208
Position 6853: 0.026502111445252947
Position 35938: 0.02549201570714882
Position 6488: 0.024799959660453355
Position 28861: 0.02341324337005047
Position 8046: 0.022043545802186967
Position 29724: 0.021787124496533722
Position 33559: 0.021319311723490615
Position 29797: 0.021252361686830864
Position 34497: 0.020755646665160936
Position 37183: 0.02006139394583965
Position 9274: 0.018777528028898108
Position 37874: 0.017591595784500574
Position 1738: 0.017574549329526606
Position 20974: 0.01666902599904715
Position 29212: 0.016312491886115624
Position 6316: 0.014409531481544644
Position 34493: 0.013559619151690886
Position 18531: 0.012984735150033493
Position 31168: 0.012080811861517368
Position 32647: 0.010660180740725073
Position 8969: 0.009771828076747662
Position 1793: 0.009734848253454763
Position 5084: 0.00954423535432812
Position 24165: 0.008961134420109656
Position 32005: 0.008447924950143824
Position 35196: 0.008169151919858746
Position 35165: 0.007786454282643785
Position 1084: 0.007643120992858567
Position 32075: 0.007584428059722878
Position 5055: 0.0075355159523057815
Position 33337: 0.0072948568375984495
Position 24227: 0.006877357620190564
Position 7360: 0.006630024536208901
Position 35053: 0.0060522629283378745
Position 24474: 0.00581388003453673
Position 547: 0.0052399523869310636
Position 23536: 0.004753982779924775
Position 17014: 0.00469990091175159
Position 4462: 0.004363439784256734
Position 24263: 0.004269836408593447
Position 8176: 0.004222262451286502
Position 1087: 0.00421146168407488
Position 31671: 0.003370556296107789
Position 7027: 0.00327174153238803
Position 28193: 0.0032470104965301814
Position 6334: 0.0028590684577664486
Position 2998: 0.002846328301679793
Position 3124: 0.002778837280519443
Position 32020: 0.002684526262193719
Position 4989: 0.0026815933119788823
Position 20129: 0.002542363938731615
Position 18452: 0.002501267437345375
Position 32447: 0.0024888286875255237
Position 7917: 0.0024783685222684267
Position 29967: 0.002429195396720056
Position 32430: 0.0023292464366783143
Position 29895: 0.0021572566315785596
Position 23719: 0.002110747110481007
Position 33028: 0.0020918439277969395
Position 25333: 0.002033024944599416
Position 30190: 0.0019667934502381325
Position 542: 0.0018742047438372635
Position 4618: 0.0017729053791939555
Position 35731: 0.0017626984171429478
Position 3265: 0.001729239627792711
Position 3012: 0.0016824257832554121
Position 3221: 0.0016435208757014576
Position 18960: 0.0015469070743135808
Position 4736: 0.0014076579723852991
Position 7175: 0.0013994731198907987
Position 4769: 0.0013335254804654768
Position 23790: 0.0013222795364961357
Position 35029: 0.0013145683597573395
Position 26825: 0.0012513976866564125
Position 23767: 0.0012451632982869566
Position 31983: 0.0011916654378888163
Position 9466: 0.0011556030272008126
Position 620: 0.0010478591290268937
Position 29857: 0.0010305750115952295
Position 29827: 0.0010130040333161607
Position 28371: 0.000995982438175586
Position 23823: 0.00090844504461292
Position 23641: 0.0008925578366162801
Position 6885: 0.0008768771395277529
Position 6141: 0.0008124021997562193
Position 1157: 0.0008104484590514734
Position 6155: 0.0007734798678845231
Position 323: 0.0007653908415353083
Position 1572: 0.0006753149839851088
Position 587: 0.0006731993426921844
Position 24498: 0.0006714313129905972
Position 30347: 0.0006672537759684511
Position 4888: 0.0006537895569291086
Position 2263: 0.0006524765969710258
Position 4428: 0.0006440261772624555
Position 1250: 0.0006403367440955186
Position 1624: 0.0006126023004808707
Position 23928: 0.0005922322117769296
Position 19427: 0.0005224146205029081
Position 1753: 0.0004976065882318441
Position 8054: 0.00048657501081728234
Position 1587: 0.00043380561522525686
Position 27235: 0.0004289008801331854
Position 1378: 0.0004237086335449866
Position 16810: 0.000422341504200201
Position 5223: 0.0003679064161077394
Position 3176: 0.0003372566068179767
Position 25715: 0.00029735732453729373
Position 1269: 0.0002957409565662947
Position 25904: 0.00027844116814287634
Position 4473: 0.00027219574113756243
Position 18159: 0.0002718881691801023
Position 31336: 0.0002703546229838176
Position 837: 0.00026862330944755
Position 31351: 0.00026719699777598725
Position 23795: 0.00023679585136418785
Position 24968: 0.00021561498659267535
Position 24537: 0.000190983220882971
Position 24850: 0.00018896569489927026
Position 25637: 0.00018718481333706484
Position 24678: 0.00015830800601476306
Position 23472: 0.00012338044278452357
Position 1036: 0.00011494044136634874
Position 23700: 0.00010953888230436631
Position 2235: 0.00010292696625945633
Position 377: 9.44779492557829e-05
Position 6518: 9.447791894505534e-05
Position 3142: 8.479087025093699e-05
Position 1106: 8.132260049008363e-05
Position 943: 6.27977012100328e-05
Position 25138: 5.771045233167552e-05
Position 599: 4.7556838456346734e-05
Position 1310: 4.502964148731221e-05
Position 24893: 3.810509538056655e-05
Position 24999: 3.618533800689136e-05
Position 1414: 3.5438524101625294e-05
Position 833: 3.3133800122873274e-05
Position 2921: 3.201406143780259e-05
Position 23502: 3.200049719648521e-05
Position 4573: 3.0033058487427526e-05
Position 2089: 2.8626011320076932e-05
Position 4786: 2.2196288033700676e-05
Position 25676: 2.1833957434190495e-05
Position 23542: 2.145844453499719e-05
Position 1889: 2.0498821543978838e-05
Position 332: 1.881374678737221e-05
Position 765: 1.8706562803258977e-05
Position 4444: 1.7561006022817167e-05
Position 1963: 1.663396389997158e-05
Position 24948: 1.5265613671286422e-05
Position 508: 1.4739897420821761e-05
Position 24575: 1.4375073735084486e-05
Position 987: 1.4335662769610485e-05
Position 1476: 1.1262399957287248e-05
Position 521: 9.933085995032248e-06
Position 2044: 6.957709928330317e-06
Position 2346: 6.607174170467476e-06
Position 2878: 6.121939544773178e-06
Position 355: 5.842226684264472e-06
Position 295: 5.589568493915977e-06
Position 2202: 4.949213355810933e-06
Position 2440: 4.46609865163641e-06
Position 1432: 3.133747764344897e-06
Position 711: 2.8701427730205705e-06
Position 1592: 2.6532043136830035e-06
Position 911: 2.4249219830850765e-06
Position 272: 1.6176905372049992e-06
Position 1317: 1.3237146114227318e-06
Position 1437: 1.1500303196494125e-06
Position 492: 1.1249032863135945e-06
Position 843: 1.1038244005621882e-06
Position 425: 9.90314142024828e-07
Position 446: 7.945229125810026e-07
Position 17722: 7.022781381456217e-07
Position 478: 6.675075063587499e-07
Position 902: 6.006356333704907e-07
Position 814: 5.4219804280832e-07
Position 852: 4.7669015284386524e-07
Position 634: 3.723055336698857e-07
Position 1169: 3.5720599248274454e-07
Position 363: 3.3882747767404275e-07
Position 162: 3.344779867649988e-07
Position 282: 3.047239845817917e-07
Position 807: 3.028028223364692e-07
Position 1283: 3.0258198754424546e-07
Position 1192: 2.684633375827116e-07
Position 24515: 2.619689026406583e-07
Position 278: 2.611653908094311e-07
Position 339: 2.4130075699760625e-07
Position 276: 1.6983448118480158e-07
Position 511: 1.672920941747397e-07
Position 668: 1.6371358164395814e-07
Position 1012: 1.5166914398691525e-07
Position 678: 1.3143521500739743e-07
Position 406: 1.237258339770778e-07
Position 893: 9.181184688949004e-08
Position 796: 8.858763466012023e-08
Position 1321: 8.372280199204885e-08
Position 1019: 6.826710168952857e-08
Position 1173: 5.69458525039601e-08
Position 1281: 5.274505483411149e-08
Position 74: 3.2114744703127646e-08
Position 452: 2.8847963096012822e-08
Position 494: 2.7545712911877755e-08
Position 466: 2.7539452295111465e-08
Position 432: 2.3045134314880285e-08
Position 192: 1.856659216747285e-08
Position 1499: 1.6716284386893744e-08
Position 2635: 8.032085681043232e-09
Position 3395: 5.8505044056390554e-09
Position 2650: 1.9842202234860982e-09
Position 1996: 1.3216318846090053e-09
Position 2616: 1.2676449637426566e-09
Position 1808: 9.986798776938428e-10
Position 720: 3.2705160571596887e-11
Position 789: 2.7902253228976502e-11
Position 773: 1.923922304487819e-11
Position 1851: 1.2793160549978904e-11
Position 688: 6.774664204452489e-12
Position 1747: 5.9281739188622924e-12
Position 2270: 2.6698914214291894e-12
Position 554: 1.5740905181800426e-12
Position 1589: 1.5505475247245342e-12
Position 169: 1.5373136916975908e-12
Position 3225: 9.383738072307084e-13
Position 120: 5.467088709772012e-13
