Gene = MRTO4
Position 7347: 6.718184933662185e-05
Position 3061: 6.346445518937742e-05
Position 7241: 6.290583042376866e-05
Position 8553: 5.755201376881177e-05
Position 3016: 5.4054678329025783e-05
Position 4253: 5.385992217799404e-05
Position 5005: 5.3528621950149266e-05
Position 6384: 5.076159939165602e-05
Position 4316: 5.0497365720363676e-05
Position 6844: 4.759044870023484e-05
Position 4473: 4.689502988428798e-05
Position 1819: 4.593925048243639e-05
Position 5276: 4.572777132373128e-05
Position 6370: 4.512192204156631e-05
Position 6176: 4.299811109951956e-05
Position 5971: 4.225630159655278e-05
Position 4329: 4.208919212686107e-05
Position 7219: 4.176823041221754e-05
Position 7376: 3.9611845674793624e-05
Position 3349: 3.95704001175907e-05
Position 5160: 3.891247881015939e-05
Position 1933: 3.864628435643278e-05
Position 5865: 3.8163643107004296e-05
Position 390: 3.765751719635526e-05
Position 3013: 3.3130348163819846e-05
Position 4309: 3.205748235276801e-05
Position 3029: 3.0044173007383714e-05
Position 4300: 2.9160614318419653e-05
Position 6408: 2.847234383937076e-05
Position 4960: 2.8072487123031448e-05
Position 4982: 2.7829527654201996e-05
Position 793: 2.7789375492984834e-05
Position 5115: 2.7692298874884753e-05
Position 4209: 2.4015524737069866e-05
Position 4847: 2.181505107309438e-05
Position 7159: 2.1691428444955942e-05
Position 6648: 2.1300235797684915e-05
Position 6695: 1.8976323375526158e-05
Position 5484: 1.8657030332616255e-05
Position 1760: 1.6284768950743637e-05
Position 6441: 1.5833005139020525e-05
Position 6258: 1.518572530852509e-05
Position 5469: 1.4843074544872133e-05
Position 4871: 1.368309794799002e-05
Position 6346: 1.3456023104511723e-05
Position 4831: 1.3261057205182056e-05
Position 6691: 1.174161649544137e-05
Position 2480: 1.1327637165382937e-05
Position 6798: 1.0992442421695514e-05
Position 5974: 9.549779837450444e-06
Position 5420: 9.387975699896511e-06
Position 1490: 9.351953257407417e-06
Position 2471: 9.20459382621525e-06
Position 2541: 8.733722215289232e-06
Position 2546: 8.22660451818541e-06
Position 5606: 8.107334987543039e-06
Position 5388: 7.614706597715582e-06
Position 2358: 7.5671917046839754e-06
Position 6975: 7.322283719584332e-06
Position 2377: 6.796246745206657e-06
Position 1669: 6.400373967238386e-06
Position 6343: 6.0252564074705485e-06
Position 2416: 5.702403671092728e-06
Position 1274: 5.1547663836762625e-06
Position 5123: 4.852692666254949e-06
Position 292: 4.589069508504287e-06
Position 2841: 4.576181908713985e-06
Position 4884: 4.277827913484329e-06
Position 231: 4.111266928238901e-06
Position 1999: 3.8949712488944175e-06
Position 6402: 3.7258143945367346e-06
Position 1798: 3.482157675259466e-06
Position 6999: 3.332128841773745e-06
Position 499: 3.21774393179809e-06
Position 4144: 3.1472393137508544e-06
Position 5938: 3.0828418028526617e-06
Position 2414: 3.0644861802621786e-06
Position 5592: 2.81513151540924e-06
Position 2017: 2.744921404595707e-06
Position 2089: 2.3166737350770375e-06
Position 533: 2.271730802506638e-06
Position 3296: 2.119085557098952e-06
Position 1378: 1.8153276052557255e-06
Position 5862: 1.7968343874201493e-06
Position 1213: 1.5126107321035922e-06
Position 7487: 1.4491094877683288e-06
Position 1242: 1.4216448942108357e-06
Position 5359: 1.0434028399548813e-06
Position 3673: 8.987776843642553e-07
Position 5716: 8.03871637738951e-07
Position 5334: 7.926679137117706e-07
Position 6620: 5.042524551517745e-07
Position 1601: 4.859972732873119e-07
Position 1721: 4.6726200123140874e-07
Position 3045: 4.569502283059602e-07
Position 5847: 4.379540961265969e-07
Position 6561: 4.086300623913366e-07
Position 7212: 3.96943739991972e-07
Position 1571: 2.9863850162866785e-07
Position 6606: 2.9675409925321346e-07
Position 2976: 1.7243213065512356e-07
Position 2732: 1.703999156225412e-07
Position 2200: 1.4842173312083927e-07
Position 163: 1.3590764217221702e-07
Position 379: 1.307319718673644e-07
Position 233: 9.364512247197172e-08
Position 1278: 6.69789463430932e-08
Position 2062: 6.620162647167917e-08
Position 212: 6.394179902176672e-08
Position 6331: 5.978295377444993e-08
Position 195: 5.7025391035448996e-08
Position 6261: 5.673750583782835e-08
Position 7245: 4.847949849581296e-08
Position 7265: 4.6080105992908985e-08
Position 807: 4.30666178899082e-08
Position 1555: 3.474623187994644e-08
Position 4699: 3.239178103180476e-08
Position 800: 3.085331486512892e-08
Position 1014: 2.9027571234961185e-08
Position 6201: 2.7708234467419e-08
Position 1762: 2.6293479275832332e-08
Position 1131: 2.1758352261960902e-08
Position 5109: 1.9024158424939267e-08
Position 927: 1.8161282935922726e-08
Position 1307: 1.711150838837125e-08
Position 855: 1.560760148196337e-08
Position 169: 1.5032871248108244e-08
Position 1757: 1.259413010587705e-08
Position 6789: 4.862438898248977e-09
Position 220: 4.372586984775381e-09
Position 311: 4.221298657079772e-09
Position 173: 3.4040534776773842e-09
Position 528: 1.9953539916508866e-09
Position 1030: 1.671944579995738e-09
Position 206: 1.061297075359673e-09
Position 4661: 1.013575283152147e-09
Position 1046: 1.0086848227276504e-09
Position 7612: 8.973953011532045e-10
Position 167: 6.760396910475962e-10
Position 7310: 6.173921948989917e-10
Position 4582: 6.066894625465135e-10
Position 143: 5.307653921714041e-10
Position 1192: 4.642306616612666e-10
Position 1095: 4.205342235519022e-10
Position 180: 3.0804921638385843e-10
Position 148: 2.427088930910493e-10
Position 1304: 2.2631176404261534e-10
Position 1515: 1.3908463202796885e-10
Position 320: 9.331230985046924e-11
Position 1364: 6.049771180049852e-11
Position 324: 5.5635001808437996e-11
Position 7267: 5.247192256108873e-11
Position 358: 3.003805256637325e-11
Position 139: 1.5346269223515716e-11
Position 340: 1.4767983895221397e-11
Position 334: 5.851453711226074e-12
