Gene = RP11-302M6.4
Position 7897: 0.04230965656244815
Position 6693: 0.03403126319745644
Position 15630: 0.03312539896246772
Position 5661: 0.030390430595071054
Position 8116: 0.026714658900540415
Position 10595: 0.023709033809199087
Position 16302: 0.023500234019896676
Position 9972: 0.022372535816255545
Position 13937: 0.021084549525177704
Position 15953: 0.019166958085829147
Position 15169: 0.014638598399948381
Position 13406: 0.013366178287863106
Position 312: 0.012907246519843207
Position 6282: 0.012465578803045217
Position 1346: 0.012027126036706146
Position 5613: 0.009768343513262666
Position 5627: 0.009174947227744652
Position 14068: 0.008192863445758777
Position 15872: 0.008047024674254484
Position 8359: 0.007548901091823802
Position 9004: 0.007288510499481466
Position 924: 0.0069498783145247826
Position 6945: 0.006729899929407738
Position 1232: 0.006677014550312386
Position 13592: 0.006646267877094728
Position 16976: 0.006047674967368645
Position 4148: 0.005697141282222826
Position 1235: 0.005389651729658792
Position 3430: 0.004372334794822599
Position 8543: 0.004352928756370173
Position 10829: 0.004138873774158157
Position 7452: 0.004136774809308619
Position 3534: 0.004071473165010946
Position 1303: 0.003944064226825017
Position 2675: 0.003221718462298399
Position 8339: 0.003008762468628312
Position 7523: 0.002938492287792833
Position 3716: 0.002936654635392357
Position 828: 0.0029284713806281273
Position 8923: 0.0027360889968272802
Position 10133: 0.0025438807671715937
Position 3447: 0.0024905028115364248
Position 9326: 0.002387314562238391
Position 3801: 0.0022206179353132655
Position 5540: 0.0021550318152752045
Position 9086: 0.0021289163421695945
Position 10001: 0.002079015106544325
Position 1009: 0.00200601885857265
Position 11129: 0.001990621723131094
Position 1138: 0.0018861353140408534
Position 5683: 0.001814677253261877
Position 7293: 0.0017788362036518502
Position 8952: 0.0017730697228183657
Position 14157: 0.001734253894774678
Position 3907: 0.0016280160957278344
Position 13502: 0.0015606102561747477
Position 5861: 0.0015425277957396937
Position 8136: 0.001478460406387811
Position 4955: 0.0014327666880146269
Position 2559: 0.0013821026410076138
Position 12602: 0.0012322885140192844
Position 6457: 0.0011808522090292566
Position 2313: 0.0011555471415232122
Position 2638: 0.0010966892350079947
Position 704: 0.0010940004739661308
Position 1661: 0.0010539307840407154
Position 13409: 0.001021345459725882
Position 2775: 0.0010054503328269049
Position 967: 0.0009942687015223278
Position 6261: 0.0009940933464512277
Position 1947: 0.000988032633460926
Position 2769: 0.0009571206278522456
Position 8160: 0.0009080895916630499
Position 3610: 0.0008874923631100305
Position 5010: 0.0008066623917718914
Position 12029: 0.0008001233620523892
Position 7342: 0.0007893250106807862
Position 376: 0.0007818003971843759
Position 9343: 0.0007036911420374426
Position 5055: 0.0006885375819299967
Position 9304: 0.0006552868768365449
Position 8967: 0.0006326637574437379
Position 1154: 0.0006042206038411698
Position 6354: 0.0006018400544570252
Position 6969: 0.0005932900126374184
Position 11079: 0.0005815630540970088
Position 8507: 0.0005728199747962257
Position 3826: 0.0005618293903149766
Position 11037: 0.0005591427384034667
Position 5327: 0.0005507877065784012
Position 5022: 0.0005475217562377218
Position 10612: 0.0005338884579666688
Position 7241: 0.0005280736443365026
Position 10560: 0.0005206064813942289
Position 8570: 0.0005066534764912845
Position 3754: 0.000489896905672032
Position 2156: 0.00047503574633353556
Position 8431: 0.0004517334477099074
Position 6412: 0.00044456619912820283
Position 4254: 0.0004310870604740115
Position 316: 0.00042914617001341333
Position 2119: 0.0003988316056248855
Position 7808: 0.0003767134026847388
Position 1367: 0.00036654625926808344
Position 5287: 0.00036424597993733746
Position 1914: 0.0003557435435985454
Position 6641: 0.0003554850555244039
Position 1330: 0.0003551758709787048
Position 1109: 0.0003459332701348353
Position 1244: 0.00034178215990963366
Position 8635: 0.00031051974127762553
Position 3594: 0.0003040094501274578
Position 1254: 0.0003021220624560496
Position 2291: 0.0002930119455524995
Position 4700: 0.0002904880424680335
Position 1794: 0.0002804586747166888
Position 3862: 0.0002769539042425023
Position 8390: 0.0002460351202674209
Position 629: 0.00024261594071230737
Position 4661: 0.00023546145424195515
Position 4217: 0.00022977716578183647
Position 6286: 0.00022944788464878725
Position 4664: 0.00022899196912773174
Position 5946: 0.0002198466155565068
Position 4509: 0.00020555438598533215
Position 5264: 0.0001936931144173651
Position 2500: 0.00018389150388385474
Position 3309: 0.00018077384680018616
Position 804: 0.0001763929269235647
Position 6503: 0.0001742466552806281
Position 1209: 0.00016507387030321855
Position 4447: 0.00016004777847206662
Position 6028: 0.00015420221335401402
Position 8812: 0.00015030599690929588
Position 1740: 0.0001448995497903454
Position 5566: 0.0001396067129687818
Position 4841: 0.00013670728445266047
Position 8362: 0.00013242635518581695
Position 2257: 0.00011918505036330419
Position 6744: 0.00011903961549389482
Position 1248: 0.0001163198211392452
Position 2025: 0.0001053892825959092
Position 2542: 0.00010463488684670618
Position 413: 0.00010447475264472214
Position 6820: 9.558645335423335e-05
Position 3510: 8.560679598023669e-05
Position 4537: 8.526919407177367e-05
Position 3500: 8.482324402223086e-05
Position 1725: 8.286272070107466e-05
Position 7109: 7.76772279964346e-05
Position 6031: 7.675044277937825e-05
Position 7106: 7.496902951405729e-05
Position 1750: 7.471535373537379e-05
Position 1020: 6.455670708789648e-05
Position 2343: 6.252612003498205e-05
Position 5226: 6.209112715144362e-05
Position 6567: 5.8768657299174735e-05
Position 2453: 5.750357970256339e-05
Position 1058: 5.104322607555816e-05
Position 646: 4.789729161046935e-05
Position 2210: 4.23680116116474e-05
Position 1977: 4.182226783230259e-05
Position 2579: 4.04237914032908e-05
Position 4836: 3.868804084745692e-05
Position 1187: 3.6809056434287364e-05
Position 3288: 3.649927152659978e-05
Position 2939: 3.422161881003518e-05
Position 5574: 3.2909583382898e-05
Position 3224: 2.9592802228879813e-05
Position 584: 2.865534690310432e-05
Position 2075: 2.8091197002186034e-05
Position 4914: 2.7983885917008315e-05
Position 3632: 2.6511966034009643e-05
Position 2375: 2.4898813092251136e-05
Position 2519: 2.3126285779472876e-05
Position 2729: 2.2938589492434663e-05
Position 633: 2.2237370147588e-05
Position 3086: 2.2173342421588245e-05
Position 3284: 2.095633704789779e-05
Position 2135: 1.96160113247802e-05
Position 3995: 1.9415268893029316e-05
Position 2346: 1.676469684308192e-05
Position 2889: 1.661821380317317e-05
Position 470: 1.6455408699788365e-05
Position 3242: 1.562860836568487e-05
Position 3824: 1.1103580418329808e-05
Position 4856: 9.781041662451097e-06
Position 1617: 9.554278520824299e-06
Position 1893: 7.961606475305935e-06
Position 464: 7.879675993379194e-06
Position 1836: 7.038107575176072e-06
Position 673: 6.465465629255141e-06
Position 745: 4.952848413206873e-06
Position 3845: 4.755880906902181e-06
Position 709: 4.5825835018172506e-06
Position 1165: 4.57397873265667e-06
Position 652: 4.375817440823869e-06
Position 2903: 4.16995194213417e-06
Position 1125: 3.6812939843064836e-06
Position 2751: 3.2002492465467263e-06
Position 2942: 3.1620418164007317e-06
Position 379: 2.8188785816948007e-06
Position 2129: 2.4353412946126834e-06
Position 2268: 2.114939007692778e-06
Position 1317: 1.984215921025069e-06
Position 4181: 1.8965580389030005e-06
Position 3466: 6.016972758202339e-07
Position 981: 2.2866306460695976e-07
Position 320: 2.1736672050170792e-07
Position 1032: 1.0680801534643211e-07
Position 1115: 9.688817964367179e-08
Position 972: 9.141618539150273e-08
Position 571: 5.808161649507503e-08
Position 1281: 5.008663391716634e-08
Position 1755: 4.118080879928148e-08
Position 439: 3.334201611795901e-08
Position 854: 2.5969891942051762e-08
Position 1700: 2.402719607004649e-08
Position 1270: 2.0327401607493687e-08
Position 1765: 1.835964021966275e-08
Position 419: 1.7330154957718498e-08
Position 479: 1.2448449334292224e-08
Position 1666: 1.1889677549962636e-08
Position 662: 8.56010811615631e-09
Position 1393: 7.626111594745354e-09
Position 883: 6.875422898761398e-09
Position 748: 4.748431332390809e-09
Position 1384: 4.090325630837833e-09
Position 846: 3.2341079953278708e-09
Position 2184: 2.961825196588976e-09
Position 1260: 1.514355495113323e-09
Position 431: 1.3345569213698586e-09
Position 725: 5.259314658642802e-10
Position 682: 5.180555477495463e-10
Position 512: 4.929694988994699e-10
Position 110: 4.679854632571047e-10
Position 712: 3.7420850020291126e-10
Position 765: 5.223314154635868e-11
Position 684: 3.7967596517757103e-11
Position 130: 2.878613460764596e-11
Position 717: 1.6730500923806224e-11
Position 187: 3.4589298450295492e-12
Position 182: 1.9406381612177992e-12
Position 149: 1.3118974070185498e-12
Position 134: 1.1958746026707348e-12
Position 161: 1.1307749155026172e-12
Position 228: 8.404471748026046e-13
Position 862: 2.8101035983032303e-13
Position 752: 1.8443486570726303e-13
Position 230: 1.59560122140759e-14
Position 215: 9.328900864955353e-15
Position 205: 8.90345595199586e-15
Position 221: 5.533437389896671e-15
Position 213: 3.7164171337555525e-15
Position 118: 1.0488522655713504e-17
