Gene = TRNT1
Position 3397: 0.0036440539343603547
Position 300: 0.003576290158933966
Position 17875: 0.0032532544980206036
Position 17636: 0.0031094474522404512
Position 21355: 0.0031036707661639337
Position 4305: 0.0030955123913782245
Position 2481: 0.0026699565435171417
Position 6901: 0.0026092787752665637
Position 10690: 0.0025424595371674403
Position 8230: 0.002497455880193652
Position 11889: 0.0024539987862997096
Position 580: 0.0024499237697276316
Position 6676: 0.0022932786818141114
Position 17988: 0.002217949640145789
Position 21579: 0.002042809119223774
Position 1736: 0.002016253063555028
Position 12832: 0.0019626476073823086
Position 20994: 0.0019052931819064003
Position 617: 0.0018684126354177608
Position 17521: 0.001609727519376109
Position 985: 0.0015933431509939137
Position 3423: 0.0015806908427606992
Position 893: 0.0015081942635125063
Position 11274: 0.0013063095024032502
Position 4238: 0.0012188978617316691
Position 801: 0.0010655371348583127
Position 19801: 0.0010221430668989825
Position 17872: 0.001011582232524982
Position 19417: 0.0009693181532301697
Position 3002: 0.0009566567331052198
Position 12000: 0.0009475918512220459
Position 5930: 0.0008634931700795262
Position 12600: 0.0008508467572469555
Position 10674: 0.0008472231016620868
Position 4310: 0.0008087159448380566
Position 14773: 0.0007460642710320419
Position 950: 0.0007114918926965568
Position 3467: 0.0006668725042767615
Position 1000: 0.0005575968352160985
Position 12382: 0.0005204432237204074
Position 13847: 0.00048413437459791063
Position 882: 0.0004822699393603386
Position 2196: 0.00047347168689771486
Position 2105: 0.00045831153722462924
Position 3872: 0.0004540292709501834
Position 2180: 0.0004447730652981144
Position 11229: 0.00044292831039279993
Position 1432: 0.00043225157538331617
Position 814: 0.0004303072116800333
Position 3426: 0.0003615871084888257
Position 7188: 0.00035186992071072987
Position 3295: 0.000301384764504668
Position 11422: 0.0002967114149587155
Position 18916: 0.00029211522267666434
Position 13542: 0.0002894743070039526
Position 1846: 0.00028844217493754836
Position 5980: 0.0002794980464701168
Position 727: 0.00027502174374723044
Position 15124: 0.0002593128724285819
Position 4208: 0.00024314138797561344
Position 153: 0.00023542601852114093
Position 3139: 0.00023422459243869185
Position 1126: 0.00023317894313923325
Position 14641: 0.00021895916897057697
Position 18183: 0.0002161277315555981
Position 1060: 0.00019371670618668056
Position 4253: 0.00018993870791356654
Position 14818: 0.00018585911255895835
Position 483: 0.00018076926662645093
Position 739: 0.00017514392464581928
Position 1900: 0.00016845362610619867
Position 13788: 0.00016785890003959884
Position 242: 0.00016426551717119443
Position 4136: 0.000163594508281244
Position 4343: 0.00016076701368928484
Position 1410: 0.00015353575261589333
Position 5907: 0.000152407829312244
Position 4337: 0.00015239469565547643
Position 14922: 0.0001469092996223775
Position 1521: 0.00013675250233222922
Position 4270: 0.00012205923661240078
Position 1742: 0.00010976679572037274
Position 835: 0.00010927218857068655
Position 1300: 0.00010926066437544488
Position 1344: 0.00010020083341442793
Position 1609: 9.949909732751577e-05
Position 5346: 9.469918228874155e-05
Position 1143: 9.045142644469004e-05
Position 3318: 8.99723176462503e-05
Position 1009: 8.699685483611225e-05
Position 217: 8.631233703118257e-05
Position 408: 8.460519373998739e-05
Position 3228: 8.154773747484395e-05
Position 7607: 7.584833247593743e-05
Position 3480: 7.166995660410208e-05
Position 358: 7.12932329444691e-05
Position 1070: 6.620878134847937e-05
Position 2814: 6.319168297275327e-05
Position 1880: 5.896704303344781e-05
Position 1078: 5.460026933946245e-05
Position 4046: 5.1581788367407685e-05
Position 3916: 5.121003011253796e-05
Position 1524: 5.073780336565051e-05
Position 1107: 4.956420084675406e-05
Position 10958: 4.919176235735617e-05
Position 11022: 4.864184470399816e-05
Position 1612: 4.673166607277991e-05
Position 422: 3.979931058537508e-05
Position 1387: 3.6932232958622605e-05
Position 1975: 3.670852449569213e-05
Position 1235: 3.5691645487773666e-05
Position 1042: 3.5530551602226786e-05
Position 2217: 3.5264449530474395e-05
Position 1861: 3.51718345933762e-05
Position 2238: 3.350732570857919e-05
Position 10887: 3.192219803433501e-05
Position 392: 2.6685200087308443e-05
Position 2158: 2.5125959421483074e-05
Position 1325: 2.499558349947475e-05
Position 214: 2.4230549601400645e-05
Position 3278: 2.2265113458314827e-05
Position 640: 2.205098628287772e-05
Position 620: 2.1877768982401364e-05
Position 4217: 2.076489905534675e-05
Position 14874: 2.0658031220132258e-05
Position 3357: 1.9808572854093308e-05
Position 3249: 1.9755149890711154e-05
Position 1005: 1.5259582642589886e-05
Position 229: 1.4663335499343263e-05
Position 1012: 1.3559072778369538e-05
Position 603: 1.2207654159937795e-05
Position 330: 1.1209569091874513e-05
Position 773: 9.432851524933589e-06
Position 880: 9.280349097370854e-06
Position 1904: 9.196437879964836e-06
Position 10762: 8.421253762843556e-06
Position 4020: 8.295188676772915e-06
Position 3252: 7.614855666184834e-06
Position 2251: 6.942802478876607e-06
Position 809: 6.56429575127212e-06
Position 11199: 4.793325158100548e-06
Position 911: 4.786375018776901e-06
Position 556: 4.0328888220797535e-06
Position 2525: 3.5395973254809503e-06
Position 5433: 3.3186848561560334e-06
Position 647: 3.068545851609873e-06
Position 2529: 2.8182354949154526e-06
Position 2399: 2.5884453789263933e-06
Position 3839: 2.3555809702225856e-06
Position 826: 2.2316220112983935e-06
Position 3406: 2.128153422316259e-06
Position 2223: 1.0828885828793766e-06
Position 693: 7.705350011400939e-07
Position 554: 7.050359451585101e-07
Position 188: 6.702999058112591e-07
Position 427: 6.47079650775122e-07
Position 5385: 4.726385257203448e-07
Position 625: 4.002320150347148e-07
Position 2402: 3.5589944677027626e-07
Position 433: 3.0992076598251045e-07
Position 1926: 2.819487102215827e-07
Position 2254: 2.742048431993956e-07
Position 204: 2.7100410025083253e-07
Position 770: 2.3007645834830074e-07
Position 756: 1.8021158192608078e-07
Position 673: 1.4952350060230585e-07
Position 597: 1.384814988570462e-07
Position 667: 1.292937757917383e-07
Position 378: 1.1452722345432552e-07
Position 828: 1.0520471006495859e-07
Position 730: 9.962046275354822e-08
Position 2344: 8.284047344400293e-08
Position 202: 6.50769972971698e-08
Position 660: 5.831271705519743e-08
Position 410: 5.50852040800017e-08
Position 2348: 5.472591581568195e-08
Position 2637: 5.3219324125416766e-08
Position 679: 4.602124536235886e-08
Position 649: 3.382986117665248e-08
Position 2726: 3.0965898475708845e-08
Position 2549: 1.840396014561081e-08
Position 2927: 9.0534629366962e-09
Position 2876: 7.98636248021594e-09
Position 2963: 6.639010245497926e-09
Position 1088: 4.846742615944544e-09
Position 2795: 3.5509189664621487e-09
Position 449: 2.315015167999077e-09
Position 1150: 2.23518288976853e-09
Position 2952: 1.5741511282192262e-09
Position 1179: 1.4601297688169684e-09
Position 2869: 1.4427313354612253e-09
Position 652: 1.3855606639093184e-09
Position 1187: 6.936142034508057e-10
Position 1201: 4.667495580588372e-10
Position 2574: 3.6411704078345624e-10
Position 440: 3.306482069115285e-10
Position 97: 3.0927045389754404e-10
Position 66: 9.695730631939853e-11
Position 105: 4.249316056335309e-11
Position 99: 1.4804363361971446e-11
Position 107: 3.75766422203329e-13
Position 120: 2.7352757476270146e-13
Position 79: 4.111024800868831e-14
