Gene = HSDL2
Position 3022: 0.0017182675721221811
Position 61616: 0.001700806366912291
Position 14878: 0.0016828157923065854
Position 86884: 0.0016320151408928988
Position 81054: 0.0016296929417876156
Position 80353: 0.0015235299370712494
Position 38973: 0.0015140104539059715
Position 352: 0.0014635148081048673
Position 83078: 0.0014314079368644556
Position 32918: 0.0014261243530799828
Position 17503: 0.0014214060276429756
Position 28319: 0.0014063692308688507
Position 80580: 0.0013752701603294898
Position 848: 0.001320413158063683
Position 28042: 0.0013030200175419093
Position 14926: 0.0012881927368966336
Position 14863: 0.0012628175965722103
Position 24483: 0.0012484386203092633
Position 79727: 0.0012430600090203021
Position 19745: 0.0012417233971112715
Position 32197: 0.0012319228575055291
Position 32126: 0.0011428363356215114
Position 23799: 0.0011414533007663116
Position 14780: 0.0011299708336851226
Position 5262: 0.0011298188147643806
Position 4190: 0.0011220214101790903
Position 4626: 0.0010924185500338008
Position 1600: 0.0010764324657385066
Position 37235: 0.001043678661512082
Position 79817: 0.0010436706081528662
Position 14947: 0.0010319318979664642
Position 79745: 0.0009732665448645837
Position 14899: 0.0009725944342198057
Position 90887: 0.0009276614356023578
Position 14920: 0.0009207656722959008
Position 31361: 0.0009190633387013145
Position 37587: 0.000911207816082776
Position 32563: 0.0009067029459796334
Position 1445: 0.0008984414565341198
Position 32091: 0.0008916086562359616
Position 3255: 0.0008898032920617308
Position 81502: 0.0008359366761422923
Position 32256: 0.0008194569973658354
Position 4435: 0.0008112719869527254
Position 27664: 0.0007841135149591176
Position 28333: 0.0007573325722015198
Position 25916: 0.0007454108167247883
Position 806: 0.0007388185286154059
Position 29037: 0.0007345062495105569
Position 61621: 0.0007300921695306844
Position 27661: 0.0007186472991026453
Position 15413: 0.0006974065302644284
Position 39253: 0.0006948522044237658
Position 80405: 0.0006580471485522206
Position 15167: 0.0006534966683182451
Position 80530: 0.0006514279967013754
Position 39256: 0.0006459682679229046
Position 62526: 0.000640625038371577
Position 61683: 0.0006146894160599513
Position 40006: 0.0006140071938103808
Position 87686: 0.0006019548391742827
Position 86790: 0.0005772980943410087
Position 2634: 0.000572147358460503
Position 62481: 0.0005541663505326861
Position 24339: 0.0005503413193214112
Position 79748: 0.0005476293142852077
Position 15999: 0.0005406000843134883
Position 83768: 0.0005346966228726188
Position 82052: 0.0005274619111227166
Position 29754: 0.0005110711586611777
Position 5102: 0.00050208664399516
Position 88367: 0.0004989074057350102
Position 80521: 0.00048124473437155795
Position 988: 0.0004511324484117025
Position 809: 0.0004494565405749456
Position 82825: 0.0004196881331621405
Position 37362: 0.0003976201497841274
Position 6048: 0.0003524008753765343
Position 543: 0.00035032432940092196
Position 80035: 0.00034512867221799274
Position 14952: 0.0003436429410471801
Position 86016: 0.0003270283772950943
Position 819: 0.0003128041852297582
Position 28161: 0.00031049788901811343
Position 84419: 0.00028853494360830717
Position 27471: 0.00028836431530058907
Position 80350: 0.0002872982284829117
Position 2584: 0.0002849083666288711
Position 41898: 0.0002815157733693474
Position 82413: 0.00027801029307532424
Position 32525: 0.00027507287871478194
Position 39282: 0.0002672163583638824
Position 29605: 0.0002438985824225208
Position 1469: 0.0002430874779887774
Position 83685: 0.00023774974282949734
Position 38777: 0.00020754396460097554
Position 80047: 0.00019897492885796042
Position 80381: 0.00018674411130202348
Position 84489: 0.00016944306013153945
Position 24373: 0.00016910534133402573
Position 61667: 0.0001568964718092541
Position 25869: 0.00015325009538821036
Position 1605: 0.00014476273383090977
Position 2210: 0.00014233047822811585
Position 39173: 0.00014050095768886492
Position 1274: 0.0001379096917819502
Position 29347: 0.00013720271546954988
Position 39330: 0.00013596054742315262
Position 84450: 0.00013579500922342836
Position 79964: 0.0001274453827304721
Position 16473: 0.00012514087594207044
Position 1345: 0.00011873790825913591
Position 29297: 0.00011661203087394401
Position 83626: 0.0001044275661860831
Position 41830: 9.652257511641204e-05
Position 25885: 8.77497469968255e-05
Position 81323: 8.257646400409904e-05
Position 32062: 8.034720120879827e-05
Position 15037: 7.73395331258347e-05
Position 82278: 7.360987780281582e-05
Position 1089: 6.862133798368082e-05
Position 40136: 6.673422627676493e-05
Position 1015: 6.290993053847915e-05
Position 80692: 6.108646991473128e-05
Position 31250: 5.850284474348552e-05
Position 27206: 5.596735678867855e-05
Position 346: 4.9157312931184096e-05
Position 29783: 4.215333921862254e-05
Position 84354: 4.157282454639567e-05
Position 29813: 4.0525490960106726e-05
Position 3975: 4.021670123830465e-05
Position 62076: 3.923142369484217e-05
Position 39190: 3.854680699841163e-05
Position 2030: 3.8173586399200704e-05
Position 29489: 3.802752317593951e-05
Position 26909: 3.428146703499842e-05
Position 2884: 3.36922791625929e-05
Position 62026: 3.3268343000780984e-05
Position 39303: 3.204147826332487e-05
Position 3895: 3.0504519124398102e-05
Position 1505: 2.916088589840017e-05
Position 4085: 2.828509877910044e-05
Position 40310: 2.7831806925195508e-05
Position 1974: 2.7588260786353257e-05
Position 1535: 2.7134009793702536e-05
Position 5135: 2.643868760185477e-05
Position 581: 2.5831966486947992e-05
Position 40360: 2.570159284724159e-05
Position 3952: 2.4581649401442296e-05
Position 41727: 2.2874750410482754e-05
Position 24409: 2.1728105799854144e-05
Position 687: 2.130302058109612e-05
Position 29272: 2.125960141282277e-05
Position 27690: 2.1191454250159068e-05
Position 41523: 2.0427850255949993e-05
Position 648: 2.0150466200963642e-05
Position 2046: 1.9845686388998713e-05
Position 15322: 1.8672340177070435e-05
Position 40249: 1.558813533326527e-05
Position 30034: 1.4762322532679077e-05
Position 1625: 1.4563882626234865e-05
Position 2218: 1.434134266121443e-05
Position 1807: 1.2537128798865754e-05
Position 1389: 1.2513549371299712e-05
Position 2178: 1.2081800756359717e-05
Position 538: 1.1803109989319255e-05
Position 40307: 1.1760904817300067e-05
Position 969: 1.168676030288843e-05
Position 61642: 1.1622224729390133e-05
Position 430: 1.1360198569939488e-05
Position 39176: 1.0537264933828293e-05
Position 81081: 1.0169395764448484e-05
Position 2252: 9.980947971022369e-06
Position 546: 9.916590520051436e-06
Position 42003: 9.732593801552416e-06
Position 2477: 9.612103486993853e-06
Position 1451: 9.257198057267077e-06
Position 2388: 8.530176367638756e-06
Position 26195: 8.01243995627495e-06
Position 40312: 7.806594855367947e-06
Position 1199: 7.196378443627704e-06
Position 3598: 6.6962768396478516e-06
Position 2069: 6.689019023584643e-06
Position 2052: 6.51084092393043e-06
Position 15546: 6.440099480832312e-06
Position 1680: 6.428655623781599e-06
Position 461: 6.354114714392094e-06
Position 62487: 6.292912054361062e-06
Position 3809: 6.043262763244902e-06
Position 3346: 5.709536703443119e-06
Position 2191: 4.6645357752027245e-06
Position 1233: 4.320664413745877e-06
Position 61919: 4.0769094478217015e-06
Position 1202: 3.1044868164273266e-06
Position 376: 3.0770577046210022e-06
Position 2696: 2.9625264243039537e-06
Position 39762: 2.7123054781235953e-06
Position 39519: 2.2505388963967243e-06
Position 4278: 2.0913296854199934e-06
Position 15040: 2.0851575548675264e-06
Position 40109: 1.8089575483500403e-06
Position 80603: 1.7701935570734782e-06
Position 464: 1.7078109468198566e-06
Position 2376: 1.5458076682873097e-06
Position 2455: 1.3570317961123145e-06
Position 40384: 1.323538734724858e-06
Position 81858: 1.188769534159664e-06
Position 81593: 1.116653419790339e-06
Position 30013: 1.0473598615477844e-06
Position 32218: 8.788974866078629e-07
Position 3528: 5.638473980938292e-07
Position 62789: 1.752159564790678e-07
Position 65616: 1.7381732640951506e-07
Position 63451: 1.5489146139801852e-07
Position 3562: 1.5467199147154596e-07
Position 30074: 1.453271862021301e-07
Position 816: 5.4948963373827505e-08
Position 65342: 4.0125388433871426e-08
Position 1405: 3.9076162162136166e-08
Position 64296: 3.82967306383974e-08
Position 38305: 1.6165688428560198e-08
Position 62963: 1.4963972685589313e-08
Position 62675: 1.38461385670733e-08
Position 63023: 1.3667226141860282e-08
Position 38240: 1.1814635045730491e-08
Position 79884: 3.614115092851026e-09
Position 2408: 1.4972031981256238e-10
