Gene = LCN8
Position 561: 9.554495750902027e-05
Position 600: 8.60707884649396e-05
Position 583: 8.560859042345981e-05
Position 842: 8.403206459300797e-05
Position 13: 7.339596192498531e-05
Position 1245: 6.245088227199072e-05
Position 103: 5.806910204738752e-05
Position 3118: 5.7591005185074095e-05
Position 258: 5.6843808694911015e-05
Position 3126: 5.030930450301144e-05
Position 735: 4.7520414842447475e-05
Position 1274: 4.609612811443937e-05
Position 1083: 4.5781637624545354e-05
Position 1722: 3.895296265441978e-05
Position 2768: 3.82708611759515e-05
Position 2727: 3.721529724109412e-05
Position 3634: 3.066565609417809e-05
Position 469: 2.467324924006093e-05
Position 1709: 2.3503396807697854e-05
Position 3444: 2.285082084190354e-05
Position 443: 2.2440228673074795e-05
Position 1169: 2.045761215176564e-05
Position 3515: 1.832703445275873e-05
Position 3754: 1.6306293686892174e-05
Position 193: 1.0961338845085695e-05
Position 2632: 9.824760057580817e-06
Position 2678: 9.756661520337404e-06
Position 2585: 7.674728391955585e-06
Position 1079: 7.306360278914485e-06
Position 1046: 5.60759130686452e-06
Position 3003: 5.186842796820204e-06
Position 3217: 4.709286813476245e-06
Position 2924: 4.643048882458284e-06
Position 3664: 4.633055552930035e-06
Position 3600: 2.835991608067017e-06
Position 3644: 2.617747537902668e-06
Position 65: 2.043522341565343e-06
Position 129: 1.5735806850075555e-06
Position 89: 6.579347902880222e-07
Position 260: 4.610385335409159e-07
Position 3146: 4.4902458574573007e-07
Position 571: 3.2135208126132055e-07
Position 3343: 1.1168681749941781e-07
Position 399: 8.060818853808237e-08
Position 3024: 7.799846812755491e-08
Position 410: 7.628586993242599e-08
Position 1662: 5.7180441791403355e-08
Position 634: 5.361949707199761e-08
Position 473: 2.9702333973512804e-08
Position 67: 1.1212145631462498e-08
Position 31: 2.6826385174968143e-09
Position 631: 2.151042127520273e-09
Position 244: 1.9712563374630465e-09
Position 763: 6.774214916861212e-10
Position 1538: 3.0575380947150507e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2892: 0.948499076220222
Position 1057: 0.8334722862152877
Position 3065: 0.6803077285814824
Position 1633: 0.6575997986084919
Position 2675: 0.634436380974577
Position 3574: 0.45213614881388137
Position 3411: 0.24105014054883125
Position 1511: 0.1297373229950659
Position 3438: 0.11344375574308692
Position 3224: 0.08585060199712767
Position 1552: 0.05932062798715227
Position 2859: 0.043551342694476136
Position 2482: 0.0328483379359441
Position 372: 0.021684843092387347
Position 641: 0.01804216239615824
Position 1040: 0.017097715106044648
Position 1267: 0.013908701160094537
Position 237: 0.013622597878198332
Position 3546: 0.013457022686317986
Position 469: 0.012645063764891053
Position 2709: 0.01214260309313399
Position 283: 0.01189548134527877
Position 964: 0.010905310965118549
Position 1016: 0.009500500590051836
Position 720: 0.009242541948684358
Position 3162: 0.009189239553819534
Position 1101: 0.008311581508165938
Position 3716: 0.007232968429006742
Position 1346: 0.0067724721244648315
Position 232: 0.006305581026807903
Position 433: 0.005986695154649451
Position 2716: 0.005430809997487787
Position 1029: 0.005393019049926653
Position 2660: 0.004485397314319668
Position 1079: 0.004187234560354175
Position 2532: 0.00417611676642963
Position 3618: 0.0039759333999645
Position 1638: 0.0033176352267502963
Position 809: 0.0025463212403144353
Position 1529: 0.0025335324088500495
Position 1307: 0.002457087368197708
Position 902: 0.0022753832740715955
Position 1573: 0.002091651295255257
Position 869: 0.0020255679913735902
Position 3146: 0.0020119512295500336
Position 786: 0.0018882451813229827
Position 3803: 0.0011902861821757587
Position 1123: 0.0011357085295874792
Position 913: 0.0011314069995972554
Position 447: 0.0011299889712697013
Position 1458: 0.0011087448163757555
Position 945: 0.0010920250420709966
Position 2874: 0.0010251927436925362
Position 2844: 0.0010192239320035278
Position 1558: 0.0010023913688244053
Position 2603: 0.0010013091350056054
Position 2645: 0.0009540017969287677
Position 491: 0.0007968852541788921
Position 3088: 0.0007773755188207283
Position 3040: 0.0007630230818545606
Position 2625: 0.0007283276349529595
Position 3482: 0.0004976721863455363
Position 937: 0.0004726395532351055
Position 3356: 0.0004389420879077435
Position 3126: 0.0003918099697625458
Position 2576: 0.0003447629033243466
Position 815: 0.0003300870164866885
Position 1576: 0.00032501602434253696
Position 337: 0.0003174721370987495
Position 178: 0.00029711819038692397
Position 789: 0.00028330885492723775
Position 3548: 0.0002693807128166621
Position 406: 0.0002602556995550904
Position 3676: 0.0002517918124169838
Position 3249: 0.00022601527412017874
Position 3461: 0.00022015047315812543
Position 1437: 0.00019504224906862958
Position 3165: 0.00016557522710815577
Position 3745: 0.00014229441892558102
Position 2585: 0.00013414609151578082
Position 1397: 0.00013348438239739417
Position 3659: 0.00011988253982651062
Position 1174: 0.00010676700518783046
Position 1595: 0.00010321737175687004
Position 378: 0.00010218353774723232
Position 1064: 0.00010211573479716934
Position 3283: 9.924378573110365e-05
Position 1584: 9.606723433651192e-05
Position 1379: 9.548493409501207e-05
Position 493: 8.843780304736489e-05
Position 3580: 7.834855781956727e-05
Position 559: 7.647003896716674e-05
Position 3622: 7.634067459491608e-05
Position 1152: 6.827117478734952e-05
Position 2906: 6.481032374795292e-05
Position 3379: 6.201698138562142e-05
Position 1332: 5.704950935284725e-05
Position 753: 5.428823047197667e-05
Position 2912: 4.949680023108811e-05
Position 1411: 4.6633845829826e-05
Position 1188: 3.980650863510932e-05
Position 2933: 3.624257094047313e-05
Position 748: 3.615521343729535e-05
Position 1467: 3.0503981026471463e-05
Position 795: 3.0160631109262617e-05
Position 613: 2.67475229300021e-05
Position 2899: 2.6641673794304342e-05
Position 1414: 2.613495697261895e-05
Position 3255: 2.604126895891222e-05
Position 1473: 2.5303612919084466e-05
Position 3091: 2.246798921452109e-05
Position 505: 2.0057498091619905e-05
Position 1285: 1.6823083484491162e-05
Position 1653: 1.6428297742655688e-05
Position 1677: 1.632280971318776e-05
Position 3836: 1.6306293686892174e-05
Position 571: 1.4713437924982015e-05
Position 1581: 1.3821579156122781e-05
Position 971: 1.3181922784376011e-05
Position 3371: 1.2892263765155755e-05
Position 3079: 1.0961553396819354e-05
Position 2632: 1.0407883273001447e-05
Position 824: 9.838417151371612e-06
Position 3631: 9.07337858486063e-06
Position 974: 8.88738733206128e-06
Position 1424: 8.885187220489161e-06
Position 882: 8.75460138787435e-06
Position 1384: 7.949657564499451e-06
Position 1671: 5.761316992077127e-06
Position 608: 5.748448847495983e-06
Position 502: 5.041372400637275e-06
Position 577: 4.781690508737366e-06
Position 201: 4.331340819701794e-06
Position 213: 3.979201470695835e-06
Position 1132: 3.9438112866139785e-06
Position 293: 3.456040976590329e-06
Position 94: 3.0721557406521666e-06
Position 966: 2.9591226174682525e-06
Position 3753: 2.7893440489362533e-06
Position 189: 2.030367673221837e-06
Position 121: 1.565983857279243e-06
Position 2807: 1.4406240863911106e-06
Position 198: 1.3477831410667159e-06
Position 386: 1.34514449156682e-06
Position 2788: 1.3254582795456461e-06
Position 664: 1.2718183646344935e-06
Position 1709: 1.255462513672323e-06
Position 1451: 1.2381268436153636e-06
Position 1158: 1.1439930688535759e-06
Position 616: 1.1328043532468758e-06
Position 511: 1.0384247307630761e-06
Position 516: 9.791469027952326e-07
Position 383: 9.17502345559558e-07
Position 316: 8.839808137956621e-07
Position 583: 7.89582746801794e-07
Position 118: 7.472307954436808e-07
Position 160: 7.315605370828049e-07
Position 757: 6.975388003587885e-07
Position 319: 6.835382247851025e-07
Position 2952: 6.601181814133424e-07
Position 2992: 2.480147248839447e-07
Position 290: 4.6061532842647006e-08
Position 1418: 2.9392266826360557e-08
Position 535: 2.6189539752595653e-08
Position 529: 1.1961209428712628e-08
Position 513: 4.113795091283254e-09
Position 520: 3.1282421277801187e-09
Position 111: 1.1769115371128895e-09
Position 301: 3.2934559914440537e-10
Position 304: 1.1053863425309086e-10
Position 126: 7.807713174325426e-11
