Gene = RSRC1
Position 1025: 3.040925164984014e-07
Position 2396: 2.768817664757191e-07
Position 555: 2.736542814530967e-07
Position 345: 2.567268813196503e-07
Position 2708: 2.4652201596288e-07
Position 1813: 1.9782764679639309e-07
Position 1483: 1.877778977091332e-07
Position 550: 1.6309748824723567e-07
Position 548: 1.452224826011594e-07
Position 670: 1.3744296674643826e-07
Position 1732: 1.2931365241163453e-07
Position 1821: 1.0663900771425211e-07
Position 1476: 1.0650014971719976e-07
Position 362: 8.332202958116805e-08
Position 1027: 7.329307356270674e-08
Position 347: 4.820706150470434e-08
Position 623: 2.0875735267313747e-08
Position 371: 1.921911817260318e-08
Position 581: 1.3562656938114473e-08
Position 1046: 1.3097331069814558e-08
Position 472: 1.2515929966782104e-08
Position 650: 1.2488225259840343e-08
Position 852: 1.2435684881304865e-08
Position 353: 1.1514868699850395e-08
Position 1515: 8.403635251175557e-09
Position 1004: 8.296249606594977e-09
Position 350: 7.319148738068895e-09
Position 1053: 6.0062086613027684e-09
Position 374: 3.600496033583843e-09
Position 392: 2.6686650317356086e-09
Position 654: 2.6455437542072117e-09
Position 146: 2.5698680036179942e-09
Position 815: 2.5630487568415167e-09
Position 928: 2.453268525707403e-09
Position 1039: 2.0786465903658342e-09
Position 1104: 1.703474068479818e-09
Position 7345: 9.971451081447095e-10
Position 1347: 9.238166418096739e-10
Position 849: 9.124461527280753e-10
Position 564: 3.5491953781357766e-10
Position 707: 2.022278714209883e-10
Position 365: 1.3288776123362909e-10
Position 416: 1.2954735834573874e-10
Position 396: 9.095823025759901e-11
Position 378: 7.370573779470577e-11
Position 718: 3.013984788246153e-11
Position 399: 1.6492728671960973e-11
Position 389: 1.014003814878498e-11
Position 381: 8.9293973228603e-12
Position 443: 7.085489240443822e-12
Position 699: 5.935934691164083e-12
Position 386: 4.505710663712831e-12
Position 437: 2.971600625145955e-12
Position 401: 1.7024809223997666e-12
Position 85: 6.755494277247357e-13
Position 405: 2.2180576605879157e-14
Position 710: 1.9250313824569584e-14
Position 383: 1.428650017297198e-14
Position 407: 6.253303064064089e-15
Position 413: 3.668414812929794e-15
Position 440: 3.985845938758637e-17
Position 449: 3.1995784717570635e-17
Position 446: 3.0851088234929887e-17
