Gene = FXN
Position 15541: 2.8983757443911206e-08
Position 14280: 2.1955427237444042e-08
Position 494: 2.0034297082265916e-08
Position 11433: 1.3307294292774983e-08
Position 281: 9.480938937838298e-09
Position 4884: 8.731791876064427e-09
Position 12192: 6.3415079687860634e-09
Position 1240: 2.462816048791539e-09
Position 320: 1.8201030085531872e-09
Position 210: 1.6552915655285802e-09
Position 1375: 1.0164221164089042e-09
Position 393: 3.094437777572952e-10
Position 519: 2.7767123273312157e-10
Position 121: 3.1778896913231696e-11
Position 244: 2.5574835531339836e-11
Position 207: 1.98072631235159e-11
Position 401: 5.0135357290662054e-12
