Gene = DALRD3
Position 2257: 9.48365806285712e-05
Position 5217: 9.091682373731055e-05
Position 888: 8.818463055335326e-05
Position 984: 8.786550494627544e-05
Position 5228: 8.629017457888637e-05
Position 5404: 8.533171750146302e-05
Position 591: 8.450432018873934e-05
Position 3346: 8.053515030530225e-05
Position 2095: 7.885621058674874e-05
Position 1725: 7.592485570122464e-05
Position 365: 7.517017629500518e-05
Position 5481: 7.438606810607849e-05
Position 5459: 7.063537675516903e-05
Position 5170: 7.055731031248928e-05
Position 867: 6.954975708114073e-05
Position 3055: 6.87691065855373e-05
Position 652: 6.767877752684706e-05
Position 5062: 6.481581594297346e-05
Position 3996: 6.344494178115728e-05
Position 5671: 6.151879524945013e-05
Position 2047: 5.666922992318431e-05
Position 198: 5.5616652374229e-05
Position 3954: 5.3401285190659756e-05
Position 5701: 5.1148337815087175e-05
Position 1229: 4.9165336376657425e-05
Position 427: 4.715173112134356e-05
Position 4254: 4.3938680941840015e-05
Position 2378: 4.352495030560837e-05
Position 2395: 4.182185491183308e-05
Position 4469: 4.001000703375637e-05
Position 2445: 3.855620555370693e-05
Position 1141: 3.729698349318315e-05
Position 1848: 3.703714560373949e-05
Position 2459: 3.660674801785714e-05
Position 1326: 3.653507424423472e-05
Position 4115: 3.501039138090822e-05
Position 4167: 3.4881643593491496e-05
Position 5243: 3.183665477384357e-05
Position 1640: 2.885575155732487e-05
Position 1737: 2.5192632394533795e-05
Position 599: 2.4521895893800323e-05
Position 1329: 2.3978259620229652e-05
Position 1214: 2.3670535867616135e-05
Position 733: 2.291808356124421e-05
Position 2089: 2.2134199763160873e-05
Position 3404: 2.0961427961440264e-05
Position 1442: 2.0278199856623606e-05
Position 171: 2.0186423861559888e-05
Position 522: 1.8643100543314896e-05
Position 2465: 1.8633235277289275e-05
Position 5011: 1.86278735664541e-05
Position 1137: 1.8342055657043466e-05
Position 5225: 1.7664606513733912e-05
Position 1301: 1.715517223537329e-05
Position 1689: 1.4175566285337482e-05
Position 4754: 1.327176059703121e-05
Position 3769: 1.306153535342121e-05
Position 5339: 1.1773608590576437e-05
Position 3874: 1.1214223462297408e-05
Position 636: 1.1129708419584745e-05
Position 1210: 1.0939971586347354e-05
Position 4271: 9.66712030512115e-06
Position 4074: 9.46622358164049e-06
Position 5018: 8.983195492480006e-06
Position 4019: 8.9304483612525e-06
Position 4323: 8.868086056755282e-06
Position 4309: 8.506041278538452e-06
Position 2194: 8.375238819144014e-06
Position 1068: 8.275574677798187e-06
Position 3972: 7.802838400122885e-06
Position 1872: 6.702267956992938e-06
Position 5357: 5.579555349557748e-06
Position 5034: 5.404489158689843e-06
Position 4277: 5.358322588225168e-06
Position 5720: 5.178772380078753e-06
Position 3745: 5.104330748029988e-06
Position 1527: 4.845669918005555e-06
Position 4639: 4.485647363031311e-06
Position 4361: 4.35209676775562e-06
Position 4176: 3.4663340714666933e-06
Position 4325: 3.115616221459929e-06
Position 3642: 2.981402364264223e-06
Position 4305: 2.670782431052644e-06
Position 4190: 1.9723749159609776e-06
Position 4958: 1.3577058129836374e-06
Position 4513: 1.28279744218631e-06
Position 4862: 9.657661040647218e-07
Position 4238: 8.048414026434027e-07
Position 4154: 7.540806100828554e-07
Position 4156: 5.888795445894387e-07
Position 4795: 4.733382116694583e-07
Position 4816: 4.6194794856689337e-07
Position 689: 3.638934546386621e-07
Position 830: 2.0062135397676855e-07
Position 1931: 1.795217474855822e-07
Position 405: 1.6149734750794636e-07
Position 505: 1.3243522013019803e-07
Position 1065: 1.1005480990896688e-07
Position 1126: 7.29271471131463e-08
Position 955: 7.285775341715639e-08
Position 1434: 1.4626469907681819e-08
Position 1531: 9.191153263802681e-09
Position 1154: 7.88308804611969e-09
Position 1021: 7.1979413090500785e-09
Position 939: 5.7993611876598596e-09
Position 180: 5.06956675001891e-09
Position 1307: 4.9196793100668e-09
Position 1264: 4.169445058822707e-09
Position 370: 3.1741975774490946e-09
Position 844: 2.5548141412091023e-09
Position 1772: 9.56487350631629e-10
Position 1683: 9.399256389837289e-10
Position 2851: 7.406397020644916e-10
Position 817: 2.877314521623428e-10
Position 762: 1.5846752631009239e-10
Position 792: 1.4556286317607792e-10
Position 410: 5.075298266029054e-12
