Gene = RIIAD1
Position 6593: 0.04760415931081523
Position 5859: 0.04241967262111443
Position 6638: 0.028701876778590808
Position 4285: 0.02863959595300579
Position 1029: 0.024300182938861135
Position 5945: 0.02296097959152462
Position 6660: 0.022290839409653995
Position 7429: 0.014657337910841735
Position 1309: 0.01111933435654644
Position 2812: 0.010353495350391371
Position 2607: 0.008091446429015332
Position 7512: 0.007020862605967772
Position 1221: 0.006301187631968247
Position 6228: 0.006254346940254163
Position 3093: 0.005289955877286978
Position 748: 0.00505228953530721
Position 4707: 0.005031609158666898
Position 260: 0.004559008211729914
Position 2562: 0.004282829244710554
Position 5930: 0.003942852707382735
Position 2387: 0.0037233769926071133
Position 203: 0.002967276160583449
Position 5837: 0.0029607045266297027
Position 7555: 0.002601987277042729
Position 2202: 0.002473553299496629
Position 5903: 0.0024134250806597244
Position 5139: 0.002358843450105981
Position 7484: 0.0021752207877158538
Position 4732: 0.0020283105082826037
Position 1196: 0.001615699589932343
Position 554: 0.0015909552882478076
Position 844: 0.001523767039137967
Position 927: 0.0014445559460260899
Position 255: 0.0013906863072546455
Position 6084: 0.001363996320404151
Position 1276: 0.0013425335699924013
Position 6665: 0.0013105667572206974
Position 4310: 0.0012491651634502427
Position 1568: 0.0012417253315222107
Position 2738: 0.001236457417460769
Position 7379: 0.0012255037211438753
Position 3126: 0.0011217596272807635
Position 2573: 0.0010827649706113792
Position 524: 0.00105033462849991
Position 286: 0.0009820001548448505
Position 3283: 0.0008568001528616225
Position 5225: 0.0008536250973439158
Position 2343: 0.0007556677068685858
Position 7845: 0.0007127926223601854
Position 5242: 0.0006877003413413357
Position 7808: 0.0006673595172319566
Position 8031: 0.0006535814131155961
Position 7260: 0.0006231242288041497
Position 6617: 0.000573196162346749
Position 4625: 0.0005617404329943224
Position 5306: 0.0005034026768202912
Position 3107: 0.00047829829742476233
Position 1401: 0.000471478692644671
Position 2518: 0.000465762055830425
Position 1151: 0.00045782930546053164
Position 7552: 0.0003940857422050296
Position 7099: 0.0003870375386275197
Position 7096: 0.00038298859559703915
Position 7558: 0.0003805345914351195
Position 1358: 0.00030712501116753163
Position 807: 0.00027059962676785463
Position 1320: 0.0002436200685061397
Position 7247: 0.00024301942427810497
Position 2654: 0.00023463586311479886
Position 3594: 0.0002333526139475545
Position 338: 0.0002056714790025814
Position 4210: 0.0001989275990993368
Position 824: 0.00018913939194516662
Position 3307: 0.00018849204627352568
Position 2547: 0.00018367060815772685
Position 4070: 0.00018328057839825179
Position 1609: 0.00018248479028926828
Position 6387: 0.00017170704101339337
Position 217: 0.00017053130375422706
Position 3198: 0.00016643677339533934
Position 301: 0.00015502569646326072
Position 2696: 0.00015370377065075232
Position 5811: 0.00015310265021220194
Position 1535: 0.0001508328621281672
Position 407: 0.00014697884755694016
Position 354: 0.00014278501786167027
Position 778: 0.00014180575203492568
Position 404: 0.00014017719165269852
Position 429: 0.0001303261487061005
Position 6537: 0.00012968745906715394
Position 3229: 0.00011944620461407145
Position 378: 0.00011257019563357328
Position 4197: 9.874595764804632e-05
Position 4019: 9.204326683546307e-05
Position 4496: 8.415242967299769e-05
Position 2871: 8.022684108492506e-05
Position 149: 7.633157458910993e-05
Position 5088: 7.054657670475837e-05
Position 1248: 6.620466176228452e-05
Position 1455: 5.9750570168802094e-05
Position 313: 5.8067209192901335e-05
Position 968: 5.74231273027745e-05
Position 4861: 5.4539539227168004e-05
Position 3756: 5.0712651906758554e-05
Position 2277: 4.683682028457787e-05
Position 443: 4.239442402723957e-05
Position 6369: 4.1437753633266575e-05
Position 359: 3.968261194824138e-05
Position 780: 3.764621286450059e-05
Position 5351: 3.106106175311242e-05
Position 2701: 2.905021579425574e-05
Position 2232: 2.90332166928552e-05
Position 4332: 2.856286338343531e-05
Position 4678: 2.775419483866189e-05
Position 4643: 2.7586126136787128e-05
Position 5789: 2.617082744746212e-05
Position 2614: 2.4989092121731095e-05
Position 4847: 2.456487728682149e-05
Position 575: 2.410067757465621e-05
Position 3454: 2.377558857916936e-05
Position 4844: 2.2437070943111363e-05
Position 886: 2.0294535365646003e-05
Position 973: 1.9928671997707225e-05
Position 4243: 1.9832601478874017e-05
Position 1372: 1.9602697402811078e-05
Position 3836: 1.7513489769118927e-05
Position 4459: 1.7170340032527302e-05
Position 315: 1.672307321949099e-05
Position 2788: 1.659461468885901e-05
Position 864: 1.6433547957952247e-05
Position 2781: 1.598188996623292e-05
Position 1828: 1.5938517255158304e-05
Position 2620: 1.2980291137944835e-05
Position 3457: 1.2898025875172399e-05
Position 3759: 1.2886339427780879e-05
Position 3534: 1.2068608714872923e-05
Position 4091: 1.1751175039805804e-05
Position 279: 1.1627282417517258e-05
Position 4088: 1.1422677663718347e-05
Position 1443: 9.745318186153065e-06
Position 939: 8.596737377923272e-06
Position 1072: 8.04323161529525e-06
Position 2285: 8.042385505746251e-06
Position 685: 7.700664369625854e-06
Position 2215: 7.374076641544718e-06
Position 210: 7.1999015442684705e-06
Position 175: 7.01510352600207e-06
Position 2134: 6.657692347778965e-06
Position 2434: 6.055027706327284e-06
Position 1376: 4.618024945554696e-06
Position 583: 3.867095811953238e-06
Position 1495: 3.721037002322831e-06
Position 1498: 3.5518660706052205e-06
Position 2927: 3.4455728301555843e-06
Position 2806: 3.430993754031974e-06
Position 2919: 2.3260846361049607e-06
Position 2877: 2.059032334330448e-06
Position 262: 1.40675381946089e-06
Position 281: 1.3207439917994222e-06
Position 2660: 1.2809567311554377e-06
Position 290: 1.1179374566907446e-06
Position 162: 1.0175373516455493e-06
Position 3009: 7.378788742011204e-07
Position 384: 6.529204689053113e-07
Position 3785: 5.010183306833033e-07
Position 158: 3.235790830891393e-07
Position 597: 2.3061033348025536e-07
Position 222: 1.724826638396616e-07
Position 594: 1.2426814647300153e-07
Position 186: 8.929112779761918e-08
Position 970: 6.542414874083205e-08
Position 160: 6.212238356775068e-08
Position 625: 6.21073002214016e-08
Position 698: 5.984375568419429e-08
Position 1075: 5.77169334071217e-08
Position 664: 4.4889011256520447e-08
Position 600: 4.059675291621976e-08
Position 1420: 3.723570692761219e-08
Position 3043: 3.563439522683051e-08
Position 847: 3.056731419621947e-08
Position 687: 2.8822638817297634e-08
Position 948: 1.8125167841109473e-08
Position 180: 1.3226273179172437e-08
Position 172: 1.2549932483672543e-08
Position 629: 7.037485851475159e-09
Position 1539: 3.2559327433672146e-09
Position 985: 2.740172909935512e-09
Position 1123: 2.0088071844006324e-09
Position 170: 1.1631254356633665e-09
Position 641: 9.579707539456153e-10
Position 1107: 2.5651881722776195e-10
Position 613: 1.1696864581650341e-10
Position 602: 2.880175344744254e-11
