Gene = LEP
Position 607: 2.767888469596548e-09
Position 377: 2.1908269675390003e-09
Position 428: 8.488285695260147e-13
Position 434: 7.498497894675156e-15
Position 490: 2.661748898352015e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 10706: 0.8974644243558972
Position 1436: 0.7935862871077105
Position 8002: 0.42568877599959976
Position 1034: 0.3194079098020723
Position 1077: 0.2817062662475156
Position 15378: 0.17839440635073225
Position 1139: 0.17382647901036544
Position 7578: 0.17218418233095525
Position 11157: 0.15081600803229475
Position 3066: 0.09629369977035453
Position 14454: 0.06350234764953794
Position 13227: 0.06310676650006454
Position 13119: 0.06189176351155621
Position 14636: 0.058577704373295465
Position 2370: 0.0497455578951684
Position 9685: 0.049021311353325984
Position 917: 0.04817174986404137
Position 1039: 0.042350866134725426
Position 8776: 0.04227314579800677
Position 1503: 0.04077439318892977
Position 10795: 0.03963149493880881
Position 11197: 0.03784751678343468
Position 11816: 0.03464719577607703
Position 3049: 0.03217421089956533
Position 15514: 0.03171981915344063
Position 14463: 0.029940549113112322
Position 2998: 0.025998098588720937
Position 14434: 0.02368890969051192
Position 13122: 0.020976594559005315
Position 14865: 0.02093719684277644
Position 1009: 0.020336583694175476
Position 15206: 0.020206575723668532
Position 8893: 0.01856758342635129
Position 8313: 0.018565363156125222
Position 9394: 0.017539887915671102
Position 13873: 0.01626035678819012
Position 4878: 0.015034090483187264
Position 3154: 0.014931113437602877
Position 7972: 0.014496666641887604
Position 6497: 0.014268599495102645
Position 4870: 0.013398601445400999
Position 1497: 0.012881665823301103
Position 15048: 0.012812391878986733
Position 13197: 0.012670516006253327
Position 11913: 0.012574449085542914
Position 13140: 0.01225347484695874
Position 9928: 0.011591919244656324
Position 3135: 0.011510966350814935
Position 14528: 0.011226290074036917
Position 8578: 0.011143440384891725
Position 7976: 0.011141195927206197
Position 2517: 0.01107334531276728
Position 8334: 0.010932324988247949
Position 15141: 0.010644987437358453
Position 15652: 0.01057045816184966
Position 10992: 0.01036743911308834
Position 13695: 0.010217511940404767
Position 12851: 0.009057848471013671
Position 4143: 0.009047499648767549
Position 11864: 0.00798440243242408
Position 4430: 0.007783253862631299
Position 243: 0.007714181914668056
Position 5536: 0.007700570371410496
Position 13440: 0.007373840280166026
Position 7978: 0.0071004953476428885
Position 13250: 0.007094168668761004
Position 178: 0.006174322880468652
Position 13746: 0.005476409191813621
Position 13932: 0.005369874258675109
Position 11525: 0.005345426738171596
Position 14218: 0.004856699063294754
Position 315: 0.0044535577774431215
Position 12070: 0.004232902751861537
Position 14081: 0.004231042383917687
Position 833: 0.0040097956815321745
Position 12073: 0.0037562082572431712
Position 357: 0.0037247444955661427
Position 12848: 0.003596800286265164
Position 6358: 0.0035657251928582455
Position 13539: 0.0034647157110977247
Position 1537: 0.0034309218346595424
Position 1151: 0.0033881186723788456
Position 7699: 0.0033322954464797064
Position 13666: 0.0033152263499814116
Position 7202: 0.0032937462689715236
Position 11335: 0.0032574703374949826
Position 246: 0.0032535700208338922
Position 3044: 0.0030988057605833737
Position 14606: 0.0030979320638641265
Position 8704: 0.002911822398625581
Position 9429: 0.002874826032778602
Position 4531: 0.0027237234093766926
Position 2546: 0.0026328601755007037
Position 1589: 0.0025175277158801684
Position 16038: 0.002359345803632318
Position 11929: 0.002335194734996982
Position 750: 0.002324489496276564
Position 160: 0.002262473930844561
Position 10813: 0.002259702631227904
Position 12121: 0.002192866822126922
Position 11687: 0.002038435826269436
Position 15400: 0.0019726112060158623
Position 377: 0.0019504629398159237
Position 2412: 0.0018113733774786267
Position 956: 0.0017846554203923067
Position 1304: 0.0017753914939931587
Position 3070: 0.0015728342704980454
Position 9455: 0.0013763608567749466
Position 14973: 0.001249814160975687
Position 3156: 0.0012188738626914336
Position 11972: 0.001163057380265372
Position 13343: 0.0011538944057061416
Position 14567: 0.0011381428663240747
Position 4099: 0.001137290248335213
Position 7792: 0.0011109266131563817
Position 4385: 0.001075823809542761
Position 12032: 0.0010750890294641963
Position 877: 0.0010748499683622085
Position 13320: 0.001046757815504896
Position 12192: 0.0009879150795808755
Position 463: 0.0009630643545827078
Position 14503: 0.0008596304741204973
Position 1301: 0.0008452099502678367
Position 13384: 0.0007371628081974471
Position 4353: 0.0007306196726272198
Position 13900: 0.0007157487617946736
Position 1054: 0.0006673947918212705
Position 3219: 0.0006619137744805902
Position 13835: 0.0006471232784001212
Position 6166: 0.000643720298887513
Position 2456: 0.000564466042211764
Position 5189: 0.0005565837907298783
Position 172: 0.0005495909449053154
Position 4664: 0.0005047822244811092
Position 1507: 0.0004913804480591225
Position 13506: 0.0004441749063225757
Position 1879: 0.00044262729283311525
Position 5742: 0.0004109810153076807
Position 9552: 0.0003916085999764693
Position 12790: 0.0003827514345073031
Position 8485: 0.0003760389967180805
Position 6224: 0.0003677226378808406
Position 182: 0.0003375972550301171
Position 485: 0.0003243270652450091
Position 260: 0.0003209952200759065
Position 1813: 0.00031432110282297366
Position 5949: 0.0003069199447755534
Position 1525: 0.00029834220710582625
Position 12241: 0.0002979584917300914
Position 144: 0.00029294478742229697
Position 1242: 0.0002862451424470387
Position 691: 0.0002522809376971105
Position 3802: 0.0002430328288501792
Position 5215: 0.00024076884446954684
Position 13402: 0.00023510647449728696
Position 922: 0.00023189518315228238
Position 1283: 0.00022469035157372938
Position 4461: 0.00022342397491523228
Position 5723: 0.00019195378624674037
Position 10951: 0.00019020614767637281
Position 2479: 0.00018178851162923036
Position 362: 0.00017624902477806297
Position 4432: 0.00016634762843548457
Position 637: 0.00015266658379023385
Position 289: 0.00013138478422770699
Position 3378: 0.00013137974752328556
Position 10554: 0.0001251064673435685
Position 3501: 0.00011452154068153265
Position 1012: 0.00011192757603974812
Position 6115: 0.00010969722082679811
Position 982: 0.00010500178535505506
Position 599: 9.976661814946733e-05
Position 1101: 9.769150951188191e-05
Position 881: 9.526473148960702e-05
Position 1157: 9.521041334608695e-05
Position 1017: 9.423263233892867e-05
Position 3625: 8.078958096264297e-05
Position 1672: 7.371411266170846e-05
Position 9319: 7.331371942037793e-05
Position 1716: 6.714592270615849e-05
Position 384: 6.604415367854898e-05
Position 1961: 6.13076206550313e-05
Position 704: 5.932496839869154e-05
Position 8548: 5.87539601433648e-05
Position 2078: 5.8025747559775226e-05
Position 623: 4.888023431331076e-05
Position 1933: 4.874728717789621e-05
Position 2426: 4.7705210759984916e-05
Position 6136: 4.6616427875208655e-05
Position 6713: 4.3457817201414314e-05
Position 840: 3.963761892910044e-05
Position 987: 3.51557938375439e-05
Position 270: 3.3629007677379057e-05
Position 2402: 3.2234619817383226e-05
Position 1060: 3.214844751206657e-05
Position 4124: 3.0431801640111572e-05
Position 860: 2.997082771356575e-05
Position 6309: 2.9371319599345795e-05
Position 6001: 2.7616973928416255e-05
Position 2285: 2.6662862937331323e-05
Position 925: 2.6608425654013674e-05
Position 1205: 2.5008954936961254e-05
Position 1743: 2.4944132085928692e-05
Position 1086: 2.4448146632594762e-05
Position 266: 2.4012271673196604e-05
Position 5981: 2.1664856807432042e-05
Position 250: 2.165452385117687e-05
Position 773: 2.016713034187376e-05
Position 5363: 1.854942215890335e-05
Position 3539: 1.834561700031534e-05
Position 5795: 1.641146421987479e-05
Position 281: 1.5409953891338887e-05
Position 4220: 1.4851782702631182e-05
Position 715: 1.4417033017659156e-05
Position 1462: 1.4007797177888054e-05
Position 5389: 1.3602187907398808e-05
Position 1930: 1.283464620215154e-05
Position 471: 1.1777282680004388e-05
Position 119: 1.1622963436861983e-05
Position 3856: 1.0195567398814617e-05
Position 1909: 9.155289340578945e-06
Position 762: 8.59442987517126e-06
Position 2026: 8.376284092139081e-06
Position 1457: 8.289743975477927e-06
Position 317: 8.262006038772248e-06
Position 3581: 7.123687593966626e-06
Position 186: 7.032451754870097e-06
Position 1348: 6.454127666663154e-06
Position 972: 5.9588898322097205e-06
Position 130: 5.92776064298259e-06
Position 3326: 5.434871738031832e-06
Position 1468: 5.158215920889705e-06
Position 1775: 5.0931660741436764e-06
Position 719: 4.934535368718171e-06
Position 2601: 4.53942333875402e-06
Position 2219: 4.49303948890043e-06
Position 4388: 4.4885034174160375e-06
Position 490: 3.6924948034607276e-06
Position 2938: 3.610901029590251e-06
Position 414: 3.1528529298664352e-06
Position 2557: 3.0547543861333474e-06
Position 428: 2.8060865254139813e-06
Position 1173: 2.6984973858788515e-06
Position 393: 2.6298813757157847e-06
Position 542: 2.432645850826988e-06
Position 844: 2.335282842898783e-06
Position 1690: 2.317896257837364e-06
Position 115: 2.241756091766797e-06
Position 387: 2.0143387217278695e-06
Position 3601: 1.7369884674085471e-06
Position 511: 1.6658712733497548e-06
Position 189: 1.5962995721600306e-06
Position 1539: 1.3135055525260045e-06
Position 523: 9.981062512207304e-07
Position 573: 7.863245737543491e-07
Position 2165: 7.536204411890178e-07
Position 403: 6.534742670174282e-07
Position 1599: 6.474693750553824e-07
Position 579: 6.293345232228281e-07
Position 440: 5.153603150197877e-07
Position 2716: 4.5142228656104104e-07
Position 612: 2.9222420711419224e-07
Position 509: 1.2894754673230508e-07
Position 1720: 7.795031546653206e-08
Position 601: 2.922573906477904e-08
Position 200: 2.4023284271069992e-08
Position 674: 2.3154924749475693e-08
Position 583: 1.871019649185263e-08
Position 322: 1.3219740100264857e-08
Position 434: 1.1295730076397098e-08
Position 408: 8.453623843557116e-09
Position 1450: 6.464808504712151e-09
Position 547: 6.31781034126284e-09
Position 538: 5.803441387873204e-09
Position 122: 2.9763567259322334e-09
Position 208: 3.230011311255795e-10
Position 1246: 2.4877148531760784e-10
Position 556: 1.2891095734777273e-10
Position 406: 1.1510704024000824e-10
Position 558: 3.433004451251897e-11
Position 421: 1.2312525218544988e-11
Position 80: 3.378162020212851e-13
