Gene = DUS4L
Position 640: 2.0213860594681813e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3091: 0.9847506436385182
Position 13354: 0.9484477842471809
Position 12407: 0.8515402251948705
Position 11127: 0.625123312686103
Position 7096: 0.558986128815192
Position 1196: 0.45807957211055766
Position 629: 0.28090714285915636
Position 807: 0.278360148763386
Position 7186: 0.25216611795862354
Position 1391: 0.24422474449662562
Position 11189: 0.19105113459314563
Position 9745: 0.1783281864158646
Position 11229: 0.15490814519473564
Position 7649: 0.12470718653141592
Position 3796: 0.11107922849433234
Position 9624: 0.08962281659863248
Position 6197: 0.0727168760231471
Position 9768: 0.07145343606584918
Position 890: 0.06995331878494138
Position 2593: 0.06963702308362295
Position 12734: 0.06661570074870346
Position 12436: 0.06478979385291835
Position 893: 0.061493476706562876
Position 12802: 0.05943085859033258
Position 7531: 0.05090995583441719
Position 785: 0.048219175512086584
Position 1160: 0.047796484384991504
Position 12762: 0.04092660575841808
Position 7198: 0.03995095037027754
Position 6875: 0.03475055353463997
Position 6279: 0.03317968099110599
Position 12450: 0.03271672890490745
Position 963: 0.031182180280422172
Position 12383: 0.02858170855665272
Position 12790: 0.02573719252865185
Position 3852: 0.02283760543817758
Position 3799: 0.022829734832181033
Position 12868: 0.021506509054941666
Position 1236: 0.019253522726460248
Position 8568: 0.01789411250028087
Position 11758: 0.01780202387754884
Position 769: 0.016137535123619887
Position 6282: 0.015488331619177892
Position 13084: 0.012815020689239757
Position 7661: 0.010685666305341623
Position 13979: 0.010579413713423495
Position 12217: 0.01024079442476105
Position 12428: 0.009895967420355022
Position 1358: 0.009078132250382906
Position 13030: 0.007927063255012226
Position 3118: 0.007089227074674428
Position 6326: 0.006985779308261184
Position 199: 0.006970862029694731
Position 12841: 0.006632146915673493
Position 11916: 0.006250937732590566
Position 6952: 0.006165504810556037
Position 7169: 0.0058047355492203
Position 1087: 0.00567310403549993
Position 14341: 0.005660003478483207
Position 3725: 0.005465335552146722
Position 13638: 0.005063220411394383
Position 9814: 0.005062165711882072
Position 6791: 0.0048246572283412855
Position 3074: 0.004571947524862398
Position 9317: 0.004452567892311834
Position 14151: 0.004449479303264031
Position 635: 0.004235002971999916
Position 861: 0.004078493478694597
Position 1041: 0.0037762118106848493
Position 929: 0.0037547746242585314
Position 202: 0.00370467243786442
Position 1887: 0.00369859668296634
Position 3855: 0.00358850062352011
Position 9270: 0.0035256924357656982
Position 923: 0.0033880386422267474
Position 9861: 0.003381286405221306
Position 14390: 0.0033508835715921653
Position 695: 0.0031419597469379184
Position 1202: 0.003110836950640902
Position 11160: 0.003034464139910298
Position 186: 0.0029878681416803826
Position 8643: 0.0029876967119464555
Position 858: 0.0026596358124823002
Position 7596: 0.002545783576882295
Position 11919: 0.0025234462045861062
Position 12481: 0.002277044715482498
Position 593: 0.002200088118570521
Position 4101: 0.0020885186359157616
Position 13185: 0.0020524511611389636
Position 3190: 0.0020002551748070116
Position 13064: 0.0018307734726194218
Position 12890: 0.0018112339461630106
Position 4032: 0.0017911200038011274
Position 12894: 0.0017155589056510234
Position 7567: 0.0015489156088208417
Position 14362: 0.0015294763831225468
Position 14282: 0.001510165246683559
Position 2167: 0.001450716231236032
Position 1401: 0.001432384727081161
Position 14007: 0.0013505492832122348
Position 7696: 0.0013069806540197508
Position 1310: 0.0013051619274877392
Position 9246: 0.001254814393117979
Position 13739: 0.0012016058973262377
Position 12457: 0.0011380817604708818
Position 672: 0.0011186134212162453
Position 12546: 0.0009106531490234526
Position 14000: 0.0008985317098196664
Position 1492: 0.0008840535198498832
Position 2097: 0.0007963151545904122
Position 11084: 0.0007700565429695592
Position 11728: 0.000753042637901669
Position 1000: 0.0007454334732744357
Position 13145: 0.0006990955594939278
Position 13997: 0.0006307167498194585
Position 2082: 0.0005785819049516085
Position 2597: 0.0005610336706038435
Position 462: 0.0004981356017171532
Position 13701: 0.0004950413451833358
Position 1429: 0.00047308546853440023
Position 11778: 0.00044178989948240446
Position 905: 0.000416993556569092
Position 3148: 0.0004159432294804807
Position 813: 0.00034208407391252035
Position 13126: 0.0003360524695671395
Position 14500: 0.0003349053688304308
Position 1406: 0.0003343327651017586
Position 1209: 0.00032881053974418697
Position 11754: 0.00032690599148561534
Position 1750: 0.0003073123804147815
Position 13097: 0.00030422058685693876
Position 12875: 0.0002863250006153098
Position 9439: 0.00028136428060093234
Position 3575: 0.00026679842814344637
Position 12767: 0.00025786344200840985
Position 2022: 0.00025369543790543865
Position 13963: 0.00025168480501813577
Position 3732: 0.00022781804658753563
Position 13771: 0.00022041989088136493
Position 3662: 0.00021655906385263435
Position 7766: 0.00021142555819478892
Position 1586: 0.00020312726245207501
Position 499: 0.00020154078055164266
Position 13886: 0.0001975525290126567
Position 4683: 0.00018698021302169333
Position 4624: 0.0001808446759260488
Position 11828: 0.0001786964126191542
Position 13684: 0.00017843322371745518
Position 14231: 0.0001647251727899705
Position 1101: 0.00016355674487146752
Position 3020: 0.00015818404354450095
Position 1320: 0.0001532453867956795
Position 13846: 0.00015084337093122912
Position 836: 0.00013860172826336557
Position 4603: 0.00013263520098293102
Position 455: 0.00012991392161078031
Position 13061: 0.00012806282465941562
Position 13745: 0.00012551307711083503
Position 14463: 0.0001225955254694565
Position 13758: 0.00012131728174656094
Position 4005: 0.00011383068876571193
Position 7712: 0.00010078344239106562
Position 13015: 9.865185115705757e-05
Position 240: 9.242241540004358e-05
Position 3907: 8.503077177143653e-05
Position 13585: 7.858239863287192e-05
Position 13293: 7.151936112542568e-05
Position 13310: 6.41562343569449e-05
Position 3295: 6.0248906654327695e-05
Position 12981: 6.011400749808443e-05
Position 13606: 6.00619955844605e-05
Position 1610: 5.5661960211043e-05
Position 718: 5.5645430376178976e-05
Position 13687: 4.3961300027066764e-05
Position 14194: 4.317909828707568e-05
Position 14162: 4.0721615668541924e-05
Position 12343: 3.7285485589811355e-05
Position 482: 3.3991224096437906e-05
Position 710: 3.1305877974322956e-05
Position 12247: 2.9919833582567002e-05
Position 13410: 2.833664975781055e-05
Position 409: 2.7890999534285366e-05
Position 477: 2.5782316181282038e-05
Position 824: 2.3023096164993184e-05
Position 385: 2.2396195825694155e-05
Position 207: 2.1076518842225706e-05
Position 1089: 1.9107351352226432e-05
Position 646: 1.8619212669193324e-05
Position 3499: 1.855312960759531e-05
Position 275: 1.8093744922659413e-05
Position 843: 1.7494634249038186e-05
Position 832: 1.603263991458648e-05
Position 3337: 1.5480457770661188e-05
Position 13646: 1.3012823605815658e-05
Position 3538: 1.1697497981673377e-05
Position 549: 1.0786607304648185e-05
Position 307: 1.0581649867985017e-05
Position 3519: 1.0393418802561722e-05
Position 3553: 9.247367892729628e-06
Position 3386: 8.30203360334766e-06
Position 9050: 7.02653830186619e-06
Position 11530: 6.793534067845844e-06
Position 527: 6.620236254290771e-06
Position 3478: 6.135931921431103e-06
Position 387: 6.0247781446237235e-06
Position 290: 6.0160237375799886e-06
Position 3356: 5.767190981535836e-06
Position 1667: 5.558643061830018e-06
Position 2918: 5.511013804535577e-06
Position 329: 5.501742734461244e-06
Position 1646: 5.164604415418235e-06
Position 245: 4.682279945658579e-06
Position 512: 4.681561645557982e-06
Position 312: 4.112265824276384e-06
Position 3941: 4.077176181837616e-06
Position 398: 3.571154864999032e-06
Position 530: 2.85323282391265e-06
Position 868: 2.5973108999139023e-06
Position 251: 2.498237899308558e-06
Position 12127: 2.1985604433095624e-06
Position 534: 1.8322473893253564e-06
Position 1131: 1.7565759064645346e-06
Position 355: 1.2036179712178514e-06
Position 4316: 7.292495282696628e-07
Position 4319: 5.958454006816819e-07
Position 333: 5.558581652240299e-07
Position 294: 5.202910378449948e-07
Position 504: 5.157972872663434e-07
Position 164: 4.788073853342373e-07
Position 4200: 4.5706941473067724e-07
Position 12912: 3.122268614754329e-07
Position 506: 1.7702306190507942e-07
Position 4244: 1.742661065643997e-07
Position 248: 1.6987547503589755e-07
Position 336: 1.3401070151995694e-07
Position 3973: 5.496911986783404e-08
Position 1844: 5.126765064532323e-08
Position 1933: 4.9680338775942836e-08
Position 341: 3.268858929685853e-08
Position 1469: 2.1705579811396955e-08
Position 518: 1.0234850392465748e-08
Position 712: 9.271184516709019e-09
Position 2534: 3.5439437710061106e-09
Position 516: 2.4524737911246365e-09
Position 359: 1.5023903358850642e-09
Position 338: 9.504501804027813e-10
Position 343: 7.762272301400529e-10
Position 348: 1.1209407469488178e-10
