Gene = OCLN
Position 233: 2.967157043027976e-06
Position 21814: 2.437614100789759e-06
Position 177: 2.2443733613290586e-06
Position 276: 1.7704773847262161e-06
Position 352: 1.572597962383604e-06
Position 218: 1.175077213381286e-06
Position 1052: 8.314039187926499e-07
Position 142: 7.438004710139971e-07
Position 595: 4.207157102020715e-07
Position 729: 2.7149211441553133e-07
Position 615: 1.607457931648469e-07
Position 85: 1.0057851226074565e-07
Position 652: 7.922439159869419e-08
Position 1808: 6.504405185898836e-08
Position 969: 5.881331175681653e-08
Position 680: 5.8604220042006015e-08
Position 1818: 5.185306419883565e-08
Position 627: 4.915264509040759e-08
Position 717: 4.4409172444870643e-08
Position 1021: 4.2297799828048455e-08
Position 828: 3.125485807756758e-08
Position 658: 2.1212450605969183e-08
Position 752: 5.361312364563928e-10
Position 531: 4.791686135436034e-10
Position 570: 5.8012667805162315e-11
Position 194: 2.8034198916959387e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11884: 0.9997951619389843
Position 21655: 0.9969798785309985
Position 39870: 0.4695531001554908
Position 2986: 0.3416908995994635
Position 2559: 0.31672388720565686
Position 3168: 0.22424923450273565
Position 20217: 0.13243349827801879
Position 14867: 0.1252669920797996
Position 13859: 0.11443882401187115
Position 2585: 0.10312913023077577
Position 2631: 0.09402977162722263
Position 2334: 0.08427858993091875
Position 33660: 0.07993662631260716
Position 2834: 0.07517084407791874
Position 13991: 0.07052734290180161
Position 14887: 0.0678312715131541
Position 16848: 0.0628868599888832
Position 17468: 0.05280188235216589
Position 37338: 0.05217471663020374
Position 15787: 0.046821027973384034
Position 3336: 0.03331422492865328
Position 32837: 0.032261309733754066
Position 6412: 0.03187996129527306
Position 6807: 0.02985684390484302
Position 12174: 0.028910795640916524
Position 27356: 0.026650752407065208
Position 27162: 0.026434351009575845
Position 21905: 0.02508552632156704
Position 36890: 0.02273904595384129
Position 26113: 0.021732263615845016
Position 6811: 0.0198170955343735
Position 33510: 0.019754877714974292
Position 13904: 0.01911489284660582
Position 2390: 0.01857113992445976
Position 31121: 0.01850935304320604
Position 27446: 0.018333116307279324
Position 34547: 0.01538598541878221
Position 27694: 0.014257398124239441
Position 29707: 0.013633795589305364
Position 17093: 0.012057818604325001
Position 2311: 0.011112773865991937
Position 494: 0.0109359193518228
Position 548: 0.010503465043201893
Position 26980: 0.010502451233626454
Position 499: 0.01011241767624766
Position 535: 0.009739905311631346
Position 29194: 0.008489685878504892
Position 393: 0.00816357510191971
Position 25039: 0.007194000957853799
Position 1168: 0.007138290223181419
Position 14048: 0.007034222334951021
Position 14863: 0.006985871822464405
Position 28600: 0.0068111273876537495
Position 23639: 0.006767251439480781
Position 22367: 0.006664085919170487
Position 29728: 0.006551634254940631
Position 27690: 0.006332360113683693
Position 28576: 0.005708772230632219
Position 32232: 0.005604396501465488
Position 6408: 0.005465525937369299
Position 21955: 0.0047909238351683875
Position 12137: 0.0046109632133888466
Position 23139: 0.0042011579433724475
Position 21931: 0.003896243063728266
Position 27711: 0.0037525032636574426
Position 30114: 0.0036909215277750175
Position 27325: 0.0035586070780390805
Position 13709: 0.003428465821170896
Position 26601: 0.003362137239732582
Position 6432: 0.003041374399900106
Position 25565: 0.003034963149883078
Position 2529: 0.002910379146375384
Position 25202: 0.0027642326412236078
Position 309: 0.0026547038148160263
Position 22643: 0.0025672284408247486
Position 27590: 0.0023960201128856206
Position 3342: 0.0022858847595495085
Position 3115: 0.0021505861547219916
Position 27024: 0.0021024649595881846
Position 2874: 0.0020923794410566913
Position 25521: 0.001954618132870069
Position 23679: 0.0019398845046142564
Position 14111: 0.0019221996889857299
Position 30870: 0.001863352024642528
Position 23719: 0.0018624146122792847
Position 26315: 0.0017537555255060363
Position 23486: 0.001746349080382995
Position 30335: 0.0017196224978574227
Position 26221: 0.0017175924193192824
Position 23406: 0.0016996845147187085
Position 22024: 0.0016064437060753977
Position 2748: 0.0015742587654895895
Position 12844: 0.0015612346269264876
Position 13755: 0.0015585012051862939
Position 2637: 0.0014802267059336668
Position 22279: 0.001387908063364336
Position 1923: 0.0013821253332226846
Position 21881: 0.0013219043657824413
Position 25063: 0.0013003490854622093
Position 25683: 0.001270207644949159
Position 25983: 0.001149855330529962
Position 511: 0.0011093399955215046
Position 2676: 0.0011059572940816994
Position 438: 0.001059936547394935
Position 23410: 0.001053275075349678
Position 12196: 0.0009897920889832446
Position 23090: 0.0009501023686456361
Position 1947: 0.0009361984001763673
Position 23600: 0.0009319399953994999
Position 450: 0.000901515184551967
Position 23523: 0.0009007957089394627
Position 28029: 0.0008993266566507819
Position 14828: 0.0008901592636675897
Position 23795: 0.0008567001148593526
Position 27393: 0.0007626664741001649
Position 28409: 0.0007475276113915197
Position 2129: 0.0007413063345219039
Position 21998: 0.0007121139104459417
Position 16568: 0.0006961210767759247
Position 3309: 0.0006103488922699037
Position 26915: 0.0005960821426645199
Position 25396: 0.0005620770372177835
Position 1338: 0.0005369491813489569
Position 14295: 0.0005359852060477009
Position 1242: 0.0005267715873090046
Position 26549: 0.0005014463909436763
Position 13628: 0.0004810124078687614
Position 27902: 0.0004720694364483524
Position 2318: 0.0004603107192922222
Position 26277: 0.00045952036846003456
Position 27761: 0.00044231274453083866
Position 24900: 0.00042591940777504705
Position 22601: 0.0003848763642242529
Position 1326: 0.0003475258317917757
Position 2397: 0.0003422367421650592
Position 2499: 0.00033931749755689646
Position 23563: 0.00033733820008810067
Position 2076: 0.00032499787289401227
Position 25790: 0.0003148621343711418
Position 2079: 0.0003090262036713229
Position 2104: 0.0002952038428186559
Position 22389: 0.00029393075624739324
Position 14255: 0.00027687004437611555
Position 316: 0.000269789308163199
Position 12709: 0.0002612849773814751
Position 2212: 0.0002489705582891687
Position 14345: 0.00023739647479285294
Position 24880: 0.0002349671885814603
Position 26077: 0.00022886444653623766
Position 23094: 0.00022447108324260125
Position 17748: 0.0002242393641839218
Position 22150: 0.00022210539196425175
Position 22073: 0.00020035024195186557
Position 2274: 0.00018318568215600582
Position 23180: 0.00016637229153867197
Position 23053: 0.00016614313774540116
Position 15358: 0.0001643971105245566
Position 22047: 0.00015669301520209724
Position 22799: 0.0001535403640005187
Position 2228: 0.0001533996909306504
Position 1636: 0.00013470408164752403
Position 3010: 0.00012779457497479968
Position 357: 0.00012649671589037875
Position 23375: 0.00012055781253593727
Position 2723: 0.00011821773773668923
Position 729: 0.00011339452292961764
Position 224: 0.00011295792610258218
Position 1074: 0.00010781326218151874
Position 12357: 0.00010746439726461736
Position 12316: 0.00010189649444174626
Position 26031: 9.745085941741779e-05
Position 12396: 9.623551858211467e-05
Position 22568: 9.549719142615963e-05
Position 16467: 9.466821921138091e-05
Position 969: 8.920824891636781e-05
Position 19146: 7.723982983974909e-05
Position 1952: 7.651015945441632e-05
Position 684: 7.579120843099301e-05
Position 22926: 6.930488914249874e-05
Position 22759: 6.044266514660736e-05
Position 1171: 5.700873679506399e-05
Position 2503: 5.6742033826489495e-05
Position 2965: 5.439408374634486e-05
Position 457: 5.231589236128481e-05
Position 2157: 4.8576551399034393e-05
Position 583: 4.823283006252886e-05
Position 21964: 4.25242795316798e-05
Position 13100: 4.1290324370854544e-05
Position 2346: 4.1202606632618057e-05
Position 1600: 3.981800771867302e-05
Position 22294: 3.9711575417382416e-05
Position 2845: 3.776134552676761e-05
Position 1559: 3.560060191506748e-05
Position 367: 3.181103035398576e-05
Position 18803: 3.1088433910025604e-05
Position 475: 3.104611647980541e-05
Position 162: 2.9752405712560663e-05
Position 1290: 2.741853319950612e-05
Position 463: 2.6660919474441646e-05
Position 1929: 2.6027129145861167e-05
Position 595: 2.478980148472655e-05
Position 2414: 2.2988036348285422e-05
Position 2254: 2.1466342653249586e-05
Position 1997: 2.0738900627681337e-05
Position 1134: 1.6944851962555e-05
Position 3379: 1.5541402856739198e-05
Position 14176: 1.546612023301467e-05
Position 17566: 1.5443472653346327e-05
Position 1420: 1.4080047220392441e-05
Position 15203: 1.3447147906019194e-05
Position 15337: 1.229617301182525e-05
Position 98: 1.0637872807109891e-05
Position 2934: 9.58804960190609e-06
Position 330: 9.098479522720004e-06
Position 484: 8.933326024213637e-06
Position 2685: 8.78583700976238e-06
Position 21315: 8.363015310827797e-06
Position 1028: 7.17314357008205e-06
Position 2013: 6.056725812854648e-06
Position 13197: 5.440438077819294e-06
Position 16946: 5.160375862794207e-06
Position 1621: 4.6593463867333085e-06
Position 481: 3.1133556641597392e-06
Position 472: 2.1454135034409427e-06
Position 938: 2.1149658596197566e-06
Position 553: 1.9464546702786103e-06
Position 1713: 1.6822605982441786e-06
Position 1437: 1.4918174935464615e-06
Position 1272: 1.2278570234234163e-06
Position 13277: 8.965777990124341e-07
Position 3833: 4.6578430164769837e-07
Position 16985: 2.0197222839252156e-07
Position 364: 1.9851743661325842e-07
Position 1743: 1.737411443462897e-07
Position 1888: 1.4784297799314595e-07
Position 1736: 9.966677619488511e-08
Position 218: 9.52181462562879e-08
Position 1217: 8.158993577415401e-08
Position 336: 7.587580909141091e-08
Position 1513: 6.471664098074582e-08
Position 4970: 5.624705327493737e-08
Position 1285: 5.352234675683714e-08
Position 248: 4.861318948383074e-08
Position 1010: 3.866149156624929e-08
Position 4293: 3.839419167452439e-08
Position 173: 2.7553796634442247e-08
Position 245: 2.2416103204398867e-08
Position 241: 2.0241718794305053e-08
Position 324: 1.4178214751483353e-08
Position 326: 1.1992230614660655e-08
Position 454: 7.824377779032067e-09
Position 762: 7.080211473930227e-09
Position 187: 5.609652831922241e-09
Position 101: 4.986797463431839e-09
Position 742: 3.792937329921351e-09
Position 466: 3.0004336371645244e-09
Position 348: 2.9891501426892973e-09
Position 631: 2.926042889016998e-09
Position 850: 1.9854819582046906e-09
Position 875: 1.8121418868411127e-09
Position 468: 1.3860320653211262e-09
Position 702: 1.3532100052504242e-09
Position 1041: 1.2634348298033093e-09
Position 650: 9.828132363584982e-10
Position 345: 8.816574237705618e-10
Position 1614: 8.196838680507377e-10
Position 184: 7.479778432152151e-10
Position 689: 4.797300488786191e-10
Position 338: 3.2839353044629367e-10
Position 995: 2.474232848682087e-10
Position 605: 1.7493236187103638e-10
Position 3410: 1.0373780936539128e-10
Position 3239: 7.966036284936847e-11
Position 644: 1.6767891406447394e-22
