Gene = ANKRD61
Position 4016: 0.027234121964937654
Position 4713: 0.025158240266020194
Position 1469: 0.02351624711157456
Position 3623: 0.020231537677761743
Position 3387: 0.01980249855334443
Position 3337: 0.019795747047822176
Position 3162: 0.01946859525295733
Position 1308: 0.016748337038643712
Position 1011: 0.01380849523232916
Position 1427: 0.013009567549402195
Position 4300: 0.01291654507578839
Position 2235: 0.010078180295676697
Position 3226: 0.009752476493550651
Position 4426: 0.00937037230617808
Position 4395: 0.008934452465866594
Position 3037: 0.008453875839728777
Position 3481: 0.008270357387699514
Position 3652: 0.00809863240218463
Position 3530: 0.008044188411036855
Position 4657: 0.007382385319604343
Position 4810: 0.007192542799323097
Position 3456: 0.007029523998123306
Position 2527: 0.006756773766640683
Position 4078: 0.006502654333706581
Position 4282: 0.006343205837892864
Position 4751: 0.00556047748747089
Position 2376: 0.005550831853538139
Position 3083: 0.005400912230905721
Position 2446: 0.005380161966791833
Position 981: 0.005182587818780248
Position 2259: 0.00502941436952203
Position 2018: 0.005002357386026982
Position 3400: 0.004257731700636201
Position 4351: 0.004155071303830644
Position 2470: 0.004069964814662915
Position 4144: 0.003602865269107551
Position 521: 0.0034854976725836343
Position 2379: 0.003353220561239835
Position 4117: 0.003233406321456443
Position 1129: 0.00301082507973553
Position 4355: 0.002755844508173993
Position 3751: 0.0025753410934662947
Position 1173: 0.0024638668297886812
Position 4480: 0.0022987844143493733
Position 3855: 0.002289122020142819
Position 4679: 0.0022147218232304896
Position 1049: 0.0017334654644944418
Position 3453: 0.0017094754466988335
Position 3278: 0.0014304457492940207
Position 4718: 0.0013944080588634156
Position 2693: 0.0013681428025197704
Position 1264: 0.0012531300882099102
Position 1947: 0.0011838841840804712
Position 2579: 0.001127603353329177
Position 4529: 0.001087557044922029
Position 2982: 0.0010729415113547715
Position 475: 0.001048130218080396
Position 4841: 0.0009914285687231974
Position 1210: 0.0009518448784449089
Position 1238: 0.0009022872069579797
Position 3909: 0.0009019663933185786
Position 2401: 0.0007244737339604718
Position 2312: 0.0006971424971515776
Position 2985: 0.000689028118636045
Position 3998: 0.0006326918337929289
Position 2530: 0.0006234031489228207
Position 1015: 0.0005819762575875929
Position 1501: 0.000580136129076039
Position 3545: 0.0005472506980248908
Position 4018: 0.0005085766128568402
Position 1777: 0.0005007257251694802
Position 1342: 0.0004890931632501612
Position 901: 0.00046978667038085644
Position 3731: 0.0004475240083950713
Position 1055: 0.00043930689319647
Position 3955: 0.00040987281354204025
Position 1397: 0.00039022085795196207
Position 3057: 0.00035182490173909684
Position 3410: 0.000348749268445104
Position 1774: 0.0003445512013856201
Position 1856: 0.00033490368507743776
Position 357: 0.00029688956180333627
Position 1471: 0.00029282353660182195
Position 1803: 0.0002632532298386054
Position 3691: 0.00026080149633737264
Position 1273: 0.0002429592433887909
Position 2456: 0.00022563241957027148
Position 4496: 0.0001626161488151127
Position 4622: 0.0001564735653205395
Position 1934: 0.00015598028797799633
Position 1711: 0.00014321429957963143
Position 199: 0.00013426727554328787
Position 3046: 0.0001274494608300082
Position 4473: 0.0001251803087797687
Position 4957: 0.00011550822237013601
Position 235: 0.00010728212643211455
Position 2241: 0.00010270228623566014
Position 4857: 0.00010268805874990577
Position 1694: 0.0001012908588757649
Position 4501: 9.976873789843582e-05
Position 501: 9.736561253276582e-05
Position 2381: 9.389091329556058e-05
Position 4778: 9.143904324508e-05
Position 4171: 9.111483711426458e-05
Position 4398: 9.088798389012761e-05
Position 2015: 8.726246659567261e-05
Position 1914: 8.177324162482157e-05
Position 3576: 7.709758114997458e-05
Position 3415: 7.38379360366107e-05
Position 369: 7.215233310852459e-05
Position 2902: 7.084088832103115e-05
Position 4151: 6.826676093854479e-05
Position 549: 6.403181852782836e-05
Position 2096: 6.18883330360468e-05
Position 1616: 6.043785680499431e-05
Position 2405: 6.00535599390852e-05
Position 3934: 5.9595258941315514e-05
Position 3489: 5.5850547621994635e-05
Position 3553: 5.3842780460038147e-05
Position 2949: 5.283861578733079e-05
Position 1829: 5.198443627782497e-05
Position 2610: 5.123025301092098e-05
Position 1185: 4.92867150586316e-05
Position 1755: 4.613571722294016e-05
Position 2192: 4.583478353146849e-05
Position 1510: 4.342886879883855e-05
Position 996: 4.081338573106324e-05
Position 1093: 4.068008732657333e-05
Position 983: 3.8327351424307624e-05
Position 2089: 3.726078471470226e-05
Position 905: 3.511473240889667e-05
Position 3191: 3.0045268044188324e-05
Position 2126: 2.811264014357736e-05
Position 2154: 2.389828771076578e-05
Position 1612: 2.182598435523673e-05
Position 3144: 2.106401831286172e-05
Position 3422: 1.3490660651279998e-05
Position 1410: 1.3218360831264524e-05
Position 3024: 1.301348769583404e-05
Position 724: 1.0323531201980826e-05
Position 442: 9.751524052692644e-06
Position 771: 8.14601020828274e-06
Position 215: 7.786683447473782e-06
Position 527: 7.365528488567537e-06
Position 3342: 7.005678600181939e-06
Position 727: 6.95272665269644e-06
Position 733: 5.562765162962507e-06
Position 1147: 5.380727739256722e-06
Position 1315: 4.627997658152441e-06
Position 1312: 4.271959812939979e-06
Position 560: 4.265053720607458e-06
Position 301: 3.9853681438434646e-06
Position 3339: 3.2290842867825014e-06
Position 2271: 3.192643125117299e-06
Position 668: 2.9014165292381975e-06
Position 102: 2.709265293223419e-06
Position 378: 2.069358054141475e-06
Position 2324: 1.6645123537131051e-06
Position 252: 1.6346989264252331e-06
Position 414: 1.373723581776901e-06
Position 530: 1.365938491258627e-06
Position 2168: 1.2494011189210514e-06
Position 424: 1.2399256270069294e-06
Position 566: 8.227761130039474e-07
Position 1348: 8.07077723306818e-07
Position 652: 7.400890471887224e-07
Position 1136: 6.438125341772102e-07
Position 615: 6.084395504386859e-07
Position 1779: 5.664799872707364e-07
Position 324: 5.403719177726679e-07
Position 1783: 4.928075407848832e-07
Position 336: 4.913349890088242e-07
Position 1553: 4.855689038389752e-07
Position 2118: 4.2790872416775265e-07
Position 684: 3.975842892730151e-07
Position 705: 3.7004366693214537e-07
Position 2864: 3.2192251084951445e-07
Position 134: 3.014008574092512e-07
Position 731: 2.574870476257503e-07
Position 1735: 2.1723757893451428e-07
Position 2860: 2.1036444558416587e-07
Position 2551: 1.3504811436568397e-07
Position 1516: 1.3446293944985316e-07
Position 1871: 1.0969446546482648e-07
Position 1556: 7.168019867085026e-08
Position 1644: 5.4135704358938e-08
Position 701: 4.033426787214904e-08
Position 265: 3.684394147253623e-08
Position 1723: 3.606833472656994e-08
Position 318: 3.3690368978091924e-08
Position 256: 2.833067751890221e-08
Position 284: 2.807397653780484e-08
Position 589: 2.7258358669281154e-08
Position 272: 1.4143454544458753e-08
Position 117: 1.4125429406822907e-08
Position 164: 1.0257257854408326e-08
Position 269: 8.501577481967949e-09
Position 584: 6.409607888339496e-09
Position 612: 6.15376760446898e-09
Position 193: 5.253118653598203e-09
Position 671: 3.3344370162232144e-09
Position 708: 2.410468741541301e-09
Position 783: 1.2371536901248124e-09
Position 820: 8.971281661847759e-10
Position 603: 7.044287723626163e-10
Position 598: 6.780496068869101e-10
Position 740: 4.887817772845746e-10
Position 114: 3.0737632911157247e-10
Position 1151: 2.6177935602764144e-10
Position 592: 2.473173629717216e-10
Position 145: 1.468434466826618e-10
Position 112: 1.166218048945621e-10
Position 1884: 3.4460191744585456e-11
Position 789: 2.060775056962621e-11
