Gene = INSL4
Position 1196: 9.63725464878525e-09
Position 662: 9.421906345777273e-09
Position 1178: 6.4751356909102855e-09
Position 736: 1.6562331991758909e-09
Position 190: 1.1835802389477756e-09
Position 185: 9.131052436806151e-10
Position 305: 5.560696760471456e-10
Position 629: 5.356906700465906e-10
Position 667: 4.5152483610583965e-10
Position 335: 1.4121251318965325e-10
Position 307: 1.0920166682548622e-10
Position 97: 7.313897010222483e-12
Position 574: 6.508114007133506e-13
