Gene = FAM221B
Position 866: 1.486364907141426e-06
Position 638: 1.1238037827537688e-06
Position 851: 8.203368622138555e-07
Position 1343: 7.509760864727199e-07
Position 3682: 7.360157903232646e-07
Position 3448: 6.592855132399468e-07
Position 356: 5.305414664554299e-07
Position 353: 4.981381161444856e-07
Position 359: 4.832395102540074e-07
Position 950: 4.816435925778233e-07
Position 362: 3.8360366360487064e-07
Position 604: 3.446916711530772e-07
Position 2393: 3.403777256707469e-07
Position 1966: 3.1744439262576085e-07
Position 365: 2.847276513176564e-07
Position 1958: 2.839269320177575e-07
Position 2249: 2.225445499728894e-07
Position 936: 1.7623007409412457e-07
Position 350: 1.238102680915243e-07
Position 1727: 1.2277789219935193e-07
Position 368: 1.2103046467228598e-07
Position 550: 1.0935419618944152e-07
Position 449: 8.771872059138216e-08
Position 371: 6.513187853858386e-08
Position 2194: 5.380543859271366e-08
Position 377: 5.106349128159397e-08
Position 337: 4.9930737972649665e-08
Position 374: 4.92395494145143e-08
Position 380: 4.501286734431162e-08
Position 383: 3.825225455788479e-08
Position 386: 3.509228337803434e-08
Position 395: 3.429119084184905e-08
Position 1312: 3.331124438688957e-08
Position 1991: 3.085591207297595e-08
Position 389: 2.7438116028801623e-08
Position 595: 2.501817794355417e-08
Position 615: 2.320678532344021e-08
Position 1337: 2.2525781410854766e-08
Position 392: 2.0747139964070823e-08
Position 625: 1.4224232979922846e-08
Position 810: 1.3251494487936318e-08
Position 35: 5.380578827178575e-09
Position 474: 4.938218644605732e-09
Position 398: 1.908233709632862e-09
Position 479: 1.882648537689444e-09
Position 459: 4.724950185563992e-10
Position 318: 4.6209591302200383e-10
Position 401: 2.922790553083744e-10
Position 413: 2.5623422388996607e-10
Position 422: 2.559954923266923e-10
Position 404: 2.516749794513735e-10
Position 416: 2.505573376623237e-10
Position 419: 2.475455062560074e-10
Position 410: 2.403102924111876e-10
Position 407: 2.1795778371543628e-10
Position 425: 2.1367030518053004e-10
Position 428: 1.491833415321246e-10
Position 434: 1.4185618332639812e-10
Position 431: 1.4176907506197352e-10
Position 437: 2.4809465670254994e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 8731: 0.9461891124542103
Position 10225: 0.8117032738990141
Position 9722: 0.8113154821016368
Position 9337: 0.7827019534006472
Position 3358: 0.7468376009536642
Position 8319: 0.3932183612351904
Position 8484: 0.14004660925959833
Position 8455: 0.13185137620430584
Position 10013: 0.08139889672890038
Position 9935: 0.08062961943290678
Position 4506: 0.07764850181523242
Position 7186: 0.06265566998301017
Position 9456: 0.055188927653745175
Position 1794: 0.05385645616625468
Position 7103: 0.051747472690404674
Position 7049: 0.05019557073327269
Position 10890: 0.05001286932905418
Position 3389: 0.0490755314070419
Position 9745: 0.03818607488608079
Position 9527: 0.031038117725004206
Position 10747: 0.03072615503425117
Position 7107: 0.03064972988038806
Position 1843: 0.029205238544480736
Position 11618: 0.02542208162126852
Position 8237: 0.02322265596865729
Position 824: 0.02312846241282863
Position 3045: 0.022400000755541657
Position 9814: 0.017748010769265188
Position 11449: 0.017094164798185738
Position 1211: 0.016220913319052517
Position 3264: 0.01463525570007691
Position 9811: 0.014190783265016283
Position 7219: 0.013284162520247415
Position 10577: 0.012794762058374747
Position 9357: 0.012789276625447332
Position 3314: 0.012431248244206824
Position 4448: 0.011461138824241506
Position 8393: 0.01083660592170127
Position 9406: 0.01045407476310224
Position 10436: 0.010289704653466557
Position 8010: 0.01005212294212548
Position 8961: 0.00914733350758971
Position 841: 0.008900003306572962
Position 1659: 0.008781478069846088
Position 1879: 0.006924939912394349
Position 7854: 0.0068868953108419395
Position 10037: 0.006660168830317222
Position 9488: 0.006523964272583472
Position 6973: 0.005504058842851784
Position 7125: 0.005225033633089084
Position 7013: 0.005080805217920634
Position 8081: 0.004691733354449381
Position 11644: 0.00465204484696091
Position 3059: 0.004492787511929154
Position 1072: 0.0041450898138174425
Position 3308: 0.004087510678017973
Position 8103: 0.003916219377358619
Position 8262: 0.003729600193861795
Position 8203: 0.0036625561886245834
Position 4489: 0.0036308293115575895
Position 4671: 0.00362401692960803
Position 3589: 0.0035989101290950045
Position 1130: 0.003440337756282551
Position 2945: 0.003316124699782645
Position 3465: 0.0031706310288980234
Position 10893: 0.0030280138478720386
Position 6813: 0.002610833379822817
Position 1837: 0.002572085918615853
Position 5176: 0.0023987046339846298
Position 9305: 0.002356430667742896
Position 7201: 0.0022891101337674346
Position 10449: 0.002095827236237093
Position 10580: 0.0020819462175925077
Position 3586: 0.002028778587908111
Position 6833: 0.001985836950049043
Position 10916: 0.0018152119637816838
Position 10084: 0.0017909538244238515
Position 1891: 0.0017106200718245805
Position 2762: 0.0016844164654641087
Position 2206: 0.0016118898044833198
Position 8662: 0.0015100623171596626
Position 4520: 0.001504760333328676
Position 5089: 0.001433055512180302
Position 9784: 0.0014284911131065819
Position 2570: 0.0014227288723064767
Position 9252: 0.0013708776190006276
Position 1096: 0.0012927131095054618
Position 9546: 0.001175047927255054
Position 10119: 0.000984830505520288
Position 3524: 0.000918757514487806
Position 10231: 0.0008934335566512632
Position 4577: 0.0008518511389396276
Position 3393: 0.0008423713172730023
Position 10622: 0.0008397328119545119
Position 10790: 0.0007974436464324415
Position 11227: 0.0006815410206459983
Position 1276: 0.0006791468441496612
Position 10019: 0.0006718186663585625
Position 7046: 0.0006711790777024407
Position 1029: 0.0006575904801343345
Position 3147: 0.0006556649841182103
Position 4322: 0.0006374129963066268
Position 4243: 0.0006275991797378119
Position 11596: 0.0005844015679699704
Position 1762: 0.0005705848822944091
Position 2978: 0.0005531547730978421
Position 4377: 0.0005478556344157158
Position 1150: 0.000532353653186195
Position 10388: 0.0005310952202485844
Position 9290: 0.0005283435175691184
Position 1850: 0.0005271790615494255
Position 3086: 0.0004992850754837368
Position 1607: 0.0004869853188406002
Position 1533: 0.000484703895866997
Position 1043: 0.0004602912091526384
Position 9615: 0.0004578399579242862
Position 9102: 0.0004463915110629837
Position 3564: 0.00043067147402740607
Position 8910: 0.0004047874539575681
Position 3634: 0.0003760532399128277
Position 10327: 0.0003706825927781777
Position 1173: 0.0003638272274201325
Position 2125: 0.00036248530753226594
Position 11009: 0.0003421906305984855
Position 5294: 0.00034116929490815356
Position 10454: 0.00033712296546592723
Position 9408: 0.00031853174814943524
Position 4360: 0.0003045199480476562
Position 1676: 0.0002984252450822489
Position 6932: 0.00027982408875687226
Position 10131: 0.00025954616462311287
Position 2249: 0.00025599349499252883
Position 10797: 0.00021626603513853846
Position 10757: 0.00021290746079099512
Position 10382: 0.00020977398645378426
Position 10274: 0.00019259877123856142
Position 2144: 0.00019181348770318886
Position 3367: 0.0001793116117627236
Position 10016: 0.00017795751471673084
Position 3376: 0.0001718524973937628
Position 4351: 0.00016442918703780759
Position 10751: 0.00015753156314902042
Position 10800: 0.0001560669501251048
Position 2798: 0.0001464511667602093
Position 3593: 0.0001373270241767394
Position 10366: 0.00013621035271496544
Position 3168: 0.00011451148129592773
Position 1815: 0.00011156064001252243
Position 3637: 0.00010864744309977363
Position 2455: 0.00010703232317317466
Position 3785: 9.315075362949225e-05
Position 2262: 9.293088962850074e-05
Position 10539: 8.757003512027299e-05
Position 9411: 8.411077187790222e-05
Position 1811: 8.140872664604657e-05
Position 916: 7.715705608057931e-05
Position 2084: 7.643935975664894e-05
Position 2338: 7.126045378679048e-05
Position 2949: 6.707147445573766e-05
Position 3020: 6.694765274112333e-05
Position 9941: 6.113331744478393e-05
Position 2177: 6.020353321857056e-05
Position 9108: 5.9481368838484605e-05
Position 11676: 5.573108471010582e-05
Position 9434: 5.3969926693793436e-05
Position 1679: 5.3376951503417376e-05
Position 933: 5.3162717744205456e-05
Position 1805: 5.31340747759884e-05
Position 5243: 5.147453790961192e-05
Position 11702: 4.9051317795598487e-05
Position 9432: 4.822067798182723e-05
Position 11295: 4.7560463809075285e-05
Position 3502: 3.9966269517144066e-05
Position 1222: 3.95049739843327e-05
Position 2418: 3.9480831646812676e-05
Position 10165: 3.514699869052989e-05
Position 11562: 3.133672150707049e-05
Position 1539: 3.0902395369969555e-05
Position 3498: 2.8628349381937302e-05
Position 3267: 2.8052917010965946e-05
Position 10253: 2.802771300006525e-05
Position 2215: 2.0940396317034975e-05
Position 1183: 2.0137000600551473e-05
Position 1157: 1.9328678278052094e-05
Position 1134: 1.9306382242199625e-05
Position 3744: 1.927218079203582e-05
Position 2344: 1.822675042351146e-05
Position 10039: 1.7694502517229075e-05
Position 1577: 1.7419706120186645e-05
Position 9569: 1.6397570924973228e-05
Position 4102: 1.6007235053448057e-05
Position 1497: 1.5469922368486284e-05
Position 2322: 1.4444088423647638e-05
Position 3537: 8.299104182623748e-06
Position 10523: 5.603073670765906e-06
Position 8978: 5.582548496799252e-06
Position 6278: 5.330557006576972e-06
Position 9076: 5.195994736614223e-06
Position 5731: 4.267770327778933e-06
Position 5857: 3.5734379146037986e-06
Position 447: 3.4346946502786838e-06
Position 3802: 3.0513737227038796e-06
Position 6283: 2.5371392770845143e-06
Position 3640: 2.494759686409601e-06
Position 6242: 2.4608773983702525e-06
Position 3474: 2.25923209203193e-06
Position 5873: 2.0193815868634794e-06
Position 6233: 1.6874761156213745e-06
Position 3747: 1.5012641571886281e-06
Position 144: 1.1850675324464546e-06
Position 10599: 1.0692032665163592e-06
Position 948: 9.695483114197436e-07
Position 1104: 8.763639050183397e-07
Position 604: 8.101544628590106e-07
Position 467: 7.60289540562255e-07
Position 153: 7.55715626369926e-07
Position 607: 7.461144400280744e-07
Position 5734: 6.391291122351275e-07
Position 1154: 6.353695317930441e-07
Position 1007: 5.961790201828193e-07
Position 2772: 5.531199033826633e-07
Position 975: 5.454241375413337e-07
Position 1368: 5.153138907684682e-07
Position 2639: 4.821631300606756e-07
Position 1582: 4.482594460491151e-07
Position 1292: 3.9200270122833533e-07
Position 517: 3.6366904527922727e-07
Position 972: 3.362781621899258e-07
Position 1500: 3.2210095443569085e-07
Position 5118: 2.985118315095667e-07
Position 1464: 2.8825997058020493e-07
Position 4265: 2.5797537223761374e-07
Position 2059: 2.340687775180224e-07
Position 4286: 2.1369271641808332e-07
Position 633: 2.1055008233569676e-07
Position 1708: 1.9955629005501769e-07
Position 1110: 1.7032879782964545e-07
Position 1403: 1.5188581180735294e-07
Position 1624: 1.161762924201455e-07
Position 337: 1.1064790253436662e-07
Position 1406: 1.0787941081937483e-07
Position 1429: 8.753190215864987e-08
Position 1078: 7.534921134743549e-08
Position 1050: 6.565709356368838e-08
Position 356: 6.371023175013322e-08
Position 659: 5.36645322356573e-08
Position 192: 5.190999571051788e-08
Position 175: 4.683755471034054e-08
Position 541: 4.4083074866104035e-08
Position 936: 4.046955737119992e-08
Position 2619: 3.724003294749379e-08
Position 443: 3.6850203332242285e-08
Position 220: 3.258174408953576e-08
Position 1699: 1.730633855901467e-08
Position 1913: 1.720463835147427e-08
Position 123: 1.707554358550246e-08
Position 1670: 1.6826514348063685e-08
Position 585: 1.1529095581272107e-08
Position 1611: 9.337685903771791e-09
Position 359: 7.368123464513488e-09
Position 988: 4.690938513107373e-09
Position 1684: 4.342543125947834e-09
Position 1621: 3.779007166307921e-09
Position 225: 3.484184771721286e-09
Position 609: 3.3274726338574743e-09
Position 1294: 2.4897638580920592e-09
Position 993: 2.3235356481788857e-09
Position 311: 1.8430449209323205e-09
Position 128: 1.8320187852409305e-09
Position 449: 1.53081360697364e-09
Position 553: 1.20396209831944e-09
Position 158: 1.1904056068192708e-09
Position 177: 1.0854163360793302e-09
Position 238: 9.4424281609665e-10
Position 255: 3.8006214539722714e-10
Position 997: 3.279468025560808e-10
Position 550: 1.874170055044769e-10
Position 108: 6.669611777110498e-11
Position 362: 5.452642246556985e-11
Position 565: 3.7128237485099814e-11
Position 479: 9.454865483589652e-13
Position 261: 8.707883812782534e-13
Position 524: 4.811280982891265e-13
