Gene = DHDDS
Position 978: 6.287401557565984e-08
Position 566: 2.6125671333993988e-08
Position 525: 2.3297756934500398e-08
Position 550: 2.170240243403504e-08
Position 15731: 1.8529543337344058e-08
Position 718: 1.2307578541009894e-08
Position 1299: 7.95411367801179e-09
Position 558: 2.8219309028894245e-09
Position 1198: 2.588502109445038e-09
Position 1158: 6.050877320227791e-10
Position 1024: 5.891395758925034e-10
Position 15531: 4.5396285765671185e-11
Position 15545: 5.767606543474576e-12
Position 637: 3.330426328622864e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5812: 0.9897484946278078
Position 15203: 0.9816002770975741
Position 27681: 0.9432615619044032
Position 10375: 0.8615090171411747
Position 13960: 0.6619477389631757
Position 25435: 0.4880185185760069
Position 4093: 0.4461332895965326
Position 36539: 0.3968177998937376
Position 535: 0.3870994678537097
Position 9854: 0.38356772187099614
Position 1953: 0.270866946755588
Position 4418: 0.2639758102536987
Position 9698: 0.2035013522320668
Position 14033: 0.19597619601658706
Position 25645: 0.1560311389520037
Position 10352: 0.10391000638499126
Position 9907: 0.10293363417531592
Position 32318: 0.09698770894093031
Position 13915: 0.096652803582494
Position 36536: 0.07893407382455073
Position 34752: 0.07392850365131019
Position 9647: 0.07313398521799669
Position 14373: 0.06351873276768999
Position 977: 0.0595372378022812
Position 33376: 0.05741163180947623
Position 31664: 0.04598436191845816
Position 32080: 0.04511954400340313
Position 37815: 0.04451671506012144
Position 28563: 0.04236282617614571
Position 3974: 0.03848235452463085
Position 13696: 0.037149851545523076
Position 32481: 0.036982965370175605
Position 28754: 0.036573795597493776
Position 27724: 0.03549740044992311
Position 22550: 0.03156601103178064
Position 22360: 0.030807226867093935
Position 37475: 0.030347818828048375
Position 29050: 0.025217994303734757
Position 32953: 0.02425857438385539
Position 11699: 0.02308050728532103
Position 1874: 0.021485152872712777
Position 473: 0.020893960281826215
Position 4113: 0.02039713300398268
Position 4251: 0.020090936770734404
Position 37885: 0.017865498125262197
Position 15112: 0.016324825760692312
Position 28782: 0.01627800358727135
Position 3720: 0.01613610061957251
Position 14733: 0.015834429910448335
Position 2490: 0.015618597641236605
Position 2487: 0.015301158300428004
Position 27470: 0.014482509844489582
Position 3766: 0.014334458896546375
Position 30811: 0.013865275678087548
Position 28700: 0.012744876613946677
Position 1816: 0.012031416632151272
Position 1803: 0.011935186089107501
Position 7312: 0.011894758988613887
Position 476: 0.011448605116467975
Position 4089: 0.011089997239406565
Position 22602: 0.010347203398464313
Position 1862: 0.010247698377306484
Position 33416: 0.010203906862480513
Position 30177: 0.010189633398995413
Position 10409: 0.010160180377295498
Position 37355: 0.009504836451663577
Position 25791: 0.00866250611457868
Position 2089: 0.008592503872175809
Position 34530: 0.008365969544723854
Position 456: 0.008322496184470408
Position 34054: 0.007809228245618742
Position 2318: 0.007668204930530839
Position 13920: 0.00748777943512565
Position 10850: 0.007128031125965019
Position 31196: 0.007112127909230338
Position 566: 0.007104890395085136
Position 22381: 0.006047240563540798
Position 36820: 0.006031993448837094
Position 36183: 0.005685751019107741
Position 28703: 0.005481233906666357
Position 4254: 0.005423972137026543
Position 6065: 0.005098015473077864
Position 30197: 0.005095249028093185
Position 32975: 0.005019340568291808
Position 10939: 0.004878740787790628
Position 9923: 0.004824684694607993
Position 9873: 0.004822425705281478
Position 5140: 0.0047007367894735565
Position 13859: 0.004398796887610651
Position 35204: 0.004346271749401366
Position 605: 0.004306550957234157
Position 586: 0.004255330579853601
Position 3658: 0.0038559781117846284
Position 35563: 0.0034638304209583136
Position 29265: 0.0033280592238464643
Position 28538: 0.0032277380912264305
Position 2342: 0.003200785824365686
Position 3794: 0.0026872063628175014
Position 5816: 0.0025922764305878324
Position 27874: 0.0025814561870109425
Position 29928: 0.0025788469502294924
Position 1046: 0.002534212060790411
Position 28300: 0.0025076734532977936
Position 5772: 0.002367363656399829
Position 34618: 0.0023463252090100807
Position 33613: 0.0023074869598751885
Position 11845: 0.0022545256768375186
Position 35144: 0.002230384155157852
Position 31386: 0.0022233652694718577
Position 10431: 0.0020533934142116924
Position 13420: 0.0019821909470685633
Position 29724: 0.0019609230540537296
Position 11649: 0.0019060014797929437
Position 11739: 0.0018295184208498285
Position 27889: 0.0018258271226616381
Position 1012: 0.0017652202815305522
Position 9808: 0.0017023355917736842
Position 2516: 0.0014967018692827597
Position 14318: 0.0014457712993672517
Position 5709: 0.0014363851474197885
Position 32450: 0.001317624645480186
Position 29075: 0.001315342675104145
Position 13886: 0.0012749120977200384
Position 2110: 0.0012375998546811156
Position 10926: 0.0012224813656700711
Position 9780: 0.0011882316230968377
Position 4917: 0.0011231941927404277
Position 9979: 0.0010459948953010076
Position 3672: 0.0010423456918156437
Position 32200: 0.0009710648253373608
Position 32177: 0.0009676434564927412
Position 10874: 0.0009524943775314998
Position 2399: 0.000938163745023594
Position 2161: 0.000937618274577083
Position 21053: 0.0008704580047824175
Position 32138: 0.0008583561543702496
Position 5302: 0.000843451241832079
Position 16480: 0.0008087091877353343
Position 1907: 0.0007885909023928832
Position 11254: 0.0007845550779930258
Position 3576: 0.0007671593043636214
Position 32125: 0.0007400247045535979
Position 3002: 0.0006877259025457972
Position 10245: 0.0006641992935488069
Position 16334: 0.0006554739990614699
Position 2104: 0.0005815233044049082
Position 29850: 0.0005727184744752067
Position 30145: 0.0005632812892440521
Position 19715: 0.0005347418849891293
Position 29727: 0.00047644183924413813
Position 3605: 0.000468445320476233
Position 33248: 0.0004669955746992508
Position 29747: 0.00046247951887486084
Position 14568: 0.0004619857483916168
Position 28119: 0.00043669790462088785
Position 11761: 0.0004319306692066742
Position 1009: 0.00041999745184091215
Position 14711: 0.00041136491070131124
Position 28994: 0.0004063847221473033
Position 7260: 0.00039456626011604183
Position 9777: 0.00036580691631143427
Position 11778: 0.0003583483771442015
Position 3579: 0.0003298384752051768
Position 11367: 0.00032865618127930567
Position 11008: 0.0003264402870709938
Position 15070: 0.0003177391185577634
Position 1903: 0.0003095378666477597
Position 7329: 0.0002987213585848321
Position 260: 0.00029101018391649674
Position 1174: 0.0002864470674062829
Position 16382: 0.0002747504372142754
Position 15010: 0.0002575056787158628
Position 653: 0.00025639059301103313
Position 1148: 0.00024383369752733222
Position 29452: 0.0002374011130127486
Position 5305: 0.00023525660322048134
Position 609: 0.00023256089748715727
Position 29214: 0.00023089527333386097
Position 2918: 0.0002248925709315704
Position 28430: 0.00022457595003588576
Position 3980: 0.0002117580335259601
Position 1401: 0.00020586146430439327
Position 14417: 0.0002029769798926414
Position 2559: 0.00020084023459768403
Position 10492: 0.00019692611820509254
Position 16765: 0.00019624426002425087
Position 2932: 0.00019599843588160513
Position 11899: 0.00019447398290042624
Position 4484: 0.00019325610799612817
Position 7336: 0.0001931807530221715
Position 883: 0.00016101842353512103
Position 12440: 0.00015198909391061485
Position 16788: 0.00014050668718955665
Position 14851: 0.00012842974968360868
Position 1991: 0.00012113242741278384
Position 3924: 0.00011450789347006514
Position 2145: 0.00010984366251250358
Position 2036: 0.00010747954214065437
Position 18958: 0.00010564900809211784
Position 19145: 0.00010343503809330362
Position 2049: 9.76232151242888e-05
Position 6256: 9.530850549910963e-05
Position 1151: 8.384498251206412e-05
Position 3631: 8.196619973984212e-05
Position 5751: 8.15699443117541e-05
Position 486: 7.758883737361601e-05
Position 28275: 7.63096169516954e-05
Position 3441: 7.205852378618299e-05
Position 2416: 7.168630862637866e-05
Position 4451: 6.761872007763809e-05
Position 11193: 6.635214256075505e-05
Position 2838: 6.516983447381118e-05
Position 3444: 6.512467254430656e-05
Position 14228: 6.004250297160376e-05
Position 3834: 5.92688976235987e-05
Position 2046: 5.9253941246566315e-05
Position 727: 5.90439747693858e-05
Position 27943: 5.7987283439913764e-05
Position 24062: 5.704346896086418e-05
Position 6071: 5.6603200615709503e-05
Position 7113: 5.481118912955237e-05
Position 2006: 5.365192253115916e-05
Position 16269: 5.362184143860492e-05
Position 18976: 5.060587482697468e-05
Position 25908: 5.009119965501528e-05
Position 11214: 4.8946613602041954e-05
Position 27989: 4.814619236744791e-05
Position 18913: 4.779045882450309e-05
Position 1425: 4.714370809344775e-05
Position 2583: 4.541530031074658e-05
Position 19872: 4.446503019934941e-05
Position 1614: 4.129168508736728e-05
Position 5725: 4.1095558528609646e-05
Position 19035: 4.050669311078585e-05
Position 22311: 3.724044447097767e-05
Position 1883: 3.521200532774013e-05
Position 909: 3.4830086366356656e-05
Position 366: 3.432305105495638e-05
Position 20284: 3.108660306354853e-05
Position 20244: 2.9088116384517285e-05
Position 21619: 2.6366963444502693e-05
Position 18848: 2.6338622118181434e-05
Position 19195: 2.5526750974081626e-05
Position 15628: 2.3847669858482567e-05
Position 1968: 2.0965833678258883e-05
Position 1965: 2.0569962002025084e-05
Position 824: 2.01447607739822e-05
Position 23663: 1.9365634564012808e-05
Position 807: 1.8661803112533965e-05
Position 19121: 1.8655798306247354e-05
Position 7493: 1.7352170880539474e-05
Position 17982: 1.72793020414627e-05
Position 2324: 1.7207204809247046e-05
Position 7537: 1.719604039418737e-05
Position 18772: 1.5848560269966524e-05
Position 23087: 1.5216092955262179e-05
Position 18002: 1.4982249244627175e-05
Position 20495: 1.413968831912216e-05
Position 856: 1.3341360670886958e-05
Position 237: 1.2681944790730118e-05
Position 6093: 1.2305958599426913e-05
Position 281: 1.2137783033107626e-05
Position 2841: 1.1457877483902575e-05
Position 15385: 1.1439473206498719e-05
Position 741: 1.1301958100783056e-05
Position 19298: 1.1004405330826086e-05
Position 16000: 9.866751148003076e-06
Position 1014: 9.631073011644807e-06
Position 410: 9.602132101258515e-06
Position 18624: 9.391362630036548e-06
Position 18645: 9.091879578777943e-06
Position 15886: 8.959297437220184e-06
Position 15913: 8.678716873365073e-06
Position 19711: 8.598333781826754e-06
Position 760: 7.744585768179256e-06
Position 21591: 7.602196941128432e-06
Position 403: 7.457341856422847e-06
Position 1562: 6.77479739383394e-06
Position 1086: 6.524432859955753e-06
Position 17070: 6.152735318045472e-06
Position 284: 6.07943409984247e-06
Position 21125: 5.78565217246636e-06
Position 16669: 5.54680838840712e-06
Position 770: 5.2768902448168184e-06
Position 20970: 5.230419000364716e-06
Position 17439: 5.213305323039922e-06
Position 17510: 4.925515622697093e-06
Position 861: 4.896858585593823e-06
Position 273: 4.862668226954959e-06
Position 10116: 4.840202332387884e-06
Position 16838: 4.6696722869017555e-06
Position 480: 4.608536523247101e-06
Position 10017: 4.391788148894659e-06
Position 1565: 4.2681316156318034e-06
Position 1180: 4.08394650728738e-06
Position 183: 3.665777704981181e-06
Position 1220: 3.358120124167466e-06
Position 17551: 3.269348428960389e-06
Position 1407: 2.906488149983601e-06
Position 888: 2.542800018606566e-06
Position 1786: 2.362925964134178e-06
Position 287: 2.2567536234229678e-06
Position 1063: 2.1552202339118387e-06
Position 17230: 2.091329807035732e-06
Position 11210: 2.032833504993219e-06
Position 1728: 2.022167625678227e-06
Position 15807: 1.8845907829957433e-06
Position 1826: 1.823440184853146e-06
Position 18678: 1.812463141485431e-06
Position 15424: 1.764898862181013e-06
Position 17821: 1.7566216874047338e-06
Position 161: 1.7370849567324575e-06
Position 11270: 1.6658288199594328e-06
Position 15595: 1.596901999122412e-06
Position 11227: 1.383155503884333e-06
Position 200: 1.2442318495064057e-06
Position 195: 8.717619811118197e-07
Position 144: 8.557438263535235e-07
Position 15937: 8.430402887446699e-07
Position 2196: 8.3385573555337e-07
Position 612: 7.28089693146119e-07
Position 10136: 7.091005048357137e-07
Position 118: 6.004924641989985e-07
Position 1767: 5.224269340339239e-07
Position 215: 4.869470299139682e-07
Position 368: 4.2367763753159867e-07
Position 15143: 3.63874982962819e-07
Position 304: 3.439832382516676e-07
Position 296: 2.8042375652722553e-07
Position 1499: 2.3661005332203103e-07
Position 206: 2.0945100177888204e-07
Position 2193: 2.00531038256527e-07
Position 121: 1.961952633976548e-07
Position 15981: 1.5683050981637247e-07
Position 324: 1.5019145556113022e-07
Position 138: 1.1635789321063769e-07
Position 11044: 8.837351709730082e-08
Position 212: 7.846416996959119e-08
Position 10809: 7.479545178312476e-08
Position 164: 6.995794823516552e-08
Position 614: 6.881263345112344e-08
Position 10879: 6.72156226368328e-08
Position 321: 6.661087105708132e-08
Position 15159: 6.304119336841275e-08
Position 629: 6.070583063863753e-08
Position 693: 5.594027521750866e-08
Position 16069: 5.527118870142142e-08
Position 107: 5.4878354249216e-08
Position 91: 5.4795236202617955e-08
Position 291: 5.05336353057582e-08
Position 16304: 5.0384443724542535e-08
Position 792: 4.82188351199358e-08
Position 185: 4.044076122586693e-08
Position 16289: 3.8119705526474204e-08
Position 337: 3.031813942840827e-08
Position 774: 2.996451674480631e-08
Position 168: 2.584868030184366e-08
Position 16524: 2.2279850383009366e-08
Position 416: 2.1880105246355346e-08
Position 219: 2.1463767379976434e-08
Position 784: 2.0418360698873415e-08
Position 16028: 1.8103229802596987e-08
Position 347: 1.5789428695931733e-08
Position 96: 1.0753068536785828e-08
Position 178: 9.938034088833022e-09
Position 421: 9.36973351416741e-09
Position 130: 9.272810351963913e-09
Position 352: 7.736988438227444e-09
Position 669: 5.54268407960194e-09
Position 333: 4.8289420753132755e-09
Position 7345: 3.913725859811555e-09
Position 340: 2.8382172502876174e-09
Position 15251: 1.916376903279313e-09
Position 16093: 1.9079908583307854e-09
Position 911: 3.50809088576975e-10
Position 2230: 3.1701180378259373e-10
Position 1191: 2.502186538404996e-10
Position 15246: 1.7749595557217391e-10
Position 1057: 1.2734547533555986e-10
Position 1071: 1.220448531699075e-10
Position 88: 3.6425914458650425e-11
Position 671: 1.9939981403185924e-12
Position 658: 4.463283004195259e-15
