Gene = CDA
Position 3419: 0.014249524345904119
Position 27696: 0.014037758710449922
Position 8800: 0.013181258641709903
Position 20079: 0.01267411502289954
Position 6466: 0.012594925196616723
Position 17458: 0.012447366790402141
Position 2453: 0.011598364608418498
Position 18773: 0.01148063717380931
Position 18988: 0.011177809946524554
Position 20769: 0.011024713190616004
Position 28133: 0.010861953874250327
Position 2143: 0.010238802618501762
Position 1064: 0.010103835086838285
Position 17613: 0.009547323775002468
Position 18896: 0.009521846225894005
Position 24935: 0.008713235503260117
Position 462: 0.00843458530517665
Position 1938: 0.00828799535656426
Position 4652: 0.008177764420960312
Position 2111: 0.007887649126562523
Position 19295: 0.007299341826230865
Position 1793: 0.006857238141089743
Position 881: 0.006771310758481014
Position 2632: 0.006761489414574587
Position 4373: 0.006721280534914818
Position 4544: 0.006140330758466919
Position 21374: 0.006007884603376507
Position 3422: 0.005889207452802166
Position 2715: 0.005678161212054225
Position 22328: 0.004472813222213922
Position 21911: 0.004462682443748716
Position 789: 0.004440529140629502
Position 26695: 0.004210931114655203
Position 3489: 0.003665045616037587
Position 6542: 0.003629102703386863
Position 23346: 0.003493349605609615
Position 17873: 0.0032963235016996014
Position 1961: 0.0031858044475227324
Position 5316: 0.003171728969320705
Position 22935: 0.003030749093521669
Position 2916: 0.0029286530877861553
Position 17985: 0.002743095530257068
Position 18752: 0.002667971740639257
Position 655: 0.00251097427876193
Position 19506: 0.002474738796667757
Position 19017: 0.0023808216836892545
Position 16350: 0.002270086627206247
Position 24492: 0.0020184365736769295
Position 16214: 0.0019385614643961748
Position 615: 0.0017700746773180837
Position 1609: 0.0016756800916316562
Position 2273: 0.001473330433831843
Position 628: 0.001472208073817579
Position 4417: 0.0014720987613551456
Position 16981: 0.001420725191043176
Position 2548: 0.0013963511348139696
Position 2364: 0.0012805889058307314
Position 4441: 0.0012727284807054558
Position 838: 0.0012294747171202175
Position 19961: 0.0010846934215921799
Position 3692: 0.0010691406792871028
Position 4811: 0.0010589098023627659
Position 17551: 0.0010141613207705037
Position 2614: 0.0009790120215930162
Position 727: 0.0008556533673155699
Position 4837: 0.0007544731512352211
Position 3246: 0.0007058156809749794
Position 3485: 0.0006874717428547417
Position 22015: 0.0006792008717796338
Position 18128: 0.0006654918818550296
Position 2022: 0.0006147256335385735
Position 19556: 0.0006052023413075536
Position 20189: 0.0006015691343356817
Position 18434: 0.0005579524310867674
Position 1814: 0.0005532597830724958
Position 1809: 0.0005359330604342493
Position 1183: 0.0004994900270095454
Position 1923: 0.0004963556527662715
Position 18073: 0.0004212719001731863
Position 957: 0.0003889041345650711
Position 17682: 0.0003838167515268526
Position 21204: 0.0003783082816272447
Position 20126: 0.0003381014527472127
Position 17358: 0.000276769426973559
Position 1551: 0.0002633615848781373
Position 17227: 0.00024348554826579712
Position 1591: 0.0002173416964434749
Position 916: 0.00021160409092471811
Position 5369: 0.00020969310465227515
Position 500: 0.000200118989467966
Position 827: 0.00019477913476394936
Position 5163: 0.00017530762684976427
Position 2019: 0.00017262692147995823
Position 683: 0.0001721204748972419
Position 1312: 0.00013359454608854893
Position 18635: 0.0001325478766302546
Position 17507: 0.00013022510302918214
Position 3610: 0.00012458287376618393
Position 16463: 0.00012004698216932379
Position 1398: 0.00010756865932758672
Position 17082: 9.060501202040926e-05
Position 250: 8.390670208718255e-05
Position 17998: 8.244184360265834e-05
Position 700: 7.755383346326983e-05
Position 16225: 6.0764264206392166e-05
Position 760: 5.934929195560987e-05
Position 1127: 5.6659561805064635e-05
Position 1737: 5.502639569815211e-05
Position 16328: 5.447224293126491e-05
Position 1344: 5.3513985517421204e-05
Position 16283: 4.638825909819231e-05
Position 2051: 4.252534553751386e-05
Position 528: 3.8292324404116036e-05
Position 1316: 3.693622048682695e-05
Position 1069: 3.376535881945211e-05
Position 2160: 3.1861047673125856e-05
Position 7837: 2.9870852329969143e-05
Position 2763: 2.8249777126677896e-05
Position 545: 2.427924612738342e-05
Position 1106: 2.3053265149669796e-05
Position 632: 2.1162785395849348e-05
Position 1449: 2.0504595037538528e-05
Position 3252: 1.984644213308765e-05
Position 934: 1.7268455697364085e-05
Position 929: 1.6196250438447712e-05
Position 1258: 1.5044178453153098e-05
Position 1742: 1.2231931338695667e-05
Position 15731: 1.0575508571701916e-05
Position 1879: 7.79264840263611e-06
Position 960: 7.4509426504033355e-06
Position 316: 7.299880089505361e-06
Position 1876: 7.1776387995836315e-06
Position 1572: 6.883009406002568e-06
Position 13308: 6.319885281847157e-06
Position 214: 6.158733675155198e-06
Position 952: 5.9750380509800384e-06
Position 1238: 5.880545853083187e-06
Position 926: 5.816236028565492e-06
Position 770: 4.810739414539234e-06
Position 17101: 4.8080628612223026e-06
Position 4890: 4.204348972538509e-06
Position 253: 3.487069566986649e-06
Position 1235: 2.60952812366413e-06
Position 1111: 2.0653566549892793e-06
Position 1421: 1.9354832441918417e-06
Position 282: 1.6301781485308707e-06
Position 1378: 1.4680285430702189e-06
Position 938: 7.00045921156687e-07
Position 1902: 6.806274915772187e-07
Position 1618: 6.783800513514424e-07
Position 7833: 6.608299214490646e-07
Position 1272: 5.086354380169312e-07
Position 190: 4.112482967318161e-07
Position 232: 3.646420720017033e-07
Position 193: 2.86412110303312e-07
Position 319: 1.3976481666839714e-07
Position 2662: 1.1651101764415721e-07
Position 1132: 8.684286268460042e-08
Position 1359: 7.699471377841105e-08
Position 1318: 7.586430693700138e-08
Position 582: 6.623712657302854e-08
Position 547: 5.455403982568426e-08
Position 768: 5.290098937397866e-08
Position 1226: 4.641745032523094e-08
Position 335: 3.403418532012146e-08
Position 364: 2.1297907921227495e-08
Position 123: 2.066075526732535e-08
Position 229: 2.0469287651922758e-08
Position 563: 2.0324765547511228e-08
Position 1091: 1.931557462365584e-08
Position 638: 1.9182021200518893e-08
Position 341: 1.417806140716506e-08
Position 354: 1.091978857843814e-08
Position 369: 1.0571663878734216e-08
Position 259: 8.62541776938926e-09
Position 423: 7.30596434580436e-09
Position 567: 6.3423203697357736e-09
Position 967: 5.851356934444671e-09
Position 372: 4.911512025578144e-09
Position 403: 4.7047671086273035e-09
Position 220: 4.469829838583885e-09
Position 128: 4.0451416285894395e-09
Position 415: 3.407975114889045e-09
Position 591: 3.373461121448766e-09
Position 389: 2.696827105267832e-09
Position 586: 1.2886766586501105e-09
Position 262: 5.56357932946448e-10
Position 1328: 5.252643001513017e-10
Position 139: 2.1525934191445364e-10
Position 1135: 2.0218925171559003e-10
Position 427: 1.8427687987495492e-10
Position 407: 9.921519365341366e-11
Position 324: 9.078077444234644e-11
Position 395: 7.12857348939855e-11
Position 434: 3.238184788476295e-11
Position 266: 2.2966140377474534e-14
Position 409: 1.4303028275930213e-14
Position 391: 1.2914508631381835e-14
Position 417: 5.063446387028352e-15
Position 436: 1.934290489550653e-15
