Gene = PTCD2
Position 5724: 0.0018111282313057666
Position 24937: 0.0018083485204479584
Position 296: 0.0017889085337822637
Position 1627: 0.0016331152553477398
Position 5180: 0.0015502256704418183
Position 6114: 0.0015311778861291981
Position 1113: 0.0014182650929818448
Position 29: 0.0013487254744544237
Position 2175: 0.001315952010103331
Position 2633: 0.0013128972319429424
Position 1171: 0.0012554889379279492
Position 4983: 0.0011781466544394915
Position 2180: 0.0010935750350648571
Position 1293: 0.0009841443030049217
Position 768: 0.0008744858850143704
Position 717: 0.0008278217647164767
Position 288: 0.0007802214302379441
Position 426: 0.0007713336735621012
Position 36492: 0.0007351278664714748
Position 24417: 0.0006474025917092928
Position 892: 0.0004961590730672066
Position 4221: 0.000447986034601693
Position 4247: 0.0004198128674649971
Position 1042: 0.0004092616480021344
Position 1167: 0.0003439078576596139
Position 1877: 0.0003435990240946163
Position 118: 0.0003392523363645911
Position 369: 0.0003385036548850923
Position 19: 0.00033053648274338393
Position 6159: 0.00030471496673805575
Position 33687: 0.00029958604101583994
Position 1392: 0.00026981414475753083
Position 6776: 0.00025573588510801964
Position 88: 0.00022882850424657775
Position 4863: 0.00021903362962530178
Position 35033: 0.00021020191235705327
Position 1029: 0.00020013008421180455
Position 1243: 0.0001855799275424975
Position 863: 0.00017689665324175
Position 4196: 0.00017569764058980415
Position 2307: 0.00017355125326587445
Position 32392: 0.00012915672911146655
Position 1444: 0.00012686045739512258
Position 900: 0.00011474179732667143
Position 18392: 0.00010612627355174897
Position 5841: 0.00010481174839751667
Position 4651: 9.421140079602473e-05
Position 3550: 8.395314366824724e-05
Position 196: 7.597695260466387e-05
Position 32943: 7.517684873637607e-05
Position 2022: 7.270348718479388e-05
Position 19962: 6.759055450052984e-05
Position 886: 6.424579439245727e-05
Position 4241: 6.195667324321777e-05
Position 309: 6.167183251751222e-05
Position 922: 5.9018368954356355e-05
Position 1264: 5.7425090046645704e-05
Position 784: 5.448354983205943e-05
Position 19450: 5.1526397249268834e-05
Position 534: 5.034901520970596e-05
Position 19066: 4.8773989634900966e-05
Position 2725: 4.601215109187071e-05
Position 3765: 4.3708501238613775e-05
Position 1302: 4.36953160883154e-05
Position 1668: 3.993128516060213e-05
Position 2687: 3.9902647292288886e-05
Position 1717: 3.721447855826235e-05
Position 7: 2.195521970455281e-05
Position 1672: 1.676701410830802e-05
Position 10: 1.6101336466967386e-05
Position 18842: 1.1676849250642894e-05
Position 33397: 8.139684807085924e-06
Position 33156: 6.396007270768815e-06
Position 32767: 6.236051157586328e-06
Position 584: 1.9731256008388476e-06
Position 654: 1.52748299164705e-06
Position 566: 1.476154210748125e-06
Position 621: 1.2874843876803432e-06
Position 61: 7.825564124361143e-07
Position 631: 6.542468430119745e-07
Position 490: 6.295984099349612e-07
Position 700: 3.5392454694567074e-07
Position 293: 3.4175926041888725e-07
Position 241: 2.5534189683449083e-07
Position 754: 2.4601092536651786e-07
Position 325: 1.8018116650828564e-07
Position 2006: 8.935763011087768e-08
Position 904: 3.685175822993237e-08
Position 372: 9.558566895176027e-09
Position 3968: 7.596886612493409e-09
Position 778: 5.484319149514959e-09
Position 194: 3.1276917151915823e-09
Position 277: 2.2371653817317743e-09
Position 219: 1.0960553413588774e-09
Position 1915: 4.336195732023921e-10
Position 465: 1.8718750526004553e-10
Position 612: 1.3889599889174773e-10
Position 495: 1.262387818287701e-10
Position 676: 2.9052665251124566e-11
Position 673: 1.707455223400146e-11
Position 312: 2.0752350632346787e-15
Position 398: 1.9319420060107185e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 32273: 0.9887604396914287
Position 22594: 0.9878483141680128
Position 18254: 0.9622488768774938
Position 1804: 0.9604072983010652
Position 15426: 0.9365643331771915
Position 42711: 0.786133438935195
Position 46697: 0.6224043637589425
Position 5688: 0.41895948466208016
Position 30890: 0.388909424776323
Position 12192: 0.3779912600388973
Position 6244: 0.37592712610760776
Position 44108: 0.3221837261231044
Position 28520: 0.316335488977054
Position 5343: 0.25579937329831937
Position 24312: 0.2383818320097563
Position 5665: 0.23323763248077056
Position 22782: 0.18687120859187686
Position 10769: 0.15484211551407118
Position 39236: 0.14653503229799142
Position 26711: 0.13773215886597892
Position 30313: 0.11153197128847724
Position 37835: 0.10942555412635353
Position 5554: 0.10373064927572277
Position 39053: 0.08959827276883142
Position 37969: 0.08165401478687227
Position 752: 0.08110330520215125
Position 5346: 0.07668699469911612
Position 47751: 0.07203131219270416
Position 24827: 0.07181073315302648
Position 14650: 0.07086620598965791
Position 6063: 0.06877896792661062
Position 22802: 0.05915213043108551
Position 1339: 0.05511438134320492
Position 20427: 0.04418175727361101
Position 10729: 0.04343179076850747
Position 26666: 0.04038108976585095
Position 39920: 0.037912207093504645
Position 28219: 0.03585555211311309
Position 21753: 0.03231118307453362
Position 15746: 0.031820266350727336
Position 10004: 0.02949844362200278
Position 38700: 0.029198423239427087
Position 22834: 0.02756174503513008
Position 10007: 0.023532661464686286
Position 25624: 0.02302035315765372
Position 38697: 0.02208495582728145
Position 10037: 0.020529853743590114
Position 24250: 0.020462930262124507
Position 953: 0.020267728110618704
Position 21959: 0.02006118098648653
Position 44481: 0.019166093785234272
Position 18659: 0.01822454417041957
Position 22755: 0.017559532187798866
Position 17093: 0.017352318814526983
Position 20111: 0.016821091386447756
Position 1651: 0.016117741468915238
Position 17616: 0.015623567760337314
Position 15346: 0.015031036873010547
Position 277: 0.014968457754091582
Position 24749: 0.014290257575398814
Position 19332: 0.01409219262913134
Position 39882: 0.014056442322273958
Position 31045: 0.013981891517977596
Position 5319: 0.0138546848293599
Position 18259: 0.012590433084765876
Position 1630: 0.012158423138764538
Position 19101: 0.011948607389191583
Position 18216: 0.01155600728397239
Position 34736: 0.010684184678865534
Position 5440: 0.010559697623873678
Position 25507: 0.009669087328457998
Position 997: 0.009563771488766904
Position 15665: 0.009160753726196421
Position 34477: 0.00899369694340283
Position 34218: 0.008287424866923462
Position 21768: 0.00821802518052269
Position 5305: 0.008205514585776631
Position 4973: 0.008076650642852637
Position 28483: 0.008014490820003072
Position 6204: 0.007480215686372676
Position 35177: 0.007133678720923882
Position 24705: 0.007077566844056845
Position 1153: 0.007031225873996769
Position 43149: 0.006913522700743575
Position 17851: 0.006728468546817374
Position 34498: 0.006544524766633885
Position 8416: 0.006391034663121121
Position 32659: 0.006074307584423633
Position 5032: 0.005652020118554905
Position 5636: 0.005209830183068018
Position 35155: 0.005151240851172435
Position 40713: 0.004912867962052413
Position 35500: 0.004717392574587131
Position 4360: 0.0046788221404479545
Position 5999: 0.004536284922673338
Position 4862: 0.004528282882967449
Position 1825: 0.004337385851036724
Position 5069: 0.004337258390290404
Position 4177: 0.004321926511675002
Position 8374: 0.004283583948356013
Position 1544: 0.00408333985802638
Position 22876: 0.0038868775943783256
Position 32565: 0.003668892087758338
Position 18688: 0.00366842336201205
Position 4958: 0.003630333665453952
Position 1533: 0.003591781701043015
Position 6088: 0.0034070694548672996
Position 17010: 0.0032646636552370956
Position 37770: 0.0032119076280813924
Position 42899: 0.0030828686202686623
Position 34443: 0.002916791637068446
Position 24885: 0.0028925679411633243
Position 4982: 0.0026160004579514596
Position 19383: 0.0026037530017481384
Position 44453: 0.0025611483905392937
Position 10674: 0.002485229851282483
Position 36348: 0.0024451802485322537
Position 4140: 0.0021264383375791235
Position 20395: 0.0020803294032733593
Position 10890: 0.002051312881196875
Position 459: 0.002002467414697554
Position 19008: 0.0019823892294335136
Position 28251: 0.0019775584098684685
Position 1451: 0.0019427867603698092
Position 35702: 0.0019333819987089476
Position 26841: 0.0018038345007778361
Position 20405: 0.001710185781084268
Position 43105: 0.001693584048928342
Position 5387: 0.001673950231409798
Position 5401: 0.0016236274431199564
Position 2000: 0.0015908081607576994
Position 42856: 0.001431608149508786
Position 25582: 0.0014199922379279206
Position 1668: 0.0014132240453430989
Position 700: 0.0013840022565941316
Position 4580: 0.001371701209633431
Position 19157: 0.001361712559072733
Position 19225: 0.0013557993768939887
Position 1714: 0.0013191849948658216
Position 19264: 0.0012521848663402712
Position 6011: 0.0012280641162922682
Position 36875: 0.0012048834180555835
Position 1766: 0.0011747037745062552
Position 4406: 0.0010001560114381537
Position 6774: 0.0009713531634272058
Position 2499: 0.0009639791561815826
Position 227: 0.0009263521066506606
Position 37467: 0.0009176265193325959
Position 6149: 0.000917604723494306
Position 19076: 0.0009060936114323615
Position 32587: 0.0008760794643976291
Position 4049: 0.0008670544463228136
Position 34906: 0.000858706959817336
Position 32523: 0.0008195333665742934
Position 4740: 0.0007959775136049687
Position 36666: 0.0007549279221984854
Position 714: 0.0007290354716320909
Position 37361: 0.0007223319004918521
Position 754: 0.0006871841056080638
Position 24680: 0.0006750632318373315
Position 37400: 0.0006689691535925783
Position 42956: 0.0006685709047030019
Position 39473: 0.0006678170928405837
Position 33155: 0.0006594684965767
Position 5359: 0.0006550219594098387
Position 19029: 0.000651855698722039
Position 19242: 0.0006035728976464137
Position 1217: 0.0005358369470726788
Position 4819: 0.0005213908308801422
Position 1969: 0.000518569581050867
Position 804: 0.0005152191988793189
Position 32902: 0.0005128056225905337
Position 32728: 0.00048445938214259547
Position 8477: 0.00044913189295770763
Position 325: 0.0004397686857822996
Position 6920: 0.0004257695263399824
Position 484: 0.0004142077025543215
Position 4929: 0.00038022589436428417
Position 4104: 0.00037375609046127784
Position 925: 0.00036637773889078296
Position 4380: 0.0003544625063438909
Position 37619: 0.0003081659242714395
Position 37444: 0.0003048136766107674
Position 621: 0.00030299066586919436
Position 6895: 0.00030281381574005057
Position 36753: 0.00030089108878151465
Position 36452: 0.00028553483799135745
Position 1635: 0.000283615142457314
Position 33473: 0.00028105866657344964
Position 2119: 0.00027820960002343856
Position 624: 0.000256720719404057
Position 4833: 0.0002489752709063333
Position 2439: 0.00024467268580069285
Position 32694: 0.00024110101604358865
Position 1556: 0.0002368475312935182
Position 18558: 0.0002345700844894913
Position 32468: 0.00022812480837901844
Position 35848: 0.00022691492659039864
Position 5290: 0.0002202808314130393
Position 18587: 0.00021801586813934788
Position 4920: 0.0002175725941895937
Position 4286: 0.00020050369567320618
Position 23061: 0.00018953196655908787
Position 6818: 0.00018577223884329669
Position 35340: 0.00017852813677426643
Position 4420: 0.00016827343807880276
Position 6848: 0.00016792761786552101
Position 1573: 0.00015890939339649333
Position 649: 0.00014923534247129143
Position 35845: 0.00014409955851386498
Position 5114: 0.0001364287024646487
Position 4232: 0.00013297212647225736
Position 5834: 0.00013282366769089114
Position 4277: 0.00013128613313601956
Position 908: 0.00013039009216828253
Position 2538: 0.00010868073821435424
Position 5494: 0.00010179023579924985
Position 6208: 0.00010148670256815152
Position 6648: 0.00010065620541670465
Position 519: 9.978490352088943e-05
Position 859: 9.506007739205597e-05
Position 1302: 8.684495345206265e-05
Position 22324: 8.622049936225714e-05
Position 1375: 7.750319099068741e-05
Position 35874: 7.701141765544872e-05
Position 28725: 7.539298467216938e-05
Position 2026: 7.372899088433809e-05
Position 293: 7.218777082432869e-05
Position 1611: 6.944525087529968e-05
Position 19787: 6.759055450052982e-05
Position 32757: 6.67315217087452e-05
Position 2087: 6.616858697689299e-05
Position 22890: 6.232165873128393e-05
Position 405: 6.201746240366364e-05
Position 3468: 5.9382998162132574e-05
Position 1341: 5.7798844489060466e-05
Position 1981: 5.635398469163604e-05
Position 372: 5.580785179376054e-05
Position 1361: 5.4591854997066344e-05
Position 1846: 5.430619906162193e-05
Position 5437: 5.2791919935295275e-05
Position 784: 5.272362169819068e-05
Position 1160: 5.178765435057075e-05
Position 233: 4.815405369107778e-05
Position 34790: 4.584984549770903e-05
Position 20135: 4.2631997077995295e-05
Position 383: 4.076135601031821e-05
Position 20014: 3.987367411966852e-05
Position 2034: 3.841597456486544e-05
Position 2346: 3.7270365110450724e-05
Position 18835: 3.7076331186880866e-05
Position 2476: 3.69381603065795e-05
Position 6439: 3.645817091587521e-05
Position 1124: 2.9543153889633673e-05
Position 4650: 2.905931501630307e-05
Position 4600: 2.8919983134722885e-05
Position 3327: 2.7379961077750115e-05
Position 18666: 2.553734048996708e-05
Position 18697: 2.488129315421502e-05
Position 4298: 2.3722434008726318e-05
Position 540: 2.3120147391473025e-05
Position 557: 2.2985644040452667e-05
Position 1075: 2.1805857520232284e-05
Position 6710: 2.114842580239857e-05
Position 2175: 1.9988835074499024e-05
Position 19363: 1.8290571441198908e-05
Position 1811: 1.5243124902912558e-05
Position 3303: 1.519492777605647e-05
Position 3666: 1.3948934090650434e-05
Position 18967: 1.3116987234934513e-05
Position 259: 1.1946319782465814e-05
Position 3603: 1.1754823800271312e-05
Position 964: 1.1263269943927748e-05
Position 24987: 1.0839897804714345e-05
Position 626: 1.0468715162975564e-05
Position 5420: 1.0072107534163983e-05
Position 6257: 9.328663331699503e-06
Position 6477: 8.43990537828731e-06
Position 999: 7.48252159584245e-06
Position 2633: 7.166165073872157e-06
Position 33277: 2.3258116507683245e-06
Position 6136: 1.5595563762089613e-06
Position 4364: 1.5071577094343614e-06
Position 341: 1.1187523945573454e-06
Position 4872: 8.054861328907012e-07
Position 6187: 7.809797339413887e-07
Position 20622: 7.728823521925561e-07
Position 1002: 5.30158741795361e-07
Position 6182: 4.481914850652129e-07
Position 717: 4.156642508601647e-07
Position 765: 4.100314554354651e-07
Position 81: 3.518786811418695e-07
Position 465: 3.2014961537520065e-07
Position 3914: 3.111090500037797e-07
Position 224: 2.402562865360852e-07
Position 861: 2.164294879566678e-07
Position 207: 2.1014837656809962e-07
Position 158: 1.771477489251112e-07
Position 19542: 1.69558587878997e-07
Position 4070: 1.270725072954616e-07
Position 767: 1.1943368767646347e-07
Position 2317: 1.0475963957120452e-07
Position 241: 9.822613001727462e-08
Position 211: 6.145880360061616e-08
Position 1261: 5.687285365284506e-08
Position 569: 5.462795126351096e-08
Position 163: 5.4271282318554196e-08
Position 778: 3.4414566771643754e-08
Position 863: 2.881628202941043e-08
Position 490: 2.1871897947984735e-08
Position 142: 1.813153614478211e-08
Position 122: 1.737389016826111e-08
Position 1171: 1.4517301881243467e-08
Position 581: 1.4080236627393787e-08
Position 1029: 1.3818916953558508e-08
Position 190: 1.1981582170033745e-08
Position 1860: 1.0578257731494311e-08
Position 875: 1.033105578558062e-08
Position 194: 8.554106465519947e-09
Position 762: 7.901600982628898e-09
Position 1009: 7.870886043883913e-09
Position 72: 6.819886993313579e-09
Position 3764: 6.347655784326416e-09
Position 2006: 5.609886510677145e-09
Position 200: 4.882851425905594e-09
Position 2179: 2.8317804483511723e-09
Position 1944: 2.4126725604398015e-09
Position 721: 1.8586041088500947e-09
Position 2222: 1.664252859665651e-09
Position 2281: 1.2969927246529766e-09
Position 185: 5.308393522618713e-10
Position 106: 2.8259913074963273e-10
Position 168: 4.8237029087278155e-12
Position 566: 4.1517876384138034e-12
Position 176: 2.66299203758787e-12
Position 171: 5.56442069436989e-13
Position 187: 5.044226090306121e-13
