Gene = CIZ1
Position 25333: 0.010213560815382662
Position 5698: 0.010185779062175583
Position 1099: 0.008862843722677404
Position 21652: 0.008164924312168071
Position 14453: 0.008082374353897866
Position 14765: 0.007543307258059933
Position 5247: 0.007511012907919206
Position 12391: 0.007505592517744274
Position 17030: 0.006826323120478335
Position 5431: 0.006306276183507163
Position 389: 0.0062726569996588545
Position 15000: 0.006250375137206632
Position 22906: 0.006243328716680039
Position 23487: 0.0061919565111805165
Position 1895: 0.005961387646095744
Position 25236: 0.005591679113929738
Position 5690: 0.005315353641696736
Position 8589: 0.005271164082492401
Position 22259: 0.005217226891118282
Position 24425: 0.005043101833831581
Position 10930: 0.004713967784463163
Position 14469: 0.004548119361009469
Position 235: 0.004222772594278935
Position 10938: 0.003802799740342846
Position 13247: 0.003738760543285568
Position 10665: 0.0033836817446971116
Position 4419: 0.003263323563629653
Position 4390: 0.0027933160629825624
Position 12301: 0.002556860346411301
Position 658: 0.0024418985309855087
Position 10951: 0.0023690261452338325
Position 21264: 0.002321569372514526
Position 5813: 0.0021504346073315853
Position 12463: 0.002035734846122851
Position 14045: 0.0017967415185354079
Position 12885: 0.0017745090104661658
Position 6054: 0.0017659100419173926
Position 22286: 0.0016034426112470793
Position 5085: 0.0015315057188799324
Position 5372: 0.001517707732015518
Position 8945: 0.0015137591098991529
Position 429: 0.0015133285425133864
Position 14288: 0.0014642059067528686
Position 15597: 0.0014567790347918654
Position 4491: 0.0013837175892713242
Position 4305: 0.001235021527011406
Position 5170: 0.0011551782366558288
Position 14297: 0.0011259619825031361
Position 12505: 0.0010662649249512618
Position 1411: 0.0009378157705202219
Position 10913: 0.0008637688705197946
Position 14403: 0.0008592646377751433
Position 5321: 0.0008482908666381967
Position 12911: 0.0008335242837827221
Position 363: 0.0008077812014646823
Position 4068: 0.0008055405955351785
Position 271: 0.0008042356791650611
Position 2175: 0.0007522964644859227
Position 14228: 0.0007422232612527255
Position 7791: 0.0007313188487224455
Position 9260: 0.00068248424192881
Position 5424: 0.0005962258355778978
Position 6529: 0.0005957434345969119
Position 14396: 0.0005857049841035874
Position 11138: 0.0005834497507168053
Position 1301: 0.0005604433041892077
Position 22322: 0.0004843029329403897
Position 13271: 0.0004220729113434737
Position 134: 0.00040712102629051006
Position 22135: 0.0003909853483768442
Position 22148: 0.0003750837731769716
Position 4145: 0.0003625826409819073
Position 6389: 0.0003468381325798789
Position 7416: 0.00033993878388852936
Position 11622: 0.000324363313175125
Position 7952: 0.00030533349672649373
Position 516: 0.00030445781122484175
Position 23796: 0.0002950819092115909
Position 12553: 0.000294247215212112
Position 5443: 0.00029187577337292693
Position 3997: 0.0002897175989605667
Position 3759: 0.00027860999958905864
Position 22804: 0.0002636334182644061
Position 6573: 0.00025546698811062477
Position 397: 0.00025428381303049433
Position 2632: 0.0002514312356485536
Position 11841: 0.00024899957762543383
Position 14644: 0.00024896738909334945
Position 13182: 0.00024474342915525583
Position 14175: 0.00022868815422679128
Position 335: 0.0002153576857755982
Position 22326: 0.00020758638081313667
Position 117: 0.00020353326281264734
Position 14501: 0.0002017727970600431
Position 22467: 0.00019014857710310875
Position 8361: 0.0001884363619607699
Position 5015: 0.00018674259248083088
Position 1479: 0.0001796493966970318
Position 626: 0.00015618296763083843
Position 91: 0.00015262726117662488
Position 11208: 0.00014836727550445654
Position 13192: 0.00014484830947456972
Position 11532: 0.0001419555017954631
Position 12325: 0.00014194831537448052
Position 1988: 0.00013956267101151206
Position 2032: 0.00013694669084052456
Position 12793: 0.00013537418845175933
Position 12247: 0.0001292332083301856
Position 2592: 0.00012597482316725284
Position 610: 0.00011904874404200999
Position 22570: 0.00011215592909656758
Position 13554: 0.00011119298427490499
Position 14055: 0.00010593270268942724
Position 1055: 0.00010559920029668312
Position 8267: 0.00010492860495248862
Position 274: 9.886958363224337e-05
Position 6696: 8.750466082341653e-05
Position 6689: 8.429159255831e-05
Position 1663: 7.916800926970965e-05
Position 1036: 7.877404094806192e-05
Position 2264: 7.354031349663051e-05
Position 11425: 7.288038416324496e-05
Position 2454: 7.282223170920694e-05
Position 8380: 6.794954657026756e-05
Position 639: 6.793672357122637e-05
Position 7064: 6.515218691301449e-05
Position 10735: 6.472646179127409e-05
Position 11687: 5.8242357809697794e-05
Position 4451: 5.5826943141552816e-05
Position 250: 5.55273935033306e-05
Position 8029: 5.46089207708412e-05
Position 180: 4.822787775858424e-05
Position 493: 4.669181632529418e-05
Position 833: 4.55954834128928e-05
Position 11493: 4.339557702032482e-05
Position 8262: 4.1145646113160004e-05
Position 652: 3.8548160705914834e-05
Position 574: 3.311016961093259e-05
Position 894: 3.264848335380666e-05
Position 2640: 3.047079264362348e-05
Position 22451: 2.980986057603181e-05
Position 7363: 2.4145410756096142e-05
Position 23535: 2.35396618189909e-05
Position 210: 2.0399072179626522e-05
Position 8232: 1.8601155562543614e-05
Position 519: 1.565344554330372e-05
Position 208: 1.1473922155618496e-05
Position 484: 9.025300735566064e-06
Position 11589: 8.918784246920338e-06
Position 40: 7.5592852174513625e-06
Position 689: 6.976547283108566e-06
Position 4003: 6.4260224741828295e-06
Position 1004: 5.827866149781388e-06
Position 491: 4.249493706339723e-06
Position 11447: 2.4549597298762384e-06
Position 3700: 1.946119800466935e-06
Position 183: 1.6976841555350693e-06
Position 1288: 1.0904886806074766e-06
Position 863: 1.0800802516153634e-06
Position 24897: 1.0582720375129729e-06
Position 1630: 1.0002754229850142e-06
Position 24677: 6.588531971752392e-07
Position 576: 6.188998132035916e-07
Position 1636: 4.3746659462876255e-07
Position 11485: 4.19173214507372e-07
Position 1654: 4.133685045287799e-07
Position 953: 2.0261205245813764e-07
Position 1464: 1.8030584921806268e-07
Position 788: 1.3239285894720772e-07
Position 906: 1.30292882232366e-07
Position 998: 7.31480705437995e-08
Position 1642: 6.191477697337762e-08
Position 6137: 5.722503161197139e-08
Position 1639: 5.6867915647658696e-08
Position 287: 4.1392452890653803e-08
Position 1043: 2.2176369327580336e-08
Position 1417: 4.934563774948634e-09
Position 1298: 1.6851775054932547e-09
Position 734: 5.470180137518494e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 726: 0.990627104224664
Position 5812: 0.9818399865405171
Position 24708: 0.9602002384934563
Position 15113: 0.9519430875616292
Position 22069: 0.9451956184289424
Position 11065: 0.9393183390129243
Position 21481: 0.9278493188319601
Position 10789: 0.8858963060104028
Position 25182: 0.722905629157216
Position 13923: 0.692320043082907
Position 1144: 0.5587757544791243
Position 22387: 0.4988892826556559
Position 987: 0.4849510873983471
Position 24424: 0.44331436010594055
Position 8028: 0.4080730271277797
Position 13098: 0.3747868961289758
Position 22442: 0.3656589309879957
Position 21888: 0.3392179718070442
Position 1160: 0.23460201455659635
Position 19448: 0.21777268869643535
Position 13728: 0.21038078514974903
Position 12811: 0.2073902731674322
Position 12792: 0.2065340486210532
Position 5463: 0.20065765836941218
Position 12173: 0.16318830242132992
Position 1190: 0.1092713321793945
Position 13825: 0.09038031393904228
Position 21737: 0.08444025400874502
Position 12738: 0.07927006654127229
Position 22352: 0.07920594960032135
Position 13671: 0.07422015696504465
Position 8522: 0.07416170464256265
Position 23913: 0.06102998452593298
Position 12684: 0.05392811781409087
Position 13295: 0.053904906779538124
Position 12696: 0.05133419967046295
Position 1163: 0.044298975607622845
Position 11381: 0.043278851484418956
Position 8010: 0.039400432337554234
Position 13444: 0.038630929013727514
Position 7910: 0.0352259924675469
Position 10757: 0.03436216158271469
Position 19468: 0.03368241147503869
Position 24961: 0.031128088419508974
Position 25006: 0.03101083766888101
Position 13867: 0.02992582025839344
Position 21928: 0.029171757504216425
Position 12382: 0.024512495906170398
Position 3654: 0.02448653026967137
Position 10771: 0.02395808031836058
Position 19444: 0.021457488590052587
Position 4102: 0.018963109560661967
Position 23870: 0.018935845404135815
Position 14207: 0.018017977723439525
Position 24925: 0.017779159365494478
Position 8073: 0.01754002719736627
Position 23873: 0.017378117411666515
Position 8519: 0.017096702028345685
Position 1443: 0.016769658609890138
Position 13661: 0.016427965702487834
Position 11039: 0.015193766602324656
Position 11531: 0.014532826103256838
Position 13852: 0.014478177136898751
Position 11089: 0.014398063054425193
Position 13956: 0.013786275398468877
Position 13609: 0.013177476101040407
Position 21263: 0.012694197648287229
Position 25449: 0.012685842176058677
Position 11014: 0.012399380307118395
Position 8038: 0.012249800429043965
Position 10575: 0.011981023919381434
Position 1771: 0.011248445158886731
Position 21787: 0.011198654588622809
Position 9585: 0.011126933283826763
Position 1379: 0.010983249465494766
Position 17103: 0.010856887163713951
Position 8699: 0.010831521790822678
Position 5324: 0.010104013991208647
Position 1053: 0.009792390673765033
Position 3599: 0.009733433380624488
Position 1987: 0.009670483755361607
Position 10774: 0.009542666415556757
Position 21754: 0.009088510938794418
Position 11009: 0.009070910310016212
Position 3630: 0.008764458823635406
Position 25353: 0.008458070067556589
Position 1345: 0.008352977841088292
Position 4962: 0.008104162295202355
Position 21759: 0.007765660769798356
Position 12333: 0.007690441152385721
Position 11313: 0.007527100505349639
Position 12786: 0.007500030847708828
Position 5527: 0.007376644928695734
Position 21817: 0.00698178714340309
Position 5973: 0.006748967090516761
Position 21553: 0.00637720737758249
Position 4236: 0.006293003887061064
Position 24355: 0.0062759528341685715
Position 11450: 0.006241494859202753
Position 5594: 0.006211496694277866
Position 25283: 0.006095546320836944
Position 5913: 0.005828915107127408
Position 13357: 0.0057914729788632125
Position 1459: 0.0050804264226919395
Position 22465: 0.005001337679170144
Position 7979: 0.0047216023230269395
Position 8108: 0.0046587983032294914
Position 4286: 0.004557100750802939
Position 10767: 0.00453861034019853
Position 2212: 0.004490461682296267
Position 12216: 0.004442028815437769
Position 22406: 0.004306976909976017
Position 2029: 0.004281664936623742
Position 539: 0.0042603828630461285
Position 25267: 0.004200006171058174
Position 1004: 0.004100555193106022
Position 3550: 0.003656498516791819
Position 25430: 0.003653369385215668
Position 15780: 0.0035914379279219266
Position 1524: 0.0035065066435400914
Position 25302: 0.0035038415025394026
Position 15085: 0.00346487169945985
Position 16944: 0.003235806420461972
Position 11091: 0.003219777575358993
Position 15777: 0.0032051878704941247
Position 21961: 0.0030954461820737766
Position 25229: 0.0030110224737205913
Position 24337: 0.0029492155480001364
Position 24377: 0.0029336211236675614
Position 536: 0.0028622379832062626
Position 13972: 0.002801412633068948
Position 15783: 0.002760416717607643
Position 25314: 0.0027200808118947846
Position 14853: 0.002683398599074057
Position 9521: 0.002645873201581396
Position 15047: 0.002530697061428339
Position 24940: 0.002523137772219916
Position 21172: 0.002321569372514526
Position 13872: 0.0022335548375025873
Position 12849: 0.0020920635087147074
Position 22714: 0.002073477328047861
Position 22393: 0.002057924447150649
Position 13024: 0.0020164367005793974
Position 14957: 0.001988231260137765
Position 11317: 0.0019561425141700894
Position 24672: 0.0019443989654615815
Position 5273: 0.0019407786415303234
Position 4965: 0.0019290758011406466
Position 14553: 0.0019245280141711011
Position 23461: 0.00190659936815178
Position 17011: 0.0018804165544509248
Position 11271: 0.0018800942736965536
Position 21302: 0.0018796923707899587
Position 14593: 0.0018335261671253952
Position 23291: 0.0017822097189565391
Position 12140: 0.0017409321901211052
Position 22771: 0.0017106448438143351
Position 8286: 0.0016849079323530253
Position 7976: 0.0016529369467788101
Position 3919: 0.00164126984220899
Position 14897: 0.001599687960443571
Position 5901: 0.0015403552720518663
Position 8348: 0.0015375627646759228
Position 746: 0.0015366879089067746
Position 22421: 0.0014891898869143182
Position 739: 0.0014833746898188264
Position 24263: 0.0014444546827110144
Position 5986: 0.0014290906800283544
Position 5845: 0.0013712727250366555
Position 511: 0.0013697398733599042
Position 12624: 0.0013484229037565684
Position 12390: 0.0013446447494201807
Position 10653: 0.0013272459603024397
Position 24618: 0.0013250494411041038
Position 22354: 0.0013127863825684839
Position 24869: 0.0012921253653483485
Position 12210: 0.0012707548043486754
Position 11403: 0.0012507442506334485
Position 21697: 0.001249866418327343
Position 5250: 0.0012469160006257113
Position 11350: 0.0011595987247846396
Position 11071: 0.0011284041185605916
Position 9628: 0.001110131722277682
Position 14638: 0.0010874786857794745
Position 1169: 0.0010758740138393998
Position 12205: 0.001057495203674042
Position 15457: 0.0009930831527154539
Position 15862: 0.0009794103041883095
Position 1962: 0.0009640359536467253
Position 6313: 0.0009580086329485412
Position 2185: 0.0009344465430153221
Position 5197: 0.0009027083122930611
Position 16883: 0.0008980752585272284
Position 23384: 0.0008978830454461434
Position 14385: 0.0008905294607889213
Position 23778: 0.0008850296013784487
Position 12076: 0.0008816351986693714
Position 16799: 0.0008674987531721889
Position 13464: 0.0008486008064584157
Position 22620: 0.000819047197610883
Position 15739: 0.0008165381753207923
Position 25191: 0.0007899604117752153
Position 12178: 0.0007754851415785489
Position 24181: 0.0007665701390648956
Position 12318: 0.0007624360586449427
Position 12636: 0.0007603420138113236
Position 22615: 0.00075330354759806
Position 14227: 0.0007368839160757941
Position 9632: 0.00072782172453761
Position 24686: 0.000724856588764464
Position 3595: 0.0006981900737467912
Position 24046: 0.0006717729856130155
Position 7691: 0.0006683514415216795
Position 8657: 0.0006599484940701559
Position 13137: 0.0006577732729269396
Position 10625: 0.0006417198939364255
Position 1232: 0.0006415550162039071
Position 302: 0.0006217838318010843
Position 8078: 0.0006120703072387412
Position 23398: 0.0006057062664769749
Position 2124: 0.0006034807786781562
Position 22135: 0.0006016615883076154
Position 14724: 0.0005609021660336694
Position 11489: 0.0005545639174685814
Position 17178: 0.0005444557354812507
Position 1933: 0.0005139629998324053
Position 1767: 0.0005133005816696115
Position 5697: 0.0005116850202037183
Position 22767: 0.0005090290444249075
Position 25099: 0.0005050663954634573
Position 1936: 0.0004983413937562968
Position 1026: 0.0004969946217009829
Position 12247: 0.0004951001592413803
Position 9135: 0.000486623603640794
Position 9499: 0.00047345712807804415
Position 1791: 0.000470972735058943
Position 15468: 0.000451005403993769
Position 8497: 0.00045070480899588413
Position 15829: 0.0004497249389184329
Position 12339: 0.00044653497618879647
Position 24761: 0.0004456419810124136
Position 24318: 0.00043864978249558
Position 23994: 0.0004291575072420779
Position 2522: 0.00040638948877037037
Position 23237: 0.00040073618030569
Position 2158: 0.000395878818456629
Position 8437: 0.00039539381670165657
Position 15122: 0.0003906727116349289
Position 4310: 0.00038541065887728865
Position 24016: 0.00038151190657673183
Position 8559: 0.00037956472996520047
Position 12868: 0.0003500167852854975
Position 11016: 0.0003352643277343949
Position 15725: 0.0003265262135126805
Position 15651: 0.00032345589246121826
Position 22018: 0.00032257153371862784
Position 7347: 0.0003176015099504388
Position 2088: 0.00031623552612816447
Position 12642: 0.00028925903667393314
Position 22994: 0.00028393096443164636
Position 22777: 0.0002824731094509379
Position 23076: 0.00028109310272212817
Position 1172: 0.000277743408919121
Position 22739: 0.0002730444722319367
Position 8542: 0.00027269934167580175
Position 24524: 0.00027025298314913503
Position 10980: 0.0002698006352944847
Position 5634: 0.00026806985315333103
Position 749: 0.0002667566511407932
Position 23240: 0.00026536772186740415
Position 12999: 0.0002613087546392842
Position 23368: 0.00025924115967537194
Position 9465: 0.0002576258223878869
Position 11357: 0.0002545157350733739
Position 13141: 0.0002469236460280864
Position 1012: 0.00024013233343439796
Position 743: 0.0002387580506657171
Position 25103: 0.00023668619071844833
Position 4304: 0.00022762449495822417
Position 25508: 0.00022597467161893653
Position 25143: 0.00022589474611733196
Position 5925: 0.00022567321684649358
Position 284: 0.0002239348020284686
Position 16585: 0.00022295788346043588
Position 12396: 0.00022198654139593245
Position 25150: 0.00021745691592399514
Position 8414: 0.00021722942888018163
Position 6338: 0.00021485200645837018
Position 25070: 0.00021205738748527827
Position 24032: 0.0001876589461937681
Position 14092: 0.00017521268464308753
Position 8434: 0.00017282266065906
Position 13043: 0.0001709772375245389
Position 23333: 0.0001629042731240103
Position 24645: 0.00016267897473387302
Position 222: 0.00015858670212013848
Position 1203: 0.00015589012932050464
Position 14602: 0.0001503072961243307
Position 11119: 0.00014445386141214494
Position 752: 0.000137701893317864
Position 11361: 0.0001370450031804206
Position 14596: 0.00013656541443871558
Position 7951: 0.0001293831748428916
Position 10583: 0.00012739636721011184
Position 13081: 0.0001258942140228048
Position 11785: 0.00012543047114155987
Position 8327: 0.00011670520303960075
Position 593: 0.00011009933851719385
Position 22905: 0.00010353830662969227
Position 6388: 0.00010158581964011138
Position 357: 9.672997916862818e-05
Position 22819: 8.505302040497169e-05
Position 25395: 8.155504278813647e-05
Position 1870: 8.104551561473418e-05
Position 1033: 8.021131886110666e-05
Position 23708: 7.934207287451614e-05
Position 22944: 7.903338437683711e-05
Position 9182: 7.719922452361025e-05
Position 491: 7.627688447427976e-05
Position 11430: 7.504574815714526e-05
Position 2386: 7.411914615563184e-05
Position 23100: 7.241587949585133e-05
Position 12459: 7.075141378341962e-05
Position 23637: 7.058222721131512e-05
Position 23623: 6.928204226766736e-05
Position 14203: 6.320308753118449e-05
Position 13119: 6.268217457351146e-05
Position 6965: 6.241256158792568e-05
Position 770: 5.962935434213473e-05
Position 9154: 5.945357917244674e-05
Position 9138: 5.920783459195963e-05
Position 13179: 5.6186295501317453e-05
Position 10993: 5.5843749884527114e-05
Position 11103: 5.544155618051979e-05
Position 4989: 5.3567269303770335e-05
Position 3951: 5.3134780967574345e-05
Position 15832: 5.19002673497014e-05
Position 409: 5.10889022714087e-05
Position 8189: 4.9565739519059105e-05
Position 10254: 4.5128786285986427e-05
Position 8710: 4.4603813163219424e-05
Position 24573: 3.935082839335952e-05
Position 773: 3.858543633834564e-05
Position 23388: 3.3299919389154754e-05
Position 25208: 3.227247392580819e-05
Position 6159: 3.120624567328943e-05
Position 12009: 3.0348076078382375e-05
Position 11457: 2.964553391385609e-05
Position 3578: 2.695976650133288e-05
Position 12540: 2.6776992874128995e-05
Position 3665: 2.6060909630278068e-05
Position 7362: 2.601721880837909e-05
Position 6241: 2.4991385298112282e-05
Position 297: 2.454812164442349e-05
Position 1055: 2.4233914886833643e-05
Position 23666: 2.2173309730060165e-05
Position 11238: 2.181510588819558e-05
Position 755: 2.164985528362038e-05
Position 11387: 2.0596456264221457e-05
Position 7533: 1.963723411979118e-05
Position 7508: 1.8593448784577754e-05
Position 7356: 1.788700765268296e-05
Position 776: 1.771859112359706e-05
Position 6528: 1.7063049624417317e-05
Position 15601: 1.6757479424272436e-05
Position 15392: 1.64553661488209e-05
Position 23620: 1.6290374396115254e-05
Position 11651: 1.6080884203964436e-05
Position 23680: 1.5735274685165294e-05
Position 946: 1.5610436926578957e-05
Position 12052: 1.5366230287147e-05
Position 11742: 1.5278134077211107e-05
Position 7735: 1.5225735335944429e-05
Position 764: 1.4643986474083562e-05
Position 15316: 1.459655940912861e-05
Position 6653: 1.4038554734923072e-05
Position 11470: 1.35369502982714e-05
Position 250: 1.2180021185909848e-05
Position 1400: 1.1827568149854973e-05
Position 13046: 1.090711470112038e-05
Position 559: 1.0897650144306275e-05
Position 264: 1.0194435360338855e-05
Position 379: 1.0033578121069348e-05
Position 7949: 9.41601028549029e-06
Position 12993: 8.507415605846245e-06
Position 22724: 8.422060737460397e-06
Position 1250: 8.29238562589547e-06
Position 361: 8.168725277674461e-06
Position 7739: 7.595792178700744e-06
Position 11253: 7.117570895977201e-06
Position 898: 7.0390216529410935e-06
Position 607: 6.787448517940923e-06
Position 415: 6.7703843017143725e-06
Position 15143: 6.067911948701129e-06
Position 794: 6.056407726448556e-06
Position 7699: 5.935171188014053e-06
Position 15116: 5.8984274719783116e-06
Position 788: 5.405913105087156e-06
Position 8247: 5.367373840353243e-06
Position 261: 5.364493647548157e-06
Position 442: 5.200818311036782e-06
Position 758: 4.91014292014585e-06
Position 11276: 4.909913658561866e-06
Position 779: 4.882130689951791e-06
Position 6136: 4.614483587367325e-06
Position 22282: 4.38154900070555e-06
Position 1914: 3.7748063223753094e-06
Position 7924: 3.6689855023732096e-06
Position 11990: 3.632372043545207e-06
Position 3331: 3.63194361001032e-06
Position 875: 3.5587788865639964e-06
Position 6503: 3.48463070401048e-06
Position 475: 3.378531137078762e-06
Position 7917: 3.292789022982522e-06
Position 785: 2.9901216478953924e-06
Position 6798: 2.739625325088767e-06
Position 797: 2.7271872800381105e-06
Position 933: 2.6866812208328342e-06
Position 1504: 2.658687119779369e-06
Position 7270: 2.578458233125017e-06
Position 3408: 2.551236503279892e-06
Position 1391: 2.423485030500672e-06
Position 10937: 2.4018701645244053e-06
Position 12974: 2.374694220024599e-06
Position 11234: 2.368240835845634e-06
Position 1094: 2.362949719540452e-06
Position 2093: 2.230279766813175e-06
Position 1253: 2.0684574481096836e-06
Position 3250: 2.0614835467362363e-06
Position 2171: 1.9503100237445066e-06
Position 11282: 1.894760882582956e-06
Position 3375: 1.8902064301179182e-06
Position 827: 1.8882895725759105e-06
Position 1461: 1.8198408062251515e-06
Position 13305: 1.7543650217776666e-06
Position 397: 1.7110245361424318e-06
Position 359: 1.7101392180196348e-06
Position 11578: 1.6483055582298742e-06
Position 1298: 1.5993873213396515e-06
Position 7887: 1.4961999166336095e-06
Position 582: 1.4718094162002681e-06
Position 1721: 1.3356655865748066e-06
Position 626: 1.2792182846443456e-06
Position 465: 1.2643589556165942e-06
Position 219: 1.2448795776011535e-06
Position 815: 1.2020528466815159e-06
Position 1649: 1.198876037901034e-06
Position 449: 1.1614580679865376e-06
Position 676: 1.0842280460738367e-06
Position 1529: 1.0588602921361016e-06
Position 1938: 1.0360304323146157e-06
Position 241: 1.0341968113028121e-06
Position 2049: 1.028151020991521e-06
Position 830: 1.0077800841730421e-06
Position 812: 9.936215586362045e-07
Position 4382: 9.915490484071122e-07
Position 1627: 9.440074461011233e-07
Position 2138: 9.058839233218787e-07
Position 8599: 9.053036478302145e-07
Position 1407: 8.762571662065693e-07
Position 1361: 8.403336710378476e-07
Position 14976: 8.081583025018398e-07
Position 281: 7.352911202652779e-07
Position 547: 7.001471708177896e-07
Position 12101: 6.921116155172049e-07
Position 7669: 6.45210048218826e-07
Position 459: 6.356510635305658e-07
Position 1586: 6.313163102271706e-07
Position 623: 5.862550171688369e-07
Position 279: 5.363485092086237e-07
Position 1663: 5.027699952615611e-07
Position 514: 4.568851712128873e-07
Position 389: 4.278553080260292e-07
Position 1063: 4.1527482806298344e-07
Position 863: 3.709981410623067e-07
Position 1583: 3.516732698815178e-07
Position 1543: 3.2757244091850704e-07
Position 851: 3.254436061136905e-07
Position 427: 3.1833906873661673e-07
Position 1098: 3.148861683221127e-07
Position 800: 3.123430375140714e-07
Position 201: 2.804039786968291e-07
Position 393: 2.7632365547108505e-07
Position 1701: 2.439134555645134e-07
Position 411: 2.436108502823217e-07
Position 824: 2.2838345748852215e-07
Position 1357: 2.0984340624585e-07
Position 1288: 1.94902160641944e-07
Position 570: 1.789831301709966e-07
Position 842: 1.369981437430275e-07
Position 2354: 1.347499584136422e-07
Position 2256: 1.293275902555486e-07
Position 1355: 1.2113417361182235e-07
Position 860: 1.0403856305309995e-07
Position 961: 9.879015596603735e-08
Position 1773: 8.625503593292951e-08
Position 3442: 8.155318841303074e-08
Position 803: 7.427618811240343e-08
Position 3354: 7.049090431289916e-08
Position 1853: 6.626778882127418e-08
Position 574: 6.149842492991151e-08
Position 1894: 6.031984615217536e-08
Position 1276: 5.6528425547661316e-08
Position 848: 5.1987729083075845e-08
Position 8145: 4.996307759695771e-08
Position 8716: 4.8503558516381414e-08
Position 1065: 4.844950414247398e-08
Position 413: 4.7710403734787405e-08
Position 478: 4.293956980467258e-08
Position 1417: 4.008220898672328e-08
Position 1234: 3.76286956783396e-08
Position 809: 2.816749610120766e-08
Position 435: 2.0222015014513114e-08
Position 1236: 1.840193696342863e-08
Position 833: 1.837738079420603e-08
Position 457: 1.7808209359854814e-08
Position 673: 1.46198710931317e-08
Position 1425: 1.406876230273692e-08
Position 1315: 1.205112731535768e-08
Position 6119: 1.1001899270279653e-08
Position 615: 8.475244023826752e-09
Position 1080: 7.498541259037248e-09
Position 1091: 6.864327171544914e-09
Position 421: 6.292270118945463e-09
Position 22895: 3.6032095321587997e-09
Position 2054: 3.4222188214551318e-09
Position 22584: 2.1177439961059685e-09
Position 1072: 1.9527895663067876e-09
Position 22861: 1.0242058815866966e-09
Position 11548: 7.846102053680245e-10
Position 1304: 6.009160610223782e-10
Position 1312: 2.7482301862540335e-10
Position 1410: 1.5382486522968022e-10
Position 157: 4.918287382635455e-12
Position 139: 3.4106150055705345e-13
Position 152: 1.5008707332136198e-13
Position 132: 3.623116052166261e-15
