Gene = GTF2B
Position 337: 5.509495662243312e-07
Position 331: 4.3765639603158217e-07
Position 16: 3.8460606383114776e-07
Position 396: 2.658262259407601e-07
Position 85: 2.3060444162683747e-07
Position 539: 1.272562078479561e-07
Position 351: 1.0061241719117355e-07
Position 608: 8.467478299202895e-08
Position 144: 6.972335699437468e-08
Position 124: 6.332098396272877e-08
Position 87: 2.70590654434654e-08
Position 113: 1.0537430356129267e-08
Position 107: 4.428971478393776e-09
Position 5584: 2.10650618657894e-10
Position 19: 3.269154838735033e-11
Position 4549: 1.4894576545363375e-12
Position 4469: 6.020199936598814e-13
Position 3414: 5.364669275081977e-13
Position 2183: 4.315344134117185e-13
Position 2870: 3.8603503614495406e-13
Position 2635: 3.347641255315694e-13
Position 2126: 3.320202482491654e-13
Position 3252: 1.590017613753835e-13
Position 2212: 8.21383035082423e-14
Position 2280: 3.958393603692856e-14
Position 2508: 2.3785627365506328e-14
Position 675: 1.529881755226585e-15
Position 1246: 1.5450251739807578e-16
Position 966: 3.337878549973592e-17
Position 575: 4.2004241815953264e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 27503: 0.9999999308304485
Position 31331: 0.9977671256164743
Position 38271: 0.8339700032234585
Position 4250: 0.7451820346780218
Position 31606: 0.6539921177106667
Position 34130: 0.56171895206992
Position 35057: 0.37871768633866837
Position 11237: 0.2429169949342978
Position 31109: 0.233703799192466
Position 4191: 0.17379362825455857
Position 38612: 0.15454783906713684
Position 30364: 0.13682718274782166
Position 1282: 0.1287873422383125
Position 31561: 0.12751065668095626
Position 34245: 0.09070755509625143
Position 558: 0.06428797959246631
Position 30600: 0.06011639841546047
Position 36626: 0.04699859796034337
Position 32830: 0.043137697345376924
Position 34196: 0.04089877288023094
Position 4194: 0.03935001711076574
Position 34358: 0.03617438262409544
Position 32292: 0.032755880702502425
Position 34277: 0.028210821382620783
Position 1921: 0.023040422384259195
Position 11201: 0.021692567164263758
Position 35358: 0.018622970055690732
Position 35109: 0.017117824792476158
Position 34951: 0.016174951941440845
Position 38361: 0.015623216642576964
Position 34282: 0.015560986020891404
Position 31630: 0.015149045371085017
Position 4291: 0.015011324339029521
Position 3552: 0.014070718376146839
Position 11216: 0.013599036861524662
Position 35376: 0.012666240748893597
Position 1103: 0.012289295818259046
Position 38171: 0.011680657539098471
Position 10773: 0.011289707682449393
Position 4121: 0.01055246886696267
Position 3453: 0.010269560361391752
Position 32331: 0.009933737249805358
Position 37534: 0.00917431041776541
Position 3660: 0.008741722891153514
Position 31578: 0.007908385351315907
Position 4268: 0.0076979845364746145
Position 38213: 0.007417221542850884
Position 11038: 0.007404503591142436
Position 32805: 0.007380370342594417
Position 1231: 0.007103300877236726
Position 34384: 0.006916594570534068
Position 37841: 0.006679326679075501
Position 37208: 0.006191189752204293
Position 34483: 0.006112046778503931
Position 1598: 0.006029737803397707
Position 600: 0.005882050844906665
Position 4137: 0.005490324984929822
Position 32837: 0.0049180054289085185
Position 3152: 0.004524867217907728
Position 34523: 0.004323618310395375
Position 35999: 0.004141394095040968
Position 33889: 0.003955670866277215
Position 3867: 0.003916542508768673
Position 10305: 0.003855263903541615
Position 34551: 0.0033789182956847235
Position 7081: 0.0033576860443343477
Position 846: 0.003283787631269191
Position 4433: 0.003256446835636593
Position 10914: 0.003098019851666679
Position 107: 0.0028366605958381106
Position 2350: 0.002767441346865363
Position 34202: 0.0027168011485022687
Position 3725: 0.0027120433994434114
Position 34364: 0.0025892346523658585
Position 32867: 0.002586217811630687
Position 32251: 0.0024553560593128655
Position 37748: 0.0023458871726092317
Position 2545: 0.0023020569377007714
Position 10999: 0.0022033791127390773
Position 37170: 0.0021735677463091763
Position 36629: 0.002118205398748276
Position 4270: 0.001886936664493288
Position 1500: 0.0018856037428482257
Position 38620: 0.0018586310871374922
Position 4023: 0.0018398350214422561
Position 1968: 0.0015783432552260517
Position 33283: 0.0015263531510942231
Position 32895: 0.0015222131300614671
Position 2488: 0.0014508302451429454
Position 38460: 0.0014270491387731797
Position 2085: 0.001326269713423614
Position 37475: 0.0012908138199797018
Position 3917: 0.001265518186171894
Position 35187: 0.001237358028995199
Position 1168: 0.00120785048128364
Position 2426: 0.001198399384463841
Position 7056: 0.0011162463289596282
Position 34976: 0.0010120172749062833
Position 38346: 0.0009965707599439268
Position 38311: 0.0009814731665525268
Position 32418: 0.0009624150926265981
Position 1256: 0.0009555775270238652
Position 2513: 0.0009421444287112345
Position 32210: 0.0008953278732620203
Position 37744: 0.0008851825210770619
Position 37725: 0.0008667577064406244
Position 32158: 0.0008008140633058389
Position 31634: 0.000782607894481801
Position 1524: 0.0007510299500572411
Position 32334: 0.0007415426517267224
Position 32390: 0.0006722659194781013
Position 32403: 0.0006567634145996355
Position 33053: 0.0005931933718559239
Position 35917: 0.0005901647540753608
Position 32486: 0.0005686081541861107
Position 1191: 0.0005604078194929854
Position 36669: 0.0005551415146246894
Position 31859: 0.0005428436761870737
Position 31580: 0.0005318239920704872
Position 1527: 0.0004734826955954771
Position 37432: 0.0004725979310845408
Position 2598: 0.0004266629162676349
Position 3481: 0.00040806561034159794
Position 403: 0.00039606768606500423
Position 31809: 0.00038309845992408646
Position 34876: 0.00036173277888967837
Position 31789: 0.00035653081651271614
Position 34879: 0.00034220285959093977
Position 37419: 0.0003322395774766492
Position 3869: 0.0003203509902852557
Position 662: 0.0003163224000965364
Position 1084: 0.0003062283723388937
Position 7119: 0.0003010097829082961
Position 829: 0.00025929463165776605
Position 35267: 0.0002495524582877625
Position 31707: 0.0002409607141998502
Position 533: 0.00022222564589513026
Position 34159: 0.00022022610893464778
Position 35162: 0.0002198467621800536
Position 822: 0.00021910523618105595
Position 1551: 0.00021509126925545045
Position 1773: 0.00021502520416259005
Position 1940: 0.0002067094484496991
Position 1212: 0.00020527536750615226
Position 38638: 0.00018656622462668405
Position 1821: 0.0001802787514147864
Position 37816: 0.00017748562670129347
Position 2216: 0.00016885067827503733
Position 1818: 0.00016075225888910808
Position 6955: 0.00015128202862427982
Position 1925: 0.00014952260453460155
Position 1342: 0.00014666150583680828
Position 32234: 0.00014315760433463112
Position 1768: 0.00013008094464601452
Position 35275: 0.00010226952711564382
Position 32938: 0.00010160836697091864
Position 34770: 7.912959457141831e-05
Position 4450: 7.142304176123544e-05
Position 36605: 6.956192512113429e-05
Position 32777: 5.282888067951932e-05
Position 34163: 4.7094008660275845e-05
Position 32000: 3.603148762466972e-05
Position 31946: 3.4922805523235464e-05
Position 3154: 2.9777373251325396e-05
Position 38119: 2.7430649262272495e-05
Position 32028: 2.6824956964128386e-05
Position 1375: 1.8137836449684912e-05
Position 1000: 1.6912933472252848e-05
Position 34013: 1.5922724657922316e-05
Position 1482: 1.4453647306942634e-05
Position 33303: 1.2322268435363417e-05
Position 810: 1.2047131393333557e-05
Position 31949: 8.420488964677932e-06
Position 13351: 2.5799448009619087e-08
Position 5870: 1.0569281177814085e-08
Position 7267: 5.782649422615297e-09
Position 7963: 5.612962095060821e-09
Position 5613: 3.856489934223186e-09
Position 11559: 2.7000212593687944e-09
Position 9335: 2.185234102580314e-09
Position 9156: 1.8355062637541254e-09
Position 9133: 1.608168453499554e-09
Position 5895: 1.315357887761888e-09
Position 5525: 5.722685469754599e-10
Position 9630: 5.064890930059175e-10
Position 7983: 2.722234169837826e-10
Position 6205: 1.3893550944820616e-10
Position 5812: 8.876830442458021e-11
Position 5558: 9.28569176975786e-12
Position 197: 2.079236576357328e-12
Position 907: 1.849267804445938e-12
Position 759: 1.1129848740636454e-12
Position 604: 1.0277721272940566e-12
Position 868: 4.612717344554081e-13
Position 1641: 3.98680812823993e-13
Position 581: 3.18451815997621e-13
Position 2827: 3.1629863911321873e-13
Position 1011: 2.767080718748743e-13
Position 720: 2.764066642874678e-13
Position 3341: 2.474658884510568e-13
Position 1792: 1.9934472670797324e-13
Position 351: 1.5671097214064037e-13
Position 361: 1.5406655681260454e-13
Position 220: 1.4587932258878472e-13
Position 964: 1.4310990869158668e-13
Position 782: 1.3435170142036342e-13
Position 571: 1.0848851688300061e-13
Position 1236: 9.97286281177813e-14
Position 1002: 9.58957073770307e-14
Position 774: 7.395668721843155e-14
Position 2722: 6.973639703173553e-14
Position 1297: 6.71180443856355e-14
Position 874: 6.386644966299758e-14
Position 1293: 6.229866284382529e-14
Position 291: 6.000099002931919e-14
Position 1859: 5.721371274930983e-14
Position 2602: 5.4126547871969196e-14
Position 943: 5.325837318302183e-14
Position 1413: 5.2926435637536986e-14
Position 798: 4.927570341461464e-14
Position 307: 4.742121764438489e-14
Position 212: 4.578079609088425e-14
Position 1656: 4.521206137178094e-14
Position 281: 4.494268906877633e-14
Position 250: 4.3066306951736577e-14
Position 939: 3.8527216088327465e-14
Position 1262: 3.6193087555868036e-14
Position 317: 3.399360278492339e-14
Position 118: 3.246802944323339e-14
Position 621: 3.205265463447836e-14
Position 859: 2.8389583407892035e-14
Position 1845: 2.7384866576290593e-14
Position 132: 2.7221335116185835e-14
Position 2071: 2.6179127323108508e-14
Position 2194: 2.334195366357216e-14
Position 635: 1.9891046782250578e-14
Position 575: 9.379045476802016e-15
Position 2155: 6.578595778698918e-15
Position 234: 5.3791885380361205e-15
Position 681: 1.4322197215248004e-15
Position 140: 5.398400856888917e-16
Position 298: 3.754073708977005e-16
Position 1539: 3.5467184299347723e-16
Position 1576: 3.4842570085321066e-16
Position 154: 1.8748717973417736e-17
Position 631: 9.452208842552008e-18
Position 608: 7.878493170715603e-18
