Gene = ARGFX
Position 3993: 0.004543337478697205
Position 12777: 0.003944882392548647
Position 6731: 0.0036028736461555465
Position 4961: 0.0033317808221766166
Position 13752: 0.0033236020742739127
Position 7446: 0.0032383431105459676
Position 10248: 0.0031106526551961406
Position 10948: 0.002852988553582159
Position 8672: 0.0027705603238472967
Position 7272: 0.0027411451977402386
Position 5679: 0.0024043767372612084
Position 203: 0.0022848251456500665
Position 8809: 0.0022545291857413176
Position 253: 0.002045054392591054
Position 11858: 0.0020044179194495452
Position 4284: 0.0019752392572664743
Position 15134: 0.0019628239651220624
Position 11442: 0.0019423218849118574
Position 6734: 0.0018950710867429534
Position 6760: 0.0018495658691737964
Position 3200: 0.0018072187729954918
Position 3203: 0.0018015130766973763
Position 11410: 0.0016908683512022213
Position 12350: 0.0015780224895254776
Position 4089: 0.0015236641310546184
Position 6099: 0.0014876781902680605
Position 7467: 0.0014495804424115176
Position 8236: 0.0014310061972531978
Position 3741: 0.0014153136204800596
Position 6594: 0.0014114877706562497
Position 885: 0.0013181567700476118
Position 4056: 0.0012669193233020906
Position 15328: 0.0012465171395200044
Position 4778: 0.0011107549674599449
Position 4149: 0.000943647979922343
Position 236: 0.0009395632682405337
Position 3230: 0.000919405717068874
Position 5655: 0.0008026388260832044
Position 3703: 0.0007836691653928512
Position 4763: 0.0006931951226055676
Position 3551: 0.000685758330929786
Position 7607: 0.0006171216670444677
Position 4330: 0.0005963470530388368
Position 12753: 0.0005902869601006504
Position 7292: 0.0005890986011705163
Position 3943: 0.0005619538921655702
Position 8156: 0.0005560898650031844
Position 881: 0.000553626082644991
Position 10703: 0.0005360745220424158
Position 7318: 0.0005326032110892017
Position 4781: 0.0005276615033274882
Position 3186: 0.0005222088328153778
Position 4334: 0.000510372449139576
Position 3307: 0.0005007863714643475
Position 4033: 0.000484641658857209
Position 417: 0.00047069837864619553
Position 413: 0.0004688083851735939
Position 3835: 0.0004664551169972245
Position 15088: 0.0004352412314745431
Position 10659: 0.0004106399122064804
Position 903: 0.00040766539773776935
Position 5474: 0.0004049791687182631
Position 1582: 0.00040301409805177486
Position 362: 0.00039604933925354354
Position 10590: 0.0003598193817942537
Position 3491: 0.0003574510691401934
Position 8736: 0.00035366388161658854
Position 5089: 0.0003335061984291739
Position 8775: 0.0003292504333755618
Position 5529: 0.00032430884297432575
Position 1932: 0.00031194133748952503
Position 10794: 0.0002950276100876798
Position 6907: 0.00025946809048217937
Position 6134: 0.0002539464349576279
Position 1143: 0.0002476772626484367
Position 6148: 0.00024759004678915193
Position 2375: 0.0002429456102810734
Position 1557: 0.00021495410130549942
Position 5455: 0.00019725965659284992
Position 7518: 0.00018804078389398078
Position 12020: 0.0001830219148727044
Position 7604: 0.0001803106272849368
Position 3845: 0.00017373563356396123
Position 11932: 0.00017325429566361557
Position 256: 0.0001671965721795426
Position 4021: 0.0001581067189041328
Position 2528: 0.00015422519640623822
Position 4173: 0.00015228101259766799
Position 3879: 0.0001510242420632151
Position 3891: 0.000145299488603479
Position 4728: 0.0001427642123957304
Position 4180: 0.00014176515082900952
Position 2470: 0.00013959847301947542
Position 7658: 0.00013237688397282972
Position 7345: 0.0001304110047573406
Position 7633: 0.00013004511612831561
Position 7991: 0.00012944738769019338
Position 1169: 0.00011955930167391066
Position 7106: 0.00011783120056480301
Position 8610: 0.0001122436016120791
Position 3511: 0.00011172655851374332
Position 3818: 0.00011079581025418712
Position 5001: 0.00010276792102925284
Position 4890: 0.00010187461800471291
Position 3389: 0.00010005285832365533
Position 7268: 9.882677442979009e-05
Position 4041: 9.748688170005006e-05
Position 3261: 9.308926148178783e-05
Position 8159: 9.270023183169528e-05
Position 380: 8.237039445352994e-05
Position 4128: 8.012797790383536e-05
Position 4384: 7.555448496004264e-05
Position 6786: 7.4338989010687e-05
Position 12370: 7.354079526671682e-05
Position 8995: 7.23951384397647e-05
Position 5601: 7.062980278453625e-05
Position 3030: 6.469321760906789e-05
Position 6711: 6.260660755591282e-05
Position 4915: 5.9139790923233046e-05
Position 4978: 5.901022977675645e-05
Position 9446: 5.815577751098677e-05
Position 9294: 5.795855561976531e-05
Position 2881: 5.693908508304291e-05
Position 4302: 5.68834942214544e-05
Position 7442: 5.2849878972853976e-05
Position 7790: 5.176078502480944e-05
Position 3514: 4.9988109699194325e-05
Position 4259: 4.1425331877112594e-05
Position 713: 3.847738963938197e-05
Position 4939: 3.4693144893209005e-05
Position 4348: 3.1082076766367024e-05
Position 1308: 2.9301642745653385e-05
Position 6172: 2.9122711141928785e-05
Position 8011: 2.8906643937007236e-05
Position 2710: 2.8786017750204445e-05
Position 336: 2.810339494097511e-05
Position 2073: 2.8033897203909953e-05
Position 9927: 2.794429448470212e-05
Position 367: 2.6288797415847322e-05
Position 9419: 2.4783375248188638e-05
Position 3115: 2.4737667617679568e-05
Position 3949: 2.2356746206418153e-05
Position 9037: 2.1063495954794416e-05
Position 3070: 1.961176286836973e-05
Position 3238: 1.839553223351294e-05
Position 583: 1.7342842608542694e-05
Position 168: 1.671267337987112e-05
Position 1311: 1.6261367284353148e-05
Position 384: 1.6157759678935814e-05
Position 1116: 1.5821567413033083e-05
Position 1219: 1.3405950324049877e-05
Position 8555: 1.2466822843760567e-05
Position 6360: 1.0200570359046228e-05
Position 524: 9.46521491842496e-06
Position 312: 8.84112889638113e-06
Position 6399: 5.760447164038047e-06
Position 3418: 4.7984680209401485e-06
Position 1968: 3.4855845909114955e-06
Position 4549: 3.176185376391883e-06
Position 4237: 2.7322103858916247e-06
Position 2161: 2.6941062761929495e-06
Position 1563: 2.2680008243956984e-06
Position 3301: 2.1647904496473424e-06
Position 3079: 2.0778383947289625e-06
Position 1391: 2.042440835095036e-06
Position 1468: 1.9883015564090934e-06
Position 3712: 1.8202574007210895e-06
Position 3073: 1.6558345925617332e-06
Position 317: 1.4764388835161767e-06
Position 3355: 1.4040641085414695e-06
Position 729: 1.3945294311656893e-06
Position 1722: 1.2153157365090356e-06
Position 2016: 1.0659004486693343e-06
Position 2249: 1.0643371350467633e-06
Position 1719: 9.966552617478502e-07
Position 1405: 9.660101735748043e-07
Position 1748: 8.826095371882265e-07
Position 961: 7.812125534708048e-07
Position 1061: 7.775931208554565e-07
Position 978: 7.372326808796749e-07
Position 338: 7.320728795125693e-07
Position 3521: 7.038571714669035e-07
Position 310: 6.463942200850438e-07
Position 1632: 6.092539989060376e-07
Position 441: 5.859412596104945e-07
Position 804: 3.5473901018029384e-07
Position 2427: 9.783599538920175e-08
Position 7183: 9.32764983192328e-08
Position 670: 8.742751464580586e-08
Position 509: 8.271208365051841e-08
Position 4378: 8.209832745004481e-08
Position 2404: 7.299044767126313e-08
Position 2484: 4.851487291536154e-08
Position 2436: 4.274968934911283e-08
Position 2539: 4.151060956773477e-08
Position 482: 3.683121641407138e-08
Position 843: 2.494667439872337e-08
Position 342: 2.3169463466448497e-08
Position 3344: 1.4266536786201624e-08
Position 677: 1.3807455218426279e-08
Position 535: 1.2071258395845565e-08
Position 2998: 8.516915864671654e-09
Position 388: 4.787631632374446e-09
Position 506: 2.9398756926449878e-09
Position 487: 2.8254285662042943e-09
Position 911: 1.6369960294187556e-09
Position 916: 1.3518150184446063e-09
Position 754: 9.945854832947535e-10
Position 470: 6.677897567733665e-10
Position 764: 4.5234903915667076e-10
Position 484: 4.474192903619838e-11
Position 682: 1.1188757492037546e-11
Position 737: 1.0612236979714727e-11
Position 322: 6.0505700248386616e-12
Position 346: 5.131587095858248e-12
