Gene = HMP19
Position 23106: 0.002118015721520851
Position 21328: 0.0016665228009493883
Position 839: 0.00157093609888894
Position 4152: 0.0014591404540099954
Position 6457: 0.001457257549489859
Position 19319: 0.0014536213422939458
Position 32212: 0.0012642425981578098
Position 9055: 0.0012352537990414948
Position 18741: 0.0009400022481867025
Position 1876: 0.0008993234553121834
Position 23088: 0.0008654694817007842
Position 378: 0.0007970232623871849
Position 19235: 0.0007889729302356303
Position 20419: 0.0007775648663777636
Position 20423: 0.0007717977899015991
Position 358: 0.0007662772412900576
Position 2930: 0.0007096502221156289
Position 1203: 0.0006859749019641378
Position 18793: 0.0006657971129277621
Position 638: 0.0005578112822980844
Position 788: 0.0005322363604025035
Position 24725: 0.0005095829728168082
Position 1146: 0.00040108399706181185
Position 26973: 0.00037494647919781747
Position 2597: 0.0003322670976297502
Position 428: 0.0003312644664298966
Position 1043: 0.0003098436044809956
Position 23476: 0.00027141278447909525
Position 931: 0.00025422328074817523
Position 18688: 0.0002383519558885594
Position 7: 0.0001798786653747683
Position 24561: 0.00017401719265039832
Position 19542: 0.0001598981081514376
Position 20401: 0.00015115440038075535
Position 758: 0.00012801318344474424
Position 20313: 0.00012636113261778155
Position 20378: 0.00012108477975152605
Position 1168: 0.00011632133170884714
Position 25741: 0.00010369513304820328
Position 18801: 9.930670016369959e-05
Position 18729: 9.73752160301883e-05
Position 25429: 9.510466970561702e-05
Position 1607: 9.380520371038962e-05
Position 19326: 9.205440361698e-05
Position 1102: 9.156691844136294e-05
Position 363: 8.68386830702069e-05
Position 2238: 8.252164942534464e-05
Position 2423: 7.45082003481081e-05
Position 24178: 6.968536695661124e-05
Position 659: 6.106678388233043e-05
Position 612: 5.5480122467435706e-05
Position 1155: 4.5650438380562406e-05
Position 24878: 4.076552811505661e-05
Position 1548: 4.0274721060952355e-05
Position 1850: 3.957097116825836e-05
Position 2142: 2.7798119509821836e-05
Position 2800: 2.6345638810184867e-05
Position 2124: 2.5363263412691796e-05
Position 3033: 2.3372172937503316e-05
Position 3435: 2.3286849671834868e-05
Position 230: 1.8590652849778706e-05
Position 875: 1.8099875191193176e-05
Position 2758: 1.4759889028371822e-05
Position 1053: 1.3123327803347995e-05
Position 20656: 1.3004559485399973e-05
Position 1130: 1.2915957200712311e-05
Position 630: 1.197871369426893e-05
Position 869: 1.1921433929554586e-05
Position 2477: 1.03186219094627e-05
Position 980: 9.391770762272732e-06
Position 865: 9.35796375137023e-06
Position 580: 8.900415792217706e-06
Position 810: 6.951662874873935e-06
Position 720: 6.82943188924542e-06
Position 1035: 5.917631968599865e-06
Position 956: 4.420489331017805e-06
Position 1748: 2.816501233571988e-06
Position 1816: 2.484601575405046e-06
Position 1573: 2.0064970339765107e-06
Position 1570: 1.6616305875585505e-06
Position 1802: 1.6060931873457547e-06
Position 9: 5.227182812599809e-07
Position 361: 1.3679227930338182e-07
Position 134: 6.813486756713795e-08
Position 24300: 3.653199449591012e-08
Position 24226: 2.288684108486597e-08
Position 444: 2.2567081643188177e-08
Position 318: 1.8541472465365786e-08
Position 313: 1.3813480155126041e-08
Position 435: 3.877045120849652e-09
Position 584: 1.2390903901747462e-09
Position 254: 8.853401250328726e-10
Position 19241: 8.561736952841243e-10
Position 19: 6.176774414857283e-10
Position 326: 1.1508623594516268e-10
Position 1412: 5.6756814089865776e-11
Position 668: 3.2486021224333584e-12
Position 830: 1.996069516719047e-12
Position 832: 2.5130201154008845e-13
Position 182: 1.1124603919559783e-13
Position 652: 8.540391169967645e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 18627: 0.9999999973933834
Position 24125: 0.9120297476362585
Position 16586: 0.7724466147677622
Position 20599: 0.6630174076710103
Position 1129: 0.5507334477695109
Position 35990: 0.3917340370511894
Position 37514: 0.3299508862880485
Position 37823: 0.3230293399730231
Position 1456: 0.15436983159845172
Position 676: 0.13744894533827498
Position 22052: 0.11668267931682669
Position 41349: 0.10696283272233602
Position 14792: 0.0959597369042914
Position 596: 0.09566248961306034
Position 23087: 0.08894428307893729
Position 32126: 0.07181774477669489
Position 22012: 0.057728949273775566
Position 24724: 0.05695457239575221
Position 39814: 0.05679751943209177
Position 20567: 0.05323083497575501
Position 23140: 0.04534215816982091
Position 1308: 0.04191522895233764
Position 31665: 0.04161201070856001
Position 23193: 0.03545065690366702
Position 1415: 0.03491757006474728
Position 32053: 0.03218733423389093
Position 26698: 0.028626150305556153
Position 20613: 0.0280871168846886
Position 32359: 0.025785691989371733
Position 1533: 0.0257549264665474
Position 19020: 0.025719367852011146
Position 24066: 0.023673129852531283
Position 22495: 0.02108439848860284
Position 23246: 0.020559649425800543
Position 22077: 0.018641258105008694
Position 17596: 0.015231896816413236
Position 1544: 0.015175736380295582
Position 34983: 0.014243770027181017
Position 26339: 0.014229496013610924
Position 2683: 0.0127260099043026
Position 20618: 0.011963730184293824
Position 20490: 0.011901927934174935
Position 20542: 0.011426612857151073
Position 23034: 0.011261938176815058
Position 1109: 0.011186341755239066
Position 23211: 0.010274949021550968
Position 23158: 0.009585369592682776
Position 444: 0.009427984545364771
Position 1074: 0.009184288977883202
Position 7120: 0.00908605500867714
Position 21143: 0.0087795471055474
Position 22090: 0.008334470114441982
Position 21578: 0.00798061538784765
Position 21575: 0.00774553908911056
Position 23105: 0.007305292600778494
Position 3899: 0.007249295120597385
Position 4490: 0.006681116422387463
Position 6395: 0.006630166370531305
Position 2333: 0.006603250038663828
Position 9165: 0.006497989817733996
Position 21506: 0.006354211005735058
Position 143: 0.006236494688339003
Position 31968: 0.006171876013569329
Position 22998: 0.00575681459141638
Position 21140: 0.00547013408425194
Position 1428: 0.005080385666886357
Position 874: 0.0047638146498156205
Position 1315: 0.00465740951629339
Position 26640: 0.004638919541884082
Position 29009: 0.004501712903108924
Position 993: 0.004479662682499285
Position 1331: 0.004427314972504774
Position 1625: 0.004408304771358072
Position 1748: 0.0042512098551856095
Position 21711: 0.0041912142034680406
Position 3950: 0.0038838063987587466
Position 22782: 0.003494514903824849
Position 25636: 0.0034411333616962934
Position 23264: 0.0033406383809967957
Position 31853: 0.0031819885982763856
Position 103: 0.003173381109398418
Position 930: 0.0028609859395814577
Position 29165: 0.002772849857235524
Position 21102: 0.0026378609113584597
Position 8985: 0.002620867098784072
Position 23753: 0.002513369724008336
Position 1706: 0.002371674694206755
Position 4206: 0.0023308389311724707
Position 23654: 0.0021448994911205006
Position 21938: 0.002112219810265922
Position 4258: 0.0020981563912198685
Position 19195: 0.0020744997157375387
Position 22981: 0.002060488773983219
Position 22222: 0.0020201397999083433
Position 28112: 0.0019712600815261837
Position 20202: 0.0018860652440321432
Position 1143: 0.0018848338993735722
Position 22388: 0.0018656673434998535
Position 636: 0.0018181791758092594
Position 18846: 0.0018092940547385556
Position 28897: 0.0018015229739517789
Position 26932: 0.0016383124891864464
Position 25268: 0.0015370064628045241
Position 30777: 0.0014922398680801703
Position 33120: 0.001447590985392253
Position 26411: 0.0014080026756468046
Position 2845: 0.0013925724863999888
Position 26787: 0.0013879208311192933
Position 953: 0.0013552936427139331
Position 106: 0.0012923056829723147
Position 28487: 0.0012703768483278478
Position 23604: 0.0010914389432550183
Position 19161: 0.001065248752829297
Position 24674: 0.0010428912028060307
Position 19059: 0.0009686350599416781
Position 21912: 0.0009544840873809455
Position 1262: 0.0009494167774399132
Position 25018: 0.0009277659317772441
Position 28330: 0.0009233896150457214
Position 22731: 0.000891278645864434
Position 407: 0.0008522405866958634
Position 4151: 0.0008070554078632162
Position 21862: 0.0007656837847299285
Position 31614: 0.000739561991532648
Position 31637: 0.0007322650164627748
Position 956: 0.0006901941727032242
Position 22191: 0.0006433929615623109
Position 2799: 0.0006413135268492906
Position 18821: 0.0005875201620985115
Position 19215: 0.0005710211909364367
Position 338: 0.0005528828227605974
Position 28842: 0.0005501284205102716
Position 30756: 0.0005291334844714027
Position 4553: 0.000513854930694307
Position 27965: 0.0004884025869770239
Position 1606: 0.00048820784112659323
Position 25151: 0.00044749734772466735
Position 22056: 0.0004471720182368577
Position 22579: 0.0004448247517352446
Position 1275: 0.00044194875704712475
Position 18899: 0.0004334473538807205
Position 2646: 0.00041386012606681877
Position 521: 0.0003966382170725065
Position 335: 0.00032162976101431144
Position 28589: 0.0003173232787740627
Position 27916: 0.00030641231314207753
Position 1756: 0.0003046241411474189
Position 25120: 0.00030079643241741653
Position 24767: 0.00030007787404577835
Position 29700: 0.0002972055239278148
Position 20473: 0.0002930034739317801
Position 20946: 0.0002874661939987484
Position 24494: 0.00028051164164590064
Position 25614: 0.000262251235831137
Position 25206: 0.00021591041621968425
Position 20562: 0.00020753752197198412
Position 24468: 0.00019461411726676974
Position 25061: 0.00018977296705850513
Position 2757: 0.00018798705112546115
Position 28454: 0.0001794635518645622
Position 1849: 0.0001787692631624784
Position 19040: 0.00017245113935569341
Position 26375: 0.0001677615622677769
Position 28088: 0.0001551176669803967
Position 1247: 0.00015345122853264922
Position 21684: 0.00014876245945857872
Position 19476: 0.00014103639226276774
Position 1018: 0.00013843286641865608
Position 25041: 0.00013129155248355634
Position 25825: 0.0001244472549392306
Position 20735: 0.00011944722197300603
Position 18793: 0.00011698423965067345
Position 2378: 0.00011048815536972559
Position 18854: 0.00010616128552276742
Position 1815: 9.945670063376316e-05
Position 26610: 9.507705358167058e-05
Position 21655: 8.3587630409011e-05
Position 24612: 8.017828171191607e-05
Position 24082: 7.490118399469323e-05
Position 24560: 7.033162264287121e-05
Position 24294: 6.988592410846554e-05
Position 24226: 6.621274955672104e-05
Position 117: 6.444296693085418e-05
Position 552: 6.422564205140075e-05
Position 20277: 6.32226782742539e-05
Position 25374: 6.127959115844437e-05
Position 18834: 5.912510158183797e-05
Position 25344: 5.643353194420775e-05
Position 2189: 5.539420657757874e-05
Position 1139: 5.44282565136204e-05
Position 20665: 5.076786627546199e-05
Position 880: 4.565725810161494e-05
Position 1177: 4.3524232305153906e-05
Position 1920: 4.338542181827343e-05
Position 21750: 4.017082032056241e-05
Position 20697: 3.951631761256538e-05
Position 22476: 3.7501437405938664e-05
Position 18789: 3.676936104238551e-05
Position 20470: 3.6763406527829846e-05
Position 1280: 3.112991456775556e-05
Position 24368: 3.024124473115292e-05
Position 2444: 3.00169320984244e-05
Position 24354: 3.0007922509881926e-05
Position 1944: 2.7962613524838007e-05
Position 19401: 2.3418299701382027e-05
Position 3240: 1.950956242934974e-05
Position 20770: 1.9380544285067985e-05
Position 4311: 1.936637133694527e-05
Position 1160: 1.8361653557143858e-05
Position 1220: 1.7351217905197562e-05
Position 21079: 1.613247485719871e-05
Position 1150: 1.4735886276025748e-05
Position 1053: 1.400492136400229e-05
Position 235: 1.1084778391440255e-05
Position 1203: 1.0436734723049424e-05
Position 706: 9.75800950565359e-06
Position 748: 9.665172534310847e-06
Position 22839: 7.143787397875013e-06
Position 1569: 6.552838561041678e-06
Position 1343: 6.497520005831265e-06
Position 1340: 6.238098704648987e-06
Position 19929: 6.02438094494028e-06
Position 152: 5.994009244959245e-06
Position 2449: 5.7583846986619766e-06
Position 2618: 5.430260141980544e-06
Position 908: 4.6454181765642395e-06
Position 1184: 4.3208159409824625e-06
Position 20917: 3.3733912606834152e-06
Position 1168: 2.786208783053966e-06
Position 1631: 2.2661799975230595e-06
Position 3128: 2.252777615920492e-06
Position 417: 1.9311130689552147e-06
Position 558: 1.8856567638429924e-06
Position 1208: 1.860522028866085e-06
Position 530: 1.5413084760816544e-06
Position 3324: 1.5245096265646586e-06
Position 20792: 1.3283549842069353e-06
Position 21171: 9.77082265523884e-07
Position 999: 9.502037011524228e-07
Position 1509: 8.649622818093371e-07
Position 230: 7.91122126137412e-07
Position 128: 7.558919801196369e-07
Position 1026: 6.01929345753702e-07
Position 21055: 5.723876595032308e-07
Position 1040: 5.673573631541064e-07
Position 1983: 5.537602371828143e-07
Position 22536: 3.422225066780404e-07
Position 649: 2.9925792068248686e-07
Position 1688: 1.7316534657151914e-07
Position 1579: 1.6651552951887713e-07
Position 711: 1.3364339113681188e-07
Position 166: 1.1627048764060485e-07
Position 1468: 1.0014299056226247e-07
Position 21586: 9.001927090484557e-08
Position 24546: 4.711343033755863e-08
Position 389: 2.3624827593536165e-08
Position 350: 1.4760679754580106e-08
Position 2709: 9.754875397633539e-09
Position 170: 8.704653354183225e-09
Position 163: 5.6582997119350744e-09
Position 824: 3.201616648810949e-09
Position 358: 2.9905374229838807e-09
Position 769: 2.899426608663013e-09
Position 569: 2.3782042767799633e-09
Position 384: 2.2601225641132264e-09
Position 368: 1.193256430580081e-09
Position 345: 1.0497852606202452e-09
Position 565: 1.0496119731488234e-09
Position 20399: 4.014560722971351e-10
Position 240: 3.0412627381045805e-10
Position 718: 2.8063665542264784e-10
Position 347: 2.0523913196737232e-10
Position 69: 6.155010491351102e-11
Position 72: 1.5261647309160455e-11
Position 247: 1.224191925432757e-11
Position 788: 1.0374884194456802e-11
Position 244: 5.048148233864915e-12
Position 727: 1.3992098611393396e-20
