Gene = PLPPR4
Position 235: 0.007279057413716789
Position 35762: 0.007219654265173359
Position 988: 0.007103203026744139
Position 1032: 0.006330187551550961
Position 33691: 0.006281684516649243
Position 41475: 0.005955750688301268
Position 37806: 0.005949800634037305
Position 38730: 0.005725461066742655
Position 1040: 0.0052343459601086
Position 42361: 0.005043346619862749
Position 5771: 0.00499742998639459
Position 37921: 0.0049404423662608235
Position 28538: 0.004656294985093676
Position 42041: 0.00427221062542631
Position 37117: 0.004101365588675583
Position 621: 0.003978964681638593
Position 2348: 0.003926646861082489
Position 40069: 0.003911181330835545
Position 4369: 0.0038169566028236545
Position 543: 0.0036778006817570945
Position 392: 0.003516548939100109
Position 42414: 0.0031617016742794503
Position 4251: 0.0030143891462476096
Position 38152: 0.0030047896786878957
Position 38592: 0.002901525756321142
Position 39077: 0.0027058727315202686
Position 34091: 0.0025661244489943295
Position 40473: 0.002535220089197137
Position 4701: 0.002369497194066443
Position 37464: 0.0023275303535797657
Position 38387: 0.0022640688007308256
Position 5141: 0.002193642602329292
Position 750: 0.002130636113601917
Position 2313: 0.0021091130873916683
Position 33399: 0.0018162013087823577
Position 38676: 0.0017599869982818355
Position 42417: 0.0016329723092387595
Position 2759: 0.0015926643521746262
Position 2466: 0.0014952220302016372
Position 718: 0.0014662892348853772
Position 4726: 0.0014016708779673284
Position 1673: 0.0013321379276476023
Position 36435: 0.0013309374047847013
Position 5040: 0.0012799774867398716
Position 41882: 0.0012443789671435284
Position 41257: 0.0011899244902288054
Position 41763: 0.0011767635373992097
Position 1677: 0.001174493351065525
Position 41697: 0.0011488496758608412
Position 35480: 0.0011162742602092422
Position 38586: 0.0010504113073829453
Position 242: 0.0010263323093157057
Position 614: 0.0010111570124923077
Position 35144: 0.001004550975421579
Position 39160: 0.0009403014057627468
Position 4818: 0.0009012460288699126
Position 1940: 0.0008347326243617721
Position 470: 0.0008321750852485982
Position 33165: 0.0008216597071917603
Position 5270: 0.0007987143899922487
Position 4754: 0.0007894666554652643
Position 927: 0.0007749263382759579
Position 162: 0.0007629095218218831
Position 37635: 0.0007499760105158852
Position 571: 0.0007416829280065676
Position 38881: 0.0007011332483428862
Position 37311: 0.000695126667107193
Position 445: 0.0006766742170285244
Position 2106: 0.0006451636968301727
Position 171: 0.0006306292212596771
Position 25225: 0.0006276262829056849
Position 193: 0.0005519860307978483
Position 2653: 0.0005510702306760779
Position 2272: 0.0005326325169329552
Position 3810: 0.0005004044149616155
Position 35585: 0.0004819071260309549
Position 1883: 0.00047627200165392463
Position 2154: 0.00043982918976410523
Position 35714: 0.00041881239201345475
Position 2675: 0.0004125175337762598
Position 873: 0.00037084793586089404
Position 631: 0.0003686661296468035
Position 37040: 0.0003682814272860479
Position 638: 0.0003447064171103344
Position 35851: 0.000317990922604695
Position 1977: 0.000295087402501845
Position 3514: 0.0002755648254850151
Position 2880: 0.0002630515777137445
Position 652: 0.0002604517591411727
Position 3434: 0.0002572704005287487
Position 4999: 0.0002525211322732065
Position 907: 0.00023805579355988744
Position 575: 0.0002338538781789299
Position 3259: 0.0002180499282845018
Position 37273: 0.0002061240899109629
Position 1811: 0.00016945451225091232
Position 2967: 0.00015498182622188244
Position 2678: 0.00014973866853017692
Position 6166: 0.00013008176976619083
Position 38507: 0.00012691947580971243
Position 6096: 0.00012516546972716602
Position 199: 0.0001101725153191819
Position 483: 0.00010974086195812491
Position 277: 0.00010758875754033003
Position 221: 0.00010707903396616989
Position 204: 9.658927613825002e-05
Position 37219: 9.356551810859845e-05
Position 213: 8.660245488037879e-05
Position 37131: 8.154907644838545e-05
Position 35500: 7.99880707394334e-05
Position 35561: 7.808584469564837e-05
Position 876: 7.636730250234717e-05
Position 1564: 7.542695257800482e-05
Position 1833: 7.194069727150551e-05
Position 585: 7.151025635855363e-05
Position 2572: 7.092946106804916e-05
Position 2083: 6.574468600397595e-05
Position 452: 6.523918330680214e-05
Position 1305: 6.423352184696745e-05
Position 3602: 6.104608131054904e-05
Position 780: 6.0419773105228895e-05
Position 2123: 4.303777627065161e-05
Position 36108: 3.547289298906696e-05
Position 657: 3.520610276525101e-05
Position 3110: 3.498987320810129e-05
Position 2320: 2.845093004327865e-05
Position 1042: 2.7274669439086274e-05
Position 3830: 2.4669344386119337e-05
Position 351: 2.3788760204581356e-05
Position 357: 2.2763262168521517e-05
Position 3160: 2.2697030875859798e-05
Position 11313: 1.728064444289422e-05
Position 2014: 1.6134584841518233e-05
Position 37053: 1.5906415014998397e-05
Position 3438: 1.584087805693061e-05
Position 407: 1.5698057534610066e-05
Position 3130: 1.4134727349957657e-05
Position 36144: 1.3179951659544593e-05
Position 196: 1.2635900619296976e-05
Position 1417: 1.2412328188234358e-05
Position 2772: 1.0576304236710982e-05
Position 36175: 9.58024721036963e-06
Position 181: 8.61850464383833e-06
Position 5292: 8.491248100336306e-06
Position 732: 7.2161685645344875e-06
Position 1760: 6.349605096996534e-06
Position 2085: 5.715738320991692e-06
Position 1481: 5.695033977094995e-06
Position 332: 5.379008353698891e-06
Position 120: 5.147114645400376e-06
Position 723: 5.086027394827477e-06
Position 684: 4.365967800806538e-06
Position 655: 3.880652010765686e-06
Position 480: 3.818859826083418e-06
Position 1625: 3.6923658594142236e-06
Position 664: 3.443068439789614e-06
Position 1827: 3.117602505182605e-06
Position 286: 2.8904466411694434e-06
Position 149: 2.6699966102338713e-06
Position 1601: 2.455142749895454e-06
Position 791: 2.0950151849960645e-06
Position 1766: 2.031274496217901e-06
Position 1443: 1.9626744997179818e-06
Position 1693: 1.7591193822361814e-06
Position 679: 1.6932936065431383e-06
Position 414: 1.5508730621018864e-06
Position 977: 1.332762362923701e-06
Position 371: 1.2982832239451388e-06
Position 929: 1.1283160005636927e-06
Position 35906: 1.012436514836464e-06
Position 805: 9.96136944842698e-07
Position 245: 9.772220176928317e-07
Position 1785: 8.744375801766841e-07
Position 430: 7.908748502340231e-07
Position 428: 7.260453331559417e-07
Position 311: 6.707447843928951e-07
Position 410: 5.050090751896099e-07
Position 1118: 4.933546897794276e-07
Position 671: 3.061112260468402e-07
Position 771: 2.713343473084417e-07
Position 173: 2.655608915131603e-07
Position 364: 2.4990526153992586e-07
Position 184: 2.4210144492460166e-07
Position 1788: 2.4197132708975133e-07
Position 1398: 2.0170767381399085e-07
Position 367: 1.364797296392488e-07
Position 1425: 1.1537524924112e-07
Position 1158: 9.831763478947321e-08
Position 303: 9.643346064166821e-08
Position 342: 8.891169900796304e-08
Position 404: 7.073849918071587e-08
Position 336: 4.246026677733213e-08
Position 133: 3.077474362279397e-08
Position 94: 2.9402969775597307e-08
Position 419: 2.7507879900321112e-08
Position 313: 2.2914494805590988e-08
Position 90: 1.1017795102820316e-08
Position 799: 6.676465042295932e-09
Position 130: 6.027793545181227e-09
Position 807: 4.321746398708978e-09
Position 1089: 1.4224459388948936e-10
Position 294: 2.0976848284485382e-11
Position 315: 4.686860707099042e-13
Position 320: 9.677400460466722e-14
Position 324: 7.14664028733202e-14
Position 74: 7.387030612714945e-16
