Gene = RECK
Position 16843: 0.022747681370115902
Position 10537: 0.016915207501023544
Position 7561: 0.01448664705185029
Position 7519: 0.010258464876051143
Position 9401: 0.009319157637589552
Position 498: 0.008147444875898004
Position 5420: 0.0072789161601483484
Position 5312: 0.006745300550154353
Position 12131: 0.006282062896684898
Position 223: 0.0061435529871393625
Position 441: 0.005913262306275754
Position 7803: 0.0054330535689533326
Position 5363: 0.004596111657141939
Position 6182: 0.00447815142185065
Position 7926: 0.004462239516485582
Position 2934: 0.004236349004288419
Position 14754: 0.004177563332240325
Position 3784: 0.004114421525976792
Position 2792: 0.0036567843209587138
Position 3561: 0.00359204470776418
Position 5333: 0.003549141769866962
Position 14213: 0.003487764681096997
Position 5523: 0.0033308118655833397
Position 7627: 0.0032891132898383744
Position 5266: 0.002736176235795163
Position 3146: 0.002726880004223141
Position 800: 0.0026448901213930844
Position 507: 0.002566683203755863
Position 5843: 0.0021671507911230764
Position 9001: 0.0021261608121302534
Position 454: 0.002063163739992206
Position 7965: 0.0019644981677366374
Position 970: 0.0019606002636037637
Position 328: 0.0018658312722951884
Position 7955: 0.001857205231707477
Position 862: 0.0018377431225856603
Position 1631: 0.0016433946682249312
Position 10575: 0.0015968779547825287
Position 9326: 0.0013553341423897082
Position 1128: 0.0013361618795582429
Position 7382: 0.001257759820882522
Position 1201: 0.0012492358034286795
Position 7842: 0.0012044804734954394
Position 3021: 0.0011193745666806636
Position 990: 0.0010912976967010172
Position 766: 0.001037229568694779
Position 521: 0.0008814213976206932
Position 1048: 0.0007929025833796278
Position 393: 0.0007823351241805231
Position 550: 0.0007689657366178567
Position 5191: 0.0007577344629528175
Position 5649: 0.0007442149928784202
Position 7539: 0.0007140612855474987
Position 2196: 0.000659804531457443
Position 4204: 0.0006428201181563637
Position 4820: 0.0005991758842226423
Position 2962: 0.0005882795409911382
Position 331: 0.000578979551659776
Position 3700: 0.0005537399175515167
Position 1328: 0.0005445995770576183
Position 9869: 0.0005006287705003831
Position 2823: 0.0005000670560992461
Position 3103: 0.0004744271809911676
Position 2478: 0.0004547595146365879
Position 660: 0.0004185727669799578
Position 302: 0.0004182300188690758
Position 3431: 0.00036430695573681885
Position 239: 0.00034054574992545755
Position 2902: 0.0003022725747530048
Position 486: 0.0002544138740508669
Position 445: 0.00024084007695340212
Position 2571: 0.00023722584080436668
Position 680: 0.00023552584106490128
Position 3171: 0.00022951953110450236
Position 1340: 0.00022351025874861716
Position 416: 0.00022333597950588454
Position 4938: 0.00020915251522039949
Position 3301: 0.0002080496848208967
Position 4114: 0.00019564690309101102
Position 3622: 0.00014188468396876902
Position 593: 0.00012199462950798534
Position 4519: 0.00011712061429017938
Position 1231: 0.00011502523369466645
Position 2084: 0.00011482979346724961
Position 2991: 0.00010369663326310059
Position 7175: 9.051096042532022e-05
Position 1977: 7.895613979728221e-05
Position 172: 7.489511083746477e-05
Position 2869: 7.24984814093967e-05
Position 3348: 6.865584519743369e-05
Position 2543: 6.705662203008192e-05
Position 3688: 6.166039928585064e-05
Position 1157: 4.272829160199593e-05
Position 2020: 4.146304425870363e-05
Position 717: 3.8409943651154915e-05
Position 1028: 3.786615846970254e-05
Position 1008: 3.4343556577435446e-05
Position 1699: 2.7767831320009542e-05
Position 342: 2.462426319892009e-05
Position 412: 2.3887323760185823e-05
Position 1734: 2.1240448712640273e-05
Position 1301: 4.059866119666008e-06
Position 695: 3.946893636225507e-06
Position 431: 3.4229423089717874e-06
Position 358: 3.3693977354338594e-06
Position 184: 2.968461376486253e-06
Position 1160: 2.5337071303973366e-06
Position 200: 2.143602570882515e-06
Position 1252: 1.910766398972466e-06
Position 1264: 1.7868069793081078e-06
Position 634: 1.4320056413348847e-06
Position 249: 1.0652044920325733e-06
Position 726: 6.853885507359572e-07
Position 242: 3.313395272863186e-07
Position 807: 2.536506442334589e-07
Position 251: 2.0786636216072533e-07
Position 641: 1.9306159903574123e-07
Position 815: 1.605378875797043e-07
Position 740: 1.5190351893454025e-07
Position 532: 1.2843331440316674e-07
Position 2059: 1.0754473385573474e-07
Position 196: 9.4701477546236e-08
Position 705: 4.457381798707817e-08
Position 682: 4.2497349231913275e-08
Position 2641: 3.659408962630029e-08
Position 159: 3.384159565429241e-08
Position 1648: 3.050752337815983e-08
Position 360: 2.1888411394768767e-08
Position 890: 2.1343242054256602e-08
Position 1938: 1.4357705831507684e-08
Position 205: 1.3515539117906305e-08
Position 2167: 1.2273403990965667e-08
Position 1052: 9.867020677688424e-09
Position 78: 1.0180450108490437e-09
Position 125: 8.210344508894521e-10
Position 114: 4.0398101402995233e-10
Position 89: 3.312552043517119e-10
Position 133: 2.6170093623498356e-10
Position 130: 5.7631484142447025e-11
Position 74: 4.09385913098403e-11
Position 93: 1.8867451216818902e-11
Position 128: 1.2099067612200336e-11
Position 104: 1.9517468104338573e-15
