Gene = NADK2
Position 172: 4.155083278633321e-09
Position 18188: 1.6061340499875815e-09
Position 648: 2.5446712943136247e-11
Position 16291: 8.11052001109347e-12
Position 16307: 1.0459941565517982e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 23913: 0.9991902394430554
Position 16174: 0.998935782822783
Position 15234: 0.9965941889248646
Position 34532: 0.9788588286640986
Position 14232: 0.9783200464425834
Position 8426: 0.9557135607200996
Position 816: 0.8331275019174241
Position 8213: 0.8246320563637692
Position 41517: 0.7717109358242621
Position 22118: 0.7691611923776667
Position 16439: 0.6697035120661972
Position 44133: 0.6327528392713772
Position 9799: 0.45342224310798057
Position 10567: 0.4040029157709268
Position 44775: 0.38420581852002816
Position 7906: 0.29483840656403826
Position 12552: 0.28916219801339327
Position 10080: 0.2545474989406324
Position 29828: 0.2522740305736283
Position 4349: 0.22848996977712555
Position 15537: 0.22834606961261544
Position 43240: 0.20538731164222188
Position 8696: 0.19220059744350393
Position 41453: 0.18567200633259168
Position 29875: 0.1694329000191432
Position 22784: 0.14334688740793056
Position 40636: 0.1380424169049767
Position 22031: 0.1374643376974396
Position 45002: 0.136935837587954
Position 7110: 0.12672872299759194
Position 22698: 0.11856776816168302
Position 46515: 0.11460269572133443
Position 21619: 0.10947152559022806
Position 47254: 0.10276683806108365
Position 41972: 0.09554333020638257
Position 15940: 0.08546526498578016
Position 33107: 0.0805615888046558
Position 8992: 0.07655483421442656
Position 10270: 0.07072194025920578
Position 15485: 0.05962747599479165
Position 44087: 0.05924809504787646
Position 38779: 0.04040693718701226
Position 12568: 0.03966468022239493
Position 32945: 0.03935191089366078
Position 42251: 0.034524620973361106
Position 44675: 0.03405452889230321
Position 4301: 0.031169373059788973
Position 5257: 0.029730525415978253
Position 15461: 0.027825417407241232
Position 10041: 0.02669317029065008
Position 22887: 0.025747444981061084
Position 16354: 0.025105340021612875
Position 15386: 0.024912010213480027
Position 10086: 0.02390806960041095
Position 46651: 0.02306937962338754
Position 28780: 0.02215563546640551
Position 44930: 0.022047911942245053
Position 1172: 0.02199793196183017
Position 8639: 0.021244270015316525
Position 439: 0.020855211273224816
Position 34742: 0.02079579477873318
Position 14704: 0.01959372309688136
Position 47056: 0.019327046924303287
Position 10487: 0.019128472485129236
Position 41756: 0.01910373470150658
Position 21359: 0.01906080121610518
Position 4352: 0.0185425903879988
Position 7064: 0.017340307275349465
Position 16451: 0.01709455717707269
Position 12874: 0.016877012557612363
Position 15734: 0.016275351133069164
Position 38650: 0.01610766724292358
Position 22168: 0.015571059486314359
Position 8928: 0.015205449030886728
Position 40589: 0.014975522783872298
Position 43589: 0.014167702059518813
Position 43285: 0.013427608750974172
Position 29539: 0.013139068125288589
Position 38938: 0.012396099521803889
Position 1206: 0.012296932276315757
Position 44167: 0.012123764206354384
Position 46272: 0.011699501636877599
Position 11160: 0.011622110569020792
Position 35713: 0.011582113433720289
Position 47072: 0.011474846702450102
Position 46565: 0.011323869238590623
Position 10536: 0.011153012217570256
Position 29329: 0.010685218747331561
Position 10586: 0.010606997842487665
Position 15874: 0.010287924647733742
Position 398: 0.010189571739313947
Position 21318: 0.01006630008444022
Position 43521: 0.009697754638801704
Position 10473: 0.009690522957086688
Position 9941: 0.009188534265868955
Position 8877: 0.00914146465769272
Position 9969: 0.009022951180940111
Position 15395: 0.00901696482194726
Position 8908: 0.008548805369661874
Position 43886: 0.008255962950517996
Position 14681: 0.00806983224100796
Position 14478: 0.008029479128065236
Position 29356: 0.007882996160420815
Position 41715: 0.007537451453744979
Position 40737: 0.007326478417111889
Position 15568: 0.006851154367438558
Position 15602: 0.006848956027718722
Position 44194: 0.006814896689320302
Position 42337: 0.006764823156988878
Position 15712: 0.0067506667899530325
Position 44374: 0.006522347170600165
Position 9712: 0.006419722850580842
Position 45784: 0.006377908203910659
Position 1050: 0.0059583431365595714
Position 12907: 0.005933832472782295
Position 45922: 0.005927879066438404
Position 43963: 0.005744131192447308
Position 12827: 0.005513494771034781
Position 8873: 0.005398605751694082
Position 44371: 0.005144440552407635
Position 46812: 0.00487374920218919
Position 5317: 0.004682659115399512
Position 7956: 0.004628798458304387
Position 16692: 0.0044149720817683894
Position 8613: 0.004350416865086949
Position 8618: 0.004290929491613823
Position 14442: 0.004256264009545218
Position 40871: 0.004204593668324959
Position 15420: 0.0041163024392019435
Position 26514: 0.00407350720271635
Position 47151: 0.004024484991802806
Position 12489: 0.00399029482811407
Position 29519: 0.003957809591132031
Position 16387: 0.0039204473705871925
Position 4460: 0.003867243073575261
Position 14622: 0.003791667514371254
Position 6994: 0.0037352338122013506
Position 37506: 0.003713361768536898
Position 1047: 0.0036322559460913286
Position 35762: 0.003613246295198064
Position 13442: 0.003611134346665314
Position 7428: 0.003610216472381153
Position 44460: 0.0035985213702034555
Position 22920: 0.0033038584382917642
Position 15906: 0.0032950102214082187
Position 46243: 0.0028916597903938584
Position 10505: 0.0028732378112727042
Position 47521: 0.00273933877369032
Position 14520: 0.0025472484497757204
Position 35643: 0.002378525149710018
Position 37398: 0.0022670299838014954
Position 43374: 0.0021809656369472592
Position 3545: 0.0020987361642707033
Position 45633: 0.002092161385983776
Position 16960: 0.0020013922760117675
Position 1100: 0.00199121890910232
Position 39149: 0.0019409925060146823
Position 34810: 0.001838632043672938
Position 3381: 0.0017844938665441455
Position 22321: 0.0016483569848769661
Position 45136: 0.001604568228313349
Position 16668: 0.0015949317600907952
Position 20593: 0.0015424259116444171
Position 715: 0.001457022435164506
Position 42874: 0.0014531911052317096
Position 20840: 0.001402094136198018
Position 3170: 0.0013555889286097536
Position 37224: 0.001348589193707472
Position 28785: 0.0013483025554140782
Position 3497: 0.0012517170383693713
Position 44041: 0.0012211639285508414
Position 1946: 0.0011539189633235415
Position 3044: 0.001108889226510845
Position 15956: 0.0010530185321792238
Position 8464: 0.0010502559974423752
Position 23043: 0.001032054996126402
Position 9996: 0.0010177891039310492
Position 14546: 0.0009703383367146336
Position 22703: 0.0009390555985430846
Position 15879: 0.0008960255680444799
Position 42805: 0.0008190044222922773
Position 408: 0.0008164445010478888
Position 15839: 0.0008112248160458985
Position 7180: 0.0007919174725491788
Position 10442: 0.0007894746456364233
Position 28753: 0.0007634621819067645
Position 16637: 0.0007578708937201157
Position 15741: 0.0007417993132276248
Position 15748: 0.0007341548990371917
Position 42068: 0.0006742781814407826
Position 2688: 0.0006646272589506794
Position 29660: 0.0006431207903234961
Position 42909: 0.0006361912755454148
Position 15574: 0.0006213766341331697
Position 4867: 0.0006208925316038875
Position 3471: 0.0006174546640369147
Position 6194: 0.0006004379561046188
Position 42925: 0.0005617410265891902
Position 600: 0.0005525610283294579
Position 23929: 0.000545070629496546
Position 41852: 0.0005354606824105337
Position 2181: 0.0005317314245168807
Position 11108: 0.0005231365853565226
Position 8777: 0.0004839512954656601
Position 3295: 0.00047292396597761917
Position 15413: 0.0004585829864452086
Position 1556: 0.0004444236529490287
Position 9353: 0.0004199027112712537
Position 28849: 0.00039964960999565226
Position 15751: 0.0003783336017361468
Position 14390: 0.0003682252901925229
Position 44508: 0.00036585597791042603
Position 19294: 0.00036017838792240547
Position 2596: 0.0003544616469590117
Position 15198: 0.00034326664719781054
Position 4933: 0.0003296680591031019
Position 15168: 0.0003216671268380995
Position 2431: 0.00030355105115939914
Position 26335: 0.00029179749163260523
Position 38242: 0.0002817471778962379
Position 42055: 0.0002652178137789847
Position 23951: 0.0002643372875611429
Position 14393: 0.0002641377566668113
Position 15760: 0.0002574198925866482
Position 2019: 0.0002496077746678601
Position 10103: 0.00023797224077469077
Position 10289: 0.00022546844907486192
Position 3334: 0.00022009711217439053
Position 16134: 0.00021561026113871653
Position 9464: 0.00020456195117861777
Position 178: 0.0001909536516168285
Position 14412: 0.00018871912512300907
Position 3765: 0.00018556780739415255
Position 15517: 0.00017294266448698246
Position 9756: 0.00016949165714129116
Position 6221: 0.00016530927840354868
Position 18480: 0.00016138554748624398
Position 3023: 0.00015560101075023976
Position 6218: 0.00014004808586598352
Position 16700: 0.0001369769728103263
Position 3189: 0.00013583685490062974
Position 2147: 0.00013429790009378807
Position 15402: 0.0001263272858812925
Position 15123: 0.00012550092467388923
Position 2388: 0.00012015431257886155
Position 2005: 0.00011679837546198937
Position 10147: 0.0001145573495647155
Position 4844: 9.842196159025897e-05
Position 146: 9.819098519745871e-05
Position 5183: 9.589914291283762e-05
Position 15241: 9.576011238574335e-05
Position 20127: 9.208467728073408e-05
Position 3091: 9.196964415702741e-05
Position 673: 7.918958913929058e-05
Position 15053: 7.549832029492601e-05
Position 42283: 7.04509378278785e-05
Position 2054: 6.605404817636797e-05
Position 16198: 6.45727405837463e-05
Position 16123: 6.436688165893644e-05
Position 541: 6.183064179407245e-05
Position 15609: 5.8758481191860435e-05
Position 2762: 5.189920919581991e-05
Position 1579: 4.908652638058047e-05
Position 24851: 3.0978757767410825e-05
Position 2717: 2.5209791056083406e-05
Position 3423: 2.4826923066818364e-05
Position 2552: 2.430943815745844e-05
Position 36564: 2.3243917364607903e-05
Position 3559: 2.1682024833964285e-05
Position 2274: 2.1534849492841794e-05
Position 152: 2.117040417963782e-05
Position 549: 1.8928076787722776e-05
Position 2090: 1.8421046869732777e-05
Position 3274: 1.7207530524615273e-05
Position 916: 1.7052749704767978e-05
Position 578: 1.5171771908327397e-05
Position 831: 1.4946544719869057e-05
Position 1295: 1.4030537267436767e-05
Position 35441: 1.3964164370530215e-05
Position 35194: 1.2461457658672879e-05
Position 1495: 1.1690490862623412e-05
Position 571: 1.1356473813402112e-05
Position 1239: 1.0602428697487341e-05
Position 1840: 1.0242099185578761e-05
Position 677: 9.755751506730053e-06
Position 1440: 9.614826203979509e-06
Position 35613: 9.069416687665657e-06
Position 15260: 7.318706470106973e-06
Position 4766: 6.076476105110364e-06
Position 776: 5.027249909381423e-06
Position 26272: 4.5353701556696745e-06
Position 14921: 4.431195536292396e-06
Position 251: 4.261194935271882e-06
Position 747: 4.028492105608704e-06
Position 25859: 3.8066694833804015e-06
Position 25830: 3.6807212832795632e-06
Position 15422: 3.294656135192204e-06
Position 242: 2.4882118120490697e-06
Position 911: 2.334946111670402e-06
Position 602: 2.1338807520887827e-06
Position 16234: 2.131387897650939e-06
Position 26545: 2.117893412090053e-06
Position 853: 1.98615917367704e-06
Position 606: 1.8799303578753631e-06
Position 31080: 1.8416823715586138e-06
Position 552: 1.6609185907248653e-06
Position 845: 1.5985073801632664e-06
Position 25019: 1.5914142860352246e-06
Position 25812: 1.5711571772900792e-06
Position 14881: 1.4477628773815128e-06
Position 499: 1.4346854483653816e-06
Position 16991: 1.2561151042929136e-06
Position 738: 1.2535284861251723e-06
Position 254: 1.250578232521458e-06
Position 15630: 1.0996278780048594e-06
Position 24587: 9.594228806111706e-07
Position 284: 9.324379187465146e-07
Position 556: 8.874645765195148e-07
Position 1858: 8.863640353964287e-07
Position 16576: 8.275608241962964e-07
Position 16653: 7.381345053661127e-07
Position 975: 7.364632474809025e-07
Position 19950: 7.068035737092667e-07
Position 15621: 6.808138735696524e-07
Position 24970: 6.797977696573358e-07
Position 27352: 6.78572427452388e-07
Position 18506: 6.742046134018796e-07
Position 1029: 6.538985369106235e-07
Position 495: 6.537949121456832e-07
Position 615: 6.22057011547857e-07
Position 25664: 5.965000477734908e-07
Position 14973: 5.585639578853436e-07
Position 248: 4.942380917241559e-07
Position 24146: 4.851285828912527e-07
Position 734: 4.76407103185804e-07
Position 18383: 4.586417385980585e-07
Position 16732: 4.1526104414944494e-07
Position 19762: 3.6349963496091006e-07
Position 16467: 3.571378907864716e-07
Position 272: 3.451701412819436e-07
Position 19344: 3.4483696018432103e-07
Position 16473: 3.37875330477737e-07
Position 580: 2.9087785405492015e-07
Position 16504: 2.859633989844273e-07
Position 24933: 2.742178711638315e-07
Position 16587: 2.667435597374585e-07
Position 18288: 2.226306649249641e-07
Position 825: 1.976255218059842e-07
Position 25276: 1.933348633046824e-07
Position 19268: 1.9223825599537793e-07
Position 296: 1.6714358616762452e-07
Position 293: 1.567553935268954e-07
Position 281: 1.509804624708243e-07
Position 16594: 1.4474130900960426e-07
Position 161: 1.348350140361004e-07
Position 489: 9.946696771978798e-08
Position 523: 9.785941562223126e-08
Position 26881: 9.459262420643244e-08
Position 493: 9.089798594190762e-08
Position 4373: 8.830399636122576e-08
Position 16607: 7.636731613143653e-08
Position 16318: 6.698962898535305e-08
Position 16612: 6.414076157137629e-08
Position 759: 6.399683220158534e-08
Position 24247: 6.311149546260282e-08
Position 591: 5.1701315936684203e-08
Position 16715: 5.143120476086561e-08
Position 16704: 5.130351629473389e-08
Position 16517: 2.982976939354551e-08
Position 694: 2.4732308601540834e-08
Position 16678: 2.3792191733313914e-08
Position 24645: 2.2817288035541834e-08
Position 1212: 2.1984017594469698e-08
Position 681: 2.160519155505002e-08
Position 529: 2.1000972348712144e-08
Position 931: 1.846689085447927e-08
Position 685: 1.644309553271403e-08
Position 1527: 1.555209658318062e-08
Position 16307: 1.5362158854501147e-08
Position 517: 1.516585082751142e-08
Position 934: 1.336873357342079e-08
Position 1973: 1.3287591989211982e-08
Position 1343: 1.2483134928615504e-08
Position 521: 1.1632330736418516e-08
Position 1113: 1.093879392516221e-08
Position 1386: 9.97441365613176e-09
Position 1402: 7.078165845744619e-09
Position 1497: 6.9618544973220595e-09
Position 511: 6.7743845755111634e-09
Position 1124: 5.921537301439395e-09
Position 1601: 4.378344678373528e-09
Position 940: 3.403986626310163e-09
Position 1327: 1.5939195619724448e-09
Position 1012: 1.0250654444496887e-09
Position 1348: 9.132432850776073e-10
Position 18112: 8.958003785854574e-10
Position 987: 8.403489461264061e-10
Position 18060: 7.103336714021262e-10
Position 898: 5.443460868824572e-10
Position 859: 4.892499288204237e-10
Position 1970: 4.241178585927994e-10
Position 978: 2.5715361037470547e-10
Position 519: 8.26572935949352e-16
Position 509: 9.95156441727247e-18
