Gene = BSDC1
Position 9849: 0.0002432786911612556
Position 3540: 0.00023354124689317927
Position 672: 0.00022115597577883285
Position 13547: 0.00021757201497146612
Position 17096: 0.00021621137211253353
Position 8156: 0.00021529358277438366
Position 3397: 0.00020695573305330397
Position 16669: 0.00020522220405467308
Position 1009: 0.00020371348340461563
Position 9213: 0.00019709779564579304
Position 8374: 0.00019696318124626626
Position 1714: 0.0001942736467598103
Position 2362: 0.0001891793648962923
Position 4928: 0.0001759305148088915
Position 5135: 0.00016588812937262377
Position 10743: 0.00016583788051324397
Position 1548: 0.0001648585662959699
Position 1246: 0.00015216394698311698
Position 4162: 0.00015081495455157703
Position 1602: 0.00014815192647387734
Position 583: 0.00014503152265749704
Position 523: 0.00014419009965688538
Position 3112: 0.00014346225697887057
Position 9791: 0.00014194654976543166
Position 4353: 0.00014175546126487558
Position 1551: 0.0001379113373016958
Position 2979: 0.0001329688751687586
Position 18355: 0.00012892831960202914
Position 10406: 0.00012609521253464977
Position 4925: 0.00012597463609909006
Position 21449: 0.00012579994252799126
Position 9226: 0.00012254107758788766
Position 782: 0.00012207041287284765
Position 4310: 0.00011823976504362401
Position 9707: 0.00011601415567702543
Position 4714: 0.0001085639416516875
Position 21999: 0.00010747919552305362
Position 11320: 0.00010277314403130072
Position 666: 0.00010237646009950552
Position 3924: 9.30856144066503e-05
Position 17479: 9.257187987209506e-05
Position 11605: 9.014237884821409e-05
Position 16875: 8.918874733995492e-05
Position 12921: 8.777019569814207e-05
Position 4975: 8.744323123758947e-05
Position 16619: 8.696707083444876e-05
Position 981: 8.127723193512834e-05
Position 466: 7.74351009736637e-05
Position 22872: 7.699902586337043e-05
Position 5062: 6.88604086943547e-05
Position 16675: 6.240525289933648e-05
Position 16826: 6.156755839531407e-05
Position 3212: 5.9857851308969844e-05
Position 3226: 5.9131212783854705e-05
Position 1874: 5.88872331861106e-05
Position 161: 5.67722469173477e-05
Position 16579: 5.610640322952722e-05
Position 7881: 5.4551328260979495e-05
Position 1941: 5.391970830253945e-05
Position 16303: 4.713946805548458e-05
Position 16691: 4.5213183723076604e-05
Position 2409: 4.179042700598191e-05
Position 1774: 3.922625106764698e-05
Position 16736: 3.865215322595444e-05
Position 1106: 3.8407977367248996e-05
Position 7924: 3.835816150906918e-05
Position 17482: 3.6927707809747066e-05
Position 68: 3.6059602403910766e-05
Position 1313: 3.4358181907841694e-05
Position 1268: 3.249955533508253e-05
Position 2289: 3.144756280277616e-05
Position 6127: 3.014382391851871e-05
Position 17339: 2.826306660941405e-05
Position 8894: 2.7298881708760103e-05
Position 1013: 2.6328169829136383e-05
Position 209: 2.444412300931592e-05
Position 8446: 2.3780662783060357e-05
Position 9081: 2.2902069733123774e-05
Position 1809: 2.1740924378944546e-05
Position 17750: 2.1289913835907667e-05
Position 8967: 2.0920987916898508e-05
Position 12414: 2.0877241310061567e-05
Position 12248: 2.0437266545213877e-05
Position 17711: 1.927065534345761e-05
Position 652: 1.745920882844654e-05
Position 11003: 1.7442966255195647e-05
Position 2856: 1.4955642135484959e-05
Position 16554: 1.4793928745064428e-05
Position 13314: 1.3859858044190958e-05
Position 8230: 1.348491718817757e-05
Position 11688: 1.3452533541292093e-05
Position 8300: 1.3172707437946596e-05
Position 8724: 1.2759665383670306e-05
Position 9032: 1.2112256537538808e-05
Position 7637: 1.1426429011163592e-05
Position 166: 1.1307152380090593e-05
Position 16929: 1.0900334103465201e-05
Position 16648: 9.870963316631995e-06
Position 7898: 9.81462368238827e-06
Position 399: 7.422687316524441e-06
Position 132: 7.290240154477412e-06
Position 197: 7.054387044138316e-06
Position 439: 6.190806793224327e-06
Position 18378: 5.711022480909967e-06
Position 234: 5.581477988001047e-06
Position 168: 5.556408660294401e-06
Position 8890: 5.499705090160308e-06
Position 13692: 5.030900823631201e-06
Position 9888: 5.0085014816822335e-06
Position 8659: 4.83665311358415e-06
Position 2714: 4.719454872220838e-06
Position 2285: 4.3826303544703735e-06
Position 961: 4.2448652652378506e-06
Position 4024: 4.240852798924353e-06
Position 950: 4.12311191078331e-06
Position 17237: 3.6162347120677354e-06
Position 544: 3.5459427082352542e-06
Position 8278: 3.498532317088974e-06
Position 8510: 3.3180164752541094e-06
Position 994: 3.3108744278030563e-06
Position 137: 3.248342492655909e-06
Position 2309: 3.116879324745007e-06
Position 92: 3.0022266155783036e-06
Position 527: 2.983087448685178e-06
Position 402: 2.9518881504827195e-06
Position 693: 2.9425603095678106e-06
Position 8388: 2.9303221093803307e-06
Position 1075: 2.9132071227759966e-06
Position 2432: 2.841549127988327e-06
Position 966: 2.6350510769565267e-06
Position 1189: 2.528362003137361e-06
Position 804: 2.517131767307833e-06
Position 670: 2.16900532704617e-06
Position 834: 2.1442906974626638e-06
Position 1644: 2.136708823114673e-06
Position 344: 2.0235640683357817e-06
Position 912: 2.015240376064286e-06
Position 1103: 2.0051710246772526e-06
Position 1393: 1.953035884644573e-06
Position 1085: 1.6443016178581375e-06
Position 1082: 1.5352976731040816e-06
Position 2261: 1.5201073091968325e-06
Position 341: 1.3702068922831496e-06
Position 1485: 1.2584817797384202e-06
Position 699: 1.0610964661824193e-06
Position 2612: 1.0420775801247291e-06
Position 3182: 9.412562093762497e-07
Position 3941: 9.288164404662856e-07
Position 3153: 9.035637253907058e-07
Position 7933: 8.507520118324674e-07
Position 7808: 8.1342289990699e-07
Position 10644: 8.052287822312045e-07
Position 1728: 7.932569626040142e-07
Position 1982: 7.80455631775812e-07
Position 17666: 7.480943779079284e-07
Position 3266: 7.46855959883214e-07
Position 901: 7.389310752075496e-07
Position 473: 6.811899647343183e-07
Position 185: 6.198399582796249e-07
Position 8319: 6.188162395748354e-07
Position 10699: 5.519559866995522e-07
Position 10696: 5.409139071030456e-07
Position 113: 5.193545405243581e-07
Position 865: 3.5210293739355093e-07
Position 796: 3.2031293495493604e-07
Position 625: 3.154820330378333e-07
Position 839: 2.8079192270139924e-07
Position 1128: 2.292778764910448e-07
Position 555: 1.986749365062025e-07
Position 747: 1.3525937522179898e-07
Position 709: 1.1824496242030624e-07
Position 885: 1.044731673901653e-07
Position 706: 9.08311050982683e-08
Position 590: 5.3055475559059265e-08
Position 561: 5.1222494349062184e-08
Position 1351: 4.7021419948967293e-08
Position 917: 4.681684105089687e-08
Position 331: 4.3052611890445424e-08
Position 1325: 4.2229074377392874e-08
Position 3342: 4.118178007337597e-08
Position 1038: 4.0105102051311555e-08
Position 16871: 3.8072332240602275e-08
Position 622: 3.64681190799335e-08
Position 111: 3.112460953267437e-08
Position 1437: 2.9102756691681706e-08
Position 571: 2.737856559797768e-08
Position 668: 2.6949946889575365e-08
Position 1722: 2.49436018391707e-08
Position 16992: 2.382283524095787e-08
Position 877: 2.1108650134760717e-08
Position 1664: 1.869752846157499e-08
Position 1425: 1.3823150085189755e-08
Position 173: 1.313888947131068e-08
Position 357: 1.2502047897672895e-08
Position 346: 7.269311445855802e-09
Position 7750: 6.848788852478659e-09
Position 1553: 6.3124430717066754e-09
Position 479: 2.6745897973797705e-09
Position 10751: 1.4367246405690365e-09
Position 363: 1.045432151240112e-09
Position 354: 2.0563712757832764e-10
Position 850: 1.6840702960228153e-11
Position 365: 1.4516878083933704e-12
Position 978: 1.2546866582976257e-12
Position 368: 4.770359374731713e-13
