Gene = PI4KB
Position 25513: 0.004073580971950253
Position 1486: 0.003974569563080266
Position 33215: 0.0038516093057344857
Position 34624: 0.0036935462686717557
Position 4696: 0.0032573293163681463
Position 11743: 0.003227479715621499
Position 28561: 0.003059613916808018
Position 10140: 0.002983921715433291
Position 32650: 0.0029361794458576547
Position 2262: 0.002273270289180962
Position 33366: 0.002260670495377367
Position 35212: 0.0019220044861678824
Position 35098: 0.0019183472094239094
Position 34030: 0.0018277424451864414
Position 35201: 0.001647193602961071
Position 2107: 0.001578196909456927
Position 6906: 0.001563918730963374
Position 25796: 0.0014017513719966363
Position 173: 0.001358965930877458
Position 2434: 0.00132715611440487
Position 34975: 0.001285720611507771
Position 33239: 0.0011911786839181406
Position 557: 0.0011892460349979116
Position 14292: 0.001101423703305677
Position 16058: 0.0010750975576433372
Position 15422: 0.0009904143610906118
Position 524: 0.0009823375604794031
Position 1890: 0.0009477639754378264
Position 1321: 0.000921981727917797
Position 2590: 0.0008651179986142664
Position 34133: 0.0008558002839631813
Position 8528: 0.0007106475923208751
Position 21978: 0.0006167371794129277
Position 34835: 0.0004837436780656879
Position 2466: 0.00047610298610318533
Position 25473: 0.0004171701886836894
Position 8485: 0.00041165875237834395
Position 33909: 0.0003369147376183278
Position 34802: 0.0003301531622540273
Position 1617: 0.0002702353066836417
Position 2625: 0.0002672467684114109
Position 12300: 0.0002618529316280715
Position 26474: 0.00025416752797085033
Position 28194: 0.0002480065681394439
Position 1821: 0.00024554975289773837
Position 15388: 0.00022873133876711378
Position 29415: 0.00020848386435875658
Position 2316: 0.00017074906288894325
Position 1108: 0.00017008716503442235
Position 25475: 0.000166763388446658
Position 28801: 0.0001468448055232773
Position 2584: 0.00014627130547936764
Position 7764: 0.0001280562957912863
Position 27269: 0.00011781328011289378
Position 33612: 0.000115574768435711
Position 1785: 0.00011115479365068224
Position 32285: 0.00010322996187376297
Position 1656: 0.00010261492814537527
Position 5247: 0.00010127452535953182
Position 33734: 0.00010015538763615734
Position 152: 9.034809181572993e-05
Position 5455: 8.408732923856013e-05
Position 1228: 8.26504249109743e-05
Position 508: 6.665254782241089e-05
Position 149: 5.5905697647998156e-05
Position 1722: 5.0799252928840204e-05
Position 428: 4.859506515590164e-05
Position 34264: 4.838439501383553e-05
Position 34195: 4.8144618393625984e-05
Position 8309: 4.615981440061801e-05
Position 991: 4.0391750473387034e-05
Position 143: 4.000297842371351e-05
Position 3162: 3.785850794380175e-05
Position 1811: 3.778284796716352e-05
Position 1368: 3.6571928269125676e-05
Position 3285: 3.655855905703794e-05
Position 376: 3.643219227486683e-05
Position 1390: 3.6143669522649794e-05
Position 33953: 3.404110929587075e-05
Position 646: 3.2497640301255116e-05
Position 2215: 3.1688105512308206e-05
Position 2888: 2.889788739429406e-05
Position 5139: 2.7136829630377186e-05
Position 1731: 2.6330726613424275e-05
Position 334: 2.4076559503113942e-05
Position 1118: 2.3967639230506306e-05
Position 33826: 2.2026117636916788e-05
Position 1807: 2.1157594927655318e-05
Position 29083: 2.0394229630089976e-05
Position 25479: 2.0242388365818336e-05
Position 6957: 1.7389947932245088e-05
Position 1467: 1.7035825613392426e-05
Position 1697: 1.6435480328349365e-05
Position 1800: 1.5425530144206646e-05
Position 22: 1.3780848959821144e-05
Position 35029: 1.2071660761724965e-05
Position 1401: 1.131975526277793e-05
Position 1756: 1.108615429616073e-05
Position 8064: 1.0999802530020189e-05
Position 6197: 1.0307133176421125e-05
Position 2326: 1.015994821641872e-05
Position 14097: 9.912383413780721e-06
Position 29748: 9.061369074957682e-06
Position 13149: 8.631155822373912e-06
Position 11102: 8.610567598637733e-06
Position 506: 8.051484895815355e-06
Position 253: 7.697996143337369e-06
Position 3548: 7.691761830288215e-06
Position 5910: 7.628263195114544e-06
Position 8823: 7.522458273494396e-06
Position 2167: 7.314051111570004e-06
Position 29357: 7.257298041314912e-06
Position 9848: 7.062177304718565e-06
Position 10265: 6.838135708000582e-06
Position 34385: 6.7325733308794025e-06
Position 730: 6.639854886706017e-06
Position 1422: 6.30031448878476e-06
Position 12116: 6.27506334989318e-06
Position 2274: 6.176311014485371e-06
Position 1825: 6.1123537112153315e-06
Position 29351: 5.76458789586748e-06
Position 27805: 5.301804382266107e-06
Position 2872: 5.294201363471947e-06
Position 2118: 4.8102344522194274e-06
Position 11284: 4.7172930574448586e-06
Position 4845: 4.426586780490479e-06
Position 481: 4.414011277589712e-06
Position 11338: 4.222061203368489e-06
Position 1239: 4.051154315220561e-06
Position 1316: 3.509320155472333e-06
Position 11314: 3.3823336254361556e-06
Position 5486: 3.3067081071327706e-06
Position 25468: 3.045407466494738e-06
Position 8013: 2.687140233955685e-06
Position 178: 2.6473430613494636e-06
Position 7972: 2.5987831335899124e-06
Position 6610: 2.4535163285600694e-06
Position 4703: 2.4216937681286583e-06
Position 26903: 2.3440469390043957e-06
Position 3846: 2.0370570161895942e-06
Position 3665: 1.6843451232606168e-06
Position 176: 1.4481967365278887e-06
Position 7733: 1.4106657368528263e-06
Position 5269: 1.3227255396427757e-06
Position 4784: 1.3165057653925562e-06
Position 4058: 1.2840256646364155e-06
Position 186: 1.2038623246553652e-06
Position 4729: 1.1205837509746237e-06
Position 5127: 1.0985137774117743e-06
Position 6046: 9.150911282238748e-07
Position 5313: 9.070133652338272e-07
Position 25925: 8.590053509454666e-07
Position 26662: 7.342956986438475e-07
Position 27128: 5.736711802643325e-07
Position 25741: 5.318239255356263e-07
Position 26060: 4.733331888732585e-07
Position 26028: 4.726608415824649e-07
Position 26518: 4.015094937225025e-07
Position 26887: 3.811042749824293e-07
Position 26184: 2.969314886142703e-07
Position 26828: 2.8240836763119085e-07
Position 26536: 2.3279292949175963e-07
Position 26743: 2.1387701168832054e-07
Position 25756: 1.8144772559970878e-07
Position 27390: 8.393935985796835e-08
Position 26101: 5.0627253835667345e-08
Position 33519: 4.8236391073137124e-08
Position 195: 3.9968584730550146e-08
Position 27516: 2.9974053580306376e-08
Position 33545: 2.7468924508664734e-08
Position 27849: 2.545832745655667e-08
Position 3245: 1.6251910904464623e-08
Position 3448: 1.2463424048826366e-08
Position 311: 1.2287840010966194e-08
Position 7265: 6.654962505399675e-09
Position 273: 6.412727996348079e-09
Position 3508: 5.682746397326966e-09
Position 423: 5.169190921990607e-09
Position 4153: 4.73649803811027e-09
Position 332: 2.147484988727543e-09
Position 830: 1.8297730345940218e-09
Position 4228: 1.6666015867262316e-09
Position 2870: 6.666627487151431e-10
Position 872: 3.08231697544135e-11
Position 341: 8.874522026292993e-12
Position 409: 5.846576371833916e-12
Position 440: 5.776465244351886e-12
Position 670: 1.6044818954099472e-12
Position 786: 6.892300670267185e-13
Position 1205: 5.541208028207408e-13
Position 1181: 3.796812858690953e-14
Position 1114: 1.825816269267201e-14
Position 1214: 1.3729736607083074e-14
Position 1020: 1.2856379673643591e-14
Position 456: 6.0345779649467415e-15
Position 466: 3.4746204231609976e-15
Position 717: 1.5950490959858992e-22
Position 637: 8.374115592810368e-23

Sorted 3' Splice Sites (High to Low Probability):
Position 33518: 0.9994054814762594
Position 21293: 0.9881233525878066
Position 25689: 0.9838550434239446
Position 2739: 0.959783606126861
Position 25358: 0.8284896930970218
Position 24006: 0.7903047684943918
Position 33115: 0.7239566220039235
Position 34194: 0.6511932698715336
Position 28697: 0.6265404843425249
Position 17401: 0.42216082226806645
Position 34623: 0.2584617577105374
Position 35542: 0.23712448426256275
Position 32609: 0.22606918067427148
Position 25377: 0.15859579287260922
Position 34487: 0.14993431541395952
Position 15766: 0.14949364676726426
Position 32949: 0.14064750200200873
Position 33796: 0.12655749398605215
Position 11839: 0.10693498294206782
Position 32519: 0.102078825706702
Position 17514: 0.092260316782274
Position 11984: 0.09055158650061466
Position 28583: 0.08831052877411301
Position 28742: 0.08062482989406515
Position 8696: 0.07639311721220636
Position 34654: 0.07377547780053018
Position 35131: 0.061373315532111124
Position 32650: 0.06121929247840295
Position 34427: 0.058284784387954654
Position 11965: 0.05124178300795774
Position 33144: 0.05068279965541661
Position 11808: 0.045546907945373714
Position 17279: 0.0451848898580914
Position 19855: 0.04398583355615316
Position 33187: 0.04202209349391245
Position 34915: 0.035018102015877246
Position 34484: 0.03480766137520623
Position 35039: 0.03240055992444408
Position 8699: 0.03136897380604744
Position 2040: 0.02980164494827299
Position 34020: 0.02691574435615068
Position 28913: 0.02683905713978363
Position 277: 0.025109450258462035
Position 34884: 0.024118725653677144
Position 22238: 0.023668614952346234
Position 35276: 0.022854346069137995
Position 35187: 0.02222263623984108
Position 29500: 0.02219378272886005
Position 8370: 0.020460750772655033
Position 8587: 0.02016312528919608
Position 34066: 0.013556753856554438
Position 4629: 0.01315503320737749
Position 18098: 0.01236071557921817
Position 8653: 0.012131222058681838
Position 4607: 0.011059349327609316
Position 33147: 0.01036697398586361
Position 23827: 0.008742398176144094
Position 4758: 0.007950339359749788
Position 28359: 0.007731306283563076
Position 32955: 0.0076320587834353614
Position 25264: 0.006419099220845957
Position 1569: 0.0060797527088604746
Position 34125: 0.0057623017588634955
Position 28538: 0.0057537304493566685
Position 11902: 0.004873512809099227
Position 35293: 0.004830774584266068
Position 28948: 0.004728638712570464
Position 33938: 0.00466708069304944
Position 34674: 0.0046499880799960236
Position 25795: 0.004515073670694432
Position 27268: 0.004293425286695996
Position 1951: 0.004084381909115379
Position 28980: 0.003958478262257104
Position 33878: 0.003895051701224191
Position 32336: 0.0038713365362588966
Position 24016: 0.0037891309757432
Position 1519: 0.003750854930457018
Position 28654: 0.0035834497323752323
Position 28598: 0.003560099303338825
Position 27413: 0.0035569597304977467
Position 1283: 0.003507446222468471
Position 33337: 0.003378872271453967
Position 28977: 0.0033316439165370078
Position 2785: 0.0031937838941891667
Position 1882: 0.003177777246887793
Position 25396: 0.003050126902071181
Position 10019: 0.0029868308838387125
Position 27077: 0.0029783578579172534
Position 8791: 0.0028348399490900826
Position 11631: 0.002679774179827688
Position 234: 0.002575701513936223
Position 28477: 0.0025696932758883895
Position 8740: 0.002469518917591123
Position 29543: 0.002424845578471017
Position 28887: 0.0024143698484949327
Position 35157: 0.0024085894552517014
Position 29516: 0.0023996303203581574
Position 258: 0.0023932862322521833
Position 466: 0.002245337452543787
Position 8669: 0.0020479486484855673
Position 34093: 0.0020399071372650154
Position 29007: 0.0020289451609358826
Position 34430: 0.0019440533032250562
Position 32585: 0.0019239087135974951
Position 2097: 0.0018926534130047645
Position 32156: 0.0018722787473514318
Position 201: 0.0017432818012803903
Position 29289: 0.00169605929033427
Position 8674: 0.0015882276912996662
Position 34727: 0.0015319745212022948
Position 28777: 0.0015208241531210359
Position 1153: 0.001492747838964718
Position 35261: 0.0014272956078270076
Position 2106: 0.0014014733601146036
Position 2741: 0.0012552079841836792
Position 21894: 0.0012228930646167582
Position 15332: 0.0012191456998577245
Position 242: 0.0012022720443633156
Position 28622: 0.0011817084805365917
Position 14166: 0.0011014237033056774
Position 2320: 0.0010857070180325683
Position 29090: 0.001082534086766116
Position 15953: 0.0010750975576433368
Position 34081: 0.0010074619824445043
Position 8366: 0.0009980629616555244
Position 35219: 0.0009911897155104174
Position 35464: 0.0009605160508853037
Position 1606: 0.0009593814679206582
Position 25227: 0.0009396973293838738
Position 27461: 0.0008788464245698844
Position 25237: 0.0008466201755198838
Position 4821: 0.0008261562962116788
Position 27296: 0.0008237447869361728
Position 2261: 0.0007856721449078555
Position 6771: 0.0007684105519515706
Position 6750: 0.0007275730958508429
Position 34854: 0.0006487878377156302
Position 1788: 0.0006296659272445897
Position 1754: 0.0005879717218060877
Position 28671: 0.0005655673616463351
Position 11685: 0.0005477055357938109
Position 2782: 0.0005198256503022902
Position 34132: 0.0005124458305702164
Position 218: 0.00045330749472908486
Position 28285: 0.0004442487497661108
Position 2355: 0.00041794707618869056
Position 33403: 0.0003939913584841757
Position 29178: 0.0003506005641341242
Position 4691: 0.00033321772233101934
Position 25698: 0.00033146137672847797
Position 25548: 0.00032268393517014346
Position 27052: 0.0003225927660892346
Position 35561: 0.00032250980279626025
Position 28703: 0.0003142650918403457
Position 1630: 0.0003073588597674769
Position 25745: 0.0002995887748207439
Position 2370: 0.0002979351021391891
Position 1504: 0.0002803334478043508
Position 2398: 0.0002685500104771914
Position 27919: 0.000246619944080141
Position 4775: 0.00023775372616447496
Position 27310: 0.00023688353236556704
Position 27243: 0.00023227143564078155
Position 282: 0.0002241502852606667
Position 1532: 0.00021743592226034978
Position 1328: 0.00020751529854004026
Position 2815: 0.00020311246211384958
Position 1379: 0.00020196204589328521
Position 960: 0.00018957310881560137
Position 34330: 0.00017886039150526395
Position 25628: 0.00017420005937608833
Position 28219: 0.00016404637880598674
Position 25756: 0.00016157187673037832
Position 34212: 0.00015856365435515987
Position 33056: 0.00015658419313686713
Position 34373: 0.0001534374589243831
Position 33560: 0.00015021983378622574
Position 12264: 0.00014393348795318673
Position 159: 0.00013757745138808002
Position 26390: 0.00013733086801384774
Position 29121: 0.0001300020806291523
Position 7638: 0.00012946696152813913
Position 29075: 0.00012943023614010984
Position 29407: 0.00012941193635075486
Position 29372: 0.0001292161951353989
Position 1411: 0.00012693065241730188
Position 1637: 0.00012692262665168775
Position 2130: 0.00012647832024650503
Position 1961: 0.00012338550979750304
Position 12162: 0.00011791944367488461
Position 27217: 0.00011745550224381917
Position 4834: 0.0001152512208966315
Position 34341: 0.00010079622883159009
Position 2211: 9.247371324557979e-05
Position 1105: 9.084266562970359e-05
Position 1972: 8.520972343898079e-05
Position 5370: 7.976976820363554e-05
Position 27127: 7.814681993368543e-05
Position 287: 7.682913424598357e-05
Position 2534: 7.578198560610933e-05
Position 25568: 7.526922035936193e-05
Position 1903: 7.388885359820134e-05
Position 33755: 7.267392799281718e-05
Position 25576: 7.225016856000011e-05
Position 33777: 7.018285357301992e-05
Position 33691: 6.89190948399161e-05
Position 28406: 6.873836390188927e-05
Position 5179: 6.319865179599001e-05
Position 1358: 6.218066322094265e-05
Position 26433: 6.132984283780635e-05
Position 1187: 6.1097407709173e-05
Position 27431: 5.987012695607274e-05
Position 1727: 5.876564103978822e-05
Position 28549: 5.769325552200039e-05
Position 208: 5.648521841842374e-05
Position 2358: 5.429813605290366e-05
Position 6694: 5.4035903231805525e-05
Position 27420: 5.171346826065132e-05
Position 1440: 4.822635082582675e-05
Position 8165: 4.6159814400617964e-05
Position 2701: 4.425219118432072e-05
Position 5182: 4.31005566361166e-05
Position 2049: 4.017688261808115e-05
Position 32210: 3.729943077614228e-05
Position 26310: 3.670207845279909e-05
Position 27336: 3.6060860943510484e-05
Position 1706: 3.116546314250824e-05
Position 163: 3.051733303678937e-05
Position 6804: 3.0065586129776216e-05
Position 1121: 2.9493772951513823e-05
Position 28451: 2.9297995926486677e-05
Position 786: 2.6721558175664808e-05
Position 1889: 2.5874183057519033e-05
Position 2110: 2.5855397594391058e-05
Position 28193: 2.5605819552356538e-05
Position 1363: 2.215218788483096e-05
Position 34678: 1.997654977635663e-05
Position 1541: 1.9751639273853208e-05
Position 3144: 1.9550885060804252e-05
Position 5002: 1.8318921745030705e-05
Position 27214: 1.708809545374485e-05
Position 3147: 1.702375849004767e-05
Position 27480: 1.690770105663425e-05
Position 89: 1.6383190256122362e-05
Position 2688: 1.5596597338777137e-05
Position 512: 1.5374264126433658e-05
Position 167: 1.4892511237810223e-05
Position 26359: 1.4512107714047962e-05
Position 34143: 1.3491041938428506e-05
Position 7949: 1.3343142765842021e-05
Position 1401: 1.2758854356330174e-05
Position 11147: 1.2321687886249508e-05
Position 2813: 1.1668697432186753e-05
Position 2950: 1.1361739464688086e-05
Position 1611: 1.1322263573120296e-05
Position 2415: 1.1225822801174955e-05
Position 1671: 1.0453153583993083e-05
Position 27358: 1.0431547861731261e-05
Position 13841: 9.912383413780721e-06
Position 34631: 9.410474252506769e-06
Position 692: 8.864023918763861e-06
Position 823: 8.676034274781021e-06
Position 13001: 8.631155822373912e-06
Position 11015: 8.610567598637742e-06
Position 2502: 8.247031786074694e-06
Position 1309: 8.080565979644325e-06
Position 33482: 7.980552618782831e-06
Position 332: 7.903176055784648e-06
Position 172: 7.880578150108235e-06
Position 27486: 7.270985010620425e-06
Position 481: 6.967804232631187e-06
Position 916: 6.902651754897592e-06
Position 3430: 6.706518778029816e-06
Position 1386: 6.3452442683291645e-06
Position 1842: 6.249508616687167e-06
Position 1998: 6.184432005459691e-06
Position 9685: 5.837339632960996e-06
Position 549: 5.702082020370357e-06
Position 34157: 5.413473130845607e-06
Position 1981: 5.256148939164681e-06
Position 5727: 5.185115886996624e-06
Position 1349: 5.107698478261661e-06
Position 26395: 4.963698186455359e-06
Position 3021: 4.907879290757435e-06
Position 1993: 4.884253097671785e-06
Position 170: 4.753837745476273e-06
Position 6072: 4.746237433515149e-06
Position 1020: 4.1438471905064235e-06
Position 1437: 3.859139653573005e-06
Position 1068: 3.6505633302242346e-06
Position 1390: 3.643751213404094e-06
Position 86: 3.581426160534875e-06
Position 2143: 3.342995157366972e-06
Position 5294: 3.173463387610134e-06
Position 28545: 3.128697915936769e-06
Position 384: 3.0951037187835003e-06
Position 5096: 3.068750807977438e-06
Position 1366: 2.975050663165464e-06
Position 7966: 2.942583131723758e-06
Position 27801: 2.7875396841764293e-06
Position 1325: 2.735854033409099e-06
Position 29669: 2.7047167163772763e-06
Position 29183: 2.6165099118963255e-06
Position 1306: 2.3325464334229412e-06
Position 5791: 2.309819630849363e-06
Position 10159: 2.164982524169703e-06
Position 4966: 2.150524088447863e-06
Position 325: 2.0836879176815788e-06
Position 3003: 1.981841571370939e-06
Position 29710: 1.948094401316636e-06
Position 308: 1.9309887207817076e-06
Position 4999: 1.8335856616494298e-06
Position 3713: 1.7906589755010854e-06
Position 10181: 1.7639847784072153e-06
Position 29639: 1.7263447524639636e-06
Position 341: 1.605235317577076e-06
Position 5949: 1.603859901151673e-06
Position 3575: 1.504429575804239e-06
Position 6487: 1.4991930895155881e-06
Position 28131: 1.3866240593028822e-06
Position 5029: 1.3130038889517128e-06
Position 6019: 1.3053504276256337e-06
Position 2888: 1.3017141897418538e-06
Position 26839: 1.2809488757516128e-06
Position 9578: 1.224837671757569e-06
Position 29200: 1.210143789861305e-06
Position 3165: 1.2095502002124829e-06
Position 3089: 1.1567059673641876e-06
Position 28982: 1.1146801103712918e-06
Position 5787: 1.0524826178259253e-06
Position 6358: 9.543232390444803e-07
Position 26674: 9.440196034496875e-07
Position 2953: 8.132009360381882e-07
Position 2649: 8.032475339732376e-07
Position 25994: 7.845694656025935e-07
Position 5745: 7.275707945426911e-07
Position 6863: 6.882050967108747e-07
Position 3936: 6.701112124972793e-07
Position 6043: 6.68204509718904e-07
Position 6141: 6.644138810640574e-07
Position 3330: 6.324676973118832e-07
Position 3960: 6.162879554280512e-07
Position 5952: 5.874324164695285e-07
Position 3092: 5.766214330489038e-07
Position 6896: 5.35336634913813e-07
Position 34250: 5.150260400406942e-07
Position 4969: 4.811923624742392e-07
Position 2746: 4.1821172918853197e-07
Position 5049: 4.159119963995314e-07
Position 26570: 3.982225324885291e-07
Position 26781: 3.899742245753471e-07
Position 33739: 2.9058985177625355e-07
Position 4641: 2.815524664723504e-07
Position 3811: 2.4396887318173925e-07
Position 3244: 1.8741439887080975e-07
Position 26812: 1.7995165724175175e-07
Position 26641: 1.3600886989938918e-07
Position 26517: 1.1855399467831797e-07
Position 26719: 1.1296688922798147e-07
Position 29432: 9.58617274921986e-08
Position 26575: 9.58055339875111e-08
Position 26765: 8.787707410840209e-08
Position 33711: 8.663678097536269e-08
Position 28601: 8.170302169312798e-08
Position 26485: 6.512973488575762e-08
Position 26353: 3.881126118250423e-08
Position 26407: 2.512133327247313e-08
Position 27501: 2.048500193912462e-08
Position 26011: 1.7360176336548383e-08
Position 25906: 1.6075428549607268e-08
Position 33728: 1.3493299258075133e-08
Position 26122: 1.2945367431833463e-08
Position 26463: 1.2041667381904034e-08
Position 8550: 1.1529511179768409e-08
Position 33766: 1.0497049795580606e-08
Position 27804: 1.0305451945084782e-08
Position 26442: 1.0117976537117817e-08
Position 26096: 8.97244411924505e-09
Position 25876: 7.83670935080765e-09
Position 26534: 7.701345964886671e-09
Position 25804: 7.40654849994496e-09
Position 7176: 6.654962505399661e-09
Position 26149: 3.3647433020806483e-09
Position 3284: 2.182337741761901e-09
Position 4101: 1.6457275878062507e-09
Position 3207: 1.5921005943785659e-09
Position 3447: 1.5883685367763788e-09
Position 3753: 1.2298701207698294e-09
Position 3197: 9.95525040280134e-10
Position 3327: 9.143731784227844e-10
Position 4008: 8.840656618241425e-10
Position 3335: 8.379246363386671e-10
Position 3295: 8.360719489333165e-10
Position 3023: 6.308235127614687e-10
Position 26350: 3.108908076778911e-10
Position 3465: 2.9770317860772104e-10
Position 4178: 2.854429267956251e-10
Position 4152: 2.771621979604258e-10
Position 3367: 2.7453561540072493e-10
Position 3061: 2.469415608880589e-10
Position 3942: 1.8095402896429837e-10
Position 2619: 1.410638464102474e-10
Position 1795: 1.2494432388340483e-10
Position 1128: 9.095329215413163e-11
Position 1585: 7.252354511167191e-11
Position 670: 7.169917002815125e-11
Position 1546: 7.136518454065035e-11
Position 1911: 6.670054796201816e-11
Position 920: 6.480199780635675e-11
Position 2891: 6.364521805025365e-11
Position 1900: 5.919167629605862e-11
Position 2574: 5.605856997359535e-11
Position 852: 5.2333361381232116e-11
Position 1340: 4.448168278989417e-11
Position 591: 4.4220805066827504e-11
Position 1398: 2.3193836022566166e-11
Position 1334: 1.9609498926413152e-11
Position 33347: 1.7408028920629475e-11
Position 2555: 8.88902708081319e-12
Position 1107: 2.5866305182935013e-12
Position 26278: 2.332905545327074e-12
Position 26288: 1.2145056076015763e-12
Position 26331: 1.2029192765518448e-12
Position 26413: 1.1238715045416141e-12
Position 26436: 5.235682276822331e-13
Position 26357: 4.4260469293289135e-13
Position 25499: 2.1256682625919942e-13
Position 1181: 1.337536312291671e-13
Position 25859: 9.859638243362995e-14
Position 935: 3.648197052846687e-14
Position 991: 3.5342147899978334e-14
Position 103: 7.255461043297967e-15
Position 1137: 6.287258300472149e-15
Position 846: 2.0343509555963736e-16
