Gene = MINOS1
Position 652: 3.217889850148816e-06
Position 5626: 2.9041244687615704e-06
Position 2516: 2.9021047178490135e-06
Position 4018: 2.7626283319697744e-06
Position 4340: 2.682990514873302e-06
Position 3233: 2.6734554402206377e-06
Position 528: 2.646415981317365e-06
Position 4148: 2.631865984240742e-06
Position 1996: 2.6099923506623776e-06
Position 1052: 2.5986484300532565e-06
Position 4758: 2.303390612017724e-06
Position 3079: 2.1608897171953586e-06
Position 1337: 1.9695990246575966e-06
Position 762: 1.6742111530855746e-06
Position 2303: 1.5449166766730892e-06
Position 1276: 1.5112757876720971e-06
Position 2570: 1.4785604676863544e-06
Position 783: 1.2719466401758437e-06
Position 1636: 1.192683742869705e-06
Position 1538: 1.188983117752565e-06
Position 2982: 1.143959002634358e-06
Position 2834: 1.0890728732719247e-06
Position 787: 1.0560628340429073e-06
Position 2168: 1.050786393189954e-06
Position 634: 1.0404022994683379e-06
Position 2013: 1.0030833870264738e-06
Position 2857: 9.70309691919372e-07
Position 140: 9.42116527581155e-07
Position 2792: 8.003549086339215e-07
Position 1172: 5.039029575452597e-07
Position 1377: 5.000790346989543e-07
Position 909: 4.299472846590905e-07
Position 6880: 2.8645297425514926e-07
Position 496: 2.3340485336189185e-07
Position 3682: 2.0019196527426144e-07
Position 3944: 1.3056645628739663e-07
Position 1739: 9.189295958328846e-08
Position 214: 8.179595887191136e-08
Position 3502: 3.8187692749132944e-08
Position 1081: 3.4007821198025584e-08
Position 3637: 3.3776207976183145e-08
Position 804: 3.252315926023672e-08
Position 2541: 3.23801892853552e-08
Position 194: 3.234305117825901e-08
Position 499: 2.4470831162514786e-08
Position 574: 1.725429063652632e-08
Position 922: 1.697731336621464e-08
Position 2330: 1.3297375651095389e-08
Position 938: 1.192666979765116e-08
Position 437: 1.0671068727904862e-08
Position 319: 1.0628096034614943e-08
Position 158: 7.839344637698145e-09
Position 1555: 7.034530384279904e-09
Position 3149: 6.924961067731101e-09
Position 1127: 6.856827697157424e-09
Position 1488: 6.597724235376407e-09
Position 2459: 5.29444165809077e-09
Position 2364: 5.067131356721045e-09
Position 2371: 4.573320061775585e-09
Position 2185: 4.516607822670745e-09
Position 2467: 3.981137924110176e-09
Position 1524: 3.709754282543682e-09
Position 411: 3.602703829106858e-09
Position 693: 2.916083787228198e-09
Position 1422: 2.9047561363809644e-09
Position 1015: 2.852262096049326e-09
Position 316: 2.6683261928634795e-09
Position 346: 2.2580774011851332e-09
Position 696: 2.1370959268490257e-09
Position 780: 2.117513365355034e-09
Position 1493: 1.9631212654489704e-09
Position 198: 1.7214151344517747e-09
Position 540: 1.6704004773462013e-09
Position 631: 1.553406091656329e-09
Position 689: 2.1690829225469674e-10
Position 654: 1.6764180638866063e-10
Position 322: 1.6338065442919138e-10
Position 859: 1.291739436571189e-10
Position 173: 7.633933330816606e-11
Position 380: 5.921126889428005e-11
Position 1067: 5.404796427431654e-11
Position 407: 5.1483242646740355e-11
Position 674: 2.954054181952428e-11
Position 587: 2.718975699308996e-11
Position 119: 2.1936035912860813e-11
Position 203: 1.877006419452158e-11
Position 340: 1.5230833710425647e-11
Position 391: 7.320566216475288e-12
Position 307: 4.219702820949708e-12
Position 310: 3.8501299511866866e-12
Position 115: 3.5285116720803227e-12
Position 160: 1.5157522108337173e-12
Position 78: 1.622585399696469e-13
Position 82: 1.8317962355538337e-14
