Gene = INSL6
Position 2150: 1.4744497026096939e-05
Position 1931: 1.3380010642388091e-05
Position 568: 1.143539689299878e-05
Position 524: 1.0671757836298152e-05
Position 275: 9.541751396818226e-06
Position 292: 9.315833798651062e-06
Position 1491: 9.027885181419542e-06
Position 1568: 8.846112736214816e-06
Position 2845: 8.662853124248222e-06
Position 1195: 8.162149032097555e-06
Position 1266: 7.815607947484271e-06
Position 445: 6.903954964186128e-06
Position 302: 6.298191648358812e-06
Position 787: 5.5510525775365e-06
Position 233: 3.848873655315641e-06
Position 2807: 3.394558171935886e-06
Position 2803: 2.93680001799412e-06
Position 655: 2.581992781876492e-06
Position 340: 2.3312418830380163e-06
Position 586: 2.296113507678446e-06
Position 342: 2.122860089659217e-06
Position 739: 1.8306380622915141e-06
Position 821: 1.3655745356824449e-06
Position 845: 9.053499441264194e-07
Position 1047: 7.377131342790432e-07
Position 3142: 7.210954796678786e-07
Position 943: 5.012795531552816e-07
Position 285: 4.1375504079660646e-07
Position 310: 2.0473379862771893e-07
Position 221: 1.879708256819699e-07
Position 790: 1.6443460754205758e-07
Position 373: 1.3081620384842268e-07
Position 1704: 1.2776080682558783e-07
Position 997: 7.104817090115237e-08
Position 189: 6.106324684748856e-08
Position 354: 5.24775324974412e-08
Position 774: 1.860505025317054e-08
Position 217: 1.1440602230138878e-08
Position 983: 1.0765470622841554e-08
Position 432: 9.146081800263713e-09
Position 905: 9.08151314638167e-09
Position 1029: 8.231159747463464e-09
Position 148: 7.043878241222986e-09
Position 183: 6.805407510559671e-09
Position 1142: 5.748711482552567e-09
Position 169: 5.609728163994592e-09
Position 1202: 5.41393802244626e-09
Position 1054: 5.331434627289277e-09
Position 145: 4.6376869499915075e-09
Position 909: 2.4968835045790895e-09
Position 802: 1.5339592900573638e-09
Position 154: 1.3171840547373823e-09
Position 849: 4.520430246322277e-10
Position 945: 2.41841811386916e-10
Position 136: 2.0262331215979518e-10
Position 158: 1.571160367706461e-10
Position 1365: 1.9726078704594052e-11
