Gene = TMPPE
Position 857: 5.4217541059726515e-05
Position 130: 5.395069004057659e-05
Position 4663: 4.774493977163117e-05
Position 948: 4.5799825356284965e-05
Position 812: 4.3057065447724434e-05
Position 5305: 3.9075477054119435e-05
Position 1177: 3.497312853846547e-05
Position 1121: 3.225560160806934e-05
Position 979: 3.1291791498218145e-05
Position 655: 3.060998679886616e-05
Position 72: 2.9385627167502147e-05
Position 2381: 2.7792931638291497e-05
Position 147: 2.3126242864263438e-05
Position 488: 2.2756132145874267e-05
Position 385: 2.0562751438196732e-05
Position 1977: 1.9894149938467966e-05
Position 2361: 1.8694134821276418e-05
Position 2269: 1.806795803674461e-05
Position 1483: 1.670011678627144e-05
Position 1700: 1.5944423713393915e-05
Position 190: 1.4713088313567111e-05
Position 340: 1.3769742830704798e-05
Position 186: 1.2861138985250012e-05
Position 162: 1.2668765591828916e-05
Position 484: 1.2542259743327983e-05
Position 245: 1.1603055951312657e-05
Position 2286: 1.1361875968096807e-05
Position 1863: 1.0920751866180937e-05
Position 1853: 9.20963343934744e-06
Position 1470: 7.2526425567109e-06
Position 1921: 6.809883417348745e-06
Position 104: 6.172074717314857e-06
Position 1836: 5.246161043513231e-06
Position 6: 5.096331850034035e-06
Position 1513: 4.446645883788486e-06
Position 1068: 4.216304591305076e-06
Position 1754: 3.5978343452466954e-06
Position 1265: 2.8974760568731243e-06
Position 1449: 2.5318010436392538e-06
Position 893: 2.371578065334542e-06
Position 87: 1.0122745169666237e-07
Position 350: 4.52556515260606e-08
Position 356: 4.052620503457754e-08
Position 519: 1.7538670525023956e-08
Position 289: 8.183637712830047e-09
Position 644: 5.868656010364204e-09
Position 431: 1.6208167866381165e-09
Position 298: 1.528602104084863e-10
Position 377: 1.2476235076772103e-10
Position 319: 6.823609880366083e-11
Position 774: 6.201639551971608e-11
Position 17: 1.115924738327693e-12
Position 364: 4.5339430284406123e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1975: 0.3048897852588973
Position 4236: 0.2659869064620756
Position 4520: 0.24663745107271023
Position 3012: 0.14370254704655144
Position 5985: 0.12954860763790857
Position 914: 0.11374012478075461
Position 5714: 0.10084222967644035
Position 5528: 0.10023005059761474
Position 5272: 0.062324500301838164
Position 1597: 0.036776258382303514
Position 3853: 0.03564131228830252
Position 2497: 0.02718672239177106
Position 5982: 0.02468697440859878
Position 4377: 0.02395896058151293
Position 186: 0.020717719155470327
Position 2032: 0.020644980834939652
Position 2924: 0.01647994742396029
Position 4055: 0.01591461509140699
Position 4581: 0.014441981116446746
Position 6308: 0.011703266776578583
Position 3431: 0.011479787915262836
Position 2746: 0.01085456098904297
Position 2543: 0.01060365109605654
Position 2210: 0.00986322493864845
Position 6273: 0.009446613505247966
Position 940: 0.009239122215745054
Position 5953: 0.009065659705194849
Position 5088: 0.008942937929679273
Position 5187: 0.008735563346542512
Position 4903: 0.007782410110639371
Position 1351: 0.007356846574979041
Position 5174: 0.007350362072049742
Position 762: 0.006863086336365908
Position 4266: 0.006663525801958647
Position 943: 0.006551323267603041
Position 4028: 0.005059966206017976
Position 5122: 0.004835491190548757
Position 5304: 0.0048183255282568125
Position 3266: 0.0047360559096304945
Position 2096: 0.004082604702548729
Position 5005: 0.0037190208203540837
Position 444: 0.003634580690232303
Position 4906: 0.00351868052293788
Position 2198: 0.00344129067613421
Position 653: 0.003430521780441503
Position 2702: 0.0030252992440443563
Position 3397: 0.002847659445978088
Position 390: 0.00266407188136008
Position 4780: 0.0026341239714751095
Position 5692: 0.0026329692307011125
Position 1593: 0.0024672570152345207
Position 797: 0.0023406204246067116
Position 4486: 0.0019355302551643113
Position 5486: 0.0018363810760130591
Position 2272: 0.0017680881524294635
Position 5378: 0.001645331797623613
Position 1617: 0.0015405972020887733
Position 925: 0.0015047121958065785
Position 921: 0.0014422503384117612
Position 2901: 0.0011747150032637176
Position 1293: 0.001139875868526464
Position 2474: 0.001109266077517217
Position 2802: 0.0010587655515332198
Position 2256: 0.0010123211206064348
Position 2831: 0.0009722439364903186
Position 857: 0.0009600984820614257
Position 2121: 0.0009520081037074184
Position 1256: 0.0008835509155078359
Position 2174: 0.0008561217907667278
Position 826: 0.0008444754335197247
Position 3812: 0.0008247846100626286
Position 4168: 0.00080818132974949
Position 5825: 0.0007899982933032402
Position 6104: 0.0006867770479820348
Position 4633: 0.0006822777238986007
Position 1449: 0.0006644034622483179
Position 3163: 0.0006176074752287069
Position 725: 0.00047391952748871384
Position 2035: 0.0004715298990630355
Position 2126: 0.0004467974301284695
Position 2291: 0.00040479575010145193
Position 3356: 0.00032620641289395416
Position 951: 0.00029044673521128023
Position 3113: 0.0002755315951575475
Position 3815: 0.0002378297188403267
Position 3882: 0.00022544668219817574
Position 484: 0.0002253279734590495
Position 3359: 0.00021889601994217944
Position 4785: 0.00021552372240638785
Position 3707: 0.00020461662668005306
Position 3051: 0.000200789460730665
Position 1955: 0.0001876039126260645
Position 3955: 0.00018530369823808272
Position 1376: 0.00018350299464696298
Position 2854: 0.00017868672514774445
Position 1808: 0.00016812662508568988
Position 1667: 0.0001454020215020622
Position 767: 0.00014041390542870517
Position 959: 0.00013999127505227908
Position 2557: 0.00013147832559560671
Position 3202: 0.00012976910090016605
Position 1452: 0.00011452643968187833
Position 4193: 9.711139663877515e-05
Position 3245: 8.835395611100802e-05
Position 812: 8.681745774879944e-05
Position 568: 8.330799452920154e-05
Position 2837: 8.124978497424058e-05
Position 1836: 6.033320316572764e-05
Position 1221: 5.201243347324896e-05
Position 554: 4.606481579635185e-05
Position 591: 4.040180511465836e-05
Position 1114: 3.036550209784547e-05
Position 927: 2.232720373194397e-05
Position 500: 2.2171106437426823e-05
Position 1120: 1.861813991158761e-05
Position 525: 1.785022164841122e-05
Position 1754: 1.4451454116345914e-05
Position 1181: 1.3243277385078362e-05
Position 1757: 1.1368227210075978e-05
Position 866: 1.0557939940236903e-05
Position 530: 1.0410058273054448e-05
Position 2361: 1.008915931787324e-05
Position 462: 9.403452054442393e-06
Position 1167: 8.707283498301923e-06
Position 505: 7.750068251417278e-06
Position 1691: 4.361476736936175e-06
Position 660: 3.7301108005828356e-06
Position 1157: 3.344263047854209e-06
Position 861: 2.6264050863368984e-06
Position 1149: 2.1741495195103977e-06
Position 407: 2.0868028037472933e-06
Position 543: 7.082968787951794e-07
Position 594: 5.251754614031014e-07
Position 213: 4.968609413106706e-07
Position 216: 3.8911371939262054e-07
Position 411: 3.156639513160867e-07
Position 966: 2.367872931450321e-07
Position 769: 1.8609220347192265e-07
Position 396: 1.7131550977499416e-07
Position 496: 1.4344744027612828e-07
Position 596: 1.1985912620441287e-07
Position 692: 8.533323468909799e-08
Position 603: 7.232786437945716e-08
Position 202: 6.072586933396027e-08
Position 2392: 4.912377996935926e-08
Position 1128: 4.876485727563022e-08
Position 245: 4.651548852056922e-08
Position 774: 3.4183912395468005e-08
Position 962: 3.120247164162296e-08
Position 677: 2.479130188910726e-08
Position 230: 2.2070238763729393e-08
Position 610: 1.83228651737699e-08
Position 997: 1.8106072976909382e-08
Position 688: 1.2307525441907216e-08
Position 145: 4.0509463614410275e-09
Position 1087: 2.457254059269571e-09
Position 494: 9.531949906863144e-10
Position 454: 7.258599677965814e-10
Position 104: 1.4133098977167872e-10
Position 143: 3.876739938690666e-11
Position 235: 5.364865403255975e-12
Position 467: 2.9700787159252873e-12
Position 130: 1.878619125365174e-12
Position 233: 1.5058829697259573e-12
Position 119: 1.2325611155472113e-13
Position 77: 1.1376226269147528e-13
Position 69: 7.149410108483134e-15
Position 82: 4.751906602932139e-15
