Gene = RP11-723O4.6
Position 87: 2.6678933850920795e-05
Position 533: 1.8936969933079972e-05
Position 521: 1.7705372806573136e-05
Position 7380: 1.599423580488974e-05
Position 3847: 1.5260027284268492e-05
Position 516: 1.4839375509892134e-05
Position 797: 1.36891863297858e-05
Position 1473: 1.3496462011290508e-05
Position 787: 1.3494660505498868e-05
Position 337: 1.2597240904814929e-05
Position 548: 9.96919143551158e-06
Position 463: 9.603771385717271e-06
Position 286: 8.652990031124621e-06
Position 62: 7.539447720360987e-06
Position 465: 6.8206593876918226e-06
Position 1294: 5.182817556845984e-06
Position 979: 2.63245199297055e-06
Position 1836: 2.1473243356581603e-06
Position 82: 1.7174618462250562e-06
Position 1705: 1.6410975162299645e-06
Position 1674: 1.5675663263714844e-06
Position 723: 1.2170363208560807e-06
Position 3891: 8.938276076103953e-07
Position 912: 7.578778991194674e-07
Position 1051: 6.133180691496746e-07
Position 2759: 6.074351727038499e-07
Position 966: 6.048985731760301e-07
Position 618: 4.799964795987011e-07
Position 135: 3.930865061382016e-07
Position 871: 2.1189383424753832e-07
Position 1030: 1.6795003149381399e-07
Position 1239: 7.346193895172365e-08
Position 908: 1.5415907129554507e-08
Position 1273: 1.076449097981406e-08
Position 1488: 9.66819031363034e-09
Position 1041: 5.653761429175274e-09
Position 844: 3.1184514442899253e-09
Position 25: 5.3544398487467586e-11
Position 1032: 6.411205352445945e-12
Position 864: 5.764218619071392e-12
Position 999: 4.18270347659832e-12
Position 984: 4.058173207795345e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 827: 0.9624188559728901
Position 5709: 0.4124705461010157
Position 23501: 0.36938698686576615
Position 21836: 0.3163695445447496
Position 5634: 0.15367641685797506
Position 17822: 0.12953327672292628
Position 11618: 0.1098893687933287
Position 5685: 0.0681939077761834
Position 1925: 0.06035899148277718
Position 16833: 0.052936050442314114
Position 23796: 0.04860388688909989
Position 14764: 0.04512590037922297
Position 14210: 0.03759485481589768
Position 11538: 0.02900456111308471
Position 453: 0.028212283414841454
Position 15186: 0.022470822513687785
Position 17142: 0.021879994351957734
Position 11635: 0.0210153733873396
Position 16869: 0.020769153132153093
Position 15550: 0.018346674875518016
Position 11685: 0.017530941176472803
Position 8527: 0.015927279824050844
Position 1588: 0.015736284063050162
Position 829: 0.015159035720115836
Position 14800: 0.013448789167437832
Position 4244: 0.012511250825702713
Position 4272: 0.012420202689335693
Position 5712: 0.011897963716716283
Position 12147: 0.011258853290571516
Position 9631: 0.010726774429746504
Position 897: 0.01014098239385184
Position 10615: 0.008869089425382781
Position 13853: 0.008682155762942808
Position 15270: 0.00818213164094362
Position 10551: 0.006992990664409709
Position 613: 0.006798801836131719
Position 9094: 0.006669487274565788
Position 5795: 0.006633983974352138
Position 11435: 0.006272251640206601
Position 5351: 0.005956405161698658
Position 5662: 0.005276792916517107
Position 1095: 0.005263369626057206
Position 14003: 0.005202059180601543
Position 5561: 0.0050726539181602595
Position 4061: 0.004947690634114597
Position 6293: 0.0044790601610039185
Position 13977: 0.004251899031419634
Position 785: 0.004101885022940165
Position 7147: 0.003832672896744427
Position 4948: 0.0035616477984065174
Position 13107: 0.0035146118884364663
Position 654: 0.003328135998366253
Position 10812: 0.003312026263112511
Position 11985: 0.003088617845407351
Position 3066: 0.00296498575690656
Position 17182: 0.0029299429188957902
Position 8746: 0.002827338161540162
Position 1927: 0.0026282124166805334
Position 1866: 0.00250497404030324
Position 14689: 0.0024496742497048907
Position 381: 0.0023643749521777297
Position 3992: 0.0023224878734438353
Position 3630: 0.002193737568516685
Position 2702: 0.0021471328844661223
Position 9068: 0.002113979522529628
Position 5765: 0.002110664140629398
Position 487: 0.0019907801686355397
Position 1835: 0.0019719866311292506
Position 1437: 0.0018645560048163685
Position 1760: 0.0018198388537432341
Position 3099: 0.0016920126661320975
Position 10487: 0.0016131158144848264
Position 10423: 0.0016047358441663951
Position 9065: 0.001566374120172149
Position 2758: 0.0015300893673334003
Position 2688: 0.0015277405622004486
Position 2363: 0.0014849359843534756
Position 14881: 0.001456882245667144
Position 3655: 0.0014556735475440676
Position 1115: 0.0014510098653570736
Position 4892: 0.0014419925772673524
Position 2710: 0.0014101003847114201
Position 3146: 0.0012964220528122285
Position 3312: 0.0012579926762677556
Position 9352: 0.0012522405245641648
Position 2734: 0.0012471574030507176
Position 8532: 0.001072463727548207
Position 7948: 0.0010685941850571842
Position 1951: 0.0010142689891081324
Position 1568: 0.000998357835394953
Position 7640: 0.0009746249356732054
Position 13824: 0.0009141116846214551
Position 5810: 0.0009098055819911629
Position 564: 0.0008609767179990007
Position 4407: 0.0007798427456991154
Position 5519: 0.0007546680695670845
Position 508: 0.0007397207195440636
Position 1784: 0.0007097622014773167
Position 8994: 0.0005957602697485467
Position 3444: 0.000595741309694541
Position 2822: 0.0004962850963107038
Position 2395: 0.0004942833026994243
Position 3485: 0.0004884602078122037
Position 6067: 0.0004860635874652063
Position 12436: 0.00046861386060027176
Position 5607: 0.00046217178206409967
Position 1542: 0.0004559175443504272
Position 3107: 0.0004427363536799691
Position 1511: 0.0004366628978918543
Position 9030: 0.00043664212142393617
Position 5894: 0.0004338744859571375
Position 6603: 0.00039788341772990256
Position 7292: 0.0003878063897390232
Position 12596: 0.00038063934017744437
Position 5076: 0.0003661558336468716
Position 6782: 0.0003455047154388106
Position 3488: 0.0003139531660893134
Position 6481: 0.00030694301130397084
Position 4917: 0.0002939557316246355
Position 2960: 0.0002846524133932736
Position 1715: 0.0002825426665767796
Position 3326: 0.0002746870820764229
Position 1712: 0.0002734592456623693
Position 7118: 0.0002202716153351325
Position 1403: 0.0002109603699622733
Position 1091: 0.00019831769779509256
Position 4248: 0.00018524302882449466
Position 6123: 0.00017977421004405908
Position 6008: 0.0001712302693989445
Position 1242: 0.0001693998364659387
Position 9702: 0.0001613480454463278
Position 2482: 0.000148298366075192
Position 3071: 0.0001473530720811434
Position 5167: 0.0001448149234485517
Position 1545: 0.00013123876997863762
Position 6258: 0.0001290980218586309
Position 7465: 0.0001240203270855736
Position 9335: 0.0001103666057312785
Position 548: 0.00010850458386115207
Position 1524: 0.00010601416599520691
Position 4036: 0.00010573191664990357
Position 787: 0.00010456628456138842
Position 7126: 0.00010151528368839891
Position 7246: 9.991587171143492e-05
Position 7324: 9.727695608983336e-05
Position 2885: 9.51923890230596e-05
Position 900: 8.658384577464275e-05
Position 3148: 8.172659760540148e-05
Position 3168: 7.953124833161922e-05
Position 4003: 7.620365019307782e-05
Position 2458: 6.957992849371872e-05
Position 1268: 6.8610143076674e-05
Position 1902: 6.616067029861246e-05
Position 2328: 6.605829893134761e-05
Position 5386: 6.468485343850343e-05
Position 2839: 6.35806791002584e-05
Position 3412: 5.75672228253354e-05
Position 3821: 4.705468525112112e-05
Position 351: 4.2970232599887874e-05
Position 3795: 4.1795415289574074e-05
Position 5423: 4.056146824829124e-05
Position 2739: 4.0271370474000843e-05
Position 6394: 4.015212748377798e-05
Position 401: 3.845251137096933e-05
Position 2419: 3.807380102229027e-05
Position 4155: 3.616958629377591e-05
Position 1188: 3.278387855933639e-05
Position 629: 2.7081707456019074e-05
Position 4447: 2.665547516010844e-05
Position 3846: 2.5851373345827402e-05
Position 5242: 1.8725505779987876e-05
Position 2055: 1.8265534756603042e-05
Position 159: 1.7653634706256213e-05
Position 1358: 1.7605839184288487e-05
Position 2116: 1.556944754165152e-05
Position 3205: 1.538339121527253e-05
Position 348: 1.5163939634959298e-05
Position 618: 1.3690689848534267e-05
Position 4836: 1.3592806525551327e-05
Position 3611: 1.3236330942901288e-05
Position 1068: 1.1353873011781713e-05
Position 1041: 1.130599521918653e-05
Position 1311: 1.1197794904329447e-05
Position 2990: 1.0507209381009031e-05
Position 4169: 1.0414148786817548e-05
Position 1443: 8.023109207621581e-06
Position 1365: 7.8732849982625e-06
Position 2372: 7.806063612710283e-06
Position 1142: 7.171988782948081e-06
Position 2223: 6.9967773642088336e-06
Position 305: 5.8756425684537475e-06
Position 406: 5.51242621390515e-06
Position 739: 3.981496944099974e-06
Position 281: 3.6025655813578375e-06
Position 5951: 3.1323229202622043e-06
Position 838: 3.0856670833137928e-06
Position 1319: 3.0163763516254283e-06
Position 568: 2.81899161666604e-06
Position 574: 2.6781832799317905e-06
Position 923: 2.4217709432189906e-06
Position 438: 1.5392257441566082e-06
Position 5917: 1.465394497048288e-06
Position 2641: 1.4067568775217032e-06
Position 249: 1.3860079679257671e-06
Position 3081: 1.0424309360259806e-06
Position 1820: 8.209711880754735e-07
Position 583: 5.881221198084745e-07
Position 194: 3.7920717545248695e-07
Position 1595: 3.258926389003208e-07
Position 591: 3.1365869720756686e-07
Position 2001: 2.995656787691312e-07
Position 309: 2.4060416793447586e-07
Position 1463: 2.0255803589236734e-07
Position 2468: 1.9425776576548875e-07
Position 199: 1.8224638566607068e-07
Position 2770: 1.4521657939130847e-07
Position 419: 1.2002943810581482e-07
Position 414: 1.0752475199399164e-07
Position 744: 1.0266075455982985e-07
Position 1598: 9.542460931715236e-08
Position 1484: 6.585029313365816e-08
Position 2608: 5.740901236123368e-08
Position 1766: 5.3694352715009426e-08
Position 942: 4.855231349763293e-08
Position 168: 4.575334171033935e-08
Position 933: 3.741016586339597e-08
Position 2507: 2.6626137182585175e-08
Position 177: 2.157208107995188e-08
Position 264: 2.1297672691701525e-08
Position 1842: 2.111290518957004e-08
Position 1327: 1.9281901687978164e-08
Position 106: 1.4272150219227244e-08
Position 240: 1.3155939546085108e-08
Position 253: 1.3082403321338838e-08
Position 1662: 1.0596891397457064e-08
Position 585: 7.94430147922587e-09
Position 1671: 6.383574175237768e-09
Position 211: 4.027275263200785e-09
Position 217: 3.0482815653928487e-09
Position 221: 1.5120350330344724e-09
Position 947: 8.39619896256884e-10
Position 992: 7.823710075406869e-10
Position 966: 5.873470594420089e-10
Position 226: 3.785305031849365e-12
Position 970: 1.0449866249497365e-12
Position 219: 3.771301454083638e-18
Position 94: 8.890790409241362e-20
