Gene = AJAP1
Position 12551: 0.00363040481209465
Position 21321: 0.0035096952331096056
Position 11704: 0.003225605697768899
Position 24187: 0.0031764862579535817
Position 15819: 0.0030159034898135065
Position 3366: 0.0028681847077221623
Position 19872: 0.0028043339855673153
Position 4996: 0.0026676104752179327
Position 13779: 0.0026570281729915556
Position 20549: 0.0023834445664620086
Position 5746: 0.0019097744687244533
Position 7038: 0.0019077701888895369
Position 2192: 0.0014469144155973195
Position 8842: 0.001359928303694986
Position 2958: 0.0013376831871395197
Position 760: 0.0010816977820840216
Position 15149: 0.0009123427488738307
Position 5250: 0.0008172025654560571
Position 11543: 0.0007198768761180427
Position 6344: 0.0006901628456007187
Position 4377: 0.0006637911605227409
Position 855: 0.000643265367444305
Position 4956: 0.0006284222846802207
Position 12939: 0.0006211574845470225
Position 185: 0.000613056937424005
Position 6535: 0.0005723193332210866
Position 14611: 0.0005158812103983632
Position 6167: 0.0005001868546568012
Position 4373: 0.0003818355619321105
Position 12905: 0.0003293798555307496
Position 6734: 0.00030947884192448474
Position 18002: 0.00027534382969874975
Position 23946: 0.00026721970514896143
Position 1948: 0.0002535343215510862
Position 453: 0.000226675663279208
Position 3920: 0.00020048342866022737
Position 7590: 0.00019737173533588165
Position 3766: 0.0001613101606220516
Position 2779: 0.00015811590143840383
Position 6729: 0.000100964513411388
Position 3540: 9.671897136307571e-05
Position 6198: 8.168439467810269e-05
Position 4200: 6.267288206089644e-05
Position 2703: 5.5020359086349934e-05
Position 2239: 5.2533881894290945e-05
Position 2888: 5.0685306916343983e-05
Position 7001: 3.817270434148804e-05
Position 3573: 3.471786855313679e-05
Position 6105: 3.434537516819302e-05
Position 6176: 3.275512622378036e-05
Position 6773: 2.5312889663664764e-05
Position 6207: 2.1201256331900346e-05
Position 752: 1.1237603936742346e-05
Position 550: 1.0386846549915408e-05
Position 2040: 1.022032580741239e-05
Position 688: 1.0202027612646808e-05
Position 1282: 9.148973671446232e-06
Position 1454: 7.182098884433254e-06
Position 946: 5.339695231322349e-06
Position 11596: 3.26469760043494e-06
Position 2714: 2.6206643012504238e-06
Position 1830: 2.429503318019313e-06
Position 1692: 1.9944684919761194e-06
Position 189: 1.5980283427839846e-06
Position 1710: 1.5104055848026907e-06
Position 847: 1.3406919626078425e-06
Position 764: 1.2882671010850008e-06
Position 1474: 1.2218191584642439e-06
Position 939: 1.2145873368822835e-06
Position 1855: 1.1726555287025876e-06
Position 921: 1.1613439960233073e-06
Position 696: 1.0721239305058543e-06
Position 22952: 1.0573597381199918e-06
Position 2408: 3.7530360790463673e-07
Position 2118: 3.034933841161543e-07
Position 2304: 3.020992792246283e-07
Position 1773: 2.799375758522006e-07
Position 2066: 1.8163651982107528e-07
Position 3074: 1.576407864087825e-07
Position 1723: 9.267878071397463e-08
Position 2281: 9.199758526893588e-08
Position 930: 7.340543662511043e-08
Position 1664: 6.60605446530009e-08
Position 1715: 5.7434537675606613e-08
Position 2984: 2.1339543922628958e-08
Position 2265: 1.3628023589641982e-08
Position 982: 1.153483385641128e-08
Position 1779: 1.0591294256425947e-08
Position 405: 6.850039948114372e-10
Position 1373: 6.349891593784305e-10
Position 1525: 6.306415232047094e-10
Position 1342: 4.4658678516093947e-10
Position 1480: 4.2491520196790294e-10
Position 76: 3.8747500442164676e-10
Position 1416: 2.392713845378199e-10
Position 119: 1.4588452939343782e-10
Position 59: 1.3559443273782654e-10
Position 195: 1.2043202665473854e-10
Position 200: 7.096520572553548e-11
Position 750: 6.496705784519672e-11
Position 1482: 3.8938786093956105e-12
Position 42: 3.000231724347787e-12
Position 1169: 2.0048133804422795e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 17247: 0.9683650416392215
Position 22777: 0.9660583116417187
Position 11090: 0.8171844706008983
Position 13983: 0.7565433569716259
Position 10763: 0.6482810872792621
Position 18309: 0.4129490750161558
Position 30880: 0.3404839991881727
Position 16776: 0.318208012832975
Position 21063: 0.3143932894669966
Position 17468: 0.2862329799168433
Position 15674: 0.2431437096669808
Position 23077: 0.18936602450984058
Position 15385: 0.17673594967408485
Position 18103: 0.17565161682418293
Position 23833: 0.13944712829350836
Position 32408: 0.1280234613137045
Position 16734: 0.11897926737355835
Position 10731: 0.1035888582739468
Position 16307: 0.07848998802758785
Position 23818: 0.07534855840170347
Position 27251: 0.0691211718332539
Position 7420: 0.064443826707076
Position 25122: 0.0599041979752763
Position 10708: 0.055972269683542346
Position 24907: 0.055834881831917614
Position 7508: 0.05546823633121203
Position 35652: 0.054069021874144765
Position 17502: 0.048269464527914904
Position 17533: 0.045046161849579866
Position 4621: 0.04501653266051309
Position 17739: 0.04274745455749616
Position 12401: 0.042357815115991126
Position 4567: 0.042276824467476735
Position 25815: 0.04109150335965648
Position 20384: 0.04018140638949249
Position 10388: 0.03820354343717409
Position 16341: 0.03815216821643937
Position 11201: 0.03507704241829326
Position 29007: 0.03476267121634236
Position 20463: 0.03407100903206378
Position 10024: 0.032676913967931195
Position 5206: 0.031896907802053925
Position 14120: 0.031293354459433084
Position 4184: 0.03076004524753962
Position 30851: 0.02851682194282888
Position 9632: 0.02844960890599807
Position 2557: 0.02811639026351232
Position 9504: 0.02756049840239928
Position 13004: 0.027127670204581643
Position 17578: 0.026536723800535775
Position 17997: 0.025769009507579856
Position 35626: 0.025724307637826765
Position 2530: 0.024323953874128088
Position 26037: 0.0227085796091784
Position 5296: 0.019098902323119973
Position 28451: 0.01893168736913029
Position 4477: 0.018007194470422067
Position 26476: 0.017161822743674983
Position 14646: 0.016598526774964553
Position 7530: 0.01631837444942922
Position 6527: 0.015857424597035995
Position 5328: 0.015265576498971778
Position 29966: 0.014905239651879842
Position 10825: 0.014820189312007027
Position 19770: 0.01415245737314063
Position 2805: 0.013990173840865218
Position 34177: 0.013666295494090284
Position 15052: 0.013271090764058031
Position 17831: 0.012953371362037424
Position 28659: 0.011088767087202219
Position 15437: 0.011048142000733263
Position 18370: 0.010532953572159304
Position 23778: 0.010305811847762105
Position 24049: 0.010240537397543228
Position 16886: 0.010037728825258687
Position 20171: 0.0093801889668507
Position 12697: 0.009214779087820667
Position 16913: 0.008218783813066947
Position 12887: 0.007610428255010067
Position 17421: 0.007586723653614564
Position 4137: 0.007545373019935274
Position 14525: 0.0074863735283082575
Position 24598: 0.0071592076977124814
Position 11013: 0.007133427623545272
Position 25244: 0.006858174811278292
Position 18128: 0.006811915836927731
Position 5253: 0.0066763440249566226
Position 14780: 0.006575387440309572
Position 24089: 0.006401559384002677
Position 20081: 0.006288370563323537
Position 11059: 0.006279784808985429
Position 9410: 0.006274454000961181
Position 4117: 0.006103328565412345
Position 4141: 0.006032284107263552
Position 12616: 0.0057280813030597365
Position 21236: 0.005655520601300813
Position 9877: 0.0056337179664305535
Position 4497: 0.005464118407480954
Position 2809: 0.005029951122620105
Position 4661: 0.004757313347528978
Position 27008: 0.004491670484502056
Position 17715: 0.004485646808060442
Position 15728: 0.0043783586879947
Position 24323: 0.004353027043646455
Position 26494: 0.004319143744893052
Position 9538: 0.004166798856610767
Position 28482: 0.00404587666539386
Position 10002: 0.0038776233601366984
Position 4666: 0.0037860302643434613
Position 2590: 0.003640512022980665
Position 4718: 0.0035936020298977006
Position 18247: 0.0034672873322153606
Position 24880: 0.0033537101434865726
Position 17470: 0.003296369887469391
Position 2238: 0.0032404232023290178
Position 25837: 0.0031830229179973728
Position 2485: 0.0030152807783378186
Position 4582: 0.002907764465313473
Position 7640: 0.002735102007768376
Position 17932: 0.0026432916063418455
Position 5315: 0.002540059876553017
Position 4874: 0.002436365332857132
Position 4707: 0.0023982300681400235
Position 19699: 0.0023291824630417308
Position 17791: 0.0022791887539538353
Position 24951: 0.0021577725269128745
Position 4162: 0.002118750365725239
Position 2690: 0.0020114675043669205
Position 4442: 0.0019741904045920554
Position 2849: 0.0019591516006475093
Position 11010: 0.0019272415356706319
Position 13653: 0.0017725655337479194
Position 18164: 0.0017448484723145868
Position 2423: 0.0017318675009125612
Position 18357: 0.0017150948473511076
Position 14691: 0.0017125374792186195
Position 11422: 0.0017095720811301529
Position 24484: 0.0016601584029595378
Position 5560: 0.001617738499313866
Position 6890: 0.0015251076583059561
Position 17769: 0.0014004403652459517
Position 11526: 0.0013839221030569942
Position 5334: 0.0013478837273270398
Position 17180: 0.001289449775060261
Position 19796: 0.0012733787990787356
Position 22729: 0.001206506891582943
Position 5119: 0.001058763562728852
Position 2595: 0.001043952296441468
Position 3204: 0.0010192039008549518
Position 23220: 0.001017285230678233
Position 3171: 0.0009937695695858841
Position 23923: 0.000977288893379346
Position 5273: 0.0009212497224545897
Position 13660: 0.0008844626392436365
Position 12672: 0.0008843710384795007
Position 4278: 0.000862634268074127
Position 8660: 0.0008089021560351195
Position 24293: 0.0008008252902570211
Position 27426: 0.0007480785574274478
Position 6043: 0.0006577040354891505
Position 3109: 0.0006386580183757219
Position 6301: 0.0006033205783834522
Position 21320: 0.0005854632981283211
Position 23325: 0.0005820548786915063
Position 11474: 0.0005779949925895185
Position 2039: 0.0005645929859340574
Position 8731: 0.0005510261476598639
Position 24124: 0.0005473592052007897
Position 2453: 0.0005288509658111735
Position 12948: 0.000512628565276364
Position 26533: 0.0005094905722659734
Position 24699: 0.00048296401446498054
Position 2012: 0.00047575542695491
Position 23455: 0.0004569953924170669
Position 26106: 0.0004364646796362259
Position 6884: 0.0004208352349250681
Position 19089: 0.0003568471852565311
Position 4339: 0.00031234797894546666
Position 6237: 0.00030768310234987164
Position 14426: 0.00030695796270345646
Position 18819: 0.0002976768869692844
Position 2367: 0.00029505024508565657
Position 4843: 0.0002901731068555247
Position 4814: 0.00028930006012651416
Position 11564: 0.00026557084849725045
Position 19417: 0.0002498028106103364
Position 2622: 0.00024338786586001289
Position 6663: 0.00024178119880279096
Position 2112: 0.00020457621205562893
Position 2297: 0.00019655645652709563
Position 2537: 0.00018600060684271984
Position 6175: 0.00017175695001977434
Position 4888: 0.0001683120316589096
Position 2830: 0.00015297505537778606
Position 3026: 0.00014843383470290877
Position 14473: 0.0001467929903075764
Position 17945: 0.00014279204705458498
Position 14476: 0.0001385146615620298
Position 3793: 0.00013057214979664836
Position 23242: 0.00012905221106645308
Position 3685: 0.00012495135053960376
Position 5133: 0.00012305695134504218
Position 21303: 0.00010770498681663432
Position 4236: 8.394439277133879e-05
Position 1945: 7.983028547934401e-05
Position 3597: 7.346350001641996e-05
Position 3413: 6.179337271069366e-05
Position 5956: 5.779449779848454e-05
Position 4221: 5.2046352032806994e-05
Position 5526: 4.9048169559583105e-05
Position 4784: 4.51633098404198e-05
Position 2388: 4.181934041037828e-05
Position 3457: 4.149704764265368e-05
Position 1997: 3.637604473707194e-05
Position 1600: 3.449068372967495e-05
Position 2506: 3.447282545682974e-05
Position 2763: 3.350302852848215e-05
Position 2496: 3.284611799440405e-05
Position 3648: 3.200750107583988e-05
Position 3177: 2.826629326771055e-05
Position 3381: 2.7862385387766494e-05
Position 1810: 2.4070077769009682e-05
Position 835: 2.238329495514498e-05
Position 2117: 2.156842459864491e-05
Position 4982: 1.633376706789478e-05
Position 6462: 1.6156400390790986e-05
Position 6564: 1.575022429211113e-05
Position 10996: 1.4559275790517633e-05
Position 4059: 1.3142390449343612e-05
Position 11370: 1.1687246213453563e-05
Position 3111: 1.0395631372097866e-05
Position 811: 8.898181780450064e-06
Position 2276: 8.658092597680882e-06
Position 3258: 8.549507112522692e-06
Position 3014: 8.322736012182905e-06
Position 1874: 8.265845503137736e-06
Position 2450: 7.613283146993958e-06
Position 2191: 7.436832473784997e-06
Position 4373: 6.633409559485157e-06
Position 3237: 6.174206131990881e-06
Position 2695: 6.065833261887631e-06
Position 2311: 5.950681068163344e-06
Position 3180: 4.667625254290983e-06
Position 2710: 4.420873086093757e-06
Position 1971: 3.552440383601148e-06
Position 2098: 3.2599619635711064e-06
Position 2778: 2.8928818420600325e-06
Position 1984: 2.616302190810602e-06
Position 4409: 2.0771243071719436e-06
Position 3140: 1.5370867174447764e-06
Position 2876: 6.784031686413691e-07
Position 2123: 6.010487652307304e-07
Position 3890: 5.386539149681798e-07
Position 1563: 4.950948023514702e-07
Position 708: 3.668807947194664e-07
Position 645: 3.5535823392529945e-07
Position 475: 3.3965904670101515e-07
Position 3249: 2.9934235735784485e-07
Position 3472: 2.8403417509831203e-07
Position 1677: 2.7323001588202353e-07
Position 3615: 2.604339387983567e-07
Position 2174: 2.594052240689041e-07
Position 1911: 2.5250175752105257e-07
Position 2692: 2.493537737892723e-07
Position 2432: 2.28996281883488e-07
Position 1689: 1.835426521292668e-07
Position 449: 1.5814642389837873e-07
Position 1818: 1.239440748464538e-07
Position 368: 8.556424087196941e-08
Position 1435: 7.330801297901844e-08
Position 770: 6.966467789335565e-08
Position 2166: 4.1342944316344773e-08
Position 2395: 2.4269356655911492e-08
Position 419: 2.0837541629202944e-08
Position 621: 1.419432215622798e-08
Position 1855: 1.1085964193546624e-08
Position 2259: 9.452497077263006e-09
Position 1311: 9.368340960363144e-09
Position 1643: 8.381219438870413e-09
Position 2429: 8.092713118600236e-09
Position 522: 7.324440397926792e-09
Position 663: 7.220623733628976e-09
Position 1768: 6.238458299764977e-09
Position 715: 6.208352594790024e-09
Position 2161: 4.8450635553203936e-09
Position 1573: 4.315259861457055e-09
Position 1947: 4.257460486202502e-09
Position 1271: 3.41189670535003e-09
Position 1929: 3.173681066024163e-09
Position 2202: 2.521683709712329e-09
Position 347: 2.3922574755679958e-09
Position 1796: 1.6789735335959318e-09
Position 1259: 1.6384036167600455e-09
Position 1901: 1.411439749505519e-09
Position 625: 1.3687340956915511e-09
Position 858: 1.3290761256203244e-09
Position 722: 1.2150405230095285e-09
Position 1251: 9.71912918241895e-10
Position 1322: 8.465018618531496e-10
Position 600: 7.536289052141072e-10
Position 326: 7.389195435601014e-10
Position 2610: 6.134486616011074e-10
Position 1684: 5.297253188456639e-10
