Gene = CDCA8
Position 2130: 0.0003330786269595661
Position 15777: 0.00029717026581847035
Position 6917: 0.0002873302685382865
Position 5110: 0.00026831893112293204
Position 10934: 0.000248604861962189
Position 1348: 0.00024354034564408612
Position 6640: 0.00023307123051580087
Position 3722: 0.00022021680956044206
Position 13250: 0.00020163439089020054
Position 2322: 0.00018577526145927678
Position 8511: 0.00018336538068719312
Position 3079: 0.00018119238590536224
Position 8757: 0.00016611054747250135
Position 8422: 0.0001622361680542723
Position 4764: 0.00015269174534639297
Position 15958: 0.00015134096027718085
Position 4799: 0.00014564646751343753
Position 5633: 0.00012272792656097768
Position 668: 0.00012272132346447692
Position 1507: 0.00010613286408333024
Position 2588: 0.00010431405011527307
Position 98: 0.00010326281830966214
Position 9718: 0.00010033051700714961
Position 663: 9.924728244460798e-05
Position 15135: 8.674126921983444e-05
Position 185: 8.415338820445013e-05
Position 6617: 7.784265045925974e-05
Position 6958: 6.722507613725286e-05
Position 3622: 6.055374766747837e-05
Position 8994: 6.0232405567424136e-05
Position 6824: 5.948763802732074e-05
Position 6090: 5.7595826962469504e-05
Position 8786: 4.778607645687316e-05
Position 8259: 4.181055481785233e-05
Position 8839: 4.1071834196365e-05
Position 63: 3.910078436354361e-05
Position 91: 3.339195974430456e-05
Position 20: 2.9645519820158087e-05
Position 85: 2.8825288502923794e-05
Position 8134: 2.6333791467941695e-05
Position 8771: 2.4257141459335245e-05
Position 3380: 2.238089059848588e-05
Position 401: 2.197164627955494e-05
Position 55: 1.6804813174882177e-05
Position 2417: 1.6636427960735356e-05
Position 1572: 1.5975156580681745e-05
Position 3429: 1.4679215796603695e-05
Position 30: 1.4184882369108994e-05
Position 1082: 1.4155593919838503e-05
Position 194: 1.053456329654411e-05
Position 3275: 9.744470644094349e-06
Position 146: 9.400884197026167e-06
Position 1040: 9.056794256027465e-06
Position 3374: 8.842799122641762e-06
Position 865: 8.741438781691482e-06
Position 361: 6.279274676043291e-06
Position 6682: 6.133646724954117e-06
Position 3139: 5.7126876319601e-06
Position 74: 5.6690977796856725e-06
Position 902: 3.872018988789853e-06
Position 188: 3.6775087550041425e-06
Position 69: 2.675836647823607e-06
Position 3683: 2.624484199834337e-06
Position 9492: 1.1018663856708951e-06
Position 9424: 1.0521462693718048e-06
Position 9552: 1.0257437612136291e-06
Position 33: 6.043301568506319e-07
Position 540: 4.9963981058105e-07
Position 3573: 4.918029202239333e-07
Position 165: 4.0104557436109416e-07
Position 300: 3.408404410016774e-07
Position 9344: 3.1380565721545495e-07
Position 218: 2.3661709532851988e-07
Position 6709: 1.371631961645227e-07
Position 382: 5.146084120524967e-08
Position 292: 4.0014407374902385e-08
Position 207: 3.6115723258489595e-09
Position 452: 1.4105076328233735e-09
Position 295: 1.2602081406194627e-09
Position 466: 1.067358023817442e-09
Position 459: 9.52676917473509e-10
Position 461: 6.011550948014334e-10
Position 512: 4.679873532272104e-10
Position 921: 4.1304071338137565e-10
Position 1076: 2.711835465579366e-10
Position 1289: 2.3907849267986646e-10
Position 878: 3.6875199978306963e-11
Position 761: 3.6526370874082374e-11
Position 881: 2.6090208422881232e-11
Position 699: 1.0294086275496042e-11
Position 804: 7.170585432113873e-12
Position 807: 5.51801024099717e-12
Position 486: 6.66725356954469e-13
Position 836: 7.520206823393124e-14
Position 830: 4.344562954656865e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 486: 0.9975062788041761
Position 257: 0.9527729314392399
Position 14559: 0.859164336768056
Position 6486: 0.8047113570703374
Position 8017: 0.7964031268867139
Position 15903: 0.7614993679454509
Position 10833: 0.6593855994499751
Position 9335: 0.6237461999321937
Position 5589: 0.39427601585121924
Position 13022: 0.2301423668529169
Position 4386: 0.13759801069094854
Position 3491: 0.13248736123570942
Position 16279: 0.12812212728613817
Position 12695: 0.11680776705734155
Position 7921: 0.11611393008760365
Position 4301: 0.11263129813476995
Position 6185: 0.09409218735539238
Position 9313: 0.09272750375238713
Position 9924: 0.08222205739783744
Position 15291: 0.0778972546800176
Position 14802: 0.07404404030968002
Position 7985: 0.07307778441464408
Position 6221: 0.0720886240633602
Position 13239: 0.052669144788420864
Position 12692: 0.04063088220899493
Position 12250: 0.03318209824238312
Position 4368: 0.030633200346944577
Position 10862: 0.028666330788941718
Position 4360: 0.027530054859090998
Position 283: 0.026749972601515577
Position 5878: 0.023716041953160332
Position 10016: 0.021388125053351473
Position 12414: 0.018482744126086366
Position 15623: 0.01814004383542414
Position 16799: 0.01668081784498504
Position 5556: 0.015264110368680613
Position 10698: 0.01403614235857029
Position 4311: 0.013391835003296597
Position 5777: 0.012070697589061758
Position 6741: 0.011979445888275318
Position 16732: 0.011786624906341844
Position 4615: 0.01089605868174139
Position 7593: 0.010481487169852267
Position 6402: 0.010296970881743528
Position 3776: 0.010099997397942371
Position 3468: 0.009548247070257757
Position 3754: 0.00940805069530345
Position 6898: 0.009281304667736667
Position 14777: 0.009241354336417849
Position 9642: 0.009022360375215838
Position 14368: 0.008957719311923587
Position 8308: 0.00831416654969913
Position 2190: 0.00813436189419325
Position 14421: 0.007981563046910509
Position 4179: 0.0064232354157784605
Position 2061: 0.006412740301324708
Position 15765: 0.006402075082132761
Position 16141: 0.006254624058150877
Position 8186: 0.004940958308128889
Position 12895: 0.0046782707467833765
Position 7903: 0.0045931117376797025
Position 15926: 0.0045560446586440095
Position 14825: 0.004288526148864876
Position 9895: 0.0040641585463137946
Position 10917: 0.0040570884489376305
Position 7739: 0.004051282710292396
Position 10701: 0.0039784250972165775
Position 2502: 0.0038504006165849328
Position 6456: 0.003837588741009309
Position 12465: 0.0033700895620094474
Position 4411: 0.00331283365700608
Position 15684: 0.0032165432433859274
Position 5440: 0.0031350893279917537
Position 5654: 0.0030535611710599737
Position 14464: 0.0030316550576365343
Position 10904: 0.0029167474564957595
Position 5257: 0.00279217106254746
Position 12631: 0.00272133230328885
Position 3438: 0.0026671800275005824
Position 16018: 0.0025854462645342243
Position 12274: 0.0023006937776405144
Position 16679: 0.0022363180292818627
Position 16312: 0.0022348870256054254
Position 15807: 0.00220384925753062
Position 12719: 0.0021519305133039105
Position 14852: 0.002144954047254018
Position 15111: 0.002084011534752581
Position 5293: 0.002069921916767012
Position 2625: 0.0020061805422739907
Position 7685: 0.0019967470013559016
Position 5290: 0.001971977425364415
Position 8025: 0.001966855878820015
Position 6227: 0.0019594220768368855
Position 5523: 0.0018660731671677248
Position 9856: 0.0018614001544651447
Position 5423: 0.0018440914506212742
Position 13005: 0.0018084532791935689
Position 16650: 0.001729174200233431
Position 16623: 0.0016747448940156943
Position 1471: 0.0016374453425770476
Position 2458: 0.0015855159915731474
Position 10676: 0.0015230945603232427
Position 6006: 0.001494311273823492
Position 13057: 0.0014933737584271463
Position 15929: 0.0014921188620453112
Position 12440: 0.0014451666123279686
Position 10749: 0.0014430954390111316
Position 4395: 0.001440935660485459
Position 3942: 0.0014026148555219603
Position 8034: 0.0013702493187571492
Position 8195: 0.001364690725579054
Position 15108: 0.0013602509785837925
Position 5661: 0.001319851580748562
Position 6248: 0.0013007926022037355
Position 15459: 0.0012984526648753714
Position 7718: 0.0012759696016893865
Position 13308: 0.0012578905950499568
Position 6251: 0.0012395724092878818
Position 13084: 0.0012119081644781993
Position 3285: 0.0011913013591232154
Position 4722: 0.00115690140872104
Position 8465: 0.0011144131271454754
Position 14996: 0.0010918879116987587
Position 12324: 0.0010748142755161792
Position 7952: 0.0010419482824581485
Position 5914: 0.0010177810414573815
Position 15127: 0.0009446628405480228
Position 6189: 0.0009208969301061338
Position 13109: 0.0009167004336242163
Position 8485: 0.00090303822213958
Position 7760: 0.0008778858337592588
Position 4085: 0.0008763920908359369
Position 13054: 0.0008713449109792079
Position 16626: 0.0007961616554897316
Position 13413: 0.0007874996763004927
Position 9900: 0.0007743022275850458
Position 17092: 0.0007596071727143533
Position 16965: 0.000738077191162972
Position 4444: 0.0007071000800978099
Position 10160: 0.0006898768990287803
Position 4423: 0.0006874242668217348
Position 14713: 0.0006688649101621055
Position 3557: 0.0006424288527927563
Position 5347: 0.0006132318877926556
Position 4321: 0.0006054473092111509
Position 8489: 0.0005810339972126996
Position 3389: 0.0005588506367238291
Position 16993: 0.000550208073026401
Position 864: 0.0005257559243264812
Position 5561: 0.0004795671722086036
Position 5202: 0.0004756775775982797
Position 15296: 0.0004474647120484718
Position 503: 0.0004381136846767181
Position 3511: 0.00042438337697749335
Position 8556: 0.00042074338537648973
Position 4420: 0.0004186984523774768
Position 1401: 0.0004043170783740203
Position 536: 0.0003986221302046862
Position 11701: 0.00039540226642701136
Position 8671: 0.0003841703838592656
Position 6945: 0.00036097612288471206
Position 9968: 0.0003383110276794999
Position 6382: 0.00033299382602176435
Position 3847: 0.00033279733373956855
Position 5395: 0.00032709973052488133
Position 5643: 0.0003267837241407237
Position 5492: 0.00032449906430702857
Position 5337: 0.00031299546116160244
Position 2273: 0.00030921135536819515
Position 5695: 0.0002993298265457666
Position 6772: 0.0002964505797357415
Position 5479: 0.0002829031495619363
Position 15440: 0.0002816405396569633
Position 3232: 0.0002729856663707036
Position 4130: 0.000269415825744492
Position 15561: 0.00026787181812209295
Position 12910: 0.0002484485818254858
Position 581: 0.00024643734777011334
Position 5482: 0.00024471377046578647
Position 9945: 0.00024392087509529775
Position 4196: 0.0002363440990783001
Position 2861: 0.000236101843579066
Position 4145: 0.00023540984763651112
Position 3880: 0.00022438059690475725
Position 14903: 0.0002199772308458852
Position 3274: 0.00021489626449947
Position 9805: 0.00021333112349775546
Position 4864: 0.00021260291601141626
Position 2542: 0.00021246689107197046
Position 4434: 0.00020750740387631198
Position 4133: 0.0002053702722124374
Position 4229: 0.00020494244212523584
Position 5174: 0.0001975838119826223
Position 3198: 0.00019551696837723023
Position 12013: 0.00019551313221221855
Position 15252: 0.00017487220675630456
Position 13135: 0.0001747484866992557
Position 3267: 0.00017278866702367867
Position 15007: 0.00015748857086485886
Position 8188: 0.0001483140951734557
Position 3908: 0.00014748395334928174
Position 7887: 0.00014330795747754328
Position 13576: 0.0001385788784048548
Position 3245: 0.0001345684474685077
Position 7927: 0.00012231055391686985
Position 1162: 0.00011619025834450933
Position 3289: 0.00011553948311357198
Position 2349: 0.00011378712477767174
Position 1352: 0.00011033304043186841
Position 9222: 0.00010828577017551945
Position 9141: 0.00010272063336538911
Position 3394: 9.843031069717189e-05
Position 2391: 9.477973832873804e-05
Position 17252: 9.220212901784546e-05
Position 8259: 9.163128027181416e-05
Position 5957: 9.15686010348015e-05
Position 9359: 9.022749538971451e-05
Position 2513: 8.854776817325094e-05
Position 2366: 8.756863442270881e-05
Position 351: 8.73176789452626e-05
Position 3360: 8.703911222589444e-05
Position 2516: 8.682675795794253e-05
Position 1608: 8.670981125984026e-05
Position 11049: 8.559621149023009e-05
Position 516: 8.417136981057985e-05
Position 4623: 8.063095583459662e-05
Position 1958: 7.857892454149706e-05
Position 4679: 7.42853597400327e-05
Position 12846: 6.972723045696753e-05
Position 849: 6.239819478066434e-05
Position 8200: 6.184089597871279e-05
Position 3718: 5.9934690636016e-05
Position 9831: 5.926573502578426e-05
Position 1438: 5.5764805593650365e-05
Position 4956: 5.5716015111515825e-05
Position 2129: 5.1021835896697046e-05
Position 1389: 5.05215629745534e-05
Position 11866: 5.01874773899454e-05
Position 11560: 4.8456900271386775e-05
Position 287: 4.8214167304734895e-05
Position 563: 4.744467263075903e-05
Position 995: 4.596009531120406e-05
Position 5146: 4.5657671209958125e-05
Position 1165: 4.5119354141852196e-05
Position 7855: 4.4416440044364584e-05
Position 4447: 4.1838052510413784e-05
Position 3500: 4.123878867882062e-05
Position 4183: 4.091827200099596e-05
Position 11395: 4.041329928804364e-05
Position 3411: 3.631244466109027e-05
Position 5209: 3.25162603975333e-05
Position 7615: 3.241533870426782e-05
Position 3417: 2.9928579600370972e-05
Position 1868: 2.9597464760138782e-05
Position 2308: 2.952012834003079e-05
Position 3666: 2.9085813903087376e-05
Position 8203: 2.8329523215045063e-05
Position 3317: 2.8258013885455885e-05
Position 3255: 2.585382667315409e-05
Position 4398: 2.575628539516343e-05
Position 8236: 2.5632029719448305e-05
Position 3251: 2.4170534651686975e-05
Position 5151: 2.3903291882583812e-05
Position 13436: 2.3592613618713194e-05
Position 12968: 2.3145019656903624e-05
Position 3365: 2.1954009598109827e-05
Position 218: 2.0905837266985815e-05
Position 3721: 1.7928951995291743e-05
Position 3379: 1.6866475175075148e-05
Position 3421: 1.6587612438157797e-05
Position 3207: 1.5890600017596852e-05
Position 1191: 1.5582448819378985e-05
Position 3443: 1.5425113686789694e-05
Position 3133: 1.3445320741459331e-05
Position 3210: 1.3377290802361174e-05
Position 2279: 1.3279238250132746e-05
Position 3883: 1.2930523438449607e-05
Position 4587: 1.267305955753364e-05
Position 1488: 1.227738963462992e-05
Position 5831: 1.2258304067912e-05
Position 7032: 1.199928153397835e-05
Position 1360: 1.0597208551733085e-05
Position 1917: 9.859064271881718e-06
Position 268: 9.608291490206433e-06
Position 3291: 9.429756364243118e-06
Position 439: 8.857468771990546e-06
Position 4556: 8.358289375509723e-06
Position 9343: 8.295364466989122e-06
Position 2570: 8.291960088757535e-06
Position 3812: 8.239833438025652e-06
Position 325: 7.747907108543115e-06
Position 3699: 7.586496695911921e-06
Position 14779: 7.421899668773457e-06
Position 160: 6.840283136752832e-06
Position 3948: 6.759752450206345e-06
Position 8238: 6.655369914701191e-06
Position 9187: 6.619854653913634e-06
Position 9362: 6.406270911196814e-06
Position 3561: 5.969675663910659e-06
Position 2006: 5.1315567961940355e-06
Position 745: 5.016424359829101e-06
Position 512: 4.85229551935897e-06
Position 1015: 4.344271436994573e-06
Position 3356: 4.127936069208555e-06
Position 2901: 3.734275840187372e-06
Position 9464: 3.4425636890623643e-06
Position 2071: 3.3327392958663053e-06
Position 3055: 3.311468196478754e-06
Position 2124: 3.2609611468851355e-06
Position 2413: 3.0060252182688236e-06
Position 431: 2.953569785978784e-06
Position 295: 2.1768277482338873e-06
Position 520: 2.1373479443304827e-06
Position 1572: 2.0671668707784044e-06
Position 308: 2.0513838176035428e-06
Position 1099: 1.9849649296562593e-06
Position 3237: 1.9074070247301134e-06
Position 1891: 1.8624935444259378e-06
Position 1657: 1.7296995507521767e-06
Position 539: 1.685165617260674e-06
Position 1496: 1.661686083017242e-06
Position 2684: 1.659867196339335e-06
Position 4094: 1.6578687838518572e-06
Position 1167: 1.6405172893262328e-06
Position 1082: 1.630431400950148e-06
Position 3078: 1.6140404564837462e-06
Position 1233: 1.5072994022072477e-06
Position 1655: 1.4479259399473692e-06
Position 1482: 1.3419781228524413e-06
Position 1511: 1.2197752767301605e-06
Position 332: 1.1956785769923722e-06
Position 292: 1.1564017107883597e-06
Position 1629: 1.080578513508176e-06
Position 2318: 1.0261143359403957e-06
Position 3603: 1.0128651043801286e-06
Position 1367: 8.956267907820973e-07
Position 1217: 8.949974536971869e-07
Position 1386: 8.854010194682895e-07
Position 4154: 8.042447058785807e-07
Position 2932: 7.967068682598236e-07
Position 6970: 6.684141371634024e-07
Position 968: 6.557413896280871e-07
Position 2929: 6.380978051997939e-07
Position 9802: 6.358871103696459e-07
Position 2878: 5.809671144790474e-07
Position 4070: 5.760468342117283e-07
Position 714: 5.750527355391937e-07
Position 1990: 5.678842037590133e-07
Position 1258: 4.830563455432657e-07
Position 681: 4.307898953858472e-07
Position 2410: 3.905639392492695e-07
Position 14806: 3.7115772159577025e-07
Position 524: 3.341126915810884e-07
Position 2207: 3.183559628349663e-07
Position 6314: 3.032140779888934e-07
Position 125: 2.8111451399256567e-07
Position 2904: 2.162094588975978e-07
Position 9060: 2.145032819918647e-07
Position 1651: 2.132273570536651e-07
Position 2042: 1.8844292376423804e-07
Position 875: 1.8822958194035962e-07
Position 2030: 1.6315592530704288e-07
Position 2580: 1.4299178050839114e-07
Position 1541: 1.2851950946188946e-07
Position 2548: 1.270402833882052e-07
Position 2641: 1.239115253451469e-07
Position 2012: 1.0983576887971898e-07
Position 1619: 9.752162540914825e-08
Position 685: 9.469986850863805e-08
Position 696: 8.80608639767147e-08
Position 997: 8.636641273353436e-08
Position 3521: 8.088919377086781e-08
Position 8266: 5.7668241707598974e-08
Position 366: 3.0180493281599615e-08
Position 140: 2.3626363610827936e-08
Position 101: 1.4246301770990767e-08
Position 129: 1.2662102009338876e-08
Position 2322: 3.0654696937092427e-09
Position 593: 2.588201746135727e-09
Position 371: 1.9643688159190007e-09
Position 378: 1.7205363305151382e-09
Position 1754: 1.494370599072872e-09
Position 2285: 1.3674401999792711e-09
Position 2152: 1.1568663128706417e-09
Position 2147: 1.099500908749396e-09
Position 2140: 1.0622403991236517e-09
Position 1374: 9.189829646334431e-10
Position 1362: 8.895565023768828e-10
Position 1576: 8.708065041820941e-10
Position 2021: 8.256840058518131e-10
Position 2000: 7.705033513797021e-10
Position 1244: 6.999836456674788e-10
Position 1625: 6.847444485885775e-10
Position 4453: 5.406971798398915e-10
Position 1525: 4.983586197286151e-10
Position 1520: 3.4613578679686764e-10
Position 1514: 3.1474352203495835e-10
Position 1371: 3.118018955858078e-10
Position 1282: 3.0862934831908147e-10
Position 921: 2.46834288541605e-10
Position 103: 1.9085824952775226e-10
Position 2521: 1.3942890537858243e-10
Position 1027: 6.88298616393389e-11
Position 667: 3.998603728146523e-11
Position 881: 9.213936570338848e-13
Position 650: 5.097604593207419e-13
Position 620: 3.9943670484791733e-13
Position 645: 7.44358388294317e-14
Position 622: 6.6694419045879845e-15
Position 653: 3.799597814858142e-15
Position 628: 2.571769456053791e-15
Position 630: 3.530526622500534e-17
