Gene = PRRT3
Position 2717: 3.385745048551746e-05
Position 842: 2.7396791010605805e-05
Position 1661: 2.1655092055854213e-05
Position 407: 2.097055317001125e-05
Position 643: 1.2455399743428883e-05
Position 1567: 1.209598459092128e-05
Position 1970: 1.182061524310289e-05
Position 2540: 6.869377215406485e-06
Position 2838: 6.295862176688157e-06
Position 732: 4.951858979582132e-06
Position 2073: 4.383135976040776e-06
Position 659: 3.001136546722455e-06
Position 582: 2.8344330059303455e-06
Position 326: 2.1699117880458674e-06
Position 619: 1.5149036859368024e-06
Position 740: 1.2644484122263877e-06
Position 664: 3.632199910655943e-07
Position 630: 2.9684851226598684e-07
Position 4335: 2.375380176152327e-07
Position 3560: 1.4759556420204023e-07
Position 3574: 1.1179690801571984e-07
Position 3681: 1.0030597885802665e-07
Position 3457: 4.340556027110207e-08
Position 123: 9.855682622538272e-09
Position 5406: 2.618014554116309e-09
Position 606: 8.209039426507501e-10
Position 139: 2.9005745355185414e-10
Position 457: 1.2494146786102004e-12
Position 439: 1.2330474287723398e-12
Position 484: 1.8406431334355506e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 3480: 0.8936537212242778
Position 186: 0.6369359585621396
Position 4392: 0.5620550020530469
Position 3205: 0.2737850227023633
Position 805: 0.21424175734145304
Position 3226: 0.1453609296817527
Position 151: 0.14173454536272997
Position 1181: 0.13673391123019246
Position 4291: 0.13531708527020805
Position 2924: 0.12013451691480544
Position 3521: 0.09225880095271737
Position 2221: 0.08505274191120143
Position 6682: 0.06945474955081682
Position 1226: 0.03903623981651199
Position 5839: 0.03402557831338302
Position 6060: 0.03219713452627597
Position 2797: 0.029710989448971842
Position 3202: 0.02885366665668101
Position 6723: 0.025918744745851187
Position 5570: 0.02425179992487727
Position 1760: 0.022598767951987297
Position 3013: 0.020512865855958844
Position 1246: 0.018027745783610695
Position 3070: 0.014361241630980896
Position 4446: 0.012402462767061185
Position 4114: 0.010852562377574764
Position 1195: 0.010204359287885944
Position 5436: 0.008521498326279681
Position 4808: 0.008435725393143734
Position 2885: 0.007802173424415406
Position 1809: 0.0077206827418528955
Position 1106: 0.007475788637325934
Position 414: 0.007277712967784408
Position 3372: 0.007236442409577653
Position 6015: 0.007173169174564967
Position 4704: 0.0070368342335267045
Position 2155: 0.006512258280767453
Position 4426: 0.006478763373395672
Position 3266: 0.005827794100038524
Position 3582: 0.005822520734295001
Position 6086: 0.005780266406743446
Position 6139: 0.005741288275311656
Position 310: 0.0056050580825432765
Position 5027: 0.004983946739133507
Position 1066: 0.00460001487155985
Position 5217: 0.004568877054593935
Position 6698: 0.0037655249033963726
Position 3041: 0.0033685346307561026
Position 881: 0.0033660803574110483
Position 4437: 0.003158727202409747
Position 5394: 0.0028527688853605244
Position 326: 0.0028461630723564516
Position 3879: 0.0028454750841042987
Position 3787: 0.0027591582283077658
Position 4537: 0.0027309433515043885
Position 4117: 0.00254129562232053
Position 4451: 0.002514258404276481
Position 5457: 0.002406095820660285
Position 1625: 0.002377662047215801
Position 1007: 0.0019532274669311496
Position 1035: 0.0019089119520190843
Position 3755: 0.0018968693295814015
Position 1205: 0.0018752138303179133
Position 2757: 0.0016901255200239265
Position 1479: 0.001663458236998401
Position 3236: 0.0015237419389589066
Position 4716: 0.001365373710730358
Position 3904: 0.0012596784446878846
Position 3010: 0.001229539593063459
Position 4331: 0.001207825237833966
Position 4206: 0.001158802826814643
Position 3930: 0.0011552919292696195
Position 1055: 0.0011061924973833636
Position 780: 0.0010541864705014212
Position 1845: 0.0010243939980186302
Position 563: 0.000998116169511882
Position 5926: 0.0009937027452854843
Position 338: 0.0009555496293784306
Position 2980: 0.0009539545584430338
Position 6264: 0.0008764161334307214
Position 1258: 0.0008654279270773624
Position 360: 0.000844408674123825
Position 2438: 0.0008199037564954382
Position 3982: 0.0008125229428837966
Position 755: 0.0007580407435929818
Position 5879: 0.000735796663171669
Position 1803: 0.0007329605817027592
Position 3108: 0.0006541830029428841
Position 6831: 0.000631715108056744
Position 4881: 0.0006227773502473565
Position 1633: 0.000544754179074795
Position 2422: 0.0005335436337065908
Position 2629: 0.0005334176895457925
Position 812: 0.0004881723071725714
Position 1592: 0.0004870731423315405
Position 1728: 0.00047855021283895545
Position 3847: 0.000478380742840858
Position 3050: 0.00046637198896176956
Position 2561: 0.00044519531284521144
Position 4173: 0.0004406534295156546
Position 5183: 0.00043992639278150355
Position 4950: 0.0004393116002133362
Position 6148: 0.0004348717695136047
Position 6845: 0.0004236773896538123
Position 4191: 0.0004234805860158599
Position 995: 0.000413182399688301
Position 1457: 0.00040462870629501084
Position 4713: 0.0003998090708099636
Position 3504: 0.00039843932109351804
Position 4551: 0.0003909310754648948
Position 498: 0.00038810501819027364
Position 785: 0.0003847460034384706
Position 5997: 0.0003791982288096905
Position 4398: 0.00037277455280985673
Position 4496: 0.0003223998717302427
Position 1277: 0.0003083297471339052
Position 4971: 0.00030766147789067325
Position 2769: 0.00030530434060997827
Position 1260: 0.0002934065493482586
Position 6283: 0.00028521864141533605
Position 6467: 0.00028406827754566576
Position 1264: 0.0002746499869251836
Position 4018: 0.00027141509207095335
Position 5782: 0.0002620328339435471
Position 5332: 0.0002588109329654754
Position 439: 0.00025839048029236057
Position 728: 0.00025652213785730545
Position 5938: 0.00023612913008700642
Position 5461: 0.00022875248932965046
Position 481: 0.00022697609700245207
Position 4131: 0.00021285755452819742
Position 817: 0.00019645265767310332
Position 5279: 0.00018912319379630984
Position 1267: 0.00018687129871477237
Position 1567: 0.00017442597289176191
Position 1304: 0.00017208304666191412
Position 2084: 0.00017185226016297868
Position 6583: 0.00016835958517506127
Position 5624: 0.00016549230992806828
Position 3976: 0.0001648062343682654
Position 1070: 0.00015937149374667034
Position 6810: 0.00014959685084745808
Position 1283: 0.00014832207620157846
Position 2475: 0.0001467486079728193
Position 2467: 0.00014223302144079908
Position 6309: 0.0001353495502753805
Position 4170: 0.0001327039539776932
Position 3766: 0.00012127316012420272
Position 5173: 0.00012055052654488444
Position 470: 0.00012035465535917416
Position 4090: 0.00010458122312880556
Position 3936: 8.947678146579478e-05
Position 869: 8.943040593065116e-05
Position 1411: 8.881227356387049e-05
Position 3401: 8.70801686717358e-05
Position 200: 7.831783368710351e-05
Position 1113: 7.676620547308664e-05
Position 4268: 6.773210397631543e-05
Position 4485: 6.366638686088601e-05
Position 4030: 6.347669987903504e-05
Position 2051: 6.284707393162303e-05
Position 2114: 6.240453791168051e-05
Position 4511: 6.223435763898963e-05
Position 4264: 5.9971882186444215e-05
Position 4572: 5.868496822260548e-05
Position 5345: 5.8356508013465315e-05
Position 652: 5.598096653680264e-05
Position 6292: 5.4458657575516756e-05
Position 3632: 5.420602525306036e-05
Position 744: 5.000215413147902e-05
Position 5665: 4.367158689723282e-05
Position 2117: 4.359510238125841e-05
Position 854: 4.296219832907791e-05
Position 6617: 4.294346544652723e-05
Position 5659: 4.255515200608679e-05
Position 1297: 4.223809535356964e-05
Position 5690: 4.049985641840306e-05
Position 5947: 3.922151231207202e-05
Position 1353: 3.8296949512619484e-05
Position 5793: 3.788623267016355e-05
Position 985: 3.601438861060062e-05
Position 1781: 3.461133403285327e-05
Position 5122: 2.8673648858310843e-05
Position 1039: 2.803150120586348e-05
Position 5443: 2.7691746199181665e-05
Position 1816: 2.7522408882330732e-05
Position 5524: 2.6870585657327354e-05
Position 5501: 2.594340824929649e-05
Position 3953: 2.5204710510549594e-05
Position 3333: 2.4101561229541392e-05
Position 1508: 2.3642878769526478e-05
Position 674: 2.357136049020503e-05
Position 4986: 2.2001936518332155e-05
Position 679: 2.1132418110316738e-05
Position 4078: 2.0270690251589722e-05
Position 159: 2.000953267054904e-05
Position 3594: 1.9812463189676934e-05
Position 1522: 1.7236524393149274e-05
Position 1884: 1.71280117349698e-05
Position 1308: 1.6272518370073306e-05
Position 271: 1.5579906380001273e-05
Position 520: 1.399295030367054e-05
Position 4333: 1.2082166453051101e-05
Position 3719: 1.1739165432884196e-05
Position 372: 1.1070695622674918e-05
Position 877: 1.0891297161529612e-05
Position 883: 1.0328306896705442e-05
Position 1288: 8.950194060961481e-06
Position 732: 8.40726929405192e-06
Position 1931: 8.326859995333328e-06
Position 1076: 6.882173267058751e-06
Position 659: 6.679916150760485e-06
Position 977: 6.2151645762448345e-06
Position 1596: 5.716077250640009e-06
Position 828: 5.634029153297064e-06
Position 979: 5.172798889696362e-06
Position 212: 4.927367248295388e-06
Position 716: 3.1445040615061733e-06
Position 1578: 2.9147014829628853e-06
Position 445: 2.575684998410022e-06
Position 701: 2.563804042319127e-06
Position 684: 2.4574586492330954e-06
Position 713: 2.324001941204742e-06
Position 1488: 2.1794027226136963e-06
Position 369: 2.16796011033525e-06
Position 916: 2.117845942452556e-06
Position 902: 1.2736016105639531e-06
Position 4049: 1.1421486085954199e-06
Position 223: 1.0502801640638853e-06
Position 1407: 9.668741226632363e-07
Position 822: 8.020058318911831e-07
Position 340: 7.572854506775764e-07
Position 342: 4.831848034869216e-07
Position 238: 4.555729051673291e-07
Position 1322: 4.465002335068232e-07
Position 121: 4.4355559929194087e-07
Position 229: 3.8754162366561437e-07
Position 825: 3.4552846313111634e-07
Position 241: 1.4771491052646503e-07
Position 235: 7.37620031329928e-08
Position 374: 7.192076935157329e-08
Position 1359: 6.658475810884517e-08
Position 244: 6.335539953832732e-08
Position 278: 6.006937914582145e-08
Position 247: 4.515488382676143e-08
Position 220: 3.8012256804351214e-08
Position 218: 3.7981389979419236e-08
Position 232: 3.1185390878774186e-08
Position 208: 3.113097987398535e-08
Position 250: 2.5948286820742603e-08
Position 2184: 2.3243181937339368e-08
Position 2168: 2.31140297380819e-08
Position 252: 1.9216827192902255e-08
Position 385: 1.767517393173938e-08
Position 449: 1.6190478357777487e-08
Position 1043: 1.4761018029402636e-08
Position 1068: 1.3423541330334997e-08
Position 895: 1.0745537944426343e-08
Position 262: 9.955902218586793e-09
Position 216: 4.338606731313667e-09
Position 396: 1.2613281486096792e-09
Position 1879: 3.4287348718138776e-10
Position 380: 3.3571008634192714e-13
Position 525: 1.5918662527019657e-13
Position 533: 2.474167343429815e-15
