Gene = FNDC7
Position 2048: 4.262361682711269e-08
Position 711: 3.855983561773176e-08
Position 516: 3.544151316645227e-08
Position 1106: 3.469997823832203e-08
Position 2066: 3.402425036731124e-08
Position 520: 3.302625003275401e-08
Position 1157: 2.272471596048393e-08
Position 627: 2.225204950336774e-08
Position 601: 2.01095816048571e-08
Position 1710: 1.322229019963264e-08
Position 1459: 1.1867556201609457e-08
Position 145: 4.468127708956e-09
Position 450: 4.050632963772301e-09
Position 1446: 2.5137206775574974e-09
Position 385: 1.981664401177672e-09
Position 443: 1.0787718424211452e-09
Position 148: 9.828586515409713e-10
Position 389: 9.218881347751018e-10
Position 292: 8.977975847325758e-10
Position 1642: 5.820504801151927e-10
Position 969: 7.2474150091553366e-12
Position 609: 4.110310981002244e-12
