Gene = OTULIN
Position 82: 4.889660521765538e-08
Position 478: 4.553032245376293e-08
Position 456: 1.8282634682034527e-08
Position 307: 1.7941877764517416e-08
Position 649: 9.862335032811186e-09
Position 352: 8.493044935095903e-09
Position 1369: 7.657121047760792e-09
Position 545: 7.404169584270701e-09
Position 762: 6.111655120727125e-09
Position 894: 5.3407669253337775e-09
Position 634: 2.397921298294068e-09
Position 110: 7.187409237362821e-10
Position 495: 5.488121543782068e-10
Position 330: 6.227383595596744e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 13932: 0.971940028592766
Position 8893: 0.9258579595953538
Position 28105: 0.8751724641299328
Position 16715: 0.7517432883810881
Position 25290: 0.6460573710111276
Position 30119: 0.5238422143021929
Position 22772: 0.4863641480841147
Position 3465: 0.4048998857928124
Position 15178: 0.3361698961993307
Position 20233: 0.19410600225866284
Position 7189: 0.1850153748433646
Position 33399: 0.13274856378630545
Position 28150: 0.08759403111186799
Position 30908: 0.07906145809876436
Position 32176: 0.07254681544266327
Position 24876: 0.07130883895797716
Position 13765: 0.06794639890843444
Position 31155: 0.06603240110560683
Position 32899: 0.0637045666317806
Position 4742: 0.06301163902885486
Position 31416: 0.05785574077554111
Position 30337: 0.053096058389779245
Position 7675: 0.05158656558309031
Position 7376: 0.04320744525217653
Position 13674: 0.04135283706060203
Position 15993: 0.03972251451476341
Position 31549: 0.039422760087187314
Position 28699: 0.03863790940641684
Position 15712: 0.038576651604433326
Position 7763: 0.038044179277862945
Position 19985: 0.03665171253772346
Position 33678: 0.034900695728122585
Position 30175: 0.0339181894661125
Position 15905: 0.032131105155778356
Position 11524: 0.030569020094479562
Position 15074: 0.030354866420061997
Position 10201: 0.02921043021254706
Position 16802: 0.02918253932669868
Position 28512: 0.027298957188701026
Position 14958: 0.025108311755509087
Position 30431: 0.02496147768164018
Position 32474: 0.024813595135134453
Position 8825: 0.024042314311172694
Position 32750: 0.024011698182664406
Position 7335: 0.023964058540504284
Position 31090: 0.023406767077268423
Position 22704: 0.021202646549470558
Position 15268: 0.01883507299115274
Position 753: 0.017658274260160884
Position 5745: 0.017386780868071047
Position 11546: 0.017019408700868592
Position 13171: 0.016652594626978164
Position 3835: 0.01658353237301761
Position 20259: 0.015952932858834964
Position 29190: 0.015460706359508072
Position 30592: 0.014721749349990567
Position 28370: 0.014419440763517198
Position 555: 0.014309477586706532
Position 13205: 0.013632606165827114
Position 33181: 0.013540509924961738
Position 30399: 0.013380254904909182
Position 8436: 0.01337936089950551
Position 12503: 0.013251705695039515
Position 32379: 0.011084808156108647
Position 4311: 0.011060228271479693
Position 9476: 0.010729474633736169
Position 18953: 0.010362538522783155
Position 10174: 0.009625904315312716
Position 16841: 0.009397550122833671
Position 32012: 0.009036314427223326
Position 33794: 0.008626004954468365
Position 1902: 0.008616223148976887
Position 1971: 0.008594623261341338
Position 15194: 0.008512262716345021
Position 1703: 0.00825237138959244
Position 19937: 0.00808627415248166
Position 29072: 0.0072798943913316904
Position 20201: 0.006921436227584181
Position 22313: 0.006763587261383866
Position 28702: 0.006622117048829221
Position 21107: 0.006587684216918189
Position 28894: 0.0065564701528151095
Position 11636: 0.006293176638400435
Position 28959: 0.0060252774533617656
Position 20998: 0.0058918183777603534
Position 32344: 0.005744805320025233
Position 31594: 0.005310550637687118
Position 29243: 0.00505200719614682
Position 11881: 0.00482195313495441
Position 15501: 0.004770703297728311
Position 30919: 0.004712943885799566
Position 6726: 0.00445945023560698
Position 7803: 0.004421841723144531
Position 21597: 0.004080772626103696
Position 11549: 0.003968979675797015
Position 34882: 0.0038491346191003076
Position 15611: 0.0038214417970863454
Position 31597: 0.0037789018432527917
Position 30742: 0.0035038433594169957
Position 20003: 0.0033415263491957713
Position 27020: 0.0032939632029198593
Position 606: 0.003162237956527137
Position 13792: 0.0029569014333478867
Position 2811: 0.0029363922962276343
Position 1782: 0.002910528445064304
Position 2072: 0.0027635305110954144
Position 2045: 0.0026983321010044304
Position 4879: 0.002668953147955081
Position 1905: 0.0025860655121593677
Position 12936: 0.002565696975460008
Position 4367: 0.0025647046200687348
Position 8919: 0.002468865051981019
Position 20166: 0.0024564319869382943
Position 9353: 0.002420173164091186
Position 10778: 0.00241515602112417
Position 7383: 0.0024048297131128876
Position 18807: 0.00239952041685765
Position 29630: 0.0023560677000380222
Position 14921: 0.0021840412369619187
Position 2408: 0.0021021356749814633
Position 3520: 0.0020279557879134304
Position 14403: 0.001982514299113682
Position 11902: 0.0019292137972108394
Position 29164: 0.0019104297723850343
Position 18829: 0.0017392324274868496
Position 11847: 0.0017074681423321532
Position 29615: 0.001597139689780147
Position 11597: 0.0015859706339615715
Position 8517: 0.0015024725248950852
Position 30544: 0.0014827839180550422
Position 11307: 0.0014796994085226757
Position 4201: 0.0014543779035749546
Position 14469: 0.0014055715607872539
Position 28747: 0.0013585796740996814
Position 1858: 0.001317291396276243
Position 3855: 0.0012917973324038886
Position 13200: 0.001241255675330749
Position 14909: 0.0011408815780404654
Position 3786: 0.0010965065372224236
Position 4911: 0.0010544467935770646
Position 23700: 0.0010097221410127035
Position 9267: 0.000994204381596209
Position 1432: 0.0009598445302045819
Position 10326: 0.0009502088717371455
Position 4503: 0.0009350088934942472
Position 18858: 0.0009346610161605466
Position 3651: 0.0009292698126018217
Position 5905: 0.0009259554525736829
Position 568: 0.0009115766168463211
Position 3368: 0.0008963903490825633
Position 25990: 0.0008847345902106788
Position 14578: 0.0008829852013194707
Position 16674: 0.000882181746320105
Position 4550: 0.0008479570483356963
Position 1539: 0.0008379168111379362
Position 1311: 0.0008326109630092055
Position 10851: 0.0008056681917637998
Position 3999: 0.0007726312435664095
Position 27344: 0.0007562539762670222
Position 3883: 0.0007331168586712254
Position 10052: 0.0006786760024959275
Position 1718: 0.0006775909434266676
Position 28564: 0.0005971540893796971
Position 24337: 0.0005581259993628189
Position 15835: 0.0005384570088888483
Position 724: 0.0004888230242157896
Position 2651: 0.00045253744637671053
Position 4552: 0.0004356450280334828
Position 9759: 0.0004318909996663405
Position 27562: 0.00041664074638333873
Position 14445: 0.0004154538867108928
Position 2292: 0.00039192263331384885
Position 2030: 0.00037826460202369387
Position 25682: 0.00037596110698993494
Position 797: 0.00037322294090352804
Position 14877: 0.0003635599797328798
Position 20834: 0.0003532365755183826
Position 2120: 0.0003464322776489284
Position 3101: 0.0003341090856994461
Position 4775: 0.00032629208383865574
Position 6042: 0.00027992117289733624
Position 1257: 0.00027686908986520925
Position 3730: 0.00027455932913267176
Position 666: 0.0002629569230110259
Position 20667: 0.000260224713397826
Position 578: 0.0002587744451694118
Position 4076: 0.00023718238283230373
Position 1873: 0.00023667935628339753
Position 3106: 0.0002355243492891051
Position 2817: 0.00023397737354636036
Position 3539: 0.00021607380459364977
Position 1219: 0.00020616681991777845
Position 1280: 0.000197415773738709
Position 19577: 0.00019068322485839357
Position 758: 0.0001700795471610068
Position 3073: 0.00016358995632456886
Position 2451: 0.00015550729578308508
Position 16620: 0.0001519490068728977
Position 6067: 0.00013349405496651588
Position 3000: 9.899311155229165e-05
Position 2341: 9.755756153873228e-05
Position 2954: 9.207526181111629e-05
Position 485: 8.594344320461217e-05
Position 2437: 8.248666175295996e-05
Position 4588: 7.934249066855346e-05
Position 1487: 7.604811910958656e-05
Position 2296: 7.178043694117119e-05
Position 3393: 7.133591847824682e-05
Position 23325: 7.001743576697703e-05
Position 6755: 6.850237440860003e-05
Position 643: 6.645576130931584e-05
Position 4016: 6.474279216748639e-05
Position 2837: 6.279071711976925e-05
Position 2880: 6.271040626976742e-05
Position 1490: 6.120262184603727e-05
Position 416: 6.067496177955279e-05
Position 2671: 5.761202192695269e-05
Position 1459: 5.46598025880044e-05
Position 1870: 5.44744997479065e-05
Position 1381: 4.811792067570097e-05
Position 3607: 4.7309507276396735e-05
Position 4117: 4.7103960359025003e-05
Position 2246: 4.4700110476131257e-05
Position 3477: 4.363897922408857e-05
Position 17635: 4.361212555834751e-05
Position 3123: 4.154716055353638e-05
Position 3003: 4.040104797257388e-05
Position 5875: 3.899552946578845e-05
Position 17619: 3.885463465514409e-05
Position 21896: 3.877132853891122e-05
Position 1980: 3.760560191982159e-05
Position 894: 3.751727222750529e-05
Position 4213: 3.5670268066805836e-05
Position 2813: 3.398083373843484e-05
Position 900: 3.2736838410958396e-05
Position 2269: 3.139857081837496e-05
Position 4792: 2.9427752620079476e-05
Position 23016: 2.8519713960254028e-05
Position 2387: 2.455593581089358e-05
Position 442: 2.2941733040261503e-05
Position 3087: 2.2865750312578916e-05
Position 9243: 2.267507577719281e-05
Position 1191: 2.2154382106058655e-05
Position 1556: 2.1800028910653414e-05
Position 3280: 2.0727126203363457e-05
Position 16946: 1.991299089030649e-05
Position 928: 1.688129850849471e-05
Position 2647: 1.6789992717724604e-05
Position 1108: 1.6531269976287333e-05
Position 14970: 1.537299880651475e-05
Position 14160: 1.521312286299037e-05
Position 15058: 1.5172287129552807e-05
Position 3847: 1.4532961520658945e-05
Position 19819: 1.4095556794603072e-05
Position 3044: 1.3775677975642115e-05
Position 2415: 1.361336551390925e-05
Position 1791: 1.2838246508046856e-05
Position 2787: 1.1992579043894752e-05
Position 1511: 1.1820766891049555e-05
Position 3219: 1.1376702649756134e-05
Position 2313: 1.0547654350122585e-05
Position 1587: 1.0364144890109618e-05
Position 1292: 9.898502716712887e-06
Position 2863: 9.693682520120372e-06
Position 10153: 9.336753008289794e-06
Position 1713: 8.546390126558468e-06
Position 10091: 8.029867247955711e-06
Position 3925: 6.80036903327621e-06
Position 9018: 6.724739680322297e-06
Position 2274: 6.607386747429402e-06
Position 10116: 6.54406301186185e-06
Position 2524: 6.53924889021919e-06
Position 772: 6.459933243135079e-06
Position 615: 6.3395863997392825e-06
Position 491: 5.772086525781208e-06
Position 2200: 5.477035245883053e-06
Position 9681: 5.407706935434919e-06
Position 1474: 5.325831377128747e-06
Position 1135: 5.323772035114192e-06
Position 1133: 5.315063997978405e-06
Position 2228: 5.234780667264633e-06
Position 3557: 4.705669903061533e-06
Position 2083: 4.3859280803131794e-06
Position 17047: 4.336681315340073e-06
Position 14108: 4.058621547123859e-06
Position 2483: 3.850760633959715e-06
Position 3934: 3.5357369187414454e-06
Position 1812: 3.387890458758618e-06
Position 18036: 3.187173409469406e-06
Position 832: 2.8911805565364363e-06
Position 1259: 2.668811477600616e-06
Position 1282: 2.6150878402081546e-06
Position 1451: 2.5251327163519005e-06
Position 1271: 2.4243084627178628e-06
Position 1499: 2.225421118678682e-06
Position 762: 2.190734964726351e-06
Position 681: 1.93730877710827e-06
Position 14647: 8.772364131631413e-07
Position 3522: 7.988376101648688e-07
Position 11988: 2.658381336966263e-07
Position 5578: 2.4499945797111356e-07
Position 5621: 2.440636609610231e-07
Position 1626: 2.855072595584796e-08
Position 1603: 2.457097081385023e-08
Position 1470: 2.3124105005502438e-08
Position 1674: 2.2447558937726705e-08
Position 1629: 1.8875760267361456e-08
Position 402: 1.8567228793671655e-08
Position 1376: 1.769077165075296e-08
Position 344: 1.1056976275522076e-08
Position 582: 1.0206229623506669e-08
Position 1679: 8.670108722819699e-09
Position 1818: 7.0871322779404166e-09
Position 1074: 5.629108269813142e-09
Position 813: 4.7406561974472e-09
Position 947: 4.191637126510186e-09
Position 1199: 3.806192779399149e-09
Position 16555: 3.2056664826830833e-09
Position 1294: 3.1980672579115676e-09
Position 1115: 2.8731362373921817e-09
Position 1015: 2.141483356946828e-09
Position 995: 2.105467776081401e-09
Position 376: 1.7669009713230468e-09
Position 348: 1.5342817859818038e-09
Position 984: 1.3792954177611116e-09
Position 1795: 9.661940376358408e-10
Position 1566: 7.528989743953329e-10
Position 586: 7.190161419188424e-10
Position 1203: 4.827720294270505e-10
Position 2001: 4.602930205882749e-10
Position 1052: 4.517348077700136e-10
Position 857: 4.0891466709856537e-10
Position 815: 3.2054387971833924e-10
Position 1024: 1.2705177320589464e-10
