Gene = PMVK
Position 1663: 1.4759108456872853e-06
Position 97: 1.4630731062848719e-06
Position 1708: 1.441396946442282e-06
Position 654: 1.041878881028111e-06
Position 565: 9.064551395057316e-07
Position 1735: 8.454055509161291e-07
Position 124: 8.050388904813215e-07
Position 1134: 5.726556478929621e-07
Position 24: 5.066370086522006e-07
Position 245: 4.5147254360426125e-07
Position 99: 3.3895004844605016e-07
Position 270: 5.979368522501657e-08
Position 205: 5.9604701983688e-08
Position 198: 3.540957879779536e-08
Position 221: 1.9991095495155848e-08
Position 504: 1.2443284105848928e-12
Position 568: 4.759034601674983e-13
Position 295: 5.887733302642883e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10507: 0.9957734014730707
Position 11725: 0.9618828187575706
Position 4575: 0.8643668119549757
Position 7814: 0.27439953323579946
Position 7629: 0.20883306123915213
Position 7609: 0.1643874291137071
Position 11483: 0.07301244626647568
Position 7759: 0.06271479885582108
Position 7670: 0.06112309813191522
Position 11075: 0.059109859734030476
Position 9142: 0.05623500423060901
Position 7047: 0.04859903741130066
Position 10896: 0.03805048556773797
Position 7154: 0.0362860276681
Position 7449: 0.0337134865716662
Position 5360: 0.03158770374609459
Position 7835: 0.030845479296316928
Position 4825: 0.03051203939796857
Position 6953: 0.029451309026410216
Position 4543: 0.027156570363034396
Position 11460: 0.02438320530761837
Position 5686: 0.017865133447607692
Position 10215: 0.016418332480122016
Position 10958: 0.015144213295631833
Position 966: 0.01492960660133068
Position 11044: 0.013936435633092244
Position 1935: 0.013671750325990576
Position 12134: 0.011985702758747774
Position 257: 0.011728813216473007
Position 11346: 0.010860886518142947
Position 7817: 0.009443437417985303
Position 4624: 0.008496229254105276
Position 7314: 0.008077980780540178
Position 4430: 0.00777568676906523
Position 5380: 0.007674217517071039
Position 4840: 0.007568745521955702
Position 12065: 0.007465819155776435
Position 8862: 0.007187967745917553
Position 8785: 0.00713445514584091
Position 10961: 0.005754160219947654
Position 4361: 0.0055985155917508056
Position 3585: 0.005235422561855676
Position 7933: 0.004790192526556271
Position 8937: 0.0045383461965744585
Position 12048: 0.004460598774920134
Position 7577: 0.004434734747212018
Position 10816: 0.004159188999929906
Position 930: 0.0037025530594009455
Position 4804: 0.003627307127505401
Position 1257: 0.0033765451738983787
Position 12111: 0.003112127883202387
Position 2726: 0.002475297089033156
Position 11211: 0.0023453781380758727
Position 1032: 0.0022856982871892447
Position 4527: 0.002284907164761674
Position 349: 0.0021809655540629483
Position 683: 0.0020205515217169836
Position 1248: 0.0020090687573089405
Position 7852: 0.001786406553134787
Position 4750: 0.0016262837253600041
Position 10761: 0.0015898470215987299
Position 5391: 0.0015085467493518388
Position 8552: 0.001486394548113089
Position 1626: 0.001481120865597111
Position 221: 0.0014195808395430424
Position 8910: 0.0010979774176478358
Position 2704: 0.0010840872325615502
Position 4083: 0.0010780430019473087
Position 12052: 0.0010764465273718393
Position 3560: 0.001051867500819301
Position 3909: 0.0010254659611794547
Position 8838: 0.0009886651785803026
Position 3067: 0.000946466538903156
Position 7108: 0.000857743187994673
Position 1523: 0.0008424813650482536
Position 2423: 0.000828917026470217
Position 778: 0.0007956243431802505
Position 3366: 0.0007812387807373303
Position 10835: 0.0007735501859705426
Position 3233: 0.0007269358615711421
Position 2383: 0.0007262447574590582
Position 7794: 0.0007147383113400483
Position 12186: 0.000712538118906714
Position 10706: 0.0007012057682291384
Position 11690: 0.0006996348752660883
Position 1260: 0.0006968596137221809
Position 512: 0.0006210762600413969
Position 4955: 0.0006189314097857188
Position 4391: 0.0006112739823168705
Position 11009: 0.0005245109509823051
Position 4496: 0.0005111921620929212
Position 11290: 0.000510923152637458
Position 1959: 0.0004564753448688783
Position 6982: 0.0004219423370546076
Position 321: 0.00040779023242159716
Position 136: 0.0004030487930760945
Position 3889: 0.00040219322559999633
Position 11951: 0.0004002799661363945
Position 11272: 0.0003750346670263683
Position 1047: 0.0003578784646445176
Position 1538: 0.0003434910281010952
Position 665: 0.00034008964889325436
Position 11746: 0.0003366553629769149
Position 6557: 0.0003269534204466401
Position 7762: 0.00032509354435866913
Position 6831: 0.000324209060999029
Position 1555: 0.00032341075171164865
Position 174: 0.0003180533209992017
Position 11047: 0.0003073177929699355
Position 6878: 0.00030659281710672696
Position 4913: 0.00030486371083009465
Position 950: 0.0003028921627818372
Position 5460: 0.00029365949156905623
Position 3641: 0.0002546593321417645
Position 1000: 0.00025168362067329005
Position 4688: 0.00023581188014380077
Position 6533: 0.00022000010268936443
Position 2628: 0.00021570094754181865
Position 1219: 0.000212567232278509
Position 11095: 0.00020191272570110996
Position 2909: 0.000188539121272844
Position 10901: 0.00018189464747818683
Position 6072: 0.00017987106096328408
Position 10441: 0.0001582314724332529
Position 12204: 0.00014382732822923005
Position 11615: 0.0001429800179405717
Position 614: 0.0001351517490595754
Position 12071: 0.00013422726161701728
Position 6697: 0.00011708103605043026
Position 565: 0.00011601384405373641
Position 6099: 0.00011485459638507096
Position 5581: 0.0001021652920470367
Position 7463: 0.0001020438003036993
Position 11090: 9.720890595426344e-05
Position 12008: 9.027521185588268e-05
Position 8816: 8.616339816151088e-05
Position 4341: 8.431884183482837e-05
Position 1631: 7.99134173115379e-05
Position 11663: 7.471770299589492e-05
Position 1757: 7.153840244113065e-05
Position 516: 6.903953645720577e-05
Position 1542: 6.627783170128556e-05
Position 12068: 6.131328465518941e-05
Position 1941: 6.043690514515112e-05
Position 12140: 5.602083729975056e-05
Position 5280: 5.394057326936184e-05
Position 4990: 5.381225759396539e-05
Position 2945: 4.948721468109177e-05
Position 11697: 4.842129270869839e-05
Position 1282: 4.8291404041203146e-05
Position 10592: 4.580675820246206e-05
Position 622: 4.128813610023261e-05
Position 1464: 3.904558410723851e-05
Position 11023: 3.5473874578054885e-05
Position 11977: 3.2416674761233605e-05
Position 12149: 3.0223522260334316e-05
Position 628: 2.93352308566879e-05
Position 12211: 2.79960111352549e-05
Position 642: 2.5919869488015408e-05
Position 9549: 2.4584778941491858e-05
Position 479: 2.3922077766127626e-05
Position 11278: 8.346781658790533e-06
Position 5730: 7.392242263509004e-06
Position 9710: 6.174200803378544e-06
Position 8011: 2.777232541139768e-06
Position 4969: 2.3611219631580753e-06
Position 4893: 2.0828026939986664e-06
Position 4716: 1.8225008580552937e-06
Position 10938: 1.5493848298031997e-06
Position 4150: 1.2514590349900086e-06
Position 5036: 1.0211856702641372e-06
Position 697: 7.162009204481121e-07
Position 568: 6.716948453921426e-07
Position 395: 4.0037208260381814e-07
Position 162: 3.637057310925752e-07
Position 356: 3.5056119119907457e-07
Position 577: 3.0817150841954135e-07
Position 263: 3.062828036850608e-07
Position 1648: 2.2825376836547828e-07
Position 862: 2.128172811303661e-07
Position 483: 1.8433048477330182e-07
Position 746: 1.4956251476208048e-07
Position 593: 1.3718924855057994e-07
Position 400: 1.1946830469848974e-07
Position 972: 1.194117759532996e-07
Position 1164: 1.1399088602363819e-07
Position 992: 9.700885920647767e-08
Position 827: 9.139144204599885e-08
Position 743: 8.956794106258718e-08
Position 1049: 7.431553950679668e-08
Position 282: 7.378790723332447e-08
Position 786: 7.046565265327559e-08
Position 358: 6.981100091341136e-08
Position 1581: 6.305759504843096e-08
Position 1101: 5.448573946807174e-08
Position 519: 3.4963958463582893e-08
Position 270: 2.5177247851897822e-08
Position 522: 2.002183048038726e-08
Position 538: 1.9343616394478124e-08
Position 639: 1.6320138783195106e-08
Position 292: 9.296646229299454e-09
Position 459: 8.949131132355145e-09
Position 596: 7.242456054572251e-09
Position 141: 7.142455791504941e-09
Position 420: 3.6622487215424167e-09
Position 276: 2.7965989819879603e-09
Position 456: 2.5184037038088357e-09
Position 834: 1.2865203430346439e-09
Position 77: 3.848657310281058e-10
Position 590: 2.630603836719252e-10
