Gene = MSL2
Position 960: 9.542683005245468e-05
Position 1425: 9.268385308529124e-05
Position 522: 8.836559306044865e-05
Position 4756: 8.819400506602265e-05
Position 1689: 8.800948059514834e-05
Position 4638: 8.616409045384047e-05
Position 556: 7.083671207878078e-05
Position 468: 4.602108881130027e-05
Position 598: 4.542955806136658e-05
Position 948: 4.1458656518431485e-05
Position 1002: 3.17440244614223e-05
Position 382: 2.7798665018838378e-05
Position 716: 2.769907467410115e-05
Position 1137: 2.708905156418789e-05
Position 868: 2.5444601845420193e-05
Position 742: 2.401399766384209e-05
Position 724: 2.3940689910958262e-05
Position 143: 2.209710865947151e-05
Position 361: 1.897864851539143e-05
Position 726: 1.695092760315689e-05
Position 1438: 1.3464755567789694e-05
Position 425: 1.2740962987873276e-05
Position 2615: 1.2387160140923642e-05
Position 116: 1.1013572596862186e-05
Position 813: 1.0620012905442299e-05
Position 679: 8.812283149877002e-06
Position 861: 8.312953314531248e-06
Position 852: 4.33983538011577e-06
Position 781: 3.2073444724798604e-06
Position 866: 3.0206345614631244e-06
Position 1213: 2.970341917505887e-06
Position 605: 2.93422563327255e-06
Position 1271: 2.725667057973624e-06
Position 718: 1.5354945435675288e-06
Position 892: 9.881996048928879e-07
Position 169: 8.086655599003869e-07
Position 465: 5.126131878910436e-07
Position 293: 4.897526506226428e-07
Position 230: 3.603987008068822e-07
Position 567: 2.921087862290514e-07
Position 642: 1.2499831771948588e-07
Position 932: 9.668935918238974e-08
Position 103: 8.40745965854295e-08
Position 1722: 9.347944031896964e-09
Position 1088: 4.521418027706234e-09
Position 218: 2.6779661423804444e-09
Position 659: 1.2080331987180487e-09
Position 183: 7.733095105892973e-10
Position 453: 3.8924869167193683e-10
Position 980: 4.7865821131076025e-12
Position 221: 3.1144983759145996e-12
Position 910: 1.3248716170697527e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3816: 0.7428867646698926
Position 1048: 0.5105918423227434
Position 13934: 0.25611704845766625
Position 14701: 0.2554492872433508
Position 1338: 0.24910398740981154
Position 1926: 0.20192355274081122
Position 1369: 0.12923178828421783
Position 1840: 0.1278230693963307
Position 992: 0.11783990765710724
Position 2743: 0.09044596253197637
Position 7127: 0.08459857199979069
Position 2367: 0.07999541420192262
Position 6127: 0.07240623690011462
Position 7147: 0.05310244451893052
Position 1902: 0.039208417226618594
Position 12022: 0.03683824587620832
Position 6554: 0.035401603698110205
Position 2775: 0.03373162045932634
Position 8179: 0.029367700485301827
Position 1837: 0.02675608510852465
Position 7416: 0.02181221541825983
Position 11246: 0.02095620696060583
Position 13400: 0.01841162859215393
Position 3313: 0.01637110047778815
Position 3364: 0.015935436267521995
Position 13133: 0.01563608347243043
Position 6574: 0.013899984265110151
Position 9947: 0.013279234820984089
Position 12211: 0.011605861406974494
Position 15784: 0.011469067580805691
Position 10546: 0.011248336689605053
Position 1009: 0.008561220434310415
Position 11157: 0.008361483905560302
Position 14697: 0.008062279142603046
Position 4080: 0.006945598031724651
Position 1868: 0.006927196361456214
Position 7123: 0.006786669155062616
Position 2070: 0.006310225662336854
Position 3790: 0.006280287985171719
Position 1787: 0.005837178545753229
Position 679: 0.005199395591183363
Position 1912: 0.005085348596728896
Position 13198: 0.004941067161374968
Position 13157: 0.004828011838633501
Position 4008: 0.004452381424001347
Position 1083: 0.004444226640829044
Position 2909: 0.00423986765517498
Position 3743: 0.004181016667826289
Position 4546: 0.004171379156080773
Position 5848: 0.004141318852672523
Position 2054: 0.004062680841772979
Position 1052: 0.004004911746963211
Position 9588: 0.00378493681721087
Position 9999: 0.003768219555954363
Position 9521: 0.003533098876029823
Position 974: 0.0030439487408931553
Position 4100: 0.0030045923857712673
Position 5772: 0.0029670679764374217
Position 6741: 0.0029296984571013152
Position 709: 0.0029033734268986084
Position 773: 0.0025490853165658616
Position 4051: 0.0024872875353083856
Position 6290: 0.002482907291324519
Position 1765: 0.002440438003161829
Position 6287: 0.002418966345515915
Position 13930: 0.002297111731376466
Position 8635: 0.002227628329985764
Position 7920: 0.0020911663921566
Position 4381: 0.0020107812879696088
Position 8975: 0.00197144433323707
Position 2646: 0.0019667567390723724
Position 9158: 0.0019617536977229477
Position 1408: 0.0018096906230820797
Position 2116: 0.0018038857437220124
Position 10892: 0.0017317016178229837
Position 3138: 0.0016326698705611718
Position 6791: 0.001612516680644345
Position 8916: 0.001600751242146415
Position 781: 0.0014494348004866345
Position 5093: 0.0014373788259181804
Position 4968: 0.001363435763130108
Position 4623: 0.0013461581209309066
Position 5306: 0.0012924044651543875
Position 6149: 0.0011868748818766514
Position 5198: 0.001093438001724812
Position 1344: 0.0010701414154478484
Position 2426: 0.0010071874964763731
Position 573: 0.0009704540022619543
Position 1791: 0.0009483768525466118
Position 6550: 0.0008442120176564957
Position 920: 0.0008403648584469734
Position 9366: 0.0008234236053060525
Position 2843: 0.0007733755353333536
Position 3385: 0.0007186758306497732
Position 852: 0.0007078658007563162
Position 1577: 0.0006676280138178531
Position 3868: 0.0006672677767438058
Position 2983: 0.000659037455654411
Position 4918: 0.0005674857412765793
Position 1232: 0.0005663616579136573
Position 3345: 0.000558794001284883
Position 1880: 0.0005032350107252565
Position 1807: 0.00048761737194576794
Position 1701: 0.00048136169761761464
Position 2758: 0.0004574096831398767
Position 5463: 0.00042971615005340527
Position 8203: 0.000429613705164834
Position 1605: 0.00039147082891863766
Position 724: 0.0003863276482506198
Position 2248: 0.0003772593946074114
Position 4405: 0.0003561530373171745
Position 4637: 0.00033105927102522036
Position 6050: 0.00032638544079471903
Position 4865: 0.0003192589919157928
Position 1722: 0.0003106026651535788
Position 7439: 0.0002906248407109919
Position 4811: 0.0002904542548991368
Position 2150: 0.0002883053969585681
Position 1311: 0.0002766183754277423
Position 5594: 0.00027419698760188644
Position 5328: 0.00026485184445960953
Position 5489: 0.0002645285967506134
Position 2956: 0.0002610372034536922
Position 8786: 0.00026073084152506944
Position 1846: 0.00022342560698184748
Position 5063: 0.00021487812449126547
Position 2167: 0.00019678480333586978
Position 1026: 0.0001963775424129276
Position 1323: 0.00019009838896963727
Position 338: 0.000154869336212056
Position 3963: 0.00015147075991050316
Position 1621: 0.00014868391562420565
Position 1817: 0.00014496847824212655
Position 1559: 0.0001026988693235177
Position 1143: 9.500149549669392e-05
Position 4312: 9.402166153034964e-05
Position 1056: 8.516762018103696e-05
Position 1581: 8.407059459960947e-05
Position 6065: 7.45152137164619e-05
Position 802: 7.076173586099633e-05
Position 1522: 6.150083156751925e-05
Position 3112: 5.258946568351064e-05
Position 810: 5.2029797435545696e-05
Position 3008: 4.4393339144425014e-05
Position 2679: 4.1793723902598426e-05
Position 932: 3.882389082011277e-05
Position 1204: 3.1872237682002866e-05
Position 830: 3.11599029143267e-05
Position 2298: 2.9704250773474054e-05
Position 1705: 2.4443290600588884e-05
Position 2291: 2.1117280992928888e-05
Position 1448: 2.0627496843712003e-05
Position 3711: 1.9800883273661335e-05
Position 1956: 1.154746876208978e-05
Position 1935: 1.1305354746142051e-05
Position 1719: 6.574198407870593e-06
Position 2519: 6.177531243118282e-06
Position 1988: 4.906618362569282e-06
Position 1412: 4.625313802385526e-06
Position 2604: 3.698516102141591e-06
Position 2706: 3.448181636001819e-06
Position 412: 3.3498495637715462e-06
Position 1058: 2.410429983951187e-06
Position 522: 2.075719056675393e-06
Position 2072: 1.880312631348641e-06
Position 2490: 1.5079131468615804e-06
Position 376: 1.5017678737553895e-06
Position 437: 1.3483042223205515e-06
Position 1984: 1.3258309712548613e-06
Position 1166: 1.2802661831114817e-06
Position 1153: 1.1861826863681373e-06
Position 1511: 1.154072353904731e-06
Position 1438: 1.1414228981642135e-06
Position 445: 1.067913017604973e-06
Position 370: 1.0000596038561204e-06
Position 879: 9.432489568020494e-07
Position 2573: 8.45751717777226e-07
Position 528: 7.65446148945202e-07
Position 822: 7.157157056744691e-07
Position 2078: 6.377803948473206e-07
Position 349: 5.351287940702718e-07
Position 151: 3.614442360712835e-07
Position 546: 2.4639724049443905e-07
Position 562: 2.3070417829183055e-07
Position 128: 2.0873590405794022e-07
Position 130: 6.403985985521752e-08
Position 944: 6.131947486383003e-08
Position 387: 5.2210207562915795e-08
Position 400: 3.653408413245968e-08
Position 194: 3.329483773919139e-08
Position 352: 2.2737305428238403e-08
Position 96: 2.040093058694979e-08
Position 90: 1.5067145321679696e-08
Position 92: 7.438933609581589e-09
Position 536: 2.7398938111083603e-09
Position 306: 2.6161405757060886e-09
Position 1421: 1.396518400695036e-09
Position 103: 9.652976455514255e-11
Position 382: 2.652565442767345e-12
Position 425: 2.1812106038674164e-12
Position 291: 1.7788815960494093e-17
Position 418: 9.272276493034073e-18
Position 265: 2.1389055001344733e-18
Position 204: 1.3461857639892167e-18
Position 280: 5.259523824719597e-19
Position 269: 2.7877067181211796e-19
Position 288: 1.7924367182079935e-20
Position 271: 1.6168704849035237e-22
