Gene = DPH7
Position 2013: 0.0009140739009514688
Position 14236: 0.0008806831422832297
Position 17359: 0.000848709621310809
Position 1844: 0.0008359797720540415
Position 3543: 0.0007458112335862701
Position 2460: 0.0007223094504867168
Position 1202: 0.0007175662948641045
Position 358: 0.0006081473462108892
Position 785: 0.0005411896286399806
Position 695: 0.0004898994084525483
Position 212: 0.0004661776141302205
Position 185: 0.00037553880835038134
Position 6233: 0.00036580044748808153
Position 971: 0.00030280179980141493
Position 2307: 0.00028766050234933766
Position 94: 0.00027767358681672616
Position 5517: 0.00027517684661060705
Position 3419: 0.00024641784767110705
Position 4619: 0.0002262051141222501
Position 1799: 0.00021131482941642914
Position 1809: 0.00020322871836927754
Position 220: 0.000196892655798359
Position 2751: 0.00017529266296792339
Position 253: 0.00016800990372392948
Position 14400: 0.00014901879618313012
Position 1419: 0.0001449384275475138
Position 168: 0.00014112938219680235
Position 15047: 0.0001263156678698027
Position 1490: 0.00012266042801841465
Position 440: 0.0001222567963080704
Position 15031: 0.0001031679697185787
Position 13929: 0.00010155809431823017
Position 14889: 9.932368444654988e-05
Position 966: 9.056837114945786e-05
Position 3910: 8.839833995643878e-05
Position 2652: 7.027110382993631e-05
Position 1010: 6.893816991438682e-05
Position 6419: 6.656389957097548e-05
Position 4163: 6.0955806587479995e-05
Position 1812: 4.5046251509121e-05
Position 2907: 4.373759858351307e-05
Position 14738: 4.314821136990432e-05
Position 1344: 4.135754114205741e-05
Position 2353: 4.1065498740733554e-05
Position 9509: 3.835048295793266e-05
Position 39: 3.167416882150806e-05
Position 2768: 2.8084420960970405e-05
Position 2740: 2.772696259131855e-05
Position 4141: 2.657372172836984e-05
Position 2860: 1.3276369021372741e-05
Position 3151: 1.1956763689072674e-05
Position 3346: 7.274302335714076e-06
Position 982: 6.109004450031356e-06
Position 2878: 5.458385341468834e-06
Position 5128: 4.826267354454938e-06
Position 3288: 4.710022512201478e-06
Position 3341: 4.693396692480184e-06
Position 61: 4.100241569370705e-06
Position 1120: 3.868115539333021e-06
Position 959: 1.5136948059565017e-06
Position 1145: 1.414133970396026e-06
Position 217: 1.3085574053025972e-06
Position 579: 4.977286309465522e-07
Position 11: 2.977756520491491e-07
Position 1079: 2.8212033914180676e-07
Position 1106: 2.761272961320421e-07
Position 618: 2.0235092212376196e-07
Position 1492: 1.1990696237732307e-07
Position 1382: 8.647527113733141e-08
Position 1508: 7.893499727033264e-08
Position 41: 1.381381378868547e-08
Position 615: 1.2638030892735318e-08
Position 942: 1.1818056530117573e-08
Position 1054: 8.624606275389244e-09
Position 630: 3.544178964053678e-11
Position 494: 5.928962174794751e-12
Position 862: 6.79712251032155e-13
Position 464: 1.4506268593132962e-18
Position 481: 1.4991589840072063e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 13780: 0.9562534739506293
Position 2767: 0.8718206616108471
Position 13976: 0.8349888877034931
Position 4554: 0.5780117142380192
Position 23286: 0.44297227711949744
Position 20565: 0.3562772002555888
Position 4021: 0.3526047318905121
Position 6793: 0.2665625115443316
Position 14264: 0.19144510351979724
Position 20382: 0.1662058313349177
Position 1331: 0.14355250369672212
Position 4091: 0.135982802006784
Position 14328: 0.11638385412012059
Position 20802: 0.10916528128824364
Position 14151: 0.10832370832575153
Position 4245: 0.1051018593176201
Position 22436: 0.09503232939098742
Position 1387: 0.08372014150156375
Position 19339: 0.08304398425129572
Position 23384: 0.07791818751994935
Position 4158: 0.07760974409160096
Position 9143: 0.07118037929534153
Position 3068: 0.06739780355371379
Position 13957: 0.0587044617197768
Position 3065: 0.05825530121197678
Position 20328: 0.057109581238639254
Position 20826: 0.048072334460372054
Position 14936: 0.04449573959939524
Position 22070: 0.041319258923215293
Position 15155: 0.03834992678689818
Position 2532: 0.03683710767596221
Position 22119: 0.0354662501628966
Position 4088: 0.03289503913206014
Position 2811: 0.03197737722461058
Position 15288: 0.03187276854604402
Position 3988: 0.027771270714749732
Position 8308: 0.02726640785429357
Position 4598: 0.024646734204695857
Position 13997: 0.02261896695772644
Position 17329: 0.018344954661127684
Position 9821: 0.018195329252565166
Position 6758: 0.01789315343721627
Position 4073: 0.017846314608012444
Position 19583: 0.013732642314154213
Position 21437: 0.013561991123030494
Position 9162: 0.01339883533469992
Position 4459: 0.01292808766848768
Position 14280: 0.012398830277591434
Position 17261: 0.012077823358615748
Position 15793: 0.010623938470305896
Position 8330: 0.010222955313457363
Position 15128: 0.009858875142823234
Position 9344: 0.009287308292087624
Position 3011: 0.008804498589940892
Position 2681: 0.007683483364816465
Position 14620: 0.0074134221471166065
Position 19299: 0.0069903124735181486
Position 20397: 0.006639831591566961
Position 17395: 0.006480277906004944
Position 14583: 0.006190867332229893
Position 803: 0.006001191134409556
Position 14166: 0.005457126338236183
Position 3040: 0.005309606165065077
Position 6739: 0.005091973328279765
Position 14706: 0.0047099855149724855
Position 1651: 0.0046736766106718584
Position 2668: 0.00441527050065047
Position 6260: 0.0043459261748541875
Position 2988: 0.0043128581978227635
Position 4576: 0.00427262870473636
Position 14374: 0.004096725305080314
Position 6761: 0.004090402402420936
Position 6893: 0.004068177143220023
Position 14384: 0.003978805377262698
Position 6797: 0.003974992568883553
Position 15406: 0.003853949315166201
Position 14861: 0.003456504835234284
Position 3928: 0.003445325470341812
Position 15817: 0.0034270095404060506
Position 939: 0.0033937415526154482
Position 19235: 0.003193775131671797
Position 17916: 0.0029063069203315996
Position 6225: 0.0027303958672530164
Position 19534: 0.002589160946671376
Position 19755: 0.0025398158640791172
Position 6156: 0.0024943508569427353
Position 921: 0.002420357841651442
Position 1214: 0.002410736699314248
Position 17241: 0.0022468718178708597
Position 14466: 0.0022360885808875124
Position 865: 0.002229050313133705
Position 6105: 0.002124693702775597
Position 4481: 0.001974573477322946
Position 18589: 0.0019421709175147992
Position 3105: 0.001940289184905727
Position 19904: 0.0019251276294687675
Position 1020: 0.0018851093013376537
Position 1368: 0.0018748364389655676
Position 4603: 0.001754465760189322
Position 1150: 0.0017521963995618187
Position 2390: 0.001744942236775239
Position 8712: 0.0017072360117124515
Position 4584: 0.0016854771597061135
Position 4499: 0.001669352497545373
Position 13960: 0.0015787013698860904
Position 4424: 0.0014429706771027857
Position 5988: 0.0013660687516580258
Position 14184: 0.0013361206366615864
Position 4094: 0.0013090147559803394
Position 8736: 0.0013017231186436334
Position 14724: 0.0012901829257287376
Position 828: 0.00125036436604219
Position 15971: 0.0012439249942666313
Position 4587: 0.0012409533206139277
Position 4567: 0.0011966380762615842
Position 8634: 0.0011779359099391017
Position 481: 0.0011699589393007104
Position 2571: 0.001161340371257545
Position 18640: 0.0011358103215939543
Position 503: 0.0010735788674655258
Position 1174: 0.001044168494182167
Position 2357: 0.0009845160383969934
Position 6117: 0.0009790119516010177
Position 3150: 0.0009198639506602267
Position 4502: 0.000887972156597841
Position 3931: 0.0008362224611182506
Position 2713: 0.0007844979872469447
Position 14758: 0.0007653075393561432
Position 4346: 0.0006978134471689116
Position 304: 0.0006401972221878646
Position 17194: 0.0006288751851757886
Position 2433: 0.0005623530141214582
Position 14964: 0.0005517452550698169
Position 15995: 0.0005455122749680186
Position 1908: 0.0005280648877448784
Position 4663: 0.0005233165894367789
Position 3382: 0.0005073441358356322
Position 15068: 0.0004872479509948879
Position 1125: 0.00045851772385057483
Position 14398: 0.00045729775808009247
Position 1186: 0.0004524081391804098
Position 3042: 0.00040073372942360264
Position 2239: 0.00036874400533182353
Position 1096: 0.00034881302485186445
Position 17818: 0.000331744347924063
Position 724: 0.0003251215832342237
Position 1424: 0.0003109780574316019
Position 1888: 0.000307031069523242
Position 877: 0.00029724293648551844
Position 1714: 0.0002877271662579421
Position 5259: 0.00027996095483298074
Position 3168: 0.00027709159460949286
Position 16436: 0.0002699174481648668
Position 15316: 0.0002652199464660067
Position 4627: 0.0002643035959737361
Position 2416: 0.00023309334146304954
Position 2211: 0.0002233679001037494
Position 4024: 0.00021669197041070367
Position 15744: 0.0002120799841758589
Position 15243: 0.00020136224720098704
Position 14004: 0.0002004277642091734
Position 4026: 0.00019600585991796004
Position 2686: 0.00019100416611539194
Position 15027: 0.00018868876971178683
Position 16716: 0.0001849531694118722
Position 3071: 0.00018119421155742246
Position 4133: 0.00017543408705392454
Position 1307: 0.0001673998568407814
Position 3194: 0.0001673138904577672
Position 3336: 0.00016297120680399408
Position 2626: 0.00016289973108455963
Position 3304: 0.00015823029134654632
Position 2637: 0.00015108118620706914
Position 3046: 0.00014661360310392992
Position 2598: 0.00013986163636392338
Position 2933: 0.00013952739661292612
Position 6264: 0.00013907512986498092
Position 835: 0.0001330896895752087
Position 862: 0.00012144579050671308
Position 779: 0.00011982249003476657
Position 6079: 0.0001088224028282428
Position 784: 0.00010730571491192217
Position 3223: 0.00010439733464337491
Position 4401: 0.00010106069782617591
Position 4250: 0.00010061353891543685
Position 1234: 9.565966004335915e-05
Position 422: 9.443027322431393e-05
Position 4270: 9.439869021597591e-05
Position 4293: 9.112043469388021e-05
Position 1218: 8.813175852435045e-05
Position 14203: 8.684277782250152e-05
Position 3940: 8.255718063043978e-05
Position 2214: 7.81182655458754e-05
Position 1047: 7.806738692873063e-05
Position 3262: 7.363940486011622e-05
Position 2304: 7.217152793616023e-05
Position 1358: 7.201761005878578e-05
Position 686: 6.862970321579092e-05
Position 815: 6.856236841004636e-05
Position 2647: 6.756428254345072e-05
Position 6266: 6.402034925190275e-05
Position 2968: 6.219344667189108e-05
Position 14784: 5.690073065229759e-05
Position 2886: 5.310886978494378e-05
Position 4440: 4.9346542892100474e-05
Position 14179: 4.900664542556404e-05
Position 1884: 4.5785306098169025e-05
Position 3468: 4.542082014672689e-05
Position 3909: 4.4959512693621445e-05
Position 389: 4.435029818592078e-05
Position 3126: 4.4141465450258634e-05
Position 2364: 4.3009954633232355e-05
Position 3791: 4.11256023306327e-05
Position 1128: 3.705317640707945e-05
Position 3173: 3.652112850210113e-05
Position 4120: 3.646398707150782e-05
Position 633: 3.6032111801161316e-05
Position 4139: 3.591345806321112e-05
Position 3117: 3.338039227770512e-05
Position 2048: 3.0086175171297203e-05
Position 1191: 2.6915610545004886e-05
Position 3798: 2.4519268956377308e-05
Position 3779: 2.3019609343733438e-05
Position 3422: 2.25463597367029e-05
Position 6011: 2.221481818302826e-05
Position 3252: 2.1055158911974495e-05
Position 916: 2.099980360072768e-05
Position 6054: 1.9914906361448082e-05
Position 240: 1.9224735983577604e-05
Position 682: 1.9197437181922827e-05
Position 688: 1.7396258356929445e-05
Position 951: 1.697052683378688e-05
Position 3085: 1.5770835993691946e-05
Position 3131: 1.4183020448451425e-05
Position 392: 1.4174323418492349e-05
Position 151: 1.1754458799005726e-05
Position 2280: 1.1099379962705152e-05
Position 1757: 7.166073242619511e-06
Position 10189: 6.609169505525034e-06
Position 233: 6.27891582171615e-06
Position 310: 6.109207617753799e-06
Position 1495: 6.050396600200897e-06
Position 4896: 3.648488392742358e-06
Position 14220: 2.996535005271629e-06
Position 520: 2.8617353904359195e-06
Position 7174: 2.8398107095527975e-06
Position 4406: 2.111775466144996e-06
Position 4946: 1.9958732069718422e-06
Position 1102: 1.8608242115444907e-06
Position 2585: 1.8028473603903807e-06
Position 971: 1.2849995898565787e-06
Position 660: 1.2771234070449352e-06
Position 761: 1.2770186239757562e-06
Position 738: 1.2301144702357802e-06
Position 918: 1.22916766222203e-06
Position 2889: 1.116704559877131e-06
Position 425: 8.228915005213274e-07
Position 4712: 7.488663938978497e-07
Position 639: 7.049655952167748e-07
Position 656: 6.910798899885729e-07
Position 884: 5.893038280675811e-07
Position 810: 4.325430887301166e-07
Position 268: 4.2015769305534394e-07
Position 3946: 3.673845672526815e-07
Position 1069: 3.5653239357173954e-07
Position 695: 2.593833404243442e-07
Position 196: 2.5892062625638304e-07
Position 217: 2.2591918628980124e-07
Position 283: 2.2563284355724662e-07
Position 1153: 1.9259964917305115e-07
Position 742: 1.9241915503553994e-07
Position 514: 1.6154925966828893e-07
Position 1344: 1.570062679728363e-07
Position 1309: 1.381102958962527e-07
Position 650: 1.322514616711703e-07
Position 339: 1.1759636748443069e-07
Position 608: 1.1591059514607104e-07
Position 536: 1.1207818800025666e-07
Position 541: 8.520004337847835e-08
Position 982: 5.961390130718779e-08
Position 398: 5.894589495973631e-08
Position 976: 5.406007497143325e-08
Position 3170: 5.187609592912468e-08
Position 1054: 3.2436272151721866e-08
Position 1552: 3.0538083416310336e-08
Position 1548: 2.411025261409717e-08
Position 5033: 2.2408075145616384e-08
Position 5036: 2.103560791822516e-08
Position 357: 1.5859816655794665e-08
Position 1707: 1.0546001861468312e-08
Position 1432: 9.947064444916363e-09
Position 2999: 7.708290326109026e-09
Position 4504: 7.324101005165992e-09
Position 4409: 7.02255921839858e-09
Position 1349: 6.904292806526295e-09
Position 1511: 4.075606112928209e-09
Position 978: 6.122085989531118e-10
Position 1720: 5.273325146110321e-10
Position 550: 4.997918789209237e-10
Position 363: 4.250746139385487e-10
Position 663: 3.90370993613069e-10
Position 429: 2.809696140445632e-10
Position 4373: 2.7224991375691215e-10
Position 94: 1.6023697067135266e-10
Position 544: 1.2694292056029938e-10
Position 1252: 1.1171400228241465e-10
Position 101: 7.359866940649458e-11
Position 699: 6.373695178804501e-11
Position 445: 5.618474738537876e-11
Position 371: 3.9074467953325553e-11
Position 440: 3.061454073883887e-11
Position 334: 1.9820645047958533e-11
Position 400: 1.1221994996716052e-11
Position 704: 5.344959389712855e-14
