Gene = ASZ1
Position 5060: 3.6054860456742943e-05
Position 161: 3.379923643411491e-05
Position 394: 3.242720195184174e-05
Position 201: 2.606840522117383e-05
Position 5385: 1.5624269962127815e-05
Position 302: 1.4632661445527109e-05
Position 522: 1.3726439323954975e-05
Position 5241: 1.0765095289856371e-05
Position 12144: 7.6506977418074e-06
Position 535: 6.248372610988845e-06
Position 349: 6.031850521169922e-06
Position 5247: 4.465717174392664e-06
Position 472: 2.5325595087817485e-06
Position 5344: 1.7645992583227118e-06
Position 352: 1.6756941330693992e-06
Position 93: 6.166075554636502e-07
Position 5325: 6.093005172808212e-07
Position 185: 3.8409660165283456e-07
Position 334: 2.2499822033497556e-07
Position 500: 2.1452657380877582e-07
Position 5651: 1.8380567808982207e-07
Position 5742: 1.7198242631546122e-07
Position 242: 1.4585143817106016e-07
Position 800: 1.0258377641004806e-07
Position 705: 6.866742209621594e-08
Position 4272: 5.733621862222724e-08
Position 284: 4.3514735657251584e-08
Position 332: 4.232422281571302e-08
Position 794: 2.8281204683906282e-08
Position 3568: 1.025084799556222e-08
Position 830: 6.673929716535404e-09
Position 1111: 3.648719385412298e-09
Position 3409: 3.2986573412778005e-09
Position 2745: 2.605404089144683e-09
Position 2495: 1.7311934209198855e-09
Position 2960: 1.6031465483440255e-09
Position 1617: 1.1946924534782528e-09
Position 2787: 1.1871325971145949e-09
Position 1837: 1.1156314663606865e-09
Position 2462: 9.970592541574995e-10
Position 2677: 9.241299169827676e-10
Position 897: 5.500399975440974e-10
Position 1287: 3.169706443768369e-10
Position 574: 2.9773554483983126e-10
Position 657: 2.441123418165243e-10
Position 987: 8.325058369684163e-11
Position 835: 5.455114227327389e-11
Position 724: 4.270487678339382e-12
Position 765: 3.082651528410796e-12
Position 882: 4.966937186072353e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 587: 0.947522873706482
Position 5163: 0.7907697964121
Position 7248: 0.4090360168502068
Position 26194: 0.20827134581876844
Position 16795: 0.1778571878677295
Position 11809: 0.12007156182065865
Position 18397: 0.07472886622511252
Position 18967: 0.05890188435098965
Position 13221: 0.05580423072201566
Position 12286: 0.05092777445457796
Position 14197: 0.03366269293241747
Position 19582: 0.03165025184639381
Position 5545: 0.03111201150636639
Position 11820: 0.02651935736439962
Position 16914: 0.025646546297111102
Position 18923: 0.020104246432203376
Position 13256: 0.019986110962385378
Position 7293: 0.019784145765061538
Position 5189: 0.0193661805282415
Position 21181: 0.018290084226603553
Position 10895: 0.015297654390550284
Position 13350: 0.0139600618608511
Position 10870: 0.013275772622278206
Position 4579: 0.01193941743579741
Position 13471: 0.010848013919225864
Position 5221: 0.010507706132727671
Position 5713: 0.009931840149255106
Position 19382: 0.009869987061030414
Position 11840: 0.008904163512320795
Position 5526: 0.008566550057811637
Position 7100: 0.008544111504573293
Position 4857: 0.008531576791282611
Position 18655: 0.007925086637026521
Position 615: 0.007903228409750373
Position 17928: 0.006528621666982936
Position 7782: 0.006440041847340753
Position 18228: 0.005586781631870905
Position 14528: 0.005172152731141361
Position 6036: 0.005158519968828754
Position 5965: 0.005028289713921907
Position 4008: 0.00502650665783348
Position 5235: 0.004954048827260059
Position 14332: 0.004680254457726202
Position 15224: 0.0045420436507965295
Position 12727: 0.00452927639725747
Position 11780: 0.004504786263690657
Position 13304: 0.0042956834595205984
Position 5130: 0.003951197707399272
Position 14687: 0.0037036476313097168
Position 10847: 0.0036380518709826135
Position 5030: 0.0034077008666185916
Position 4353: 0.003275771350609025
Position 13518: 0.0032095025289221395
Position 3200: 0.0029671939721513446
Position 5086: 0.0028082944263491463
Position 11340: 0.0027815936355227613
Position 16896: 0.0027702450306018225
Position 11049: 0.0027465991347879436
Position 11046: 0.002632280097276963
Position 17087: 0.0025011081421822358
Position 13931: 0.0024143045994192655
Position 15093: 0.002384037982314604
Position 4549: 0.002383260576220194
Position 13606: 0.002361554492522378
Position 16321: 0.002310022787956275
Position 5839: 0.002252506353224692
Position 11698: 0.00219449661847121
Position 9838: 0.002136029152189008
Position 4787: 0.0020765027922886674
Position 11364: 0.0020528781511519358
Position 13426: 0.001990945152337877
Position 18099: 0.0019194214631956348
Position 8569: 0.001880538656546064
Position 14708: 0.0018531098078075434
Position 8142: 0.00183183650126965
Position 17677: 0.0016853065723251587
Position 9747: 0.0016778162233379353
Position 15809: 0.0016639338707423324
Position 8280: 0.0016608751405900112
Position 3344: 0.0016289984801509604
Position 15359: 0.0016165525176997033
Position 5144: 0.0016096537004779453
Position 7507: 0.0014878157912855735
Position 3291: 0.0014011591014396905
Position 3664: 0.0014011302981194113
Position 6674: 0.0013334392422443228
Position 10971: 0.0013226487827590042
Position 14454: 0.0013142404323994662
Position 6658: 0.001271699925831684
Position 472: 0.0012619672905870032
Position 14799: 0.0012570355998360522
Position 8565: 0.0012482079642402292
Position 10900: 0.001159712663594874
Position 4695: 0.001064262255066315
Position 14907: 0.0010446574835768936
Position 1037: 0.0010436453132739746
Position 10155: 0.0010078920501759797
Position 284: 0.0009858800101294031
Position 6450: 0.0009651449146584891
Position 7008: 0.0009428695723536572
Position 5586: 0.0009272519226228901
Position 7821: 0.000903904416557769
Position 376: 0.0009028122755553844
Position 431: 0.0008146122083178316
Position 598: 0.0007736326351684835
Position 12124: 0.0007169032780387198
Position 10112: 0.0006729084224337719
Position 13768: 0.0006518727776827062
Position 4622: 0.0006447334799156395
Position 5170: 0.0006364069332526267
Position 5175: 0.0006070443719078723
Position 9484: 0.0005686928888386537
Position 5812: 0.0005582854108592617
Position 4914: 0.0005331711026366005
Position 5716: 0.0005266298552230469
Position 12647: 0.0005060625615299099
Position 14971: 0.0005057114578272347
Position 13124: 0.0004646166139391049
Position 3843: 0.0004628599346615945
Position 8062: 0.0004535265675541755
Position 10915: 0.000437050980077391
Position 11022: 0.00042336586655466644
Position 620: 0.0004192946172179586
Position 3147: 0.0004121166050644026
Position 1551: 0.0004058398711728156
Position 9034: 0.00039177052554493634
Position 671: 0.0003917646988165867
Position 14202: 0.00038277806846532495
Position 5260: 0.00038051203523906135
Position 7460: 0.000379697533542421
Position 9308: 0.0003790521498990089
Position 8096: 0.0003699871897629998
Position 8873: 0.00035546953695945576
Position 7048: 0.0003544139927445443
Position 1376: 0.0003534515035441994
Position 897: 0.00034323959765408455
Position 1989: 0.000339821014745592
Position 3115: 0.0003230488470922973
Position 2336: 0.0003175039956383512
Position 7800: 0.00029305874160690307
Position 5662: 0.00028124933483374717
Position 3846: 0.0002711223092967801
Position 7301: 0.0002710836213952294
Position 3132: 0.0002601932716046316
Position 4829: 0.0002529724625951276
Position 2992: 0.00025169728973416884
Position 3359: 0.0002514207931149386
Position 1210: 0.00024996918748737144
Position 1919: 0.00022804943125558514
Position 2845: 0.00022120616752824255
Position 758: 0.00021926205217727917
Position 4641: 0.00020121416454087316
Position 2661: 0.00019792364857956833
Position 12608: 0.00019732669810501184
Position 7360: 0.00019180483956344286
Position 10783: 0.00018719090812163545
Position 6008: 0.00017232973031068154
Position 4866: 0.00017207920349605774
Position 5934: 0.00017054287445073386
Position 4658: 0.0001693809815173885
Position 9801: 0.0001574802764188744
Position 3271: 0.00014733373132361883
Position 394: 0.00014689046612813942
Position 1061: 0.000144219666534203
Position 9240: 0.00014341843381112518
Position 4959: 0.00013578941184306625
Position 8728: 0.00012864175893012285
Position 3024: 0.00012155225034350026
Position 2611: 0.00011950514045765809
Position 3301: 0.00011640462901377506
Position 534: 0.0001087406358571607
Position 9254: 0.00010548388671442123
Position 916: 0.00010543782359752563
Position 7878: 0.00010510715466207813
Position 4070: 0.00010477443895627261
Position 7477: 0.00010426381676651372
Position 3688: 0.00010132380633410233
Position 8301: 9.191555749491384e-05
Position 9037: 8.965273561244212e-05
Position 2406: 8.941148893529933e-05
Position 7420: 8.782676656237575e-05
Position 1448: 8.337904659759762e-05
Position 8897: 7.764906340244578e-05
Position 10570: 7.424435090565406e-05
Position 1525: 7.264815922428516e-05
Position 8639: 6.983066329561429e-05
Position 8236: 6.871506767267501e-05
Position 8067: 6.73544541627768e-05
Position 4255: 6.678434478510653e-05
Position 5651: 6.093700961058826e-05
Position 1567: 5.487890669373787e-05
Position 4807: 5.0888085398674614e-05
Position 4946: 4.908080677778335e-05
Position 6414: 4.728671742365623e-05
Position 3256: 4.599028841694695e-05
Position 9114: 4.383927916093676e-05
Position 4968: 3.918323523453517e-05
Position 4385: 3.828331547983104e-05
Position 4017: 3.7360594357888645e-05
Position 4438: 3.724751466959147e-05
Position 8971: 3.4287283836517074e-05
Position 3469: 3.362888584842883e-05
Position 4937: 3.1931761421121096e-05
Position 5060: 3.111648675292824e-05
Position 6190: 2.6135108330860354e-05
Position 3491: 2.61054699061633e-05
Position 6219: 2.542076520380966e-05
Position 4381: 2.519528171825614e-05
Position 5561: 2.5155220312652465e-05
Position 6187: 2.452772469036626e-05
Position 6173: 2.4385880499532322e-05
Position 3937: 2.326070726648442e-05
Position 1476: 2.282277947142839e-05
Position 5608: 2.2804554000386443e-05
Position 7392: 2.256583209300819e-05
Position 6920: 2.2548300613327357e-05
Position 5857: 2.1298624580727827e-05
Position 6720: 2.107790606693493e-05
Position 635: 2.1077043234807815e-05
Position 639: 2.107032642955077e-05
Position 6637: 1.878859089944792e-05
Position 6503: 1.869553648356415e-05
Position 7104: 1.8427975592670822e-05
Position 2785: 1.750844708506894e-05
Position 654: 1.7195803499407587e-05
Position 7582: 1.597034682061374e-05
Position 1779: 1.5926187587385363e-05
Position 835: 1.584984526953909e-05
Position 5666: 1.5621483950968074e-05
Position 6960: 1.5518153180338998e-05
Position 560: 1.4981370315412142e-05
Position 5940: 1.454797885012567e-05
Position 2946: 1.431285274630877e-05
Position 1287: 1.3787627081383245e-05
Position 5484: 1.3565050389284835e-05
Position 4086: 1.2523840211385452e-05
Position 3923: 1.2349672090774962e-05
Position 2919: 1.1136794117806847e-05
Position 2571: 1.1061886706091078e-05
Position 3010: 1.0442876411227646e-05
Position 3670: 9.509627961216904e-06
Position 4083: 9.228212423297143e-06
Position 4711: 9.227109881409822e-06
Position 4169: 9.157215295549635e-06
Position 1360: 8.881198760723282e-06
Position 6059: 8.82465322662981e-06
Position 5435: 8.43330212189287e-06
Position 2826: 7.664365488316249e-06
Position 4035: 7.56071073390399e-06
Position 2451: 7.351774171412963e-06
Position 6042: 7.147372357796191e-06
Position 624: 6.517863960234631e-06
Position 1634: 6.082464888576054e-06
Position 1341: 5.997881906298437e-06
Position 2120: 5.578198150251014e-06
Position 2211: 5.3393886038578414e-06
Position 2809: 5.21780034959631e-06
Position 674: 4.966531655034706e-06
Position 1117: 4.852906334072847e-06
Position 3409: 4.813872983839087e-06
Position 3868: 4.685758919340688e-06
Position 2277: 4.6104598232115395e-06
Position 4203: 4.5910851810309306e-06
Position 3588: 4.574150654970765e-06
Position 3367: 4.315498182666542e-06
Position 3028: 4.044251564460411e-06
Position 1700: 3.3850141259449306e-06
Position 2618: 3.330709158557336e-06
Position 830: 3.3134393418066733e-06
Position 1697: 3.211563836004974e-06
Position 2527: 2.843202747290867e-06
Position 310: 2.8396667916200358e-06
Position 7515: 2.7524878995027773e-06
Position 1502: 2.411618351001289e-06
Position 226: 2.197262100490205e-06
Position 2299: 2.1497957834598675e-06
Position 2455: 2.1111297394274408e-06
Position 1727: 2.0248457734812727e-06
Position 2006: 1.8472676791266029e-06
Position 1301: 1.561076651816646e-06
Position 7068: 1.551158737584157e-06
Position 231: 2.9107632795846447e-07
Position 5759: 2.7993940374891425e-07
Position 5734: 2.6216682688127547e-07
Position 207: 1.0958818967564573e-07
Position 483: 3.316328268691747e-08
Position 298: 2.712455402776293e-08
Position 237: 1.9201128926486096e-08
Position 681: 1.9107111898589834e-08
Position 1562: 1.3597792413310662e-08
Position 1478: 1.1704362857288963e-08
Position 2851: 9.208652815795376e-09
Position 1842: 7.854440681768006e-09
Position 2147: 7.548889190616663e-09
Position 2169: 2.7562185514323825e-09
Position 105: 1.614220490186077e-09
Position 167: 1.3660107272648318e-09
Position 488: 8.579280518981107e-10
Position 721: 7.260223931625671e-10
Position 115: 3.9928004226307704e-10
Position 2831: 2.6033240367142296e-10
Position 3034: 2.207998621938327e-10
Position 2748: 1.8794845058644968e-10
Position 1146: 1.4192822439037887e-10
Position 1236: 1.372639878275093e-10
Position 1232: 1.2954257545699366e-10
Position 1216: 8.280430745432682e-11
Position 2126: 5.580435182031369e-11
Position 2094: 5.129234745823754e-11
Position 171: 4.616631459715832e-11
Position 140: 4.542250060627585e-11
Position 1617: 4.324701967543075e-11
Position 110: 3.211900573893042e-11
Position 119: 2.4605931518993556e-11
Position 731: 1.0167424732075195e-11
Position 112: 8.09283414713839e-12
Position 125: 6.674531875526436e-12
Position 920: 6.123908080050178e-12
Position 699: 5.640487714641269e-12
Position 1529: 5.331929817042878e-12
Position 179: 1.6064709924500248e-12
Position 176: 1.2105372245776614e-13
Position 121: 1.1579761528467852e-13
Position 739: 4.139625342687972e-14
Position 694: 7.664226035393287e-16
Position 705: 6.572299739505675e-21
