Gene = ANKMY2
Position 19167: 0.007334429827615355
Position 6437: 0.006915887466727462
Position 32007: 0.006402717011585361
Position 3147: 0.006373290100663965
Position 29157: 0.006319658179204612
Position 27731: 0.005944972080379711
Position 27268: 0.005910287870611007
Position 19089: 0.005905091818033037
Position 15533: 0.005749269670719239
Position 17803: 0.005696986166347491
Position 14553: 0.005412614894347469
Position 15882: 0.005163452145998564
Position 3453: 0.004815359414630204
Position 6854: 0.004657477504988984
Position 4351: 0.004604666266207249
Position 1611: 0.00438074272706296
Position 2869: 0.0043487041294419625
Position 122: 0.003848373229099444
Position 7580: 0.0037956732383186797
Position 5918: 0.0035954569734253125
Position 10772: 0.003318286990663504
Position 30106: 0.0030993781354062156
Position 18789: 0.0030952428362664313
Position 805: 0.0030072262477159454
Position 19142: 0.0029921617790949215
Position 486: 0.0028504843507023837
Position 1531: 0.002724020612240859
Position 8390: 0.0023718333892626003
Position 1216: 0.002185477562070598
Position 28935: 0.002167401894054191
Position 28575: 0.0020411978574793083
Position 4254: 0.001999520715794753
Position 2234: 0.0016686928090211726
Position 2410: 0.0011105825769876958
Position 817: 0.0009144112013831856
Position 30563: 0.0008314556407917923
Position 12906: 0.0007409095636102199
Position 6161: 0.0006982768251357196
Position 13291: 0.0006159278261534032
Position 619: 0.0005756192747433717
Position 11441: 0.0005717421854108687
Position 607: 0.000550123753312995
Position 17646: 0.0005479993275945786
Position 31695: 0.000541043935209195
Position 317: 0.0005180769237468688
Position 469: 0.0005173424265515052
Position 19051: 0.0005062825457875862
Position 142: 0.0004667336354888865
Position 4243: 0.0004290567114589957
Position 845: 0.00040703228648912587
Position 31683: 0.00037708691329278575
Position 30552: 0.00036199097717065437
Position 692: 0.0003599141847721889
Position 587: 0.0002488517445797723
Position 10826: 0.0002214209530774487
Position 1413: 0.00021997507704644238
Position 9866: 0.00021674541568476424
Position 11609: 0.00020304796001505406
Position 30249: 0.0001790678446819638
Position 28719: 0.00016609737796750027
Position 1192: 0.00013608207348581787
Position 2111: 0.00012759683768238
Position 76: 0.00010859244279818674
Position 1213: 0.00010484233018762602
Position 30935: 0.0001003387667611882
Position 623: 9.921526102871734e-05
Position 408: 8.733916672144914e-05
Position 2971: 8.098318766868264e-05
Position 149: 7.40595947097638e-05
Position 458: 6.35411441442256e-05
Position 31733: 6.318762750927808e-05
Position 520: 6.11733396648323e-05
Position 19: 5.8152721682789946e-05
Position 392: 5.144968078366786e-05
Position 792: 4.772243605044337e-05
Position 1116: 4.713117093337453e-05
Position 3842: 4.256487159604834e-05
Position 1144: 4.0258614500436226e-05
Position 34050: 4.000130012562216e-05
Position 621: 3.292217119149425e-05
Position 2484: 2.518613406114421e-05
Position 2585: 2.431189728725578e-05
Position 3138: 2.2888003472224236e-05
Position 46: 2.1143931816179932e-05
Position 18783: 1.7195756687639665e-05
Position 11151: 1.6034724533617655e-05
Position 18761: 1.584506546534021e-05
Position 1537: 1.1999673923747961e-05
Position 11122: 1.137047967534283e-05
Position 113: 8.457493097904814e-06
Position 821: 8.40542396174917e-06
Position 14170: 7.577971430571655e-06
Position 247: 5.735993683048716e-06
Position 136: 5.522135229083293e-06
Position 134: 5.29316632323058e-06
Position 664: 4.918811781295648e-06
Position 298: 3.450486394602063e-06
Position 1764: 2.4567530301994237e-06
Position 1501: 1.6564438646030098e-06
Position 31008: 1.2680013458430801e-06
Position 30307: 8.473476273689628e-07
Position 31485: 3.3948221265541175e-07
Position 189: 2.376890807957872e-07
Position 503: 4.1698867930222206e-08
Position 9403: 2.988413854674737e-08
Position 445: 1.5898104116705276e-08
Position 169: 3.379396281510281e-09
Position 360: 1.5056179580355617e-09
Position 523: 7.031308576832536e-10
Position 673: 1.5157704574175162e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 28523: 0.9884302968712556
Position 9361: 0.9824501369760995
Position 20735: 0.9779018186335023
Position 36051: 0.6608320980385518
Position 18638: 0.6135793146370462
Position 30223: 0.4796199032250171
Position 29912: 0.47751510718786006
Position 28340: 0.45755292113800833
Position 29064: 0.40214672715511496
Position 1004: 0.358490084482293
Position 1023: 0.353464706524207
Position 40967: 0.35015103658969626
Position 36291: 0.24691161114679294
Position 33709: 0.18253745268845897
Position 8626: 0.179212275776256
Position 12284: 0.17436778457783952
Position 4123: 0.16058348040166298
Position 40880: 0.1577183362791607
Position 2238: 0.1558940268617852
Position 44871: 0.14718491100129974
Position 43307: 0.14426120863879485
Position 18666: 0.13054387950746885
Position 24165: 0.11744796532023478
Position 36086: 0.11353815236740124
Position 31059: 0.09620228771086725
Position 24710: 0.09386506849690324
Position 43851: 0.08688826188641147
Position 29087: 0.08509766060570984
Position 43685: 0.07573452882059016
Position 21350: 0.07491502874630554
Position 8567: 0.0721442971880267
Position 30177: 0.07055873138561788
Position 586: 0.07052618698493762
Position 33564: 0.06935425220683422
Position 29860: 0.06761891542833305
Position 21407: 0.06574511577423103
Position 29961: 0.062256962760414904
Position 1830: 0.06152614252472712
Position 45290: 0.058337996741030004
Position 1610: 0.05636915729283622
Position 33537: 0.054967299081065166
Position 35053: 0.05443751358388883
Position 15096: 0.05363795669008369
Position 14979: 0.051910867976000794
Position 33751: 0.05018700821133014
Position 24305: 0.050006334975443205
Position 24497: 0.0481855660970811
Position 24580: 0.045323833097740185
Position 1373: 0.0405955618376402
Position 21964: 0.03972015514541914
Position 33050: 0.03921070042952281
Position 17399: 0.03736093679729028
Position 2792: 0.03574046749128092
Position 34225: 0.03513186927767476
Position 24912: 0.034411897021440686
Position 38852: 0.03269055227425491
Position 31076: 0.030990910714567905
Position 44477: 0.027405875985501142
Position 35485: 0.027316759672344978
Position 13453: 0.023948829445495395
Position 30802: 0.0238757319063923
Position 27097: 0.023031075366057665
Position 2173: 0.022857969828199473
Position 31097: 0.022245313442189052
Position 7251: 0.022187763734319525
Position 8726: 0.021349598760615804
Position 43596: 0.019480425319294704
Position 41674: 0.01940852702281995
Position 15390: 0.01914448600358523
Position 1427: 0.018935358824404093
Position 18571: 0.018440197834759715
Position 21895: 0.018371448205872665
Position 29957: 0.018014119248487042
Position 30898: 0.017944251078032023
Position 2198: 0.01793544473828367
Position 41702: 0.016866810339140993
Position 18983: 0.016741152425546604
Position 25827: 0.016636837151733204
Position 31591: 0.016431098183183376
Position 3633: 0.015202689402226296
Position 13318: 0.01482561146778434
Position 37801: 0.014705741588584361
Position 13583: 0.014169266353895978
Position 41925: 0.014119861008286168
Position 9321: 0.01398915567975105
Position 36823: 0.01374565186700404
Position 41629: 0.012752733213918835
Position 31903: 0.012444075708721209
Position 1586: 0.012116404985259812
Position 1265: 0.011915093139880319
Position 30019: 0.011380163439454092
Position 11300: 0.01126329183961173
Position 852: 0.010617559678531173
Position 38276: 0.010551920732602289
Position 30183: 0.0099473201026743
Position 14746: 0.009870797996081428
Position 41990: 0.009690161951746427
Position 29303: 0.009436901933715396
Position 30249: 0.009399031813473863
Position 25652: 0.009029022620962775
Position 40828: 0.008478631241691556
Position 34496: 0.008222283624663504
Position 15042: 0.00796183690275931
Position 3363: 0.0077632231952996875
Position 953: 0.0077157909859347515
Position 25530: 0.007683009676246676
Position 10134: 0.007545297326196738
Position 7169: 0.007476069965733149
Position 15342: 0.0074107258718958575
Position 25670: 0.007018280212544413
Position 6288: 0.006915887466727456
Position 3241: 0.006753321861633566
Position 28501: 0.006684378040120788
Position 29980: 0.006656968204208926
Position 870: 0.006569794465115528
Position 13214: 0.006441868290399194
Position 29986: 0.006387382835262172
Position 17613: 0.006244985493942069
Position 22006: 0.006140551363031035
Position 27535: 0.005944972080379713
Position 30146: 0.005720740707490871
Position 3078: 0.00536940360668696
Position 14406: 0.005358025351192555
Position 30723: 0.005172444180386556
Position 15786: 0.005163452145998565
Position 31409: 0.0050666131376963875
Position 2675: 0.004977723058369248
Position 8597: 0.004964752073031387
Position 2274: 0.004895935140951551
Position 3592: 0.004799797920644504
Position 29319: 0.004796174881782755
Position 1346: 0.0047550120255639835
Position 36843: 0.00463988392438695
Position 30863: 0.004312118820581122
Position 1322: 0.004212280009075974
Position 40622: 0.0039822995105810825
Position 468: 0.003979657049948681
Position 7507: 0.00379567323831868
Position 3710: 0.0036243435178890115
Position 5657: 0.00359545697342531
Position 34455: 0.003514013942783729
Position 31094: 0.0034793030545770404
Position 1826: 0.0034334001721331732
Position 6777: 0.0034321191707210106
Position 9303: 0.0034284107190772294
Position 35212: 0.003411719714650741
Position 3327: 0.00340183230990004
Position 21712: 0.00331016948379392
Position 24525: 0.003176741168617657
Position 1319: 0.003038767808409509
Position 31332: 0.0028658728504913434
Position 28854: 0.002790419993023647
Position 21977: 0.002716317192649104
Position 33004: 0.0026395657395553536
Position 3198: 0.0026102933560017715
Position 29321: 0.0025314611166270375
Position 10035: 0.002522920637988024
Position 8330: 0.0023718333892626003
Position 1079: 0.0022027351959490243
Position 212: 0.002153857364323703
Position 30026: 0.0020686787347070947
Position 10694: 0.0020362905928748764
Position 34742: 0.0017474260778703589
Position 32327: 0.0017126013680047584
Position 29097: 0.0017080689509996676
Position 32636: 0.0016167528806271948
Position 12370: 0.0015469100285138589
Position 21920: 0.0014925480974924154
Position 29708: 0.0013838292475185565
Position 12194: 0.0013804529886911325
Position 30952: 0.001301202117363595
Position 1036: 0.0012652613269171066
Position 6814: 0.0012253583342679735
Position 12351: 0.0012110423843480992
Position 31113: 0.0011865133568936359
Position 10720: 0.0011386503568989693
Position 32561: 0.001119667106156487
Position 873: 0.0010538534591987623
Position 31899: 0.001037907950249906
Position 711: 0.001024557646729742
Position 29210: 0.0009585629643615866
Position 2584: 0.0009150924514633303
Position 3313: 0.0008159993805613434
Position 417: 0.0008152035316745282
Position 29101: 0.0008139766314381903
Position 1132: 0.00080103092237143
Position 6042: 0.0006982768251357198
Position 3553: 0.000697529143124121
Position 3037: 0.0006868296790686389
Position 12165: 0.0006286762862356852
Position 28934: 0.0006042824667399076
Position 33927: 0.0005393528918966508
Position 1849: 0.0005146187357086936
Position 14797: 0.0004867247543149961
Position 4092: 0.00047007151530920223
Position 30427: 0.0004488718054820467
Position 3331: 0.00041978229047988315
Position 21214: 0.0003930184558465821
Position 2775: 0.0003576550586118597
Position 1050: 0.0003456481830256861
Position 31854: 0.00033058563936083873
Position 12874: 0.0003174217160938709
Position 10646: 0.0003151581590098892
Position 36302: 0.0003098301614274547
Position 679: 0.00030363405103581327
Position 10085: 0.00029740300667585574
Position 1099: 0.0002891036426082527
Position 12593: 0.000254123956085577
Position 24475: 0.0002368891549781686
Position 619: 0.00022685621889478045
Position 721: 0.00020990001460815668
Position 32591: 0.0002066682739103262
Position 30681: 0.00017702883383780517
Position 425: 0.00017172366784119913
Position 12826: 0.00016936389143077169
Position 216: 0.00016769124110283377
Position 32306: 0.00016330875181099841
Position 13117: 0.000160860734985004
Position 11492: 0.00016038412545721662
Position 838: 0.00015028406349128383
Position 28864: 0.00014718621663005168
Position 1030: 0.0001354309253317629
Position 32506: 0.00012711720739350723
Position 21980: 0.00011734914101869613
Position 9517: 0.00011499758947917963
Position 231: 0.00011229194445503821
Position 29804: 0.000109335245547157
Position 24066: 0.0001077619336577496
Position 2375: 9.797507612392071e-05
Position 30487: 9.376360552228302e-05
Position 29357: 9.00729968456146e-05
Position 1380: 8.560454260069704e-05
Position 810: 8.279409343378035e-05
Position 1179: 8.119792732609095e-05
Position 31376: 7.886210098693856e-05
Position 11274: 7.319337304217242e-05
Position 1305: 6.578548173806469e-05
Position 897: 6.567966457211047e-05
Position 1594: 6.536278437018823e-05
Position 14774: 6.431080554280775e-05
Position 529: 5.978436715564523e-05
Position 28952: 5.687433101444363e-05
Position 673: 5.672937077585619e-05
Position 888: 5.5520600937271845e-05
Position 14479: 5.458954315491554e-05
Position 262: 5.301794344689126e-05
Position 10189: 5.193424519469414e-05
Position 1242: 4.9383311248059435e-05
Position 30399: 4.9123633192060996e-05
Position 1956: 4.6432489665512604e-05
Position 11238: 4.407675701342524e-05
Position 475: 4.3528792100938654e-05
Position 11565: 4.266383455783747e-05
Position 1283: 3.9506197554114944e-05
Position 1063: 3.901434541513254e-05
Position 1681: 3.6443820179532367e-05
Position 10155: 3.634518702545368e-05
Position 1652: 3.625836384181639e-05
Position 25380: 3.6256881162154595e-05
Position 10578: 3.588987853741808e-05
Position 21238: 3.5749820090663224e-05
Position 1535: 3.439454623720068e-05
Position 9681: 3.0269292483290643e-05
Position 1060: 2.8550181219700154e-05
Position 664: 2.8061052331601845e-05
Position 9972: 2.7906671691850632e-05
Position 30706: 2.7482778959234344e-05
Position 9678: 2.695447896888029e-05
Position 30482: 2.6942716799448404e-05
Position 1267: 2.4998036760322427e-05
Position 645: 2.497767709499549e-05
Position 687: 2.3590366678448265e-05
Position 9757: 2.3542622068664866e-05
Position 2184: 2.125877094074497e-05
Position 11010: 2.100325337454059e-05
Position 181: 2.096932717799285e-05
Position 1991: 2.074804975734497e-05
Position 1749: 1.9719714130782414e-05
Position 3507: 1.883189117342457e-05
Position 276: 1.8669755466625564e-05
Position 30452: 1.6859539213861186e-05
Position 3425: 1.6756400616187027e-05
Position 517: 1.596540464476832e-05
Position 258: 1.3976006454338947e-05
Position 10592: 1.3718956419797984e-05
Position 10192: 1.3665119163288228e-05
Position 10139: 1.1765154551632145e-05
Position 1326: 1.1751653376966132e-05
Position 1731: 1.0992260454925692e-05
Position 9598: 1.0592551295461974e-05
Position 9541: 1.0402877673100819e-05
Position 1401: 1.0240200904157455e-05
Position 1398: 9.692689502532445e-06
Position 29133: 9.035904920334367e-06
Position 13132: 7.567375232810918e-06
Position 24935: 6.967111595901716e-06
Position 500: 6.9387521646088186e-06
Position 803: 6.911331815657346e-06
Position 882: 6.403434551126369e-06
Position 13936: 5.954143984483597e-06
Position 10987: 4.689430426836805e-06
Position 30817: 4.623416790824996e-06
Position 523: 4.5286247923250695e-06
Position 285: 3.857414973367972e-06
Position 497: 3.0021146565321525e-06
Position 515: 2.975073588851306e-06
Position 1862: 2.6738758306522447e-06
Position 503: 2.644428897134548e-06
Position 2101: 2.351568786889007e-06
Position 1701: 2.20483843257809e-06
Position 958: 1.921382223406562e-06
Position 279: 1.8384995050277298e-06
Position 2348: 1.8209417566014614e-06
Position 2044: 1.8080804163151187e-06
Position 11095: 1.7125204075831042e-06
Position 13888: 1.6238274460880523e-06
Position 1104: 1.6040463316345885e-06
Position 3060: 1.374360017246592e-06
Position 1354: 1.3639809911994603e-06
Position 1056: 1.3300854125882646e-06
Position 1043: 1.3054216877937531e-06
Position 149: 1.1575985714496794e-06
Position 2331: 9.955016279813238e-07
Position 2326: 9.612890115552907e-07
Position 441: 9.105402941680218e-07
Position 783: 7.937200779437977e-07
Position 1087: 7.917968123339853e-07
Position 1298: 7.747814565450795e-07
Position 597: 6.710026655384088e-07
Position 1348: 6.231631097261839e-07
Position 1289: 6.001280462748374e-07
Position 1473: 5.465004683736072e-07
Position 84: 5.253242357278288e-07
Position 485: 4.796544286093913e-07
Position 134: 4.0731970206671586e-07
Position 816: 2.6659014256345234e-07
Position 282: 2.5610841114925826e-07
Position 1101: 1.9754681996832425e-07
Position 772: 1.7322034584549147e-07
Position 345: 1.5258852906687407e-07
Position 310: 9.28381159276149e-08
Position 531: 9.254464981136342e-08
Position 443: 9.038866089427716e-08
Position 10230: 8.361774500832988e-08
Position 767: 4.718191982819251e-08
Position 906: 1.9687955403180284e-08
Position 12179: 1.651911412475436e-08
Position 10286: 3.3712603024069317e-09
Position 288: 2.0266724857734405e-09
Position 483: 1.6162566071687592e-09
Position 241: 6.300467578649948e-10
Position 267: 6.016381397869471e-10
Position 493: 2.5569536629523377e-10
Position 1670: 1.5589603868241007e-10
Position 298: 4.877603888926637e-11
Position 98: 1.8770527272954022e-11
Position 368: 1.1897551592136909e-11
Position 101: 7.829032551159897e-12
Position 94: 7.152706037160371e-12
Position 103: 1.9155835045881643e-12
Position 106: 1.2611488521970457e-12
Position 111: 2.374059535749583e-14
