Gene = FRRS1L
Sorted 3' Splice Sites (High to Low Probability):
Position 12149: 0.8365342039274414
Position 17570: 0.8095479470429854
Position 29663: 0.7239651076045351
Position 15212: 0.71243540743343
Position 16430: 0.6197265266256571
Position 20101: 0.5874215737119312
Position 3363: 0.27595229536043697
Position 3036: 0.1896464961784751
Position 18723: 0.18452256207299012
Position 2302: 0.16646924155721446
Position 17229: 0.15984488792758303
Position 17880: 0.1532152541655724
Position 24491: 0.14511524281996405
Position 3395: 0.14297097472106182
Position 34551: 0.11542396724281057
Position 4357: 0.10522445945258602
Position 17900: 0.10251615425161126
Position 3318: 0.06614316585596673
Position 3059: 0.056982530017740965
Position 29961: 0.05352545047076253
Position 17271: 0.047572812805805886
Position 21973: 0.04703353177998918
Position 1246: 0.04662972568060051
Position 8304: 0.04327149339174212
Position 33731: 0.03880681670619311
Position 12800: 0.03314973273113647
Position 5972: 0.029695408699743468
Position 21121: 0.027858920188528216
Position 21100: 0.02572561084421556
Position 8180: 0.024180936801474956
Position 8146: 0.023931202593131865
Position 17113: 0.02137557228534138
Position 12172: 0.020307222603167745
Position 21951: 0.020120196212654994
Position 3400: 0.0156637965291648
Position 8283: 0.013922804428207765
Position 2357: 0.012104338160152899
Position 7640: 0.009218690097434092
Position 1473: 0.008979052811761326
Position 24487: 0.008425591561781031
Position 5841: 0.008217385213221387
Position 4398: 0.008175127647543077
Position 4443: 0.008169663394474653
Position 1022: 0.007970583892142766
Position 8177: 0.007559608438042947
Position 4220: 0.007320706489413973
Position 3223: 0.0071597032876694
Position 2327: 0.0071533436894828375
Position 12502: 0.006990231666843488
Position 23812: 0.006180931296448135
Position 25774: 0.005710588859004294
Position 12361: 0.005328022899056742
Position 20638: 0.005274530061539243
Position 23828: 0.004969787867968912
Position 25450: 0.004555428394198279
Position 3897: 0.004486013290174811
Position 3930: 0.004417115334608888
Position 18340: 0.003793918680900405
Position 12555: 0.003491203693608744
Position 3288: 0.003372909177625029
Position 12378: 0.0032634065470389085
Position 18699: 0.0027260757885142393
Position 515: 0.002706104421966474
Position 18604: 0.002699348853140125
Position 3175: 0.002695988577729518
Position 17814: 0.002441408714778004
Position 25701: 0.0023942837628238315
Position 1316: 0.002392464047062318
Position 4260: 0.002317010207929666
Position 5959: 0.0022840241059433044
Position 23142: 0.002183275162066869
Position 3332: 0.001974040207787054
Position 3366: 0.0018423177272299076
Position 12472: 0.0018231971809940443
Position 18881: 0.0013396469432625027
Position 17971: 0.0013083113108628194
Position 7533: 0.0011796496382313751
Position 2081: 0.001061655618516047
Position 20741: 0.0010537341102931723
Position 2261: 0.0010527946584244338
Position 2860: 0.0010185082948240794
Position 2291: 0.0009743278864260942
Position 985: 0.0009325743720418772
Position 18958: 0.0008560863654693571
Position 2154: 0.0008508964980722056
Position 2120: 0.0008221339477758909
Position 1937: 0.0007750756386990507
Position 618: 0.0007750461206187701
Position 21157: 0.0007208363198546252
Position 4241: 0.0006974925408277147
Position 20306: 0.0006530755632728491
Position 20667: 0.0006335012079176735
Position 20448: 0.0005930990627994856
Position 2183: 0.0005753678325639601
Position 2994: 0.0005717072847045013
Position 524: 0.0005712781017367378
Position 3196: 0.0004282148699600503
Position 1164: 0.00038111141264617244
Position 20914: 0.0003789162144764546
Position 3406: 0.0003695463438619539
Position 3247: 0.0002879177888846048
Position 17747: 0.000263549582753123
Position 1413: 0.0002541454571511094
Position 1253: 0.00024704457725123854
Position 1522: 0.0001898305032386478
Position 2048: 0.00018887068477724836
Position 1902: 0.00017556076533952424
Position 1477: 0.00016353760871537566
Position 2493: 0.0001501108109857373
Position 1056: 0.0001475780656749483
Position 17733: 0.00014093964909853287
Position 22205: 0.0001355352089429193
Position 884: 0.00012891084809749364
Position 1789: 0.00012041515678732017
Position 3870: 0.00011879487074156639
Position 2332: 0.00010585536911557871
Position 1833: 0.00010579052272567869
Position 21509: 0.00010154980134136422
Position 2034: 8.405817711842518e-05
Position 17777: 7.913176029787706e-05
Position 21096: 7.871606666981447e-05
Position 511: 7.797603010628942e-05
Position 2197: 7.439563684557975e-05
Position 3285: 6.662398322074874e-05
Position 913: 6.594070746206764e-05
Position 20792: 6.509747651805142e-05
Position 234: 6.300411541043691e-05
Position 575: 6.234006093226065e-05
Position 3339: 6.015787383125637e-05
Position 863: 5.681194940895769e-05
Position 499: 5.593646027345045e-05
Position 2551: 5.510846161607374e-05
Position 3086: 5.249738645360961e-05
Position 2136: 4.807385842251886e-05
Position 1886: 4.106087039850692e-05
Position 2073: 3.735545111747073e-05
Position 1453: 3.385616119434559e-05
Position 13508: 3.0990805103739725e-05
Position 2629: 2.8420166222957005e-05
Position 2267: 2.6607306637055382e-05
Position 1227: 2.4365359168376337e-05
Position 17837: 2.0319396669081675e-05
Position 14014: 2.022393788817972e-05
Position 1285: 1.836030238893084e-05
Position 3933: 1.7863821860256643e-05
Position 3133: 1.781305209674428e-05
Position 1372: 1.7296753486564688e-05
Position 1166: 1.612625429647686e-05
Position 2306: 1.609537710031114e-05
Position 3546: 1.5924288154472785e-05
Position 1985: 1.4642463138692709e-05
Position 550: 1.3079673736024793e-05
Position 1842: 1.256284663054757e-05
Position 1124: 1.1895441795717635e-05
Position 1184: 1.185263680099608e-05
Position 3573: 1.1437595968155936e-05
Position 2055: 1.0467936150663382e-05
Position 580: 1.0207989094688322e-05
Position 2188: 8.754229323478316e-06
Position 15726: 8.673190180202309e-06
Position 1494: 7.891821500684687e-06
Position 3685: 7.761116384074301e-06
Position 3901: 6.84954715704185e-06
Position 2059: 6.8266499169980354e-06
Position 753: 5.088586751075947e-06
Position 1210: 5.041948608310686e-06
Position 238: 4.9496209075308615e-06
Position 1320: 4.337012662991528e-06
Position 2304: 4.304847533156669e-06
Position 11160: 4.060933760685205e-06
Position 463: 3.448912298263352e-06
Position 1907: 3.281659241510133e-06
Position 557: 2.778883361388109e-06
Position 1272: 2.6653454468003064e-06
Position 1595: 2.6274512094627173e-06
Position 2390: 2.3676387413185456e-06
Position 1791: 2.3486639554246827e-06
Position 2801: 1.690494578283441e-06
Position 2087: 1.5795501444115533e-06
Position 1943: 1.5469514454371515e-06
Position 4982: 1.4823487291956219e-06
Position 1197: 1.466187768335927e-06
Position 531: 1.3708075319660243e-06
Position 173: 1.31719077386499e-06
Position 386: 1.3125325010229908e-06
Position 486: 1.155386495656174e-06
Position 2368: 1.0813258356208097e-06
Position 123: 6.772272943590879e-07
Position 1058: 5.317234188778309e-07
Position 1491: 3.1591000073083546e-07
Position 1258: 2.6227358961892303e-07
Position 1079: 2.577505868622923e-07
Position 1140: 2.373103031113775e-07
Position 536: 2.3606818021668528e-07
Position 1204: 2.360390812308569e-07
Position 526: 1.8246961084132623e-07
Position 359: 1.8073850363653283e-07
Position 3149: 1.731555267361498e-07
Position 3707: 1.4888241841440547e-07
Position 1334: 1.2188614236689817e-07
Position 389: 1.180214043059638e-07
Position 4978: 7.266210914532505e-08
Position 4729: 6.938349191814503e-08
Position 1038: 6.604137889255767e-08
Position 1043: 4.8071882732438115e-08
Position 929: 4.3022072553054926e-08
Position 468: 2.582837604204282e-08
Position 915: 2.4610575660265274e-08
Position 1030: 1.9723226335312756e-08
Position 466: 1.883343174995029e-08
Position 448: 1.597120251267431e-08
Position 870: 1.4122017108279915e-08
Position 777: 1.3862590762577646e-08
Position 782: 1.295190584968565e-08
Position 714: 8.879627785566082e-09
Position 820: 8.75194968135278e-09
Position 1101: 7.394218444939725e-09
Position 476: 6.24664420610191e-09
Position 1299: 5.442242799296873e-09
Position 1098: 4.70745251662624e-09
Position 991: 4.650209961230484e-09
Position 1295: 4.638593885318668e-09
Position 814: 4.295342711231981e-09
Position 314: 3.99935968980645e-09
Position 1213: 3.926799859957864e-09
Position 1071: 3.7081714094782127e-09
Position 1328: 2.367944364356256e-09
Position 480: 2.020655930568596e-09
Position 678: 1.5967901231699182e-09
Position 1302: 1.5341054223054019e-09
Position 545: 1.4787999740700574e-09
Position 1536: 4.411271743887418e-10
Position 707: 4.334874812853465e-10
Position 588: 2.832709077773254e-10
Position 4264: 2.336277289001946e-10
Position 1356: 3.423941613033228e-11
Position 2336: 2.640099161155534e-11
Position 658: 1.671593503457044e-11
Position 667: 1.6609402813970114e-11
Position 428: 4.125976410913698e-12
Position 626: 2.1722912365206336e-12
Position 698: 2.1157854928189976e-12
Position 632: 1.5874100345635642e-12
Position 1501: 1.537527269723875e-12
Position 646: 1.115592798197493e-12
Position 761: 6.098283102655465e-17
Position 590: 3.5450362102400556e-17
Position 395: 2.6228831748707212e-17
Position 692: 1.8011842079912236e-18
Position 411: 1.7963128932715126e-18
Position 786: 1.4744966807854826e-18
Position 796: 7.053591175965735e-19
