Gene = CACYBP
Position 7300: 0.002611856861591045
Position 3894: 0.0025577661428899043
Position 1306: 0.002464298836759147
Position 8907: 0.002407856648355056
Position 11931: 0.0023990465705800955
Position 10266: 0.0023114592240867818
Position 3920: 0.002230876385881508
Position 6275: 0.002110105937428304
Position 10441: 0.001853976559881204
Position 4970: 0.0018428462576022696
Position 11074: 0.0017860506106829794
Position 4496: 0.0016627036048607515
Position 9225: 0.0015643012415030625
Position 1666: 0.001494570474018047
Position 10260: 0.001458028101079882
Position 2412: 0.0013574544501280274
Position 1097: 0.0013475008780381348
Position 457: 0.0012359830088158183
Position 11869: 0.0011434594937553048
Position 714: 0.001129001020112978
Position 9286: 0.0010826130556563212
Position 584: 0.0010538923348175561
Position 9628: 0.0009773827695804395
Position 4192: 0.0009250818048286465
Position 264: 0.0008782714160672359
Position 1769: 0.0008700428842713187
Position 2029: 0.0007845766148536339
Position 4635: 0.0007679112528096513
Position 4930: 0.0007580078379141738
Position 4310: 0.0006851697319999334
Position 969: 0.0006667700096087542
Position 9391: 0.0006646913981524105
Position 3861: 0.0006564880802074736
Position 11570: 0.000635515450359269
Position 9405: 0.0006326807944313157
Position 2190: 0.0005938263404008616
Position 4121: 0.0005852208988351916
Position 2290: 0.0005783673973627938
Position 4525: 0.0005517347197769052
Position 3721: 0.000545059883744896
Position 511: 0.0005439096328490006
Position 852: 0.0005402889750456077
Position 8571: 0.00054019852920734
Position 11194: 0.0005308668695739134
Position 7758: 0.000525167144945036
Position 4788: 0.0005191653331478228
Position 972: 0.0005163971276079368
Position 9454: 0.0005112080142195114
Position 4118: 0.0004978959240557687
Position 1818: 0.00045849314054186783
Position 505: 0.00044957647696124245
Position 3504: 0.0004293953137916851
Position 9119: 0.0003849687199387455
Position 1699: 0.0003735752118884992
Position 327: 0.00035557950229115996
Position 2193: 0.0003350538802836985
Position 2053: 0.0003349326569711098
Position 5725: 0.0003103290972151636
Position 310: 0.00029726820139874957
Position 3869: 0.0002842684641452432
Position 986: 0.00026931938871604304
Position 1229: 0.000267932408513787
Position 6864: 0.0002434371916693606
Position 1469: 0.00023049135501815706
Position 442: 0.0002149336661112986
Position 9961: 0.00021266682298256485
Position 9799: 0.0002110608349967252
Position 8181: 0.00020488322602752192
Position 3826: 0.00020380457797646967
Position 1084: 0.00020037246966918618
Position 8236: 0.0002001181784560287
Position 1718: 0.00019757319285298517
Position 800: 0.00019739336693290618
Position 7278: 0.00019293916492453658
Position 1693: 0.00019067586465065044
Position 10280: 0.00018909128675751233
Position 3570: 0.00018791773736031838
Position 901: 0.00016009133555376176
Position 4980: 0.00015344876889056822
Position 9427: 0.00014365431724069783
Position 6587: 0.00011820208760228224
Position 10296: 0.00010168832020339107
Position 1080: 9.737753537672144e-05
Position 460: 8.789427331226171e-05
Position 375: 8.713442722987353e-05
Position 4014: 8.626995377877238e-05
Position 7879: 8.598407218012887e-05
Position 4141: 8.407406077501047e-05
Position 905: 7.983798008600111e-05
Position 686: 7.769698142898517e-05
Position 1432: 6.489154649274521e-05
Position 2333: 6.313596350800241e-05
Position 550: 5.773445244978176e-05
Position 355: 5.484962900688099e-05
Position 4759: 4.50215140932574e-05
Position 1148: 4.369935672449584e-05
Position 1165: 3.900161173425915e-05
Position 1260: 3.8840213253452814e-05
Position 1492: 3.442554413791076e-05
Position 1171: 3.2104143244778746e-05
Position 815: 2.6462588629363664e-05
Position 3567: 2.5042366103752564e-05
Position 820: 2.464095685155925e-05
Position 1038: 2.360087914395393e-05
Position 8999: 2.2697545119118993e-05
Position 209: 1.9736283823073522e-05
Position 2469: 1.1914822880406572e-05
Position 2276: 1.128879457383253e-05
Position 1323: 8.989397226609725e-06
Position 462: 5.804088164311369e-06
Position 9129: 5.016228266746629e-06
Position 9007: 4.869657716500576e-06
Position 9148: 4.065942958266936e-06
Position 194: 2.7534813342887606e-06
Position 271: 2.3996841997129024e-06
Position 334: 1.7485060231900426e-06
Position 289: 1.6731895329711051e-06
Position 7239: 1.3611426388946238e-06
Position 2035: 1.211342103722862e-06
Position 854: 7.044852640577868e-07
Position 517: 3.699312881268177e-07
Position 945: 3.642108503611911e-07
Position 1635: 2.9774198509559145e-07
Position 7607: 2.9490554403946466e-07
Position 175: 2.0913272069067153e-07
Position 1101: 1.979748906272874e-07
Position 1184: 1.916949676690792e-07
Position 4362: 1.8510411129224087e-07
Position 1180: 1.8472434519406426e-07
Position 1105: 1.7256413396724848e-07
Position 205: 1.5763393417425264e-07
Position 1020: 1.540806861565894e-07
Position 804: 1.3735559336561858e-07
Position 923: 9.742052117407519e-08
Position 190: 6.464492173181349e-08
Position 741: 4.9231342146124204e-08
Position 1441: 4.826560893959819e-08
Position 467: 2.7393556793030247e-08
Position 1445: 2.702479253785813e-08
Position 953: 1.8381401120982367e-08
Position 1024: 1.4528130236685633e-08
Position 163: 1.1739092485852172e-08
Position 1200: 6.310578373392655e-09
Position 727: 3.1402691970843655e-09
Position 739: 2.679704861588989e-09
Position 185: 2.062725987477338e-09
Position 119: 3.786075432256221e-10
Position 131: 1.0216877796894543e-11
Position 145: 2.510071272247898e-12
Position 103: 4.070578845712489e-13
Position 122: 3.8121162249776913e-13
Position 110: 1.9695002928325483e-13
Position 837: 1.4125441058529996e-14
Position 141: 5.006525746568813e-15
