Gene = DESI2
Position 11872: 0.2000345643021424
Position 11420: 0.10122005461733456
Position 2138: 0.09641641378535945
Position 3360: 0.08545401826747724
Position 1599: 0.08197584522250854
Position 8643: 0.08179139548832652
Position 6255: 0.06886871626109864
Position 4949: 0.06666144412822078
Position 977: 0.0651872673277512
Position 6624: 0.06506770562127605
Position 14681: 0.054208273159424676
Position 6543: 0.04840205435171651
Position 12154: 0.04666169771469171
Position 13002: 0.04457751188005122
Position 15215: 0.042898690015311824
Position 16410: 0.03931422515070374
Position 14858: 0.03639009957142703
Position 3527: 0.03295424006041203
Position 11212: 0.029965876202700727
Position 7264: 0.02938047284732367
Position 1090: 0.027894265192603174
Position 817: 0.027436749352416627
Position 6590: 0.026528219206774784
Position 4603: 0.025415509483956905
Position 1961: 0.022399211361271636
Position 1078: 0.02202755418591576
Position 8421: 0.02192684044357929
Position 3316: 0.021609124033982907
Position 12812: 0.017588658843445473
Position 9584: 0.017409243486357397
Position 6012: 0.016669578485413488
Position 11928: 0.01665389430488523
Position 1570: 0.015935609322045952
Position 8748: 0.0152195478550588
Position 192: 0.013605817671386652
Position 1573: 0.013522362478723477
Position 1532: 0.012261043879609444
Position 13216: 0.011031445333457526
Position 2102: 0.010941043942456222
Position 6836: 0.010553203456324925
Position 8034: 0.008632020219504592
Position 1512: 0.008294436319304621
Position 5503: 0.008207757127332061
Position 3747: 0.007764424367380909
Position 674: 0.006807333107557095
Position 1102: 0.006657845240449722
Position 12097: 0.006353307719196236
Position 2627: 0.006020111936794837
Position 2122: 0.0059698635169078895
Position 16090: 0.0058164633608286526
Position 11939: 0.00556822023690825
Position 139: 0.004850288928244097
Position 5355: 0.00438589607002561
Position 1370: 0.003935516341176058
Position 1325: 0.003915217125556549
Position 1305: 0.0036275186868870773
Position 6935: 0.0035825569108416102
Position 4453: 0.0034197616067134697
Position 7260: 0.0030796779382687716
Position 8595: 0.0029350772329758646
Position 2545: 0.002764059270667507
Position 3884: 0.002637865989179617
Position 7918: 0.0025585127262425698
Position 1990: 0.0024698854250399874
Position 9129: 0.0024305138340175716
Position 8150: 0.0024075177921600265
Position 6726: 0.002304325553995084
Position 8392: 0.002273266163501398
Position 1628: 0.002273254058285509
Position 1216: 0.0022682577372503546
Position 2580: 0.002186438773200182
Position 3162: 0.002149686864046704
Position 3198: 0.0020715486897156946
Position 3725: 0.0019206740846586224
Position 1018: 0.0018524482150374304
Position 6701: 0.001851179709585034
Position 1635: 0.0016954065482902908
Position 5397: 0.0016886251928501168
Position 868: 0.0015007788823263248
Position 4764: 0.0014297675077195617
Position 1025: 0.001343958423428714
Position 1918: 0.0013272653693912903
Position 1043: 0.0012998668645194953
Position 1350: 0.0012088463207610843
Position 8255: 0.0012007218974447644
Position 722: 0.001178161240883525
Position 7018: 0.001160852010251292
Position 6610: 0.001046887092411645
Position 2697: 0.0010427332809536684
Position 5547: 0.000998181455283734
Position 7749: 0.0009958864568194975
Position 5602: 0.0009439616736508649
Position 5191: 0.0009293939927294482
Position 530: 0.0008573105589148951
Position 924: 0.0008479434139193893
Position 3333: 0.0008401358243909367
Position 6037: 0.0008334132785836803
Position 738: 0.000801177254521143
Position 3500: 0.0007798151623052211
Position 2171: 0.0007335051667462678
Position 6938: 0.0007108278316162635
Position 6122: 0.0006999020499400246
Position 1580: 0.0006764193454528116
Position 2264: 0.0006681481160681378
Position 8362: 0.0006568547048525021
Position 5973: 0.0006364065524466259
Position 1497: 0.0005481021991994994
Position 1604: 0.0005128412302416651
Position 2515: 0.00046536111750806124
Position 5855: 0.0004618451003507069
Position 8500: 0.00045083626114758753
Position 1419: 0.00044271768479746144
Position 336: 0.0004363951210861135
Position 6600: 0.0004268133914525805
Position 3935: 0.00041817523974535233
Position 5161: 0.000391112323138015
Position 6445: 0.0003894411701025046
Position 7062: 0.0003792746799130872
Position 937: 0.00037581645745138836
Position 5280: 0.0003509678528688955
Position 4336: 0.00033815888470717327
Position 2428: 0.00031897394327471085
Position 5323: 0.00028148759271363617
Position 7158: 0.0002796776264339504
Position 275: 0.0002709090456047827
Position 5372: 0.00026713053090443074
Position 4273: 0.00021301430033641763
Position 2276: 0.00019518648346761856
Position 5950: 0.00014208038447427498
Position 3461: 0.00012673528754252083
Position 1668: 0.00011775220039269921
Position 3555: 0.00011265655402220665
Position 1045: 9.5313661269279e-05
Position 6409: 9.32328920074114e-05
Position 500: 8.859451751086696e-05
Position 287: 8.43190736036096e-05
Position 1804: 8.32305648730111e-05
Position 2199: 8.19519860222356e-05
Position 1944: 8.075118212415564e-05
Position 1002: 8.047524818937552e-05
Position 640: 6.980723338546006e-05
Position 1642: 6.877956799542207e-05
Position 1676: 6.810426648805185e-05
Position 535: 6.562041943370713e-05
Position 1937: 6.078581702687017e-05
Position 6065: 5.01509174192755e-05
Position 1163: 4.4087277920060155e-05
Position 1899: 4.351418520758298e-05
Position 2692: 4.1890334897684305e-05
Position 616: 3.802474639698966e-05
Position 3120: 3.396114231568652e-05
Position 1534: 3.221556246339338e-05
Position 1826: 2.9383116360388694e-05
Position 3164: 2.6999646851489154e-05
Position 2000: 2.3984824417241437e-05
Position 5385: 2.3509144796091873e-05
Position 1179: 2.227583073128908e-05
Position 2022: 1.9954416925230602e-05
Position 2672: 1.4165456705368904e-05
Position 298: 1.395898570280621e-05
Position 548: 1.3178169839500396e-05
Position 342: 1.2923067760549053e-05
Position 3438: 7.310251095177197e-06
Position 894: 5.577061599156359e-06
Position 2732: 5.551458862887483e-06
Position 2963: 5.165050323658596e-06
Position 2758: 5.034055570841548e-06
Position 3081: 4.4033053761822805e-06
Position 1122: 3.238282182832845e-06
Position 458: 3.008623192222772e-06
Position 1425: 2.733923359751881e-06
Position 889: 2.1318396436856647e-06
Position 945: 2.1153985266206342e-06
Position 108: 1.923030441338433e-06
Position 1230: 1.6743150705371329e-06
Position 1127: 9.077714075312313e-07
Position 1263: 7.470810941382389e-07
Position 879: 4.754686659147825e-07
Position 620: 4.3740589698150873e-07
Position 897: 4.3607517780679136e-07
Position 1120: 2.3738236566812284e-07
Position 1172: 2.3415806734447443e-07
Position 447: 2.273624122822516e-07
Position 1030: 2.2663667595615515e-07
Position 144: 2.0863345470319902e-07
Position 2583: 1.7007823070352353e-07
Position 393: 1.6328840561903925e-07
Position 159: 1.0801498876433876e-07
Position 397: 1.0783857041084332e-07
Position 218: 1.0129387449649163e-07
Position 351: 9.769148293799531e-08
Position 377: 9.606215764667648e-08
Position 626: 9.054904591715051e-08
Position 567: 6.352622111902608e-08
Position 314: 3.5629160815082936e-08
Position 357: 3.425909744427392e-08
Position 560: 3.3965427076938385e-08
Position 948: 2.5881998682523296e-08
Position 316: 2.5309524113462945e-08
Position 563: 9.512314843094863e-09
Position 425: 6.88345448159535e-09
Position 904: 5.7378408946990895e-09
Position 374: 2.0649684981501943e-09
