Gene = TWISTNB
Position 247: 1.992435000003312e-08
Position 1559: 5.253142599117213e-10
Position 143: 2.4779536697071805e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4166: 0.9027124412847326
Position 8806: 0.8935447286036591
Position 12621: 0.5197412648228967
Position 7076: 0.4847862395869296
Position 12899: 0.22950903795294447
Position 7444: 0.21761408246920416
Position 2795: 0.1744518269216814
Position 2636: 0.14697194403595815
Position 13207: 0.1106441822620696
Position 8354: 0.10612669466406452
Position 13037: 0.09577975893105702
Position 8506: 0.0928740589643694
Position 10359: 0.08041953211158837
Position 8435: 0.0571286259420325
Position 7472: 0.05593732359219982
Position 267: 0.05500299086779691
Position 2737: 0.05170315728408735
Position 8718: 0.0464147180547917
Position 1147: 0.04603117191999119
Position 11027: 0.039156209031085805
Position 7756: 0.035453954696010245
Position 4174: 0.03540067206863877
Position 198: 0.03462041156417509
Position 13277: 0.033039282094759134
Position 3675: 0.028919754840498402
Position 9448: 0.028823820452760687
Position 12850: 0.022531643810990057
Position 7368: 0.021516004575470326
Position 11159: 0.021205143223228154
Position 4635: 0.020919629753547872
Position 434: 0.018873301333330643
Position 13234: 0.015815774652174364
Position 12425: 0.0154607252258053
Position 7903: 0.014768521834206875
Position 9102: 0.014552621545124161
Position 11225: 0.013688503152836082
Position 9311: 0.013591513162506785
Position 234: 0.01231733421759422
Position 722: 0.012019831701311335
Position 12754: 0.011294605461531741
Position 9418: 0.011242458467529358
Position 9135: 0.010825376510020718
Position 7635: 0.010797084942416721
Position 11252: 0.010750662383080908
Position 523: 0.010198037518419497
Position 7122: 0.009613591125053982
Position 1401: 0.00933347325523115
Position 1494: 0.009050051536014177
Position 4441: 0.008551373322139049
Position 8192: 0.007927107117259533
Position 12592: 0.0078059850303996885
Position 2502: 0.007334473781293167
Position 7502: 0.0071541242955043055
Position 3891: 0.006800036233154352
Position 7029: 0.00585753333268558
Position 12380: 0.005853785831794278
Position 7311: 0.005674921311450535
Position 3525: 0.005605634660393451
Position 748: 0.005133821867127482
Position 8054: 0.005077678311052389
Position 4710: 0.00483462086123401
Position 8832: 0.004734096161246877
Position 9261: 0.004577271909098633
Position 457: 0.004431448109989446
Position 4858: 0.004404147526711034
Position 914: 0.004394029330367311
Position 2553: 0.004354796301557013
Position 2534: 0.004304765977829938
Position 13466: 0.00426112810246649
Position 158: 0.003999037716035463
Position 2801: 0.003962770479865091
Position 11382: 0.003832545242984843
Position 1577: 0.003801561246328808
Position 11278: 0.003791697392609328
Position 12903: 0.003738871298585361
Position 13215: 0.00365704740343083
Position 917: 0.0034938397737021725
Position 398: 0.003434953128788984
Position 3478: 0.0033378782615952713
Position 4240: 0.0032521716106112286
Position 8849: 0.003184070158358155
Position 11010: 0.003054920270739268
Position 11408: 0.002980716906220732
Position 11207: 0.002862762955769794
Position 10014: 0.0027639456467986444
Position 8689: 0.0025564055073726403
Position 12577: 0.0023076684558070723
Position 2051: 0.0022861572141948307
Position 9577: 0.002272751577282766
Position 4599: 0.0022491607499850446
Position 13254: 0.0022051531987587834
Position 9632: 0.002068055285348901
Position 2070: 0.0020508297510142643
Position 7137: 0.002048204321828618
Position 6570: 0.0020392765227821344
Position 9819: 0.002020178176671654
Position 10640: 0.0020101962498907137
Position 11463: 0.001813009879775134
Position 10394: 0.0017627195939057554
Position 4204: 0.0017401675616387684
Position 6495: 0.001729880881068037
Position 8174: 0.0015758361131551824
Position 8262: 0.0015540180369183283
Position 13148: 0.0014845192969397676
Position 478: 0.0014686032014421006
Position 10172: 0.001447591194172292
Position 1126: 0.001436268162396021
Position 6515: 0.001352137966848276
Position 3794: 0.001337241560986379
Position 3505: 0.001190236690827067
Position 11990: 0.0011540893853601577
Position 1335: 0.0011258810320429967
Position 1552: 0.001049827198146283
Position 1232: 0.0009789200148501557
Position 4546: 0.000961756594336241
Position 7091: 0.0009577860033182383
Position 1091: 0.0009443819644389794
Position 7048: 0.000862054376199158
Position 799: 0.0008449518029851448
Position 395: 0.0008293761332171068
Position 12128: 0.0007959369080931783
Position 11530: 0.0007836169151009691
Position 8200: 0.0007731770623672327
Position 6723: 0.0007722566140118792
Position 5838: 0.0007566974830454418
Position 4294: 0.0007558551992089258
Position 9963: 0.0007466390860440233
Position 3811: 0.0007447582060495538
Position 9734: 0.0007276100862967726
Position 7775: 0.0007084668289989624
Position 8226: 0.0006444969255596498
Position 10644: 0.0006309726004329118
Position 10191: 0.0006209319899658454
Position 3414: 0.000617966652204702
Position 1625: 0.000605246676207468
Position 1594: 0.000603582581692419
Position 2448: 0.0005932261307981688
Position 4471: 0.000588383360004515
Position 11929: 0.0005797780089047175
Position 13542: 0.0005751070291358456
Position 1760: 0.0005690418604743242
Position 4264: 0.0005637940585977227
Position 4861: 0.0005331805358108657
Position 751: 0.000525172902095993
Position 12717: 0.0005075185906773348
Position 4780: 0.000506697279381783
Position 10391: 0.0004816219860226887
Position 2481: 0.00047841269670299114
Position 6422: 0.0004647483152731902
Position 5787: 0.0004547661462396715
Position 10438: 0.0004472832645049204
Position 10175: 0.00041672221152360713
Position 4747: 0.00041664924885603637
Position 499: 0.00037403425206881323
Position 4549: 0.00037306328191502765
Position 1757: 0.00036942877309682244
Position 1108: 0.00033808298498735526
Position 13007: 0.0003353869037505421
Position 2581: 0.00033388816377573723
Position 4089: 0.00030555057159932584
Position 6801: 0.0002971276929872295
Position 1782: 0.000284125054404162
Position 10097: 0.0002800556985114205
Position 11543: 0.000259938663116389
Position 2817: 0.00025066469599024184
Position 10400: 0.0002460437559044772
Position 10441: 0.00024556135328687777
Position 10792: 0.0002410531137200166
Position 5896: 0.0002348386122715384
Position 11495: 0.00023478925739559632
Position 4666: 0.00022668866359393423
Position 1574: 0.00022528970114996225
Position 3992: 0.00022378402321563613
Position 10372: 0.0002128558246845552
Position 2663: 0.00021121939365625753
Position 9741: 0.0002105096237976616
Position 1163: 0.00019912502892440722
Position 9480: 0.00018572044330282517
Position 12328: 0.0001837710846021418
Position 9079: 0.0001836223122697257
Position 888: 0.00013997081708876143
Position 9162: 0.000138858991911813
Position 9226: 0.00013564832872861655
Position 588: 0.00012918978208588557
Position 10382: 0.00012724812322477787
Position 2506: 0.00012399035664983863
Position 1601: 0.00011371487797380271
Position 483: 0.00011114188378688695
Position 6804: 0.00011067833100144163
Position 4819: 0.00011048837893241884
Position 509: 0.00010209539494095817
Position 4927: 9.65196459664913e-05
Position 1186: 9.318047378658925e-05
Position 1466: 9.210911111723988e-05
Position 9946: 9.010731620645828e-05
Position 4769: 8.280476006117561e-05
Position 1990: 8.117632222949051e-05
Position 4377: 8.052265882197325e-05
Position 4331: 7.873296831213453e-05
Position 1690: 7.477223806720906e-05
Position 733: 7.135679196030074e-05
Position 2601: 7.114274250789446e-05
Position 1450: 6.73391049874516e-05
Position 4760: 5.983147964625695e-05
Position 292: 5.824777175449892e-05
Position 7820: 5.02705119897961e-05
Position 1836: 4.159808057960358e-05
Position 4987: 3.850886992291293e-05
Position 6069: 3.5335555837496066e-05
Position 5738: 3.5112007020280406e-05
Position 1889: 3.2397410969863346e-05
Position 2026: 2.9990961991872984e-05
Position 417: 2.763196278701138e-05
Position 5194: 2.5109745521239536e-05
Position 1205: 2.412302999231778e-05
Position 4946: 2.237628680228442e-05
Position 366: 2.1722081765344935e-05
Position 1196: 2.1094850790773436e-05
Position 527: 2.0706036957379968e-05
Position 5227: 1.6507667176797115e-05
Position 601: 1.4355839926007527e-05
Position 322: 1.37565513866897e-05
Position 1554: 1.2826628451632372e-05
Position 160: 1.134036154013077e-05
Position 607: 1.0622831160336058e-05
Position 459: 7.288349256590256e-06
Position 402: 5.28654830793856e-06
Position 436: 3.4459668961403922e-06
Position 893: 3.156157008411081e-06
Position 927: 1.997962207231674e-06
Position 936: 1.631217714110503e-06
Position 441: 1.3002296411295676e-06
Position 324: 9.396854107659348e-07
Position 3970: 8.847254317987576e-07
Position 2270: 5.760215110437687e-07
Position 1017: 5.606956880903096e-07
Position 755: 5.077054257465101e-07
Position 549: 4.4124852391074703e-07
Position 1952: 4.1984704837112164e-07
Position 371: 3.796807223346288e-07
Position 1025: 3.0951057235334073e-07
Position 770: 3.051520387803026e-07
Position 1583: 2.942656180399631e-07
Position 529: 2.7276416128277424e-07
Position 2107: 2.7205279904334484e-07
Position 1001: 2.671495126633686e-07
Position 1110: 2.56429431829364e-07
Position 959: 2.357273783550745e-07
Position 1241: 1.9850163148393896e-07
Position 634: 1.6663636958876154e-07
Position 1413: 1.2949122140887338e-07
Position 637: 1.2024743178910495e-07
Position 1468: 1.1552119633838019e-07
Position 374: 1.016286147669599e-07
Position 628: 1.007292202541239e-07
Position 554: 8.888752684495386e-08
Position 1620: 7.924631572132121e-08
Position 543: 7.824509506071446e-08
Position 4717: 5.810729659099454e-08
Position 131: 4.634886457622076e-08
Position 287: 2.827973078918678e-08
Position 1851: 1.892158457732454e-08
Position 1351: 1.5636855524636868e-08
Position 1426: 1.3777760360055892e-08
Position 1345: 1.2231394389012602e-08
Position 532: 1.1750185978206521e-08
Position 613: 1.1383782796692702e-08
Position 1418: 1.0617266927858651e-08
Position 730: 7.740930261405197e-09
Position 304: 6.276679133541046e-09
Position 764: 4.06162617949817e-09
Position 643: 3.3465066211842477e-09
Position 575: 3.251896990546457e-09
Position 570: 2.572736458436668e-09
Position 136: 2.0177551288496137e-09
Position 566: 1.277079138138343e-09
Position 104: 5.437390299021501e-12
Position 89: 5.613871131194836e-14
Position 91: 4.7389917068054744e-15
