Gene = SEC61B
Position 2700: 0.0003249987489801715
Position 8188: 0.00017707743851706723
Position 3754: 0.000149198976727205
Position 8116: 0.00014297506314640905
Position 1951: 0.00013528488306975849
Position 2256: 0.00012129422813969575
Position 34: 0.00011545958808118255
Position 2105: 0.0001011350972292086
Position 176: 9.361795589407454e-05
Position 6635: 8.323326301142784e-05
Position 6605: 7.920602642006985e-05
Position 7001: 6.954616815622184e-05
Position 249: 6.235073676306263e-05
Position 332: 6.125326980251001e-05
Position 8007: 5.706471405100357e-05
Position 797: 5.623128480830159e-05
Position 272: 3.622788528468865e-05
Position 1672: 3.4560872165236524e-05
Position 411: 2.6508735897624492e-05
Position 527: 2.552587572139958e-05
Position 459: 2.4425175007662365e-05
Position 476: 2.4230824329268823e-05
Position 28: 1.2857951074036623e-05
Position 2167: 1.2008245080954989e-05
Position 3561: 9.007100049779002e-06
Position 1070: 8.975111597428142e-06
Position 988: 8.81449758918626e-06
Position 479: 5.196739347578405e-06
Position 1520: 5.191768090978486e-06
Position 2007: 5.143033620194723e-06
Position 1748: 4.647770589083732e-06
Position 219: 4.423608157627775e-06
Position 2453: 4.01360327740936e-06
Position 556: 3.1707525632655874e-06
Position 190: 3.08988374412181e-06
Position 178: 3.0455197260677475e-06
Position 470: 2.874603275533064e-06
Position 614: 2.340260944889313e-06
Position 129: 2.0387110524605123e-06
Position 706: 1.258333755749919e-06
Position 963: 1.0332214301471008e-06
Position 1775: 7.007135789545808e-07
Position 1835: 5.513021706377571e-07
Position 231: 8.971927584645087e-08
Position 362: 3.983605217355147e-08
Position 223: 6.455328526957642e-09
Position 464: 4.842317068359163e-09
Position 575: 1.0423644346968822e-10
Position 261: 1.5221087225396963e-11
Position 766: 2.7398614605449853e-12
Position 840: 2.5286697847835823e-12
Position 305: 9.886502714520604e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5597: 0.9887776487472647
Position 8035: 0.7258786210748192
Position 244: 0.5363406753079436
Position 1590: 0.3745495866535557
Position 1768: 0.1768451420119328
Position 1790: 0.143430628358122
Position 1687: 0.08106141838225753
Position 2575: 0.07125588628723716
Position 2865: 0.05383455872041087
Position 1648: 0.052556656252514086
Position 6318: 0.04471945458729108
Position 7962: 0.0444846178136408
Position 2732: 0.03909316790633586
Position 6076: 0.028901212052133817
Position 2071: 0.026964933445269408
Position 3983: 0.02645845998924041
Position 7720: 0.022904731918021386
Position 183: 0.02156448852883885
Position 2358: 0.019605788679220724
Position 261: 0.019080992302761206
Position 3949: 0.018667915119007648
Position 7042: 0.01677615568760748
Position 3633: 0.01665175712382142
Position 6474: 0.016417658837404203
Position 5173: 0.016049898585780344
Position 6332: 0.01599507981912065
Position 163: 0.015075580103797465
Position 6296: 0.013952045362262955
Position 4275: 0.013917628879512275
Position 2643: 0.013606691900337073
Position 145: 0.013171104479481612
Position 6820: 0.012033550157458585
Position 2551: 0.011229541962381235
Position 1556: 0.011098889496623488
Position 5243: 0.010197369306043319
Position 2758: 0.009622601304713846
Position 527: 0.009381443544220462
Position 6524: 0.009299146639875251
Position 2761: 0.009262630106327477
Position 7723: 0.009228110931528996
Position 5390: 0.009012309989753666
Position 6132: 0.008634734429676922
Position 6087: 0.008548158943140033
Position 4027: 0.008547815693114717
Position 2813: 0.008485298403049917
Position 7068: 0.008440097204493223
Position 5869: 0.008331427058636152
Position 1831: 0.0074858375286407305
Position 6055: 0.007177180268338836
Position 2256: 0.006558617089417585
Position 2515: 0.005320383418037441
Position 6806: 0.0051542234034044196
Position 6031: 0.00484016447694947
Position 3131: 0.004745007016170818
Position 201: 0.0045890361908718195
Position 6037: 0.004493549393105717
Position 5778: 0.004002670830365077
Position 2777: 0.003996145748799459
Position 8123: 0.003647932503795484
Position 5310: 0.003571675215189512
Position 6343: 0.0035457746490123914
Position 284: 0.0034996728811744295
Position 5199: 0.003180700085257277
Position 4007: 0.0031741840105453463
Position 7840: 0.003150002682437813
Position 1613: 0.002941582207262894
Position 6787: 0.0029274460615919427
Position 5781: 0.0027772841170449598
Position 5264: 0.002642886502904998
Position 3459: 0.0022614346228251466
Position 8242: 0.002034873938890198
Position 1482: 0.002017279772436931
Position 8049: 0.001884952144033458
Position 5158: 0.0018471649993070046
Position 2919: 0.001675379846787442
Position 5563: 0.001660820098934512
Position 297: 0.0016014870514607094
Position 7592: 0.0015966390295837768
Position 7457: 0.0015123217387534424
Position 3986: 0.001425157598777157
Position 532: 0.0014188435236925606
Position 5878: 0.001373544864407545
Position 4011: 0.0013626906426861662
Position 6768: 0.001294743452111762
Position 7484: 0.0012145635371343785
Position 3919: 0.0011971605843955541
Position 1354: 0.001152074774966095
Position 1426: 0.0010677530873277588
Position 1775: 0.000978509938936125
Position 5830: 0.0009443228572927535
Position 1701: 0.0009442563176617178
Position 6350: 0.0009149891561689572
Position 7417: 0.0008888629401355147
Position 7536: 0.0008676298259161333
Position 7884: 0.0008551927218966901
Position 1869: 0.0008330781719888479
Position 1506: 0.0007559957109746526
Position 2787: 0.0007381684855539466
Position 1658: 0.0007229283339051084
Position 1794: 0.0007178987244068381
Position 8155: 0.0006867023587192007
Position 2437: 0.0005849786639849569
Position 7698: 0.0005420913387704396
Position 3414: 0.0005084645160946027
Position 8152: 0.0004992038583382238
Position 7807: 0.0004786484688965824
Position 1728: 0.0004490693022035571
Position 2577: 0.00043209201253356454
Position 551: 0.0004178891280435683
Position 7254: 0.0004053582804262229
Position 3456: 0.00040210407315243867
Position 6432: 0.00038842006546246433
Position 8129: 0.000383017383893293
Position 1395: 0.0003688028424021317
Position 1553: 0.00032389458850558386
Position 7000: 0.00031817060435588174
Position 7140: 0.0003107789765967232
Position 7669: 0.00031013108432815194
Position 302: 0.00030273333320408657
Position 2313: 0.00029446166529225156
Position 1275: 0.0002778892708272613
Position 8108: 0.0002621307149873622
Position 3955: 0.00025838798315525844
Position 3875: 0.0002433859847551537
Position 1137: 0.00024003154730095508
Position 6094: 0.00023224960276910353
Position 5990: 0.00020031663936237684
Position 6488: 0.00018831501692400236
Position 6635: 0.0001579287639689425
Position 5815: 0.00014981580807553466
Position 1278: 0.00014967918508925897
Position 6674: 0.00014926463174143824
Position 6451: 0.00014621273336508264
Position 8275: 0.00013611800607921825
Position 1368: 0.00013480969048928313
Position 1535: 0.0001266336206924941
Position 6693: 0.00012515365225668025
Position 340: 0.00012490731613508212
Position 6145: 0.0001024111603306424
Position 7981: 7.204162495103902e-05
Position 2282: 7.132555233679792e-05
Position 1559: 7.052486369692036e-05
Position 1918: 6.84662758776629e-05
Position 940: 6.572061874500564e-05
Position 2496: 6.435403613012778e-05
Position 2086: 4.795650498270816e-05
Position 2162: 4.672500779761807e-05
Position 7048: 4.513689515788392e-05
Position 5735: 4.1018702330228296e-05
Position 8268: 4.095943243784888e-05
Position 3516: 3.63503129964371e-05
Position 501: 3.399852710879837e-05
Position 956: 3.0675685949473465e-05
Position 1300: 2.836204384732684e-05
Position 6537: 2.7736307011185988e-05
Position 6247: 2.5779761550692816e-05
Position 5960: 2.45649660874906e-05
Position 2309: 2.4276429108536643e-05
Position 681: 2.4104947371861574e-05
Position 1173: 2.3391857280414944e-05
Position 2600: 2.2827632658819508e-05
Position 479: 2.0206126741273444e-05
Position 1186: 2.007541037158554e-05
Position 840: 1.9636295114584923e-05
Position 2073: 1.9262320019177956e-05
Position 556: 1.4758821126120408e-05
Position 1618: 1.4315114345180195e-05
Position 1672: 1.2616542217405158e-05
Position 573: 1.2220946109357943e-05
Position 305: 1.1935768101089258e-05
Position 786: 9.507685792711767e-06
Position 1976: 8.952357490059843e-06
Position 1255: 8.939109623545756e-06
Position 5905: 8.89636828884429e-06
Position 717: 7.766380106853758e-06
Position 2365: 7.305260120417096e-06
Position 416: 6.611032587554049e-06
Position 1280: 5.953148434467645e-06
Position 3050: 5.76119404637892e-06
Position 1732: 4.4023055898040045e-06
Position 6119: 4.112069156413992e-06
Position 575: 3.965272085061644e-06
Position 373: 3.6911275117777974e-06
Position 1211: 3.563983785056797e-06
Position 1512: 3.4910624994200033e-06
Position 342: 2.9225186192450863e-06
Position 2013: 2.294080779699267e-06
Position 991: 2.1199735364157574e-06
Position 485: 2.0893401947887333e-06
Position 1937: 2.0787446903302563e-06
Position 423: 2.0543126138597904e-06
Position 666: 1.9236537979039907e-06
Position 442: 1.882577804738617e-06
Position 2002: 1.8301274660978293e-06
Position 2607: 1.1757503769010351e-06
Position 459: 1.1166467450568167e-06
Position 497: 1.0730469121487598e-06
Position 1562: 1.0333876830959322e-06
Position 2963: 9.796421857632317e-07
Position 358: 7.983717289115738e-07
Position 101: 5.700487886188741e-07
Position 722: 5.225701247392311e-07
Position 1840: 4.729363573446129e-07
Position 1946: 4.564032106463387e-07
Position 630: 3.943862989719553e-07
Position 1079: 2.922733241574328e-07
Position 1304: 2.8654428889491933e-07
Position 104: 2.2823888209012696e-07
Position 432: 2.041510583836394e-07
Position 1842: 9.252852296472869e-08
Position 2042: 4.892656150321657e-08
Position 347: 4.893091282803492e-10
Position 385: 4.5322472475416117e-10
Position 579: 9.709332317340332e-11
Position 706: 9.703093765010107e-11
Position 392: 4.436382954439672e-11
Position 872: 4.0160020968005015e-11
Position 381: 5.244662523417889e-12
Position 581: 1.1732311868559384e-13
Position 592: 1.0784222959463461e-13
