Gene = CH17-270A2.2
Position 2701: 8.872270628016933e-05
Position 2020: 8.837276533880913e-05
Position 4211: 8.758412769699295e-05
Position 5800: 8.353593162611797e-05
Position 1165: 8.208198968817309e-05
Position 7800: 8.064008546292611e-05
Position 6544: 8.015460349724674e-05
Position 4126: 8.011688502881581e-05
Position 1683: 7.836135110612089e-05
Position 6780: 7.808330020840435e-05
Position 2843: 7.803963407147411e-05
Position 6445: 7.213269950575849e-05
Position 7031: 7.152320680840701e-05
Position 6260: 7.079205201405776e-05
Position 2366: 6.907230861396485e-05
Position 5494: 6.500431175097144e-05
Position 2632: 6.493294541582486e-05
Position 1072: 6.284622617509875e-05
Position 6098: 5.946604259810397e-05
Position 2006: 5.744480391631827e-05
Position 3815: 5.6002854990555477e-05
Position 4608: 5.450434222466596e-05
Position 6290: 5.2738496887285585e-05
Position 3421: 4.6006206611083785e-05
Position 6940: 4.413695399327249e-05
Position 2881: 4.4034071087481874e-05
Position 3229: 4.372057966615894e-05
Position 2149: 4.35564822473334e-05
Position 3991: 4.1067797272702886e-05
Position 6220: 3.974027310608158e-05
Position 1489: 3.3980333224889125e-05
Position 3950: 3.3058812930895554e-05
Position 6338: 3.1258525686811936e-05
Position 1097: 3.08069716898434e-05
Position 2289: 3.063016140160827e-05
Position 2915: 2.4476270206235934e-05
Position 3655: 2.232782334630097e-05
Position 3524: 2.2061361844360265e-05
Position 2380: 2.116443370999582e-05
Position 2542: 2.0095643206635905e-05
Position 870: 1.7801911624791095e-05
Position 4845: 1.7112755930171017e-05
Position 2656: 1.5707518834936637e-05
Position 1953: 1.4555431888804554e-05
Position 2593: 1.4261550183026389e-05
Position 3993: 1.413236221158943e-05
Position 3641: 1.3121450651387338e-05
Position 3652: 1.2739129075532128e-05
Position 2286: 1.268389915040636e-05
Position 1537: 1.1497409873485658e-05
Position 2907: 1.1387741799915332e-05
Position 1381: 1.1246721180753474e-05
Position 830: 1.0812984204912827e-05
Position 2848: 1.0645916753600454e-05
Position 1770: 1.0580007903075669e-05
Position 1861: 1.0525412979189249e-05
Position 4369: 9.697682046426716e-06
Position 2423: 9.056071861364852e-06
Position 2223: 8.567416439244623e-06
Position 2989: 7.797752727605622e-06
Position 2596: 7.629636543411948e-06
Position 1241: 7.423459534969754e-06
Position 1147: 7.19803488351361e-06
Position 2608: 6.985444394003791e-06
Position 1552: 6.688881761295462e-06
Position 499: 6.213573354510043e-06
Position 1873: 5.74909555481275e-06
Position 1905: 5.706235532149099e-06
Position 140: 5.25405754480201e-06
Position 4372: 5.0692813163902945e-06
Position 399: 3.832093580936527e-06
Position 645: 2.7217552272859844e-06
Position 4378: 1.179001539062405e-06
Position 8001: 1.1304292176094618e-06
Position 546: 4.6905178554196577e-07
Position 346: 3.5567933386357045e-07
Position 204: 2.812218358589288e-07
Position 336: 2.3660569880940257e-07
Position 654: 1.9106821332200014e-07
Position 613: 1.7990808841447043e-07
Position 405: 1.2150777913441208e-07
Position 378: 4.766621848950249e-08
Position 269: 3.9732862245832643e-08
Position 474: 3.0408315474170766e-08
Position 150: 2.7702788571035532e-08
Position 704: 2.2763632798742996e-08
Position 184: 1.2743820418621328e-08
Position 156: 2.8064507876857186e-09
Position 233: 2.356736838493215e-09
Position 211: 1.5671178984015314e-09
Position 412: 4.988492039908176e-10
Position 242: 2.2536092287832538e-10
Position 235: 5.621238029911008e-11
Position 250: 7.010598665212623e-12
Position 255: 3.194118800715125e-12
Position 656: 1.299293840891809e-12
