Gene = PEA15
Position 6605: 0.0027434010130312292
Position 5384: 0.0026328105706806223
Position 9805: 0.002466632909414544
Position 7613: 0.0024598948224338986
Position 1728: 0.0023550635349203044
Position 278: 0.00231361765372622
Position 8098: 0.002180125946436889
Position 449: 0.0019985273461993135
Position 2768: 0.0019562466066544494
Position 1496: 0.001866847061300258
Position 8329: 0.0017905244541441927
Position 2820: 0.0017895277590617078
Position 3900: 0.0016589483169807866
Position 6573: 0.0015892858037135974
Position 5111: 0.0015384993724637292
Position 2219: 0.0013852773954628316
Position 4050: 0.001364338269923281
Position 8902: 0.0013227843617638938
Position 4423: 0.0013016314727947805
Position 2179: 0.0012239672273465134
Position 472: 0.0011970739598653841
Position 4308: 0.0009961723447562921
Position 4560: 0.0009249929853502256
Position 1650: 0.0008750804713163424
Position 8622: 0.0007735523478180205
Position 9729: 0.0007091419847457548
Position 8140: 0.0006687503322230778
Position 1088: 0.0006565846113529503
Position 9223: 0.0006552017432019714
Position 1155: 0.0005959274068543882
Position 4756: 0.0005955983893512599
Position 4593: 0.000567011963998069
Position 2291: 0.0005565157770804143
Position 4506: 0.0005258674583818593
Position 553: 0.0005016225204160567
Position 2465: 0.0004981893763950455
Position 2333: 0.00047891711077838135
Position 4824: 0.0004763321562944646
Position 1835: 0.0004705801348905235
Position 3924: 0.00043520118215207177
Position 1565: 0.00039751627183167614
Position 7632: 0.0003588415784773046
Position 9173: 0.0003197021069376801
Position 418: 0.00031565763645163185
Position 7635: 0.0003099427138565195
Position 2635: 0.00029026399573346066
Position 2840: 0.000287491946930296
Position 8498: 0.0002781905325429201
Position 9876: 0.00027035772746349053
Position 1051: 0.0002568792895818296
Position 3699: 0.0002444892398215941
Position 1759: 0.00024375173621096855
Position 8525: 0.0002251569214117217
Position 358: 0.0002119137162480873
Position 3840: 0.00021171107457965938
Position 2985: 0.00020805964025680636
Position 8143: 0.00017226086313079574
Position 3879: 0.00016587522960215986
Position 8352: 0.00015430094899581431
Position 7314: 0.00015128070409742913
Position 8720: 0.00014368874468596447
Position 396: 0.0001082224586704068
Position 305: 0.00010616352222722146
Position 9119: 0.00010007488722904483
Position 377: 9.914279789600077e-05
Position 1652: 9.891112230011311e-05
Position 2603: 9.492157866982382e-05
Position 2531: 8.897945113275545e-05
Position 2079: 8.507885119107718e-05
Position 485: 8.433219718449862e-05
Position 2948: 7.964194685505082e-05
Position 1583: 7.927644922961112e-05
Position 2709: 7.902850224165659e-05
Position 1660: 7.383697214382595e-05
Position 8407: 7.192296622427554e-05
Position 7545: 6.334725862746745e-05
Position 2042: 6.214783838625875e-05
Position 2056: 6.181859686978145e-05
Position 2729: 5.169117599121839e-05
Position 1314: 4.664994687342985e-05
Position 6751: 3.7991686874160274e-05
Position 810: 3.324409885350741e-05
Position 8111: 3.16873427669555e-05
Position 2259: 2.8949979439839915e-05
Position 5158: 2.8653142366873083e-05
Position 2139: 2.6974272999889218e-05
Position 2247: 2.6201563153177284e-05
Position 3669: 2.3115894278272346e-05
Position 1431: 2.2696785379908658e-05
Position 740: 2.247038768772623e-05
Position 3263: 2.03940728976112e-05
Position 3790: 2.0323911421221394e-05
Position 1095: 2.0072762094344035e-05
Position 456: 1.9136212230776635e-05
Position 1008: 1.8791416228486106e-05
Position 3313: 1.7517714581170425e-05
Position 1735: 1.6786706424638565e-05
Position 1243: 1.6461558121288342e-05
Position 8113: 1.6064115321370404e-05
Position 3531: 1.5567313907560104e-05
Position 8017: 1.3573983117898043e-05
Position 2593: 1.3506850790943765e-05
Position 3815: 1.026114984635686e-05
Position 365: 9.74382941390746e-06
Position 286: 9.055058855699127e-06
Position 1180: 8.953930598053606e-06
Position 2831: 8.628573008257563e-06
Position 490: 8.14535485663413e-06
Position 1192: 6.6514568687594095e-06
Position 779: 6.634214938292241e-06
Position 1311: 6.382396640322489e-06
Position 2365: 6.1311440976607025e-06
Position 3162: 5.6993517206546525e-06
Position 1091: 4.46084612672574e-06
Position 1668: 3.5368332474354526e-06
Position 241: 2.99317410265631e-06
Position 1328: 2.7738061477425578e-06
Position 1259: 2.5772478322718696e-06
Position 1892: 2.2781408459000137e-06
Position 761: 2.1087447010510986e-06
Position 8107: 1.537731163214512e-06
Position 1504: 1.5359246034041393e-06
Position 3852: 1.422932431184053e-06
Position 945: 1.1423285576687615e-06
Position 940: 1.1036756308988087e-06
Position 2648: 1.0606916613302524e-06
Position 925: 1.0568547605272638e-06
Position 227: 7.393572825647565e-07
Position 902: 4.7344875831589034e-07
Position 1338: 2.208068420588859e-07
Position 1277: 2.091050717025491e-07
Position 1114: 1.8737059880733253e-07
Position 1202: 1.5706385445351723e-07
Position 1119: 1.5432148518517517e-07
Position 932: 1.401435469469146e-07
Position 899: 1.3225706358607666e-07
Position 2449: 1.2888775379156834e-07
Position 1845: 9.199328053846277e-08
Position 1855: 8.963304206049771e-08
Position 1991: 5.049792357842558e-08
Position 249: 8.17353773343883e-09
Position 2045: 7.801446679310936e-09
Position 1281: 5.351975946946656e-09
Position 84: 4.321211899517973e-09
Position 770: 3.760384559220417e-09
Position 134: 3.045707803271217e-09
Position 957: 2.5716320587620856e-09
Position 180: 2.409609975625639e-09
Position 621: 2.1573585106499397e-09
Position 815: 2.113941960436016e-09
Position 221: 1.1982214136467282e-09
Position 205: 3.1320972803513025e-10
Position 623: 1.5484752820072743e-10
Position 174: 1.4632445960039712e-10
Position 674: 1.4198925697096844e-10
Position 105: 1.344381075136778e-10
Position 81: 8.992382362611442e-11
Position 640: 8.597912409196278e-11
Position 149: 7.027647632322263e-11
Position 426: 6.897711288474975e-11
Position 649: 6.41859405113447e-11
Position 116: 5.849706823451487e-11
Position 182: 2.4363912588530224e-11
Position 110: 1.7137763581224034e-11
Position 113: 7.1701924186128845e-12
Position 1162: 6.912824824431459e-12
Position 200: 3.506432795247194e-12
Position 202: 3.441381589075416e-12
Position 190: 2.362272934545292e-12
Position 167: 1.7049332592503862e-12
Position 152: 1.3282672625979611e-12
Position 192: 6.000802155928512e-13
Position 961: 4.348191538266023e-13
Position 656: 1.1964870016047123e-13
Position 679: 6.06984170007651e-14
Position 651: 2.372681823575695e-15
Position 659: 2.108405393691722e-15
