Gene = EDARADD
Position 34103: 0.16821640314765926
Position 23244: 0.15392714243530062
Position 19496: 0.14509072225461164
Position 4771: 0.11191937727665036
Position 13673: 0.1056989909086728
Position 12171: 0.08527075543631987
Position 26191: 0.08413010058930981
Position 19779: 0.08138646795936441
Position 17101: 0.07396334882946873
Position 3623: 0.06989233597031198
Position 23696: 0.06409644175372264
Position 674: 0.06392385155983799
Position 16243: 0.05482594428763784
Position 15832: 0.05405680922659014
Position 19077: 0.053421690063356626
Position 21191: 0.03900621331954484
Position 1244: 0.038886163343863134
Position 7097: 0.037612006508805904
Position 28508: 0.03597650482402591
Position 21898: 0.029972952130454165
Position 20777: 0.028861611270099303
Position 11717: 0.028277568660073187
Position 16399: 0.02431836858264787
Position 18297: 0.02329872579738053
Position 19546: 0.023254345267015024
Position 4719: 0.02148511052224048
Position 18030: 0.01952108594954505
Position 22585: 0.018213690680950623
Position 14898: 0.016751795579399223
Position 19691: 0.014884641054430211
Position 1305: 0.014870241529124624
Position 12487: 0.012708534909261349
Position 2529: 0.01227914161986644
Position 11987: 0.011817767513834832
Position 21841: 0.011684202780568028
Position 10970: 0.01136717376357102
Position 7483: 0.009710495638721731
Position 453: 0.009580972433568839
Position 18048: 0.008094596675890933
Position 9513: 0.00803430670449002
Position 21779: 0.007911201748059753
Position 18283: 0.007628681088051484
Position 7538: 0.007332707825694267
Position 3663: 0.007097003342575073
Position 26860: 0.006908024635482292
Position 18320: 0.006888572594974317
Position 11733: 0.006776859594757013
Position 7170: 0.006701270146484855
Position 3562: 0.006359474443041657
Position 10927: 0.006148826456354869
Position 17896: 0.005936092508486145
Position 17284: 0.005817068741917605
Position 15079: 0.0047233240346017035
Position 1151: 0.004708492184201354
Position 19609: 0.004618309588418476
Position 23294: 0.003925433499199613
Position 10041: 0.0035602749575518997
Position 13535: 0.0035224515802803388
Position 3346: 0.003510975450368297
Position 9404: 0.003499249196614657
Position 1261: 0.003197225127509842
Position 18475: 0.0030682902562026416
Position 7044: 0.0030671976864202763
Position 13945: 0.0029652026362072766
Position 2433: 0.0028113916458724023
Position 2588: 0.002788463903067159
Position 380: 0.002637807395934316
Position 3697: 0.0024907687416755348
Position 22360: 0.002307603123480748
Position 586: 0.002161779757099434
Position 12447: 0.0021548192232132206
Position 18227: 0.0021471762801285326
Position 13298: 0.002107388926954441
Position 4455: 0.002106129552966353
Position 18072: 0.0020966551552810495
Position 7143: 0.0020964006091698673
Position 16510: 0.0019662654568547233
Position 7301: 0.0018963214173090403
Position 12790: 0.0018643355690392376
Position 2488: 0.0015261548577787433
Position 1057: 0.001503167638741774
Position 15179: 0.0014760497911909395
Position 997: 0.0013554680155320714
Position 17760: 0.0013002166901405685
Position 3626: 0.0012687451237289639
Position 21082: 0.0012497897557541835
Position 4334: 0.001202668552636264
Position 20728: 0.0011822644919907053
Position 20196: 0.0011539837654076805
Position 624: 0.0011118177890723545
Position 16788: 0.0010880759733430168
Position 16214: 0.0010474478797928746
Position 2300: 0.000998141463012897
Position 22314: 0.0009703602478534518
Position 4549: 0.000965311853178538
Position 16192: 0.0009018394122407256
Position 945: 0.0007742850787999141
Position 16823: 0.0007714403109310271
Position 16576: 0.000750341777584364
Position 753: 0.0007438721434846093
Position 18635: 0.0007431077677235384
Position 17195: 0.0007158184658181435
Position 2328: 0.0007105985208989024
Position 17174: 0.0007049103036276184
Position 928: 0.0006946441483538422
Position 7108: 0.0006773987686347139
Position 538: 0.0006708109215900741
Position 965: 0.000667539601419802
Position 563: 0.0006646322017568465
Position 15304: 0.0006321949100314704
Position 7204: 0.0005914722428466605
Position 7013: 0.0005538295452528217
Position 4305: 0.0005531097909706963
Position 7130: 0.0005381170436408627
Position 3265: 0.0005200450444224853
Position 3380: 0.000508149325955335
Position 4585: 0.00040463194184819516
Position 4641: 0.0003820505750659284
Position 909: 0.0003662134971869777
Position 726: 0.0003143906501656718
Position 17728: 0.000302222396992126
Position 15378: 0.0002913161040353875
Position 13042: 0.00028005312949245734
Position 1148: 0.0002733950359856231
Position 13018: 0.0002710342145330752
Position 976: 0.00022620942027845158
Position 384: 0.00021803448904812183
Position 4029: 0.00019213057318480213
Position 1314: 0.00018264402989758008
Position 2220: 0.0001819223515911131
Position 688: 0.0001747799494319346
Position 16039: 0.0001659011509129645
Position 2085: 0.00016207767205509864
Position 15097: 0.0001509235049697686
Position 15328: 0.00014311858592024615
Position 5789: 0.00011221146077489586
Position 15470: 0.0001108656118778219
Position 1104: 0.00010480289104453794
Position 1226: 0.00010302558307674941
Position 15521: 0.00010213881773573914
Position 1602: 9.217325724214642e-05
Position 1382: 8.253515500403944e-05
Position 897: 7.891006765607765e-05
Position 2303: 7.363886402622795e-05
Position 797: 6.896852291051083e-05
Position 137: 6.623518737677622e-05
Position 8702: 6.5938044752693e-05
Position 2039: 6.12631466746009e-05
Position 2250: 5.7142003939906184e-05
Position 2172: 4.8032568990176e-05
Position 13110: 4.6740260005290196e-05
Position 5499: 4.6053467410631204e-05
Position 4928: 4.0454476754034806e-05
Position 14496: 3.68566932971779e-05
Position 3185: 3.358969232909288e-05
Position 2140: 2.6178352004650836e-05
Position 3348: 1.9169170966159103e-05
Position 3194: 1.8886166797915854e-05
Position 3409: 1.867829129554851e-05
Position 3199: 1.7942679318685558e-05
Position 1654: 1.7940926528099788e-05
Position 852: 1.7832530105025866e-05
Position 817: 1.6989806114028806e-05
Position 1985: 1.642919489999485e-05
Position 1100: 1.6340333508038758e-05
Position 1524: 1.5012194243032374e-05
Position 629: 1.3126294447121903e-05
Position 600: 1.2736154618434328e-05
Position 177: 1.223335006499451e-05
Position 3682: 1.0615329933070935e-05
Position 4948: 9.590971798151825e-06
Position 914: 9.527633272633772e-06
Position 8343: 9.019456983141103e-06
Position 4730: 8.744901301825167e-06
Position 4624: 8.141896938751003e-06
Position 2532: 7.542265980019774e-06
Position 4080: 7.240800717299891e-06
Position 6321: 6.952894156778934e-06
Position 1556: 6.335305957265356e-06
Position 1876: 5.6744233835464905e-06
Position 1122: 5.658111652545052e-06
Position 7728: 5.319795873609398e-06
Position 5946: 5.087334478792268e-06
Position 8698: 4.213392892748526e-06
Position 697: 3.94419012523972e-06
Position 488: 3.938375681691854e-06
Position 6112: 3.5531659076931527e-06
Position 3248: 3.306020403052646e-06
Position 712: 3.2619284602603855e-06
Position 5419: 3.257234991735446e-06
Position 3155: 3.0484826865274447e-06
Position 6670: 2.791447053598985e-06
Position 8722: 2.733432601608506e-06
Position 8397: 2.6940748854263325e-06
Position 759: 2.4539108431025486e-06
Position 5090: 2.447022396931415e-06
Position 4924: 2.390106812055832e-06
Position 954: 2.318081516843354e-06
Position 611: 2.3095119787002884e-06
Position 626: 2.2916193517810984e-06
Position 3172: 1.9762912561289625e-06
Position 777: 1.8215255271953648e-06
Position 386: 1.662424495766291e-06
Position 3162: 1.644585431499617e-06
Position 2259: 1.373157632597966e-06
Position 471: 1.3435082179463302e-06
Position 5459: 1.2679113470050364e-06
Position 2407: 1.2404179939891432e-06
Position 1112: 1.2303550677777205e-06
Position 2056: 1.2197968214074503e-06
Position 4202: 1.114494217256777e-06
Position 139: 1.0187230706592395e-06
Position 1621: 9.144193934227872e-07
Position 1561: 8.986858030496534e-07
Position 2608: 8.926265846762615e-07
Position 2317: 8.18421830685145e-07
Position 1172: 7.976519461634952e-07
Position 5093: 7.961173434691655e-07
Position 477: 7.238907210503631e-07
Position 1500: 6.302924177427203e-07
Position 1496: 6.140605354728176e-07
Position 602: 6.080911318053527e-07
Position 190: 5.514947438080914e-07
Position 772: 4.6665802418962516e-07
Position 4280: 4.396224916046226e-07
Position 3867: 4.1916811780235017e-07
Position 2692: 4.116072613749443e-07
Position 822: 2.374088404380293e-07
Position 736: 2.1308168650915902e-07
Position 2786: 2.102884563145913e-07
Position 390: 2.0066781913939509e-07
Position 146: 1.3359891209585435e-07
Position 868: 7.297235096333924e-08
Position 1531: 6.21511880194998e-08
Position 411: 5.8779115137035995e-08
Position 857: 5.334893600092138e-08
Position 833: 4.383662135592599e-08
Position 263: 3.4714500117517883e-08
Position 399: 2.6663031924526382e-08
Position 876: 2.452677550337752e-08
Position 730: 2.2306582333689025e-08
Position 4582: 1.600179095027625e-08
Position 872: 1.4245610042579043e-08
Position 149: 1.2739254587766453e-08
Position 1127: 1.121455025320314e-08
Position 1186: 6.267757903969932e-09
Position 1933: 5.21695863659805e-09
Position 224: 3.316551566746948e-10
Position 3773: 2.568232635676375e-10
Position 761: 5.570128102758108e-11
Position 83: 2.2239265492644498e-11
Position 401: 2.105358337828036e-11
Position 1216: 4.4336100384263895e-12
Position 636: 9.974521190733628e-13
Position 838: 8.905605724568244e-13
Position 209: 1.7958546148762552e-13
Position 91: 5.0891497068763857e-14
Position 226: 2.285130535618766e-14
