Gene = SPRTN
Position 1098: 4.639448567739173e-05
Position 1391: 3.980588384441538e-05
Position 10392: 3.5537727017426846e-05
Position 1556: 3.152010479258455e-05
Position 1793: 2.874089056408136e-05
Position 246: 2.8391139520263405e-05
Position 2100: 2.4695112383134977e-05
Position 622: 2.0821136763875116e-05
Position 536: 1.9125527070459584e-05
Position 1400: 1.897011469988249e-05
Position 561: 1.8856481588307387e-05
Position 1301: 1.3845823905361062e-05
Position 1319: 1.3227767975084177e-05
Position 4184: 9.960603330443425e-06
Position 216: 8.996305939189814e-06
Position 1663: 8.259032368234263e-06
Position 416: 8.244373933337183e-06
Position 988: 7.184790861699782e-06
Position 321: 6.143605392577493e-06
Position 2340: 5.747404556671104e-06
Position 1124: 5.409233687047303e-06
Position 483: 4.052310478959359e-06
Position 440: 4.041901300527094e-06
Position 641: 3.0642956167348216e-06
Position 488: 2.6254237145296863e-06
Position 2132: 1.6237574137424682e-06
Position 680: 1.4232869761184048e-06
Position 1019: 1.3606514217384037e-06
Position 429: 1.1229571663758869e-06
Position 104: 7.191088590987678e-07
Position 377: 6.150210291806708e-07
Position 422: 5.335960893185197e-07
Position 184: 4.92843198644352e-07
Position 1905: 1.3050945385385407e-07
Position 437: 9.402182396084068e-08
Position 1815: 6.046146149411793e-08
Position 150: 3.7736007742931917e-08
Position 661: 2.6171841185897196e-08
Position 675: 4.557810905160283e-09
Position 758: 4.4693332489804615e-09
Position 1112: 3.977482407825854e-09
Position 711: 3.91856548213993e-09
Position 525: 3.2738635273563396e-10
Position 172: 4.5355935978176084e-13
Position 709: 2.005629513038353e-16
Position 166: 6.089168014672587e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 9748: 0.9355652531187637
Position 9993: 0.9004000078336625
Position 1720: 0.8010830882606575
Position 13255: 0.7544769915816382
Position 10605: 0.6345470262922418
Position 6574: 0.4480351354064653
Position 16238: 0.30984873229774557
Position 14561: 0.2643847293961626
Position 1231: 0.26248881466470003
Position 9121: 0.21957023067853532
Position 8598: 0.11385720050631232
Position 9356: 0.0843751918594275
Position 2967: 0.060415864185656545
Position 473: 0.05730890786597352
Position 16373: 0.053379231277101556
Position 13637: 0.03852759685078004
Position 641: 0.03643172403682303
Position 14074: 0.03340339973089973
Position 12666: 0.028201602880713945
Position 13594: 0.02662445476533245
Position 14427: 0.02645264427262449
Position 6114: 0.024977580495589718
Position 10190: 0.024460384020058755
Position 13210: 0.024163666812070973
Position 4427: 0.022067765142869095
Position 5672: 0.021432214565136054
Position 10668: 0.021086791573371032
Position 12453: 0.02009136830549088
Position 515: 0.01891110847970357
Position 13957: 0.018625860015741333
Position 8624: 0.018574405438177885
Position 13777: 0.016547189959178376
Position 1411: 0.016236634626516023
Position 2860: 0.015564434981380274
Position 16699: 0.011633428105527505
Position 5616: 0.011293664828364448
Position 11549: 0.01127288987539655
Position 14217: 0.010993905936855133
Position 14387: 0.010519585639696478
Position 488: 0.010271846209411687
Position 10873: 0.009420573626153344
Position 6609: 0.008784619429436626
Position 6090: 0.008608111629276948
Position 12686: 0.008094384567053707
Position 5587: 0.008031846100669288
Position 13640: 0.007964764491696792
Position 9082: 0.007415819385578509
Position 15694: 0.0073945330239345705
Position 4402: 0.006860423476798288
Position 12992: 0.00640647491938899
Position 8646: 0.006225819268907395
Position 2983: 0.005785030585271737
Position 11511: 0.00566599435318173
Position 14038: 0.005506011322575392
Position 2524: 0.0052810653561515255
Position 1211: 0.0045466467267032875
Position 14844: 0.004486019920785949
Position 1352: 0.004286930281370103
Position 2552: 0.004265287781292351
Position 15592: 0.0040599096254007525
Position 10218: 0.003950454024943167
Position 16972: 0.003898206444218574
Position 5695: 0.00387158140316185
Position 12293: 0.0033330703131948494
Position 13279: 0.0032137435868980335
Position 1252: 0.0031610119524095722
Position 866: 0.0031174183138294644
Position 12697: 0.003018497591064603
Position 2632: 0.002915736964651037
Position 2839: 0.002897645275579901
Position 13794: 0.002669680240567936
Position 14110: 0.002598648278854954
Position 16035: 0.0025670043786434806
Position 16764: 0.002564154567803589
Position 9952: 0.002556753962211186
Position 5031: 0.0025243471451657593
Position 15895: 0.0023548635875683824
Position 15840: 0.002328772164884383
Position 974: 0.0023027337187367914
Position 16901: 0.0022872578712250903
Position 14006: 0.0022492553666612603
Position 371: 0.0020971780263806246
Position 15028: 0.002052224218446054
Position 2721: 0.001980621737705307
Position 11489: 0.001968644503376163
Position 15522: 0.0019543232794819597
Position 2980: 0.0018508339022763956
Position 12620: 0.0017903165417739223
Position 13865: 0.0017672682839713243
Position 10611: 0.0017203745609682165
Position 1777: 0.0015987918577275444
Position 10266: 0.0015874722780435386
Position 12272: 0.0015286247268949836
Position 2890: 0.0014486110010848113
Position 13564: 0.0014310507683969558
Position 10968: 0.001391223096468271
Position 2629: 0.0013676673397909043
Position 6769: 0.0012416037654997744
Position 9009: 0.0012359955601309082
Position 15497: 0.0011971213691696382
Position 2607: 0.0010401194709960889
Position 12841: 0.001035117031365344
Position 1429: 0.0009542935909922455
Position 1738: 0.0009232674846460307
Position 12955: 0.000876914841316262
Position 16560: 0.0008350119450743408
Position 14053: 0.0008173125144170972
Position 413: 0.0007663123760120811
Position 1453: 0.0006504548991979808
Position 5793: 0.0006455484441521762
Position 12216: 0.0006295333025865548
Position 4287: 0.0006154424303922046
Position 10825: 0.0006008194170985901
Position 1450: 0.0005453750448961729
Position 13872: 0.0005415961920210915
Position 5070: 0.0005393199448268243
Position 15112: 0.0005222832758404405
Position 10944: 0.0005201997370558213
Position 263: 0.000512357023298789
Position 5557: 0.000500850923771539
Position 13035: 0.00048034512668798424
Position 4484: 0.00045985983257029636
Position 6723: 0.0004551541658517547
Position 6614: 0.00042162870360973873
Position 10236: 0.00042154327003730575
Position 1062: 0.00040105970765499336
Position 1308: 0.0003625243135501821
Position 4463: 0.0003567681499429698
Position 180: 0.00035148862393542883
Position 874: 0.000345203347264459
Position 12466: 0.0003281370196760252
Position 12084: 0.0003138120435699185
Position 1483: 0.0003108594170447717
Position 2685: 0.00027342181145045065
Position 239: 0.00025017168261418706
Position 10702: 0.00023213475948693796
Position 1105: 0.00022781411352393834
Position 12149: 0.00022607242517183655
Position 429: 0.0002158233065556778
Position 2846: 0.00021450622255753506
Position 655: 0.00018858520816723642
Position 10948: 0.00018701296570739398
Position 1151: 0.00018315314425693753
Position 1793: 0.00018252573489160794
Position 4875: 0.00018161812337505256
Position 1311: 0.00017094662698431662
Position 13717: 0.00017076614025345342
Position 12495: 0.00016214895794174246
Position 1019: 0.0001507709438616069
Position 297: 0.00014123519106144447
Position 1574: 0.0001345367936026041
Position 3031: 0.0001309666962119985
Position 1642: 0.00011873613196167077
Position 6135: 0.00011375551620411636
Position 389: 0.00010622218309684322
Position 4613: 9.765631162277011e-05
Position 1480: 8.840692365121752e-05
Position 11253: 8.76019119464809e-05
Position 11294: 8.72676191312713e-05
Position 5315: 8.327230828956011e-05
Position 1325: 8.04781015949142e-05
Position 14805: 7.966660489167925e-05
Position 416: 7.943421979450009e-05
Position 844: 7.57779705742946e-05
Position 7798: 6.968952012444891e-05
Position 1186: 6.222778899658657e-05
Position 521: 6.075283298277523e-05
Position 988: 5.399318368260842e-05
Position 128: 5.052138835553961e-05
Position 10111: 4.976886086647426e-05
Position 4564: 4.870364394381362e-05
Position 751: 4.7096435970694365e-05
Position 1158: 4.411864265006584e-05
Position 161: 4.048021737718175e-05
Position 788: 3.667736832553773e-05
Position 1357: 2.7746561315575345e-05
Position 1343: 2.0088231840247983e-05
Position 1988: 1.919818939575021e-05
Position 911: 1.7612130471924646e-05
Position 377: 1.211260455119035e-05
Position 881: 9.951582892783003e-06
Position 10705: 8.898633485667374e-06
Position 609: 8.889239386395715e-06
Position 1638: 7.963640690269875e-06
Position 1330: 6.149936667054499e-06
Position 4007: 6.121524722039831e-06
Position 374: 6.0579278447078085e-06
Position 3036: 5.823937569380304e-06
Position 134: 5.566286024393184e-06
Position 1601: 5.42232115983634e-06
Position 1378: 4.472203087464966e-06
Position 1935: 4.305576432749205e-06
Position 2679: 3.902603001340699e-06
Position 536: 3.582035949671926e-06
Position 1622: 3.4014269302400934e-06
Position 98: 2.731841192325554e-06
Position 2199: 2.3881921688381986e-06
Position 2469: 2.380741407108017e-06
Position 4108: 2.357782927883766e-06
Position 1882: 1.8213886796880865e-06
Position 992: 1.7197302326246332e-06
Position 1657: 1.6895312768664207e-06
Position 2031: 1.4835192443873043e-06
Position 4116: 1.4812956805198234e-06
Position 1848: 1.385235422397424e-06
Position 884: 1.358410910783014e-06
Position 1667: 1.1086589001566861e-06
Position 915: 8.933140409823507e-07
Position 891: 8.412160420813519e-07
Position 2998: 8.295782166750894e-07
Position 943: 6.124498766841955e-07
Position 225: 5.952636166710225e-07
Position 1920: 5.745153798938086e-07
Position 755: 4.222610724401603e-07
Position 6345: 3.8876412804351313e-07
Position 804: 3.186555544846658e-07
Position 2205: 3.1455720089667145e-07
Position 10756: 3.0081761919185144e-07
Position 246: 2.3031654126340492e-07
Position 530: 2.2490961679832525e-07
Position 2083: 2.1692759988865448e-07
Position 82: 1.7429977868669197e-07
Position 242: 1.6298257053101737e-07
Position 1751: 1.4572387757907346e-07
Position 293: 1.318662048171928e-07
Position 398: 1.2670778582541033e-07
Position 583: 9.402186744982541e-08
Position 392: 9.245827186219593e-08
Position 2077: 8.98466630671293e-08
Position 670: 8.332352058535078e-08
Position 2290: 4.65697637307722e-08
Position 2165: 4.208943110431211e-08
Position 4408: 2.836359595193714e-08
Position 2561: 1.0821381167505908e-08
Position 446: 9.396289986143153e-09
Position 101: 6.241089970404297e-09
Position 541: 4.201913934382719e-09
Position 675: 3.637607828459406e-09
Position 223: 3.219560827697485e-09
Position 1463: 1.0398625517698997e-09
Position 1266: 5.784537957255739e-10
Position 68: 3.673377508998251e-10
Position 568: 2.6793356499856265e-10
Position 561: 1.8718952070616562e-10
Position 77: 1.774528524073088e-10
Position 598: 1.4308666625306272e-10
Position 585: 7.786313969752375e-11
