Gene = LSMEM1
Position 7119: 0.5182855952490419
Position 5498: 0.17144334416296447
Position 2560: 0.13193632910141442
Position 3958: 0.12080257655640485
Position 2343: 0.11842111529626599
Position 7373: 0.08403688529809171
Position 3945: 0.06142182180834309
Position 3981: 0.054528698999863
Position 6983: 0.05403935939336872
Position 6510: 0.05213370997883757
Position 4883: 0.0443520170751275
Position 6934: 0.0408138247542203
Position 1112: 0.03701525108933616
Position 7343: 0.02702169164220412
Position 6274: 0.02567927517747929
Position 4005: 0.02512008091670844
Position 2275: 0.024187693203396626
Position 6288: 0.018906043705454515
Position 6551: 0.014822153485814232
Position 8373: 0.01457457161038962
Position 8692: 0.014025821647910622
Position 7768: 0.011532493463610962
Position 2640: 0.011045617216799787
Position 6250: 0.010651943646151876
Position 3869: 0.009562572252923675
Position 593: 0.00947177729586543
Position 4830: 0.008693318799959396
Position 2621: 0.008609659133116244
Position 2407: 0.006732874871322021
Position 7402: 0.006460521991120947
Position 3488: 0.0063439888768676315
Position 4268: 0.00584505723733964
Position 4798: 0.004900269642131778
Position 209: 0.004575125554997605
Position 5619: 0.004252128997600623
Position 6598: 0.0034959706729729414
Position 1318: 0.002829404073733506
Position 873: 0.0027201958816487114
Position 6532: 0.002684795816553753
Position 2375: 0.002632655814042096
Position 7790: 0.002534802229100714
Position 8556: 0.0022587062467579197
Position 6624: 0.002190692042501175
Position 7086: 0.0020711851426134962
Position 2437: 0.0018637415767978971
Position 6813: 0.0017942156044111316
Position 2580: 0.0016599641076527453
Position 7346: 0.0016168329051448268
Position 5164: 0.0014524637082664212
Position 7838: 0.0013548029422709303
Position 343: 0.001269688300921611
Position 2217: 0.0012218155269664887
Position 7238: 0.0011800990822960328
Position 7979: 0.0011786170820471242
Position 8907: 0.0011203913345494603
Position 244: 0.001027390909731344
Position 8441: 0.0010263538304441083
Position 6330: 0.001007330927578503
Position 5578: 0.0009944514328191628
Position 956: 0.0008589634612611786
Position 3312: 0.0008534566370065226
Position 2701: 0.0008455735092509082
Position 3907: 0.000772783108777758
Position 1093: 0.0007676318717478397
Position 4650: 0.0007490162782482945
Position 2616: 0.0007469691840685348
Position 833: 0.0007266507083309157
Position 8113: 0.000694018465439573
Position 8216: 0.0006868159518416924
Position 4769: 0.0006837816716871155
Position 4408: 0.0006480913254340069
Position 4448: 0.0005728626614618876
Position 9242: 0.0005576797356323341
Position 6719: 0.0005565772427081798
Position 6075: 0.0005535999587065061
Position 3352: 0.0005475453817876933
Position 2650: 0.0005199976383458809
Position 5086: 0.0005175847645782321
Position 8993: 0.000454106896303756
Position 5440: 0.0004493542113646543
Position 2772: 0.00043482883353506926
Position 750: 0.00042320057453361007
Position 1951: 0.0004167181413828213
Position 706: 0.0003814376564608248
Position 5285: 0.0003579169682407153
Position 2109: 0.00035364567791699536
Position 3533: 0.0003516749248633676
Position 6443: 0.00034806412026495363
Position 789: 0.0003407261208564292
Position 5121: 0.00031064068074284566
Position 3155: 0.00027452995599184604
Position 7669: 0.00026835822778051023
Position 6327: 0.00026383435605653534
Position 306: 0.00025045641816208837
Position 985: 0.0002488680016414949
Position 8071: 0.00024422264235144953
Position 3070: 0.00023869748545049473
Position 8842: 0.0002309040436826055
Position 813: 0.0002238310395929677
Position 3315: 0.0002104923360396264
Position 7220: 0.0001950734236647926
Position 913: 0.00017162417850856017
Position 2643: 0.00016135866469801872
Position 473: 0.0001514395144338713
Position 4009: 0.00012847849246633202
Position 4839: 0.0001155272790564355
Position 1182: 0.00010526986544257275
Position 2989: 0.00010256497523950358
Position 1392: 9.919306674186546e-05
Position 6392: 9.539142593834168e-05
Position 3372: 9.398369817722629e-05
Position 1939: 8.965909855466496e-05
Position 1524: 8.932184068586781e-05
Position 910: 7.752688379394896e-05
Position 6007: 6.983020481203054e-05
Position 1210: 6.724486118499609e-05
Position 2061: 5.4242407794459584e-05
Position 4464: 5.3423105380520926e-05
Position 4356: 4.794398306294554e-05
Position 638: 3.87829064466445e-05
Position 604: 3.849831218234237e-05
Position 214: 3.6793116235773365e-05
Position 3514: 3.257057320462569e-05
Position 3119: 3.2512011504381455e-05
Position 4965: 3.173123309834581e-05
Position 1289: 3.1320098468137566e-05
Position 879: 3.115896172123848e-05
Position 1860: 2.6028222744654832e-05
Position 1243: 2.251834170894506e-05
Position 1213: 2.2438756908260628e-05
Position 5038: 2.215655635650104e-05
Position 4069: 1.9569192973812546e-05
Position 1884: 1.9162023232105605e-05
Position 4624: 1.90275667304421e-05
Position 819: 1.864644230451913e-05
Position 1342: 1.8551939794314082e-05
Position 2027: 1.846549350710817e-05
Position 2534: 1.8401040382228295e-05
Position 1555: 1.5683362847578483e-05
Position 999: 1.4237437902460242e-05
Position 1373: 1.3510413903818037e-05
Position 2138: 1.2681492520894524e-05
Position 2894: 1.2182460162062813e-05
Position 476: 1.1024922452225958e-05
Position 3176: 9.94480889110798e-06
Position 6365: 9.251352515250192e-06
Position 2142: 9.066389851770863e-06
Position 2713: 8.486374013024186e-06
Position 2356: 8.258952158102071e-06
Position 2084: 7.336373355169934e-06
Position 666: 7.190663051923253e-06
Position 961: 5.832028563715542e-06
Position 2668: 5.168888961276251e-06
Position 1982: 4.8260752072942125e-06
Position 1996: 4.630442873493873e-06
Position 1410: 4.61377312642432e-06
Position 926: 3.782528445386392e-06
Position 1017: 3.656954643509235e-06
Position 259: 3.365177125220379e-06
Position 346: 3.2818342137132047e-06
Position 1423: 3.0741118452875702e-06
Position 1075: 2.823326363161998e-06
Position 362: 2.694091524886088e-06
Position 1042: 2.68589507811754e-06
Position 1376: 2.6626091272727585e-06
Position 366: 2.3820579069128885e-06
Position 409: 2.3176813364243605e-06
Position 1128: 2.0422619678082263e-06
Position 1162: 2.0319308143667277e-06
Position 928: 2.0121287551015055e-06
Position 2348: 1.9377633943484586e-06
Position 427: 1.616733021987006e-06
Position 263: 1.4647314792753953e-06
Position 1035: 1.279065228146103e-06
Position 314: 1.1474722900679071e-06
Position 2439: 5.41415535174946e-07
Position 640: 4.1890382283695746e-07
Position 1066: 3.4942951969462867e-07
Position 77: 1.0164175318068749e-07
Position 498: 6.605445071101046e-08
Position 1056: 5.7251713629509903e-08
Position 1052: 5.5219539287453915e-08
Position 525: 5.088042946889068e-08
Position 220: 2.9786252141088445e-08
Position 2682: 1.198726647728989e-08
Position 2716: 1.128369623845878e-08
Position 393: 8.594041493236625e-09
Position 545: 4.675030683083586e-09
Position 1137: 4.532651888169793e-09
Position 554: 3.1600300556283428e-09
Position 398: 2.218699080047884e-09
Position 90: 1.5153001957452609e-09
Position 120: 1.3831652973548553e-09
Position 372: 2.1755271027986965e-10
Position 482: 1.9888556993195215e-10
Position 159: 4.268283529020623e-11
Position 175: 3.727477717209476e-11
Position 1435: 2.450810795698451e-11
Position 116: 2.1269350010651606e-11
Position 100: 1.8304086303419372e-11
Position 107: 1.354100984189842e-11
Position 384: 9.071317832762398e-12
Position 376: 1.9841931511048064e-12
Position 80: 1.5241982331243732e-12
Position 139: 6.444607906241426e-13
Position 374: 6.375266724200251e-13
Position 125: 3.221802991396471e-14
