Gene = MORN5
Position 251: 2.3251706051747622e-07
Position 1073: 2.1136420819442678e-07
Position 1598: 1.7161023720433595e-07
Position 1395: 1.5925203327860996e-07
Position 427: 1.2942385454335364e-07
Position 1495: 1.2239761865352332e-07
Position 614: 1.1700951381723169e-07
Position 1658: 1.1409231366471359e-07
Position 1117: 1.1370479533105517e-07
Position 1648: 9.577390559129658e-08
Position 1109: 8.72101011428725e-08
Position 1208: 7.511484062020583e-08
Position 532: 6.773102389594032e-08
Position 491: 4.736608681036965e-08
Position 222: 4.325878897175254e-08
Position 1371: 3.7069520196701696e-08
Position 403: 3.5119389473555355e-08
Position 535: 3.204620153834267e-08
Position 164: 1.7978505570550745e-08
Position 74: 1.605841250424834e-08
Position 585: 1.563267525614922e-08
Position 4029: 1.0422739719958947e-08
Position 1474: 1.0092726982032926e-08
Position 1343: 9.920630753862137e-09
Position 1753: 9.332063842408828e-09
Position 1751: 8.552476719218138e-09
Position 1341: 6.727378328656191e-09
Position 1141: 5.773037269112826e-09
Position 1120: 4.325319922219489e-09
Position 1387: 4.062104089578094e-09
Position 547: 4.746357163958554e-12
Position 259: 3.046548368256731e-12
Position 559: 2.3325007747645735e-12
Position 489: 2.0076504948331546e-12
Position 487: 1.14879329423544e-12
Position 113: 5.242888384640809e-13
Position 264: 5.198294574230385e-13
Position 108: 3.937453391795076e-14
Position 561: 2.5207965327960658e-14
Position 78: 8.222347877022404e-15
