Gene = SDHC
Position 28296: 0.008030992359752633
Position 6311: 0.007851923301935375
Position 8766: 0.007303153337336483
Position 6292: 0.007024201259446575
Position 20169: 0.0069834252901173
Position 31224: 0.006084655799530059
Position 6459: 0.006070104013336799
Position 313: 0.0051239670414436195
Position 23525: 0.005017658114514038
Position 21238: 0.004800407838750477
Position 497: 0.0042962019678998405
Position 1189: 0.003934348592773552
Position 10375: 0.0038653514707543625
Position 9186: 0.0037819759018399143
Position 862: 0.003599465952031656
Position 2564: 0.0034469910477322656
Position 26607: 0.0028021415632385398
Position 22637: 0.0024606890658307283
Position 15861: 0.00218749677724653
Position 14454: 0.0018087977318536278
Position 2017: 0.001775069402483725
Position 1838: 0.001656381964192708
Position 644: 0.001622853695112075
Position 10703: 0.001610901799205835
Position 16186: 0.0015850063080836882
Position 8330: 0.0015751285904904353
Position 24126: 0.0015353648774529512
Position 24077: 0.0015273071482855552
Position 6423: 0.0014557669462175698
Position 471: 0.001405540902433676
Position 2492: 0.0013864794633470538
Position 22299: 0.0013438732255395026
Position 9763: 0.0013317430510694753
Position 23607: 0.001260433897608172
Position 27422: 0.001221974632327969
Position 27029: 0.0011138840823957563
Position 17363: 0.0010824222477038097
Position 16409: 0.0010583326276197244
Position 20366: 0.0009660882145174227
Position 14425: 0.0009576830445670295
Position 4479: 0.0009117918232667004
Position 1835: 0.0008539077977165983
Position 20803: 0.0008277081751913194
Position 1455: 0.0008277051316251679
Position 2029: 0.0008273068700737167
Position 2521: 0.0008267634001975939
Position 18396: 0.0008175173928942285
Position 2074: 0.0008079097701306306
Position 10239: 0.0008040703259720995
Position 16956: 0.0007294298155570516
Position 6119: 0.0007258338929721113
Position 1808: 0.0006657136680079044
Position 16275: 0.0005407343252212058
Position 15463: 0.0005351020743504942
Position 19169: 0.0005148378999324958
Position 4138: 0.0005062630811772412
Position 14676: 0.00046274822908990164
Position 22968: 0.00040847804814079104
Position 22657: 0.00037369440375937906
Position 21325: 0.00036510786840889697
Position 21602: 0.00035806122831612047
Position 274: 0.0003491511745504164
Position 547: 0.0003474799404357069
Position 20540: 0.0003453426888770879
Position 20555: 0.0003446537698340348
Position 17736: 0.0003433533019330182
Position 1087: 0.0003167427011769869
Position 15678: 0.0003121654047288537
Position 16247: 0.0002820753365027353
Position 17035: 0.0002803674115515717
Position 16358: 0.000266740321292615
Position 15873: 0.00026444822123380463
Position 18034: 0.0002539859481136879
Position 19192: 0.00023090266279524865
Position 15608: 0.00022922177492547158
Position 21280: 0.00021974612409461083
Position 722: 0.00021502051995306103
Position 19799: 0.00020520080351853657
Position 1884: 0.00020251207975310173
Position 17524: 0.0001995056128602905
Position 880: 0.00019404444078448697
Position 502: 0.0001859209076100815
Position 15099: 0.00018571171589732593
Position 20856: 0.00018268929096962013
Position 22945: 0.00017677911856995053
Position 14308: 0.00017631843145320358
Position 15719: 0.00017490116652427645
Position 16225: 0.00016757344153198525
Position 1348: 0.0001646210784176687
Position 14564: 8.852599290225625e-05
Position 18332: 8.769095050807428e-05
Position 15561: 8.347763183933075e-05
Position 1564: 8.053111889575441e-05
Position 16494: 7.540463972731702e-05
Position 539: 7.333723264224068e-05
Position 15799: 6.950280655465358e-05
Position 20193: 6.868416360807713e-05
Position 17981: 5.496068277480095e-05
Position 1213: 4.856073622339614e-05
Position 14695: 4.5009275395562524e-05
Position 14484: 4.259748199726309e-05
Position 14969: 4.245430363437781e-05
Position 3668: 4.2003895411243826e-05
Position 16303: 3.8987454775186576e-05
Position 17031: 3.6425928334051136e-05
Position 17195: 3.5493829523035325e-05
Position 18881: 3.3973353812907833e-05
Position 15700: 3.371945885679246e-05
Position 528: 3.208300423246477e-05
Position 18420: 2.9462796993427147e-05
Position 1293: 2.79167123526985e-05
Position 15095: 2.5163471969120554e-05
Position 1358: 2.4451660211070184e-05
Position 16002: 2.323052908827227e-05
Position 530: 2.1170373560743698e-05
Position 14603: 2.1141383888776995e-05
Position 2589: 1.97339884639254e-05
Position 17742: 1.9078384622627322e-05
Position 1963: 1.8966926494137115e-05
Position 1319: 1.8427447192763815e-05
Position 17762: 1.8412668261072695e-05
Position 1650: 1.730452779646394e-05
Position 2100: 1.6764923409720955e-05
Position 15532: 1.6336755957967835e-05
Position 1128: 1.625199563092106e-05
Position 1118: 1.5952914606925825e-05
Position 291: 1.5684989187493514e-05
Position 1072: 1.538488855815195e-05
Position 15119: 1.4367368469928892e-05
Position 808: 1.3164591863832272e-05
Position 889: 1.2504444576336647e-05
Position 3329: 1.1712984284225498e-05
Position 606: 1.1392124433194753e-05
Position 16322: 1.026707877787864e-05
Position 1440: 9.649942998127105e-06
Position 1617: 9.337069760388132e-06
Position 660: 8.140652191466563e-06
Position 981: 8.06899726886812e-06
Position 15285: 6.8368925808485884e-06
Position 2130: 5.954882515858316e-06
Position 388: 5.740644397034822e-06
Position 2495: 5.716889717468802e-06
Position 3539: 5.454503743077191e-06
Position 747: 5.4194847691137934e-06
Position 1740: 5.355728194869946e-06
Position 297: 5.0716031102729745e-06
Position 1579: 4.324002816133214e-06
Position 1061: 3.7392903488474896e-06
Position 561: 3.3816685907351026e-06
Position 13705: 3.1696173854854252e-06
Position 985: 2.903510474646682e-06
Position 1199: 2.6853179754138718e-06
Position 895: 2.547514293163952e-06
Position 911: 2.4372214236689854e-06
Position 1998: 2.3894444457665696e-06
Position 829: 2.362251299207251e-06
Position 933: 2.33292400313536e-06
Position 483: 2.3248522510517856e-06
Position 1968: 2.1660714255656663e-06
Position 2782: 2.0556099813394586e-06
Position 315: 1.8910471195058725e-06
Position 9925: 1.8671104470011058e-06
Position 1420: 1.4898132562268902e-06
Position 701: 1.483314907180085e-06
Position 1586: 1.451287946414233e-06
Position 1815: 1.2559270224714137e-06
Position 688: 1.2489861157000553e-06
Position 1074: 1.1773311567570072e-06
Position 949: 9.675863987703039e-07
Position 1714: 9.607744625230527e-07
Position 559: 8.962881480511227e-07
Position 5794: 7.285185194382894e-07
Position 6591: 7.19464674709982e-07
Position 724: 6.690455072172911e-07
Position 476: 6.472807684869556e-07
Position 938: 5.501618028823726e-07
Position 1001: 5.161808995243245e-07
Position 622: 3.7877930526091243e-07
Position 1868: 3.092166383004917e-07
Position 7818: 2.8127494868609047e-07
Position 5705: 2.759368213695831e-07
Position 1780: 2.4359222692125654e-07
Position 2231: 7.714187216468584e-08
Position 2358: 7.290299079299504e-08
Position 767: 6.731429341454923e-08
Position 816: 4.2952893732937196e-08
Position 771: 3.7228708670015504e-08
Position 555: 3.033757353578756e-08
Position 1775: 2.3937115130461892e-08
Position 694: 1.736930506252739e-08
Position 213: 1.1538796184964536e-08
Position 178: 8.450384611523732e-09
Position 168: 6.777440854927651e-09
Position 773: 2.9467398514527145e-09
Position 818: 1.9200610060457585e-09
Position 557: 1.0628607381929054e-09
Position 2523: 2.860653651857827e-10
Position 135: 2.2322558733603688e-10
Position 190: 6.199836957940868e-11
Position 148: 4.854869689587754e-12
